Latitude	Longitude	PrDM	T090C	FlECO-AFL	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
58.38884	11.57878	17.665	10.1880	0.0060	75.897	345.533043	17.500	33.8832	10.1860	1026.1280	26.0483	26.0480	7.1439	112.783	6.33425	6.33690	34.0458	2.7760e-03	10.1966	1026.1330	26.0533	30.5124	34.8730	39.1372	43.3072	9.7453e-04	1.9508e-06	34.0430	40604.6505	24
58.38884	11.57878	18.170	10.1514	0.0192	76.897	345.533054	18.000	33.9099	10.1493	1026.1573	26.0754	26.0750	7.1547	112.882	6.33819	6.34092	34.0725	2.7097e-03	10.1594	1026.1623	26.0804	30.5401	34.9012	39.1659	43.3365	9.7450e-04	1.9252e-06	34.0698	40456.1437	24
58.38884	11.57878	18.674	10.1336	0.0142	77.881	345.533066	18.500	33.9468	10.1315	1026.1914	26.1072	26.1069	7.0543	111.283	6.33915	6.34193	34.1095	2.6180e-03	10.1408	1026.1963	26.1121	30.5719	34.9332	39.1980	43.3687	9.7447e-04	1.8952e-06	34.1069	40381.8838	23
58.38884	11.57878	19.179	10.1164	0.0030	78.850	345.533077	19.000	33.9883	10.1142	1026.2291	26.1426	26.1422	7.0119	110.601	6.33982	6.34265	34.1511	2.5148e-03	10.1227	1026.2338	26.1474	30.6072	34.9686	39.2335	43.4042	9.7444e-04	1.8618e-06	34.1486	40309.9072	24
58.38885	11.57878	19.684	10.1045	0.0004	79.838	345.533088	19.500	34.0146	10.1023	1026.2539	26.1651	26.1647	7.0021	110.437	6.34038	6.34324	34.1774	2.4494e-03	10.1103	1026.2586	26.1698	30.6298	34.9912	39.2562	43.4270	9.7441e-04	1.8406e-06	34.1750	40260.4245	23
58.38886	11.57878	20.189	10.0856	0.0357	80.837	345.533100	20.000	34.0320	10.0833	1026.2730	26.1819	26.1815	6.9509	109.597	6.34228	6.34518	34.1949	2.4062e-03	10.0910	1026.2777	26.1866	30.6468	35.0085	39.2738	43.4448	9.7440e-04	1.8248e-06	34.1925	40183.3084	25
58.38886	11.57878	20.693	10.0616	0.0264	81.846	345.533112	20.500	34.0566	10.0593	1026.2985	26.2052	26.2048	6.8206	107.503	6.34458	6.34754	34.2195	2.3451e-03	10.0665	1026.3031	26.2098	30.6704	35.0324	39.2979	43.4693	9.7437e-04	1.8028e-06	34.2172	40085.4814	24
58.38886	11.57878	21.198	10.0448	0.0229	82.866	345.533123	21.000	34.0790	10.0424	1026.3212	26.2256	26.2252	6.8066	107.258	6.34598	6.34898	34.2420	2.2894e-03	10.0492	1026.3257	26.2301	30.6909	35.0531	39.3188	43.4904	9.7435e-04	1.7837e-06	34.2397	40016.4835	25
58.38886	11.57878	21.703	10.0305	0.0152	83.884	345.533135	21.500	34.0936	10.0280	1026.3373	26.2394	26.2390	6.8357	107.693	6.34736	6.35039	34.2567	2.2530e-03	10.0346	1026.3418	26.2440	30.7049	35.0673	39.3333	43.5050	9.7433e-04	1.7706e-06	34.2544	39957.9486	24
58.38886	11.57878	22.208	10.0169	0.0126	84.877	345.533147	22.000	34.1008	10.0144	1026.3475	26.2473	26.2469	6.8363	107.675	6.34895	6.35201	34.2638	2.2353e-03	10.0208	1026.3520	26.2518	30.7130	35.0757	39.3418	43.5138	9.7432e-04	1.7633e-06	34.2616	39902.8181	23
58.38886	11.57878	22.712	10.0054	0.0295	85.862	345.533158	22.500	34.1039	10.0028	1026.3542	26.2517	26.2513	6.6732	105.082	6.35040	6.35349	34.2669	2.2275e-03	10.0092	1026.3587	26.2562	30.7176	35.0805	39.3469	43.5190	9.7432e-04	1.7592e-06	34.2647	39856.5794	24
58.38886	11.57878	23.217	10.0005	0.0419	86.842	345.533169	23.000	34.1095	9.9978	1026.3617	26.2570	26.2565	6.6780	105.151	6.35086	6.35395	34.2726	2.2134e-03	10.0040	1026.3662	26.2614	30.7229	35.0859	39.3523	43.5245	9.7431e-04	1.7544e-06	34.2704	39836.0914	24
58.38886	11.57877	23.722	9.9937	0.0323	87.824	345.533181	23.500	34.1185	9.9910	1026.3721	26.2651	26.2647	6.8876	108.442	6.35142	6.35454	34.2816	2.1912e-03	9.9971	1026.3766	26.2696	30.7312	35.0941	39.3607	43.5329	9.7430e-04	1.7468e-06	34.2794	39808.2898	23
58.38886	11.57876	24.227	9.9776	0.0248	88.815	345.533192	24.000	34.1445	9.9748	1026.3974	26.2882	26.2877	6.8658	108.079	6.35259	6.35575	34.3076	2.1266e-03	9.9804	1026.4018	26.2926	30.7543	35.1174	39.3841	43.5565	9.7428e-04	1.7251e-06	34.3055	39741.6302	24
58.38887	11.57876	24.731	9.9738	0.0396	89.817	345.533204	24.500	34.1484	9.9710	1026.4035	26.2919	26.2914	6.8417	107.693	6.35295	6.35611	34.3116	2.1167e-03	9.9765	1026.4078	26.2963	30.7581	35.1213	39.3880	43.5605	9.7427e-04	1.7216e-06	34.3095	39726.0497	24
58.38888	11.57876	25.236	9.9701	0.0200	90.824	345.533216	25.000	34.1524	9.9672	1026.4094	26.2956	26.2951	6.7774	106.675	6.35330	6.35647	34.3155	2.1069e-03	9.9726	1026.4138	26.3000	30.7618	35.1251	39.3919	43.5644	9.7427e-04	1.7182e-06	34.3134	39710.8092	24
58.38888	11.57876	25.741	9.9624	0.0166	91.828	345.533227	25.500	34.1617	9.9595	1026.4203	26.3042	26.3037	6.7587	106.369	6.35399	6.35717	34.3249	2.0838e-03	9.9647	1026.4247	26.3086	30.7705	35.1338	39.4007	43.5733	9.7425e-04	1.7102e-06	34.3228	39679.1346	24
58.38888	11.57876	26.246	9.9535	0.0249	92.823	345.533239	26.000	34.1694	9.9505	1026.4301	26.3117	26.3112	6.6835	105.172	6.35489	6.35810	34.3326	2.0646e-03	9.9557	1026.4345	26.3161	30.7782	35.1416	39.4086	43.5813	9.7425e-04	1.7032e-06	34.3305	39642.9519	24
58.38888	11.57876	26.750	9.9523	0.0189	93.797	345.533250	26.500	34.1745	9.9493	1026.4366	26.3160	26.3154	6.8143	107.229	6.35486	6.35807	34.3377	2.0519e-03	9.9542	1026.4409	26.3203	30.7824	35.1458	39.4128	43.5855	9.7424e-04	1.6993e-06	34.3357	39637.3340	23
58.38888	11.57876	27.255	9.9461	0.0200	94.739	345.533261	27.000	34.1824	9.9430	1026.4461	26.3232	26.3227	6.8269	107.419	6.35539	6.35862	34.3457	2.0322e-03	9.9478	1026.4504	26.3275	30.7896	35.1532	39.4203	43.5930	9.7423e-04	1.6925e-06	34.3436	39611.7510	23
58.38888	11.57876	27.760	9.9441	0.0305	95.699	345.533272	27.500	34.1883	9.9409	1026.4533	26.3281	26.3276	6.7374	106.010	6.35543	6.35867	34.3515	2.0176e-03	9.9457	1026.4576	26.3324	30.7946	35.1581	39.4252	43.5980	9.7423e-04	1.6880e-06	34.3495	39603.0878	23
58.38888	11.57876	28.265	9.9325	0.0430	96.676	345.533283	28.000	34.1971	9.9293	1026.4645	26.3369	26.3364	6.6810	105.102	6.35668	6.35994	34.3604	1.9958e-03	9.9338	1026.4687	26.3412	30.8036	35.1673	39.4345	43.6075	9.7421e-04	1.6797e-06	34.3584	39555.8126	23
58.38888	11.57876	28.770	9.9245	0.0364	97.663	345.533295	28.500	34.2068	9.9212	1026.4757	26.3459	26.3453	6.7599	106.332	6.35738	6.36066	34.3701	1.9717e-03	9.9256	1026.4799	26.3501	30.8126	35.1764	39.4437	43.6168	9.7420e-04	1.6714e-06	34.3681	39523.1202	24
58.38888	11.57876	29.274	9.9206	0.0140	98.670	345.533306	29.000	34.2123	9.9173	1026.4829	26.3509	26.3503	6.8687	108.037	6.35770	6.36098	34.3756	1.9579e-03	9.9216	1026.4872	26.3551	30.8176	35.1814	39.4488	43.6219	9.7420e-04	1.6668e-06	34.3737	39506.9737	25
58.38888	11.57876	29.779	9.9157	0.0222	99.677	345.533318	29.500	34.2183	9.9123	1026.4907	26.3564	26.3558	6.9048	108.597	6.35813	6.36143	34.3816	1.9430e-03	9.9165	1026.4950	26.3606	30.8232	35.1871	39.4546	43.6277	9.7419e-04	1.6617e-06	34.3797	39486.7599	24
58.38888	11.57876	30.284	9.9077	0.0360	100.692	345.533330	30.000	34.2271	9.9043	1026.5012	26.3646	26.3640	6.7489	106.134	6.35888	6.36220	34.3904	1.9213e-03	9.9083	1026.5054	26.3688	30.8314	35.1955	39.4630	43.6363	9.7418e-04	1.6540e-06	34.3885	39453.8190	24
58.38888	11.57876	30.789	9.8932	0.0219	101.709	345.533342	30.500	34.2414	9.8897	1026.5171	26.3782	26.3776	6.6914	105.206	6.36030	6.36366	34.4047	1.8857e-03	9.8934	1026.5213	26.3824	30.8452	35.2095	39.4772	43.6507	9.7416e-04	1.6412e-06	34.4028	39394.6115	25
58.38888	11.57876	31.293	9.8908	0.0307	103.002	345.533357	31.000	34.2520	9.8873	1026.5281	26.3869	26.3863	6.6746	104.943	6.36019	6.36356	34.4154	1.8592e-03	9.8908	1026.5323	26.3911	30.8539	35.2181	39.4859	43.6593	9.7415e-04	1.6331e-06	34.4136	39384.2477	31
58.38888	11.57874	31.798	9.8845	0.0303	105.369	345.533384	31.500	34.2595	9.8809	1026.5373	26.3938	26.3932	6.7296	105.799	6.36077	6.36415	34.4229	1.8407e-03	9.8843	1026.5414	26.3979	30.8609	35.2252	39.4930	43.6665	9.7414e-04	1.6267e-06	34.4210	39358.1653	52
58.38888	11.57874	32.303	9.8788	0.0329	107.937	345.533414	32.000	34.2628	9.8751	1026.5431	26.3974	26.3968	6.7198	105.633	6.36143	6.36482	34.4262	1.8325e-03	9.8784	1026.5472	26.4015	30.8645	35.2289	39.4968	43.6704	9.7414e-04	1.6234e-06	34.4244	39334.7941	45
58.38888	11.57874	32.808	9.8674	0.0393	111.107	345.533450	32.500	34.2743	9.8637	1026.5563	26.4083	26.4076	6.5912	103.595	6.36253	6.36595	34.4377	1.8040e-03	9.8668	1026.5604	26.4123	30.8755	35.2401	39.5082	43.6819	9.7413e-04	1.6132e-06	34.4359	39288.3355	18
58.38888	11.57874	33.312	9.8462	0.0419	114.440	345.533489	33.000	34.2932	9.8424	1026.5769	26.4266	26.4260	6.8198	107.150	6.36470	6.36817	34.4566	1.7570e-03	9.8452	1026.5810	26.4307	30.8942	35.2590	39.5274	43.7014	9.7411e-04	1.5959e-06	34.4549	39201.9328	22
58.38888	11.57874	33.817	9.8262	0.0463	117.834	345.533528	33.500	34.3049	9.8224	1026.5918	26.4391	26.4385	6.6297	104.126	6.36699	6.37050	34.4684	1.7278e-03	9.8249	1026.5957	26.4431	30.9070	35.2722	39.5409	43.7152	9.7409e-04	1.5842e-06	34.4667	39121.2263	10
