Latitude	Longitude	PrDM	T090C	FlECO-AFL	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
58.41396	11.59884	9.589	10.2987	0.0889	64.564	345.569428	9.500	32.9631	10.2976	1025.3549	25.3116	25.3114	10.5740	166.353	6.35639	6.35851	33.1236	5.0631e-03	10.3254	1025.3618	25.3185	29.7819	34.1466	38.4148	42.5887	9.7527e-04	2.6473e-06	33.1186	41118.8474	24
58.41396	11.59884	10.094	10.3315	0.1353	65.577	345.569440	10.000	33.1231	10.3303	1025.4763	25.4308	25.4306	10.8999	171.777	6.34538	6.34750	33.2840	4.6654e-03	10.3553	1025.4829	25.4374	29.8989	34.2618	38.5282	42.7004	9.7515e-04	2.5344e-06	33.2793	41238.0194	24
58.41396	11.59884	10.599	10.3466	0.0534	66.574	345.569451	10.500	33.2179	10.3454	1025.5499	25.5021	25.5019	10.7751	169.969	6.33946	6.34158	33.3789	4.4299e-03	10.3686	1025.5563	25.5085	29.9690	34.3309	38.5964	42.7677	9.7508e-04	2.4669e-06	33.3745	41291.3496	24
58.41397	11.59884	11.104	10.3555	0.0481	67.555	345.569462	11.000	33.3033	10.3542	1025.6173	25.5672	25.5670	10.5318	166.253	6.33478	6.33691	33.4646	4.2174e-03	10.3758	1025.6236	25.5735	30.0332	34.3943	38.6590	42.8296	9.7502e-04	2.4053e-06	33.4604	41320.2160	23
58.41398	11.59884	11.608	10.3608	0.0960	68.520	345.569474	11.500	33.3815	10.3594	1025.6796	25.6273	25.6271	10.2446	161.818	6.33089	6.33305	33.5430	4.0230e-03	10.3796	1025.6858	25.6334	30.0925	34.4529	38.7170	42.8870	9.7496e-04	2.3484e-06	33.5390	41335.1705	24
58.41398	11.59884	12.113	10.3669	0.0451	69.497	345.569485	12.000	33.4629	10.3655	1025.7443	25.6896	25.6894	9.7279	153.758	6.32676	6.32893	33.6245	3.8209e-03	10.3842	1025.7502	25.6956	30.1539	34.5137	38.7771	42.9464	9.7490e-04	2.2894e-06	33.6207	41353.5624	23
58.41398	11.59882	12.618	10.3687	0.0550	70.495	345.569496	12.500	33.5046	10.3672	1025.7788	25.7219	25.7217	9.2411	146.109	6.32483	6.32701	33.6663	3.7171e-03	10.3851	1025.7847	25.7278	30.1858	34.5452	38.8083	42.9773	9.7486e-04	2.2589e-06	33.6626	41357.2677	25
58.41398	11.59882	13.122	10.3663	0.0223	71.519	345.569508	13.000	33.5138	10.3648	1025.7887	25.7295	25.7293	8.9429	141.394	6.32479	6.32698	33.6755	3.6943e-03	10.3825	1025.7945	25.7354	30.1933	34.5527	38.8159	42.9848	9.7486e-04	2.2518e-06	33.6718	41346.6805	24
58.41398	11.59882	13.627	10.3617	0.0307	72.543	345.569520	13.500	33.5483	10.3601	1025.8186	25.7572	25.7569	8.7588	138.501	6.32403	6.32623	33.7101	3.6086e-03	10.3772	1025.8244	25.7630	30.2208	34.5801	38.8430	43.0119	9.7483e-04	2.2257e-06	33.7065	41325.4435	25
58.41398	11.59882	14.132	10.3629	0.0152	73.558	345.569532	14.000	33.6057	10.3612	1025.8655	25.8018	25.8015	8.5809	135.741	6.32154	6.32377	33.7676	3.4659e-03	10.3772	1025.8711	25.8075	30.2648	34.6237	38.8862	43.0547	9.7478e-04	2.1836e-06	33.7641	41325.5980	24
58.41398	11.59882	14.637	10.3426	0.0019	74.549	345.569543	14.500	33.7036	10.3409	1025.9476	25.8817	25.8814	8.2817	131.032	6.32036	6.32266	33.8658	3.2224e-03	10.3550	1025.9531	25.8871	30.3442	34.7028	38.9651	43.1333	9.7470e-04	2.1080e-06	33.8626	41236.8983	23
58.41398	11.59882	15.141	10.3163	0.0187	75.524	345.569555	15.000	33.7832	10.3145	1026.0165	25.9483	25.9480	7.9418	125.647	6.32074	6.32311	33.9456	3.0245e-03	10.3271	1026.0218	25.9536	30.4107	34.7693	39.0315	43.1997	9.7464e-04	2.0450e-06	33.9425	41125.5890	24
58.41398	11.59882	15.646	10.2863	0.0205	76.490	345.569566	15.500	33.8408	10.2845	1026.0688	25.9983	25.9980	7.7312	122.280	6.32250	6.32495	34.0032	2.8815e-03	10.2960	1026.0740	26.0035	30.4608	34.8196	39.0821	43.2505	9.7459e-04	1.9977e-06	34.0003	41001.4789	23
58.41398	11.59882	16.151	10.2582	0.0152	77.475	345.569577	16.000	33.8897	10.2563	1026.1142	26.0414	26.0411	7.5228	118.949	6.32437	6.32689	34.0523	2.7598e-03	10.2668	1026.1192	26.0464	30.5040	34.8630	39.1258	43.2944	9.7455e-04	1.9570e-06	34.0495	40885.1888	24
58.41400	11.59882	16.656	10.2406	0.0131	78.484	345.569589	16.500	33.9294	10.2387	1026.1504	26.0753	26.0750	7.3382	116.015	6.32517	6.32774	34.0920	2.6612e-03	10.2484	1026.1554	26.0803	30.5379	34.8971	39.1599	43.3286	9.7451e-04	1.9250e-06	34.0894	40811.6354	24
58.41400	11.59882	17.160	10.2228	0.0092	79.506	345.569601	17.000	33.9516	10.2208	1026.1731	26.0957	26.0954	7.2152	114.043	6.32671	6.32932	34.1143	2.6059e-03	10.2301	1026.1780	26.1007	30.5585	34.9179	39.1809	43.3498	9.7449e-04	1.9058e-06	34.1117	40738.5898	25
58.41400	11.59882	17.665	10.2139	0.0208	80.516	345.569612	17.500	33.9576	10.2118	1026.1816	26.1020	26.1016	7.1937	113.685	6.32769	6.33032	34.1204	2.5910e-03	10.2210	1026.1865	26.1069	30.5649	34.9244	39.1875	43.3566	9.7448e-04	1.9000e-06	34.1178	40702.2891	22
58.41400	11.59882	18.170	10.2043	0.0207	82.910	345.569640	18.000	33.9659	10.2022	1026.1919	26.1100	26.1097	7.0215	110.948	6.32867	6.33132	34.1286	2.5705e-03	10.2112	1026.1968	26.1149	30.5731	34.9327	39.1960	43.3652	9.7447e-04	1.8924e-06	34.1260	40663.1558	39
58.41400	11.59882	18.674	10.1728	0.0331	86.006	345.569676	18.500	33.9938	10.1707	1026.2214	26.1372	26.1369	6.7353	106.371	6.33185	6.33457	34.1566	2.5011e-03	10.1792	1026.2262	26.1420	30.6007	34.9608	39.2245	43.3941	9.7444e-04	1.8668e-06	34.1541	40535.1528	19
58.41400	11.59882	19.179	10.1588	0.0386	89.261	345.569714	19.000	34.0059	10.1566	1026.2356	26.1491	26.1487	6.6240	104.590	6.33329	6.33604	34.1687	2.4710e-03	10.1648	1026.2403	26.1539	30.6127	34.9730	39.2370	43.4068	9.7443e-04	1.8557e-06	34.1663	40477.9111	46
58.41400	11.59882	19.684	10.1500	0.0338	92.129	345.569747	19.500	34.0177	10.1477	1026.2486	26.1598	26.1594	6.6127	104.399	6.33402	6.33679	34.1806	2.4417e-03	10.1557	1026.2533	26.1646	30.6235	34.9839	39.2480	43.4179	9.7442e-04	1.8456e-06	34.1781	40441.6310	57
58.41400	11.59883	20.189	10.1430	0.0327	95.027	345.569780	20.000	34.0209	10.1407	1026.2545	26.1634	26.1631	6.5129	102.811	6.33484	6.33763	34.1837	2.4339e-03	10.1487	1026.2592	26.1682	30.6273	34.9878	39.2520	43.4220	9.7441e-04	1.8423e-06	34.1813	40413.4090	43
58.41400	11.59883	20.693	10.1348	0.0378	97.912	345.569814	20.500	34.0244	10.1324	1026.2610	26.1677	26.1673	6.5145	102.820	6.33583	6.33863	34.1873	2.4250e-03	10.1403	1026.2657	26.1724	30.6316	34.9923	39.2566	43.4267	9.7441e-04	1.8384e-06	34.1849	40380.1025	55
58.41400	11.59884	21.198	10.1348	0.0396	100.578	345.569845	21.000	34.0355	10.1324	1026.2719	26.1763	26.1759	6.5124	102.795	6.33538	6.33819	34.1984	2.3975e-03	10.1400	1026.2766	26.1810	30.6401	35.0007	39.2650	43.4351	9.7440e-04	1.8303e-06	34.1960	40378.9358	53
58.41402	11.59884	21.703	10.1301	0.0384	103.314	345.569876	21.500	34.0488	10.1276	1026.2854	26.1875	26.1871	6.5801	103.861	6.33548	6.33830	34.2118	2.3643e-03	10.1351	1026.2900	26.1922	30.6514	35.0120	39.2762	43.4463	9.7438e-04	1.8198e-06	34.2094	40359.1427	53
58.41402	11.59884	22.208	10.0813	0.0414	106.006	345.569907	22.000	34.0718	10.0788	1026.3139	26.2138	26.2133	6.5169	102.771	6.34125	6.34418	34.2348	2.3072e-03	10.0858	1026.3185	26.2184	30.6784	35.0399	39.3050	43.4758	9.7436e-04	1.7951e-06	34.2325	40162.3136	54
58.41402	11.59884	22.712	10.0658	0.0430	108.614	345.569938	22.500	34.0838	10.0631	1026.3282	26.2258	26.2254	6.3692	100.422	6.34291	6.34587	34.2468	2.2774e-03	10.0699	1026.3328	26.2304	30.6906	35.0524	39.3177	43.4888	9.7434e-04	1.7838e-06	34.2445	40098.9770	53
58.41402	11.59884	23.217	10.0577	0.0239	111.277	345.569968	23.000	34.0902	10.0551	1026.3368	26.2321	26.2317	-9.990e-29	-9.990e-29	6.34375	6.34673	34.2532	2.2615e-03	10.0617	1026.3414	26.2367	30.6971	35.0590	39.3244	43.4956	9.7434e-04	1.7779e-06	34.2509	40066.3060	26
