Latitude	Longitude	PrDM	T090C	FlECO-AFL	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
58.31916	11.54272	8.075	9.3031	0.1820	34.456	345.435017	8.000	33.0264	9.3022	1025.5617	25.5251	25.5249	8.1591	125.646	6.49362	6.49769	33.1870	4.9059e-03	9.3268	1025.5680	25.5314	30.0160	34.4014	38.6896	42.8826	9.7507e-04	2.4444e-06	33.1821	37132.3431	23
58.31916	11.54272	8.580	9.4610	0.1453	35.439	345.435028	8.500	33.3759	9.4601	1025.8119	25.7730	25.7728	7.9341	122.884	6.45652	6.46041	33.5374	4.0370e-03	9.4788	1025.8176	25.7787	30.2573	34.6368	38.9192	43.1068	9.7483e-04	2.2095e-06	33.5333	37739.3206	24
58.31916	11.54272	9.085	9.4821	0.1379	36.417	345.435040	9.000	33.4462	9.4811	1025.8656	25.8245	25.8243	7.9505	123.252	6.45061	6.45448	33.6078	3.8624e-03	9.4986	1025.8712	25.8301	30.3077	34.6862	38.9678	43.1545	9.7478e-04	2.1608e-06	33.6039	37818.4574	23
58.31916	11.54272	9.589	9.4862	0.1166	37.408	345.435051	9.500	33.5085	9.4851	1025.9160	25.8726	25.8724	7.7900	120.823	6.44744	6.45133	33.6702	3.7074e-03	9.5015	1025.9215	25.8780	30.3551	34.7331	39.0141	43.2004	9.7473e-04	2.1153e-06	33.6665	37830.1591	24
58.31916	11.54272	10.094	9.4730	0.0965	38.399	345.435063	10.000	33.5495	9.4719	1025.9524	25.9067	25.9066	7.7520	120.231	6.44760	6.45153	33.7113	3.6057e-03	9.4876	1025.9578	25.9121	30.3891	34.7671	39.0482	43.2344	9.7470e-04	2.0831e-06	33.7076	37774.5852	24
58.31916	11.54272	10.599	9.4776	0.0907	39.377	345.435074	10.500	33.5586	9.4765	1025.9611	25.9132	25.9130	7.6856	119.220	6.44657	6.45050	33.7204	3.5829e-03	9.4920	1025.9665	25.9185	30.3954	34.7732	39.0541	43.2402	9.7469e-04	2.0771e-06	33.7169	37792.0666	23
58.31916	11.54272	11.103	9.4721	0.0976	40.370	345.435085	11.000	33.5830	9.4709	1025.9834	25.9331	25.9329	7.5852	117.668	6.44634	6.45028	33.7448	3.5224e-03	9.4860	1025.9887	25.9384	30.4152	34.7930	39.0738	43.2598	9.7467e-04	2.0583e-06	33.7413	37768.2324	25
58.31916	11.54272	11.608	9.4327	0.1218	41.390	345.435097	11.500	33.6039	9.4314	1026.0084	25.9559	25.9557	7.5329	116.770	6.45105	6.45509	33.7658	3.4703e-03	9.4461	1026.0137	25.9611	30.4387	34.8171	39.0986	43.2853	9.7465e-04	2.0368e-06	33.7623	37608.9249	24
58.31916	11.54272	12.113	9.4185	0.1538	42.390	345.435109	12.000	33.6418	9.4172	1026.0426	25.9878	25.9876	7.5069	116.359	6.45150	6.45558	33.8038	3.3762e-03	9.4311	1026.0478	25.9930	30.4706	34.8490	39.1306	43.3173	9.7461e-04	2.0067e-06	33.8004	37549.1363	24
58.31916	11.54272	12.618	9.4297	0.1318	43.388	345.435120	12.500	33.6557	9.4283	1026.0541	25.9969	25.9967	7.4347	115.279	6.44932	6.45339	33.8178	3.3414e-03	9.4421	1026.0592	26.0021	30.4793	34.8575	39.1387	43.3251	9.7460e-04	1.9981e-06	33.8145	37592.7547	24
58.31916	11.54272	13.122	9.4091	0.1102	44.421	345.435132	13.000	33.6601	9.4077	1026.0631	26.0037	26.0034	7.5091	116.384	6.45206	6.45616	33.8221	3.3306e-03	9.4214	1026.0682	26.0088	30.4864	34.8650	39.1466	43.3334	9.7459e-04	1.9918e-06	33.8188	37510.1534	25
58.31916	11.54272	13.627	9.3884	0.1103	45.448	345.435144	13.500	33.6611	9.3869	1026.0695	26.0078	26.0076	7.4100	114.796	6.45496	6.45910	33.8232	3.3280e-03	9.4005	1026.0747	26.0130	30.4911	34.8701	39.1521	43.3393	9.7459e-04	1.9880e-06	33.8199	37426.9946	24
58.31916	11.54272	14.132	9.3535	0.1149	46.436	345.435155	14.000	33.6568	9.3520	1026.0741	26.0101	26.0099	7.3634	113.983	6.46008	6.46430	33.8189	3.3387e-03	9.3657	1026.0792	26.0153	30.4941	34.8739	39.1567	43.3446	9.7458e-04	1.9859e-06	33.8156	37287.8209	24
58.31916	11.54272	14.637	9.3379	0.1137	47.446	345.435167	14.500	33.6622	9.3363	1026.0832	26.0169	26.0166	7.3962	114.456	6.46208	6.46633	33.8243	3.3253e-03	9.3499	1026.0883	26.0220	30.5012	34.8813	39.1643	43.3525	9.7457e-04	1.9796e-06	33.8210	37224.6557	25
58.31918	11.54272	15.141	9.3630	0.0992	48.491	345.435179	15.000	33.6967	9.3613	1026.1084	26.0398	26.0395	7.2769	112.695	6.45709	6.46131	33.8589	3.2396e-03	9.3743	1026.1134	26.0448	30.5232	34.9025	39.1848	43.3723	9.7455e-04	1.9580e-06	33.8556	37322.2544	25
58.31918	11.54272	15.646	9.4123	0.0882	49.486	345.435191	15.500	33.7508	9.4106	1026.1449	26.0741	26.0738	7.1947	111.584	6.44788	6.45201	33.9131	3.1051e-03	9.4227	1026.1498	26.0790	30.5559	34.9338	39.2147	43.4008	9.7452e-04	1.9257e-06	33.9100	37515.4261	23
58.31918	11.54272	16.151	9.1464	0.0937	50.492	345.435202	16.000	33.7640	9.1447	1026.2005	26.1273	26.1270	7.1145	109.704	6.48516	6.48984	33.9263	3.0723e-03	9.1562	1026.2053	26.1321	30.6148	34.9983	39.2846	43.4760	9.7446e-04	1.8753e-06	33.9232	36451.6975	25
58.31918	11.54272	16.655	9.1428	0.1186	51.555	345.435215	16.500	33.7979	9.1410	1026.2299	26.1544	26.1541	7.0319	108.446	6.48425	6.48896	33.9602	2.9882e-03	9.1520	1026.2346	26.1591	30.6416	35.0249	39.3111	43.5023	9.7443e-04	1.8497e-06	33.9572	36434.8538	26
58.31918	11.54272	17.160	9.1482	0.1119	52.589	345.435227	17.000	33.8083	9.1463	1026.2395	26.1617	26.1614	7.0305	108.445	6.48305	6.48775	33.9707	2.9622e-03	9.1571	1026.2442	26.1664	30.6487	35.0319	39.3179	43.5089	9.7443e-04	1.8429e-06	33.9677	36455.3395	24
58.31918	11.54272	17.665	9.1485	0.1083	53.587	345.435238	17.500	33.8098	9.1466	1026.2429	26.1628	26.1625	7.1141	109.736	6.48294	6.48764	33.9722	2.9585e-03	9.1574	1026.2476	26.1675	30.6498	35.0329	39.3190	43.5099	9.7442e-04	1.8419e-06	33.9692	36456.3204	24
58.31918	11.54272	18.170	9.1743	0.1064	54.619	345.435250	18.000	33.8331	9.1724	1026.2593	26.1770	26.1766	7.1344	110.127	6.47827	6.48292	33.9956	2.9005e-03	9.1828	1026.2639	26.1816	30.6632	35.0456	39.3309	43.5212	9.7441e-04	1.8287e-06	33.9927	36557.8324	25
58.31918	11.54273	18.674	9.2451	0.1128	55.637	345.435262	18.500	33.8951	9.2431	1026.2987	26.2141	26.2138	7.0313	108.749	6.46559	6.47012	34.0577	2.7465e-03	9.2525	1026.3032	26.2187	30.6982	35.0786	39.3620	43.5505	9.7437e-04	1.7936e-06	34.0549	36835.9536	24
58.31918	11.54274	19.179	9.2609	0.1087	56.627	345.435273	19.000	33.9063	9.2588	1026.3072	26.2203	26.2200	6.9728	107.890	6.46286	6.46736	34.0689	2.7186e-03	9.2681	1026.3117	26.2249	30.7040	35.0840	39.3670	43.5551	9.7436e-04	1.7879e-06	34.0662	36898.2531	23
58.31918	11.54273	19.684	9.2797	0.1020	57.633	345.435285	19.500	33.9257	9.2776	1026.3216	26.2325	26.2321	7.1031	109.966	6.45938	6.46385	34.0884	2.6704e-03	9.2865	1026.3261	26.2370	30.7156	35.0950	39.3775	43.5651	9.7435e-04	1.7765e-06	34.0857	36971.6905	25
58.31918	11.54272	20.189	9.3077	0.0942	58.670	345.435297	20.000	33.9370	9.3055	1026.3282	26.2368	26.2364	7.2313	112.027	6.45494	6.45936	34.0997	2.6423e-03	9.3142	1026.3327	26.2413	30.7192	35.0980	39.3798	43.5668	9.7434e-04	1.7725e-06	34.0970	37082.4024	25
58.31918	11.54272	20.693	9.3440	0.0898	59.709	345.435309	20.500	33.9489	9.3418	1026.3339	26.2402	26.2399	7.1769	111.281	6.44928	6.45363	34.1116	2.6127e-03	9.3503	1026.3384	26.2448	30.7217	35.0997	39.3806	43.5668	9.7434e-04	1.7693e-06	34.1090	37226.5770	25
58.31918	11.54272	21.198	9.3881	0.0840	60.735	345.435321	21.000	33.9636	9.3858	1026.3405	26.2446	26.2442	7.1622	111.172	6.44243	6.44670	34.1264	2.5761e-03	9.3941	1026.3450	26.2491	30.7250	35.1019	39.3818	43.5670	9.7433e-04	1.7653e-06	34.1238	37401.3068	25
58.31918	11.54273	21.703	9.4644	0.0849	61.779	345.435333	21.500	33.9867	9.4620	1026.3484	26.2502	26.2499	7.2099	112.117	6.43069	6.43480	34.1495	2.5187e-03	9.4700	1026.3529	26.2547	30.7288	35.1038	39.3821	43.5656	9.7432e-04	1.7601e-06	34.1470	37704.3375	24
58.31918	11.54274	22.208	9.4809	0.0719	62.784	345.435345	22.000	33.9901	9.4785	1026.3506	26.2502	26.2498	7.0899	110.293	6.42822	6.43231	34.1529	2.5104e-03	9.4864	1026.3551	26.2546	30.7283	35.1030	39.3809	43.5641	9.7432e-04	1.7603e-06	34.1504	37769.7038	24
58.31918	11.54273	22.712	9.5449	0.0664	63.781	345.435356	22.500	34.0144	9.5424	1026.3614	26.2587	26.2582	7.1777	111.834	6.41821	6.42218	34.1772	2.4500e-03	9.5499	1026.3658	26.2631	30.7352	35.1084	39.3848	43.5666	9.7431e-04	1.7524e-06	34.1748	38023.3906	25
58.31918	11.54272	23.217	9.5720	0.0720	64.792	345.435368	23.000	34.0240	9.5694	1026.3667	26.2617	26.2613	7.3170	114.079	6.41401	6.41792	34.1868	2.4261e-03	9.5768	1026.3711	26.2662	30.7376	35.1101	39.3859	43.5671	9.7431e-04	1.7497e-06	34.1844	38130.8068	24
58.31918	11.54272	23.722	9.5893	0.0666	65.796	345.435380	23.500	34.0294	9.5867	1026.3704	26.2631	26.2627	7.2137	112.515	6.41135	6.41523	34.1923	2.4125e-03	9.5940	1026.3748	26.2676	30.7386	35.1107	39.3861	43.5669	9.7430e-04	1.7484e-06	34.1899	38199.3576	24
58.31918	11.54272	24.227	9.5831	0.0614	66.813	345.435391	24.000	34.0291	9.5804	1026.3734	26.2639	26.2635	7.2734	113.431	6.41223	6.41612	34.1920	2.4133e-03	9.5878	1026.3779	26.2684	30.7395	35.1118	39.3873	43.5682	9.7430e-04	1.7478e-06	34.1896	38174.4621	24
58.31918	11.54272	24.731	9.5719	0.0614	67.837	345.435403	24.500	34.0263	9.5692	1026.3753	26.2635	26.2631	7.0820	110.416	6.41392	6.41783	34.1891	2.4204e-03	9.5766	1026.3798	26.2680	30.7394	35.1119	39.3877	43.5689	9.7430e-04	1.7482e-06	34.1867	38129.7395	25
58.31918	11.54272	25.236	9.4923	0.0526	68.875	345.435415	25.000	34.0104	9.4895	1026.3783	26.2642	26.2638	7.0581	109.840	6.42577	6.42984	34.1732	2.4598e-03	9.4972	1026.3828	26.2687	30.7419	35.1163	39.3938	43.5766	9.7429e-04	1.7477e-06	34.1708	37812.7826	25
58.31918	11.54272	25.741	9.4149	0.0470	69.884	345.435427	25.500	34.0018	9.4121	1026.3866	26.2702	26.2697	7.1513	111.096	6.43705	6.44127	34.1646	2.4812e-03	9.4198	1026.3911	26.2746	30.7496	35.1257	39.4049	43.5893	9.7429e-04	1.7421e-06	34.1622	37503.9819	23
58.31918	11.54272	26.246	9.4171	0.0644	70.847	345.435438	26.000	34.0173	9.4142	1026.4006	26.2819	26.2814	7.1331	110.830	6.43611	6.44033	34.1801	2.4428e-03	9.4217	1026.4050	26.2863	30.7612	35.1371	39.4161	43.6004	9.7427e-04	1.7311e-06	34.1777	37511.2675	24
58.31918	11.54272	26.750	9.5518	0.0757	71.828	345.435449	26.500	34.0499	9.5488	1026.4063	26.2853	26.2849	7.3034	113.835	6.41577	6.41974	34.2128	2.3617e-03	9.5558	1026.4107	26.2898	30.7615	35.1342	39.4103	43.5916	9.7427e-04	1.7280e-06	34.2104	38046.6583	23
58.31918	11.54272	27.255	9.5972	0.0559	72.802	345.435461	27.000	34.0708	9.5942	1026.4174	26.2943	26.2938	7.2012	112.369	6.40854	6.41242	34.2338	2.3096e-03	9.6008	1026.4218	26.2986	30.7692	35.1409	39.4158	43.5962	9.7426e-04	1.7197e-06	34.2315	38226.2360	23
58.31918	11.54272	27.760	9.6476	0.0450	73.782	345.435472	27.500	34.0945	9.6445	1026.4298	26.3044	26.3039	7.2616	113.454	6.40050	6.40429	34.2575	2.2508e-03	9.6507	1026.4342	26.3088	30.7780	35.1485	39.4222	43.6014	9.7425e-04	1.7102e-06	34.2553	38425.8295	24
58.31918	11.54272	28.265	9.6988	0.0443	74.786	345.435484	28.000	34.1223	9.6957	1026.4453	26.3176	26.3171	7.2741	113.796	6.39220	6.39589	34.2853	2.1818e-03	9.7014	1026.4496	26.3220	30.7899	35.1591	39.4316	43.6096	9.7423e-04	1.6979e-06	34.2832	38628.1973	25
58.31918	11.54272	28.769	9.7154	0.0421	75.797	345.435495	28.500	34.1435	9.7122	1026.4614	26.3315	26.3310	7.1449	111.830	6.38900	6.39267	34.3067	2.1289e-03	9.7176	1026.4657	26.3358	30.8032	35.1719	39.4439	43.6215	9.7422e-04	1.6849e-06	34.3045	38692.8010	24
58.31918	11.54272	29.274	9.7062	0.0396	76.796	345.435507	29.000	34.1657	9.7029	1026.4826	26.3504	26.3498	7.1930	112.578	6.38938	6.39308	34.3289	2.0738e-03	9.7079	1026.4868	26.3546	30.8221	35.1908	39.4629	43.6405	9.7420e-04	1.6671e-06	34.3268	38654.0317	23
58.31918	11.54273	29.779	9.7101	0.0359	77.784	345.435518	29.500	34.1732	9.7068	1026.4901	26.3556	26.3550	7.2044	112.771	6.38853	6.39222	34.3364	2.0552e-03	9.7117	1026.4943	26.3598	30.8271	35.1957	39.4677	43.6451	9.7419e-04	1.6623e-06	34.3343	38668.9573	24
58.31918	11.54274	30.284	9.7268	0.0167	78.771	345.435530	30.000	34.1903	9.7234	1026.5030	26.3662	26.3656	7.3273	114.749	6.38549	6.38916	34.3536	2.0126e-03	9.7280	1026.5071	26.3704	30.8373	35.2054	39.4768	43.6539	9.7418e-04	1.6524e-06	34.3516	38734.2769	24
58.31918	11.54274	30.788	9.7322	0.0284	79.744	345.435541	30.500	34.2021	9.7288	1026.5135	26.3745	26.3739	7.2312	113.266	6.38426	6.38792	34.3654	1.9833e-03	9.7331	1026.5177	26.3787	30.8453	35.2132	39.4845	43.6614	9.7417e-04	1.6446e-06	34.3634	38754.6929	23
58.31918	11.54274	31.293	9.7350	0.0369	80.716	345.435552	31.000	34.2041	9.7315	1026.5169	26.3756	26.3751	7.1839	112.533	6.38379	6.38745	34.3674	1.9783e-03	9.7358	1026.5211	26.3798	30.8464	35.2142	39.4854	43.6622	9.7416e-04	1.6437e-06	34.3654	38765.3292	24
58.31918	11.54274	31.798	9.7349	0.0370	81.705	345.435564	31.500	34.2032	9.7313	1026.5185	26.3750	26.3744	7.1316	111.714	6.38385	6.38750	34.3665	1.9806e-03	9.7357	1026.5227	26.3791	30.8457	35.2135	39.4848	43.6616	9.7416e-04	1.6444e-06	34.3645	38764.7351	23
58.31918	11.54274	32.303	9.7342	0.0370	82.694	345.435575	32.000	34.2022	9.7306	1026.5201	26.3743	26.3737	7.0720	110.778	6.38399	6.38764	34.3654	1.9832e-03	9.7349	1026.5243	26.3784	30.8450	35.2129	39.4842	43.6610	9.7416e-04	1.6452e-06	34.3634	38761.7753	24
58.31918	11.54274	32.807	9.7328	0.0341	83.703	345.435587	32.500	34.2012	9.7291	1026.5218	26.3737	26.3731	7.2426	113.445	6.38422	6.38787	34.3644	1.9857e-03	9.7335	1026.5260	26.3779	30.8445	35.2124	39.4837	43.6606	9.7416e-04	1.6458e-06	34.3624	38756.2424	25
58.31918	11.54274	33.312	9.7378	0.0248	84.725	345.435599	33.000	34.2068	9.7341	1026.5277	26.3773	26.3767	7.2441	113.486	6.38329	6.38693	34.3701	1.9717e-03	9.7384	1026.5319	26.3814	30.8480	35.2157	39.4869	43.6636	9.7416e-04	1.6425e-06	34.3681	38775.6748	24
58.31918	11.54275	33.817	9.7662	0.0217	85.736	345.435610	33.500	34.2277	9.7624	1026.5416	26.3889	26.3883	7.3237	114.818	6.37849	6.38209	34.3910	1.9197e-03	9.7663	1026.5457	26.3930	30.8588	35.2258	39.4962	43.6722	9.7414e-04	1.6317e-06	34.3891	38887.0364	24
58.31918	11.54276	34.322	9.7822	0.0151	86.740	345.435622	34.000	34.2415	9.7783	1026.5520	26.3970	26.3964	7.2459	113.649	6.37569	6.37927	34.4049	1.8854e-03	9.7820	1026.5561	26.4011	30.8664	35.2330	39.5030	43.6786	9.7413e-04	1.6241e-06	34.4030	38949.7401	25
58.31918	11.54276	34.827	9.7810	0.0277	87.762	345.435634	34.500	34.2449	9.7771	1026.5571	26.3999	26.3992	7.2311	113.416	6.37572	6.37930	34.4083	1.8769e-03	9.7807	1026.5612	26.4040	30.8693	35.2359	39.5059	43.6815	9.7413e-04	1.6215e-06	34.4064	38944.5500	24
58.31918	11.54276	35.331	9.7808	0.0314	88.765	345.435645	35.000	34.2501	9.7768	1026.5635	26.4040	26.4033	7.2261	113.341	6.37553	6.37911	34.4135	1.8639e-03	9.7803	1026.5676	26.4081	30.8734	35.2399	39.5099	43.6855	9.7412e-04	1.6177e-06	34.4116	38943.1234	24
58.31918	11.54276	35.836	9.7811	0.0182	89.767	345.435657	35.500	34.2616	9.7771	1026.5746	26.4129	26.4122	7.1838	112.687	6.37502	6.37860	34.4250	1.8355e-03	9.7804	1026.5787	26.4170	30.8821	35.2486	39.5185	43.6940	9.7411e-04	1.6094e-06	34.4231	38943.4762	24
58.31918	11.54276	36.341	9.7758	0.0304	90.809	345.435669	36.000	34.2726	9.7717	1026.5864	26.4224	26.4217	7.1928	112.823	6.37531	6.37891	34.4360	1.8081e-03	9.7748	1026.5905	26.4265	30.8917	35.2582	39.5281	43.7037	9.7410e-04	1.6005e-06	34.4342	38921.0603	26
58.31918	11.54276	36.846	9.7778	0.0092	91.846	345.435681	36.500	34.2840	9.7737	1026.5973	26.4310	26.4303	7.3058	114.608	6.37456	6.37816	34.4475	1.7798e-03	9.7766	1026.6013	26.4350	30.9001	35.2665	39.5363	43.7117	9.7409e-04	1.5925e-06	34.4457	38928.1353	24
58.31918	11.54276	37.350	9.7846	0.0070	92.851	345.435693	37.000	34.2908	9.7804	1026.6037	26.4352	26.4345	7.2060	113.065	6.37334	6.37692	34.4542	1.7629e-03	9.7832	1026.6077	26.4392	30.9041	35.2702	39.5399	43.7151	9.7408e-04	1.5887e-06	34.4525	38954.6280	24
58.31918	11.54276	37.855	9.7879	0.0208	93.868	345.435705	37.500	34.2960	9.7836	1026.6096	26.4387	26.4380	7.2667	114.029	6.37267	6.37626	34.4595	1.7500e-03	9.7863	1026.6135	26.4427	30.9075	35.2736	39.5431	43.7183	9.7408e-04	1.5855e-06	34.4577	38966.9827	25
58.31918	11.54276	38.360	9.7959	0.0158	94.878	345.435716	38.000	34.3123	9.7916	1026.6232	26.4501	26.4494	7.3099	114.740	6.37089	6.37446	34.4758	1.7094e-03	9.7940	1026.6272	26.4541	30.9186	35.2844	39.5536	43.7285	9.7406e-04	1.5748e-06	34.4741	38997.5544	23
58.31918	11.54276	38.865	9.7972	0.0249	95.866	345.435728	38.500	34.3189	9.7928	1026.6304	26.4550	26.4543	7.4533	116.998	6.37044	6.37402	34.4824	1.6931e-03	9.7951	1026.6344	26.4590	30.9234	35.2891	39.5583	43.7331	9.7406e-04	1.5703e-06	34.4807	39002.0877	24
58.31918	11.54276	39.370	9.7983	0.0248	96.875	345.435739	39.000	34.3300	9.7939	1026.6412	26.4636	26.4628	7.5273	118.171	6.36984	6.37341	34.4935	1.6655e-03	9.7959	1026.6451	26.4675	30.9318	35.2974	39.5665	43.7413	9.7405e-04	1.5623e-06	34.4919	39005.4013	25
58.31918	11.54276	39.874	9.7785	0.0277	97.906	345.435751	39.500	34.3344	9.7740	1026.6503	26.4704	26.4696	7.2941	114.464	6.37241	6.37602	34.4980	1.6544e-03	9.7760	1026.6542	26.4743	30.9390	35.3050	39.5745	43.7495	9.7404e-04	1.5560e-06	34.4963	38925.7286	25
58.31918	11.54276	40.379	9.7611	0.0263	98.927	345.435763	40.000	34.3417	9.7566	1026.6612	26.4789	26.4782	7.1744	112.548	6.37452	6.37818	34.5053	1.6363e-03	9.7584	1026.6651	26.4828	30.9479	35.3142	39.5840	43.7594	9.7403e-04	1.5479e-06	34.5036	38855.6000	24
58.31918	11.54276	40.884	9.7551	0.0075	99.946	345.435775	40.500	34.3526	9.7505	1026.6730	26.4885	26.4877	7.2180	113.225	6.37490	6.37857	34.5162	1.6091e-03	9.7522	1026.6769	26.4924	30.9575	35.3238	39.5937	43.7691	9.7402e-04	1.5390e-06	34.5146	38830.8364	25
58.31918	11.54276	41.389	9.7483	0.0211	100.972	345.435787	41.000	34.3664	9.7437	1026.6872	26.5004	26.4996	7.3099	114.660	6.37529	6.37897	34.5300	1.5750e-03	9.7451	1026.6910	26.5042	30.9693	35.3358	39.6056	43.7811	9.7400e-04	1.5279e-06	34.5284	38802.4446	24
58.31918	11.54276	41.894	9.7471	0.0125	101.989	345.435799	41.500	34.3776	9.7424	1026.6984	26.5094	26.5086	7.4261	116.487	6.37500	6.37869	34.5413	1.5471e-03	9.7436	1026.7022	26.5132	30.9783	35.3446	39.6145	43.7899	9.7399e-04	1.5195e-06	34.5397	38796.4434	24
58.31918	11.54276	42.398	9.7481	0.0157	102.982	345.435810	42.000	34.3808	9.7434	1026.7031	26.5117	26.5109	7.1971	112.901	6.37472	6.37842	34.5445	1.5391e-03	9.7445	1026.7069	26.5155	30.9805	35.3469	39.6167	43.7921	9.7399e-04	1.5174e-06	34.5429	38800.1173	24
58.31918	11.54276	42.903	9.7476	0.0208	103.986	345.435822	42.500	34.3828	9.7428	1026.7070	26.5134	26.5126	7.2802	114.204	6.37472	6.37842	34.5465	1.5342e-03	9.7439	1026.7108	26.5172	30.9822	35.3485	39.6183	43.7937	9.7398e-04	1.5159e-06	34.5449	38797.4408	24
58.31918	11.54276	43.408	9.7450	0.0150	105.002	345.435833	43.000	34.3838	9.7401	1026.7105	26.5146	26.5138	7.3265	114.924	6.37503	6.37874	34.5474	1.5318e-03	9.7412	1026.7143	26.5184	30.9834	35.3498	39.6197	43.7951	9.7398e-04	1.5149e-06	34.5459	38787.0431	25
58.31918	11.54276	43.913	9.7299	0.0213	106.024	345.435845	43.500	34.3865	9.7250	1026.7175	26.5193	26.5184	7.3765	115.673	6.37703	6.38076	34.5502	1.5249e-03	9.7260	1026.7212	26.5231	30.9884	35.3551	39.6252	43.8009	9.7398e-04	1.5106e-06	34.5487	38726.2057	24
