Latitude	Longitude	PrDM	T090C	FlECO-AFL	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
58.38924	11.57272	2.019	5.7036	0.7662	47.614	345.539868	2.000	24.1073	5.7035	1018.9972	18.9877	18.9877	6.1821	82.656	7.47937	7.48628	24.2480	2.7076e-02	5.8231	1019.0173	19.0079	23.6480	28.1843	32.6188	36.9534	9.8134e-04	8.6853e-06	24.2210	23145.7224	14
58.38924	11.57273	2.523	5.7427	0.7883	48.638	345.539880	2.500	24.3030	5.7425	1019.1501	19.1383	19.1382	6.0676	81.307	7.46264	7.46960	24.4442	2.6590e-02	5.8606	1019.1699	19.1581	23.7956	28.3294	32.7615	37.0936	9.8119e-04	8.5407e-06	24.4176	23295.4879	24
58.38924	11.57274	3.028	5.9571	0.7858	49.662	345.539892	3.000	25.1737	5.9569	1019.8171	19.8029	19.8029	6.0003	81.285	7.38183	7.38889	25.3169	2.4425e-02	6.0683	1019.8356	19.8214	24.4464	28.9680	33.3883	37.7090	9.8055e-04	7.9026e-06	25.2924	24124.3594	24
58.38924	11.57274	3.533	6.7200	0.7709	50.695	345.539904	3.500	26.6120	6.7197	1020.8681	20.8517	20.8517	5.8172	81.005	7.18120	7.18754	26.7583	2.0850e-02	6.8232	1020.8845	20.8681	25.4623	29.9541	34.3454	38.6381	9.7954e-04	6.8974e-06	26.7374	27137.9169	26
58.38924	11.57274	4.038	7.3425	0.6711	51.743	345.539916	4.000	27.5736	7.3422	1021.5516	21.5329	21.5329	5.6801	80.767	7.03279	7.03839	27.7221	1.8460e-02	7.4395	1021.5666	21.5479	26.1193	30.5888	34.9585	39.2304	9.7889e-04	6.2456e-06	27.7036	29598.3913	25
58.38924	11.57274	4.542	7.7511	0.5391	52.771	345.539928	4.500	28.1403	7.7507	1021.9459	21.9249	21.9249	5.7199	82.410	6.94118	6.94624	28.2900	1.7051e-02	7.8438	1021.9601	21.9392	26.4963	30.9521	35.3084	39.5673	9.7851e-04	5.8709e-06	28.2729	31212.4556	24
58.38924	11.57274	5.047	8.3091	0.5075	53.775	345.539940	5.000	28.9819	8.3086	1022.5322	22.5090	22.5090	5.8500	85.834	6.81584	6.82020	29.1336	1.4959e-02	8.3939	1022.5453	22.5221	27.0596	31.4963	35.8341	40.0752	9.7795e-04	5.3132e-06	29.1186	33408.3357	24
58.38924	11.57275	5.552	8.9520	0.4868	54.795	345.539951	5.500	29.9036	8.9515	1023.1627	23.1373	23.1372	5.8841	88.116	6.67793	6.68144	30.0573	1.2668e-02	9.0267	1023.1745	23.1492	27.6649	32.0804	36.3977	40.6190	9.7735e-04	4.7141e-06	30.0446	35934.5006	25
58.38924	11.57276	6.056	9.3556	0.3711	55.833	345.539963	6.000	30.5525	9.3550	1023.6110	23.5834	23.5833	5.8536	88.822	6.59035	6.59336	30.7076	1.1055e-02	9.4220	1023.6219	23.5943	28.0961	32.4980	36.8022	41.0108	9.7692e-04	4.2892e-06	30.6966	37512.2551	25
58.38924	11.57276	6.561	9.6908	0.2823	56.862	345.539975	6.500	31.2330	9.6901	1024.0918	24.0620	24.0619	5.9281	91.019	6.51318	6.51581	31.3896	9.3638e-03	9.7470	1024.1017	24.0719	28.5611	32.9509	37.2434	41.4407	9.7647e-04	3.8338e-06	31.3802	38809.8171	25
58.38924	11.57276	7.066	9.8106	0.2122	57.878	345.539987	7.000	31.5269	9.8099	1024.3042	24.2722	24.2721	6.1053	94.163	6.48377	6.48629	31.6842	8.6332e-03	9.8622	1024.3136	24.2816	28.7660	33.1512	37.4391	41.6321	9.7626e-04	3.6340e-06	31.6756	39269.6153	24
