Latitude	Longitude	PrDM	T090C	FlECO-AFL	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
58.36740	11.57700	15.141	10.1449	0.0371	134.550	345.493120	15.000	33.7349	10.1432	1026.0082	25.9399	25.9396	7.1815	113.162	6.34620	6.34888	33.8972	3.1446e-03	10.1564	1026.0135	25.9452	30.4063	34.7688	39.0349	43.2067	9.7465e-04	2.0529e-06	33.8940	40444.2824	23
58.36740	11.57700	15.646	10.1702	0.0385	135.520	345.493131	15.500	33.7879	10.1684	1026.0475	25.9769	25.9766	7.1872	113.352	6.34057	6.34322	33.9502	3.0130e-03	10.1807	1026.0527	25.9822	30.4423	34.8039	39.0691	43.2401	9.7461e-04	2.0179e-06	33.9472	40541.1853	24
58.36740	11.57700	16.151	10.1861	0.0586	136.494	345.493142	16.000	33.8199	10.1843	1026.0720	25.9992	25.9989	7.2871	114.992	6.33708	6.33971	33.9823	2.9334e-03	10.1960	1026.0772	26.0044	30.4640	34.8250	39.0896	43.2601	9.7458e-04	1.9970e-06	33.9794	40602.3929	23
58.36740	11.57700	16.655	10.1620	0.0233	137.471	345.493154	16.500	33.8780	10.1601	1026.1238	26.0487	26.0483	7.1421	112.686	6.33804	6.34074	34.0405	2.7890e-03	10.1707	1026.1288	26.0537	30.5134	34.8745	39.1393	43.3099	9.7454e-04	1.9502e-06	34.0378	40501.3012	23
58.36740	11.57700	17.160	10.1568	0.0120	138.447	345.493165	17.000	33.8883	10.1548	1026.1350	26.0576	26.0572	7.1505	112.814	6.33833	6.34104	34.0509	2.7634e-03	10.1653	1026.1400	26.0626	30.5223	34.8835	39.1483	43.3189	9.7453e-04	1.9419e-06	34.0481	40479.6934	24
58.36740	11.57700	17.665	10.1527	0.0121	139.414	345.493176	17.500	33.8977	10.1507	1026.1453	26.0657	26.0653	7.1102	112.175	6.33852	6.34124	34.0603	2.7400e-03	10.1609	1026.1503	26.0707	30.5304	34.8916	39.1564	43.3270	9.7452e-04	1.9343e-06	34.0576	40462.2007	23
58.36740	11.57700	18.170	10.1223	0.0339	140.377	345.493187	18.000	33.9350	10.1202	1026.1819	26.0999	26.0996	7.0393	111.009	6.34118	6.34397	34.0976	2.6473e-03	10.1297	1026.1867	26.1048	30.5650	34.9265	39.1917	43.3627	9.7448e-04	1.9020e-06	34.0950	40337.8980	23
58.36738	11.57700	18.674	10.0971	0.0264	141.336	345.493198	18.500	33.9517	10.0950	1026.2015	26.1173	26.1169	7.0899	111.758	6.34396	6.34681	34.1144	2.6058e-03	10.1042	1026.2063	26.1221	30.5827	34.9446	39.2102	43.3815	9.7446e-04	1.8857e-06	34.1118	40235.8021	23
58.36738	11.57700	19.179	10.0928	0.0243	142.291	345.493209	19.000	33.9559	10.0906	1026.2078	26.1213	26.1209	7.0011	110.351	6.34438	6.34724	34.1186	2.5953e-03	10.0998	1026.2126	26.1261	30.5868	34.9488	39.2144	43.3858	9.7446e-04	1.8819e-06	34.1160	40218.2014	23
58.36738	11.57700	19.684	10.0780	0.0248	143.253	345.493221	19.500	33.9777	10.0757	1026.2296	26.1409	26.1405	7.0784	111.549	6.34554	6.34843	34.1405	2.5410e-03	10.0844	1026.2344	26.1457	30.6065	34.9686	39.2344	43.4060	9.7444e-04	1.8635e-06	34.1380	40157.0048	23
58.36738	11.57700	20.189	10.0583	0.0248	144.224	345.493232	20.000	34.0053	10.0560	1026.2568	26.1657	26.1654	6.9810	109.987	6.34712	6.35007	34.1681	2.4725e-03	10.0642	1026.2615	26.1705	30.6315	34.9939	39.2599	43.4316	9.7441e-04	1.8401e-06	34.1657	40076.1995	24
58.36738	11.57700	20.693	10.0497	0.0159	145.198	345.493243	20.500	34.0161	10.0473	1026.2690	26.1757	26.1753	6.8313	107.615	6.34788	6.35084	34.1790	2.4456e-03	10.0553	1026.2737	26.1804	30.6415	35.0040	39.2701	43.4419	9.7440e-04	1.8308e-06	34.1765	40040.5964	23
58.36738	11.57700	21.198	10.0271	0.0126	146.166	345.493254	21.000	34.0452	10.0247	1026.2978	26.2022	26.2018	6.8496	107.871	6.34980	6.35282	34.2081	2.3734e-03	10.0321	1026.3024	26.2068	30.6682	35.0310	39.2973	43.4694	9.7437e-04	1.8058e-06	34.2057	39948.2022	23
58.36738	11.57700	21.703	10.0018	0.0057	147.131	345.493265	21.500	34.0641	9.9993	1026.3191	26.2213	26.2208	6.9032	108.668	6.35252	6.35560	34.2271	2.3264e-03	10.0064	1026.3237	26.2258	30.6876	35.0508	39.3175	43.4900	9.7435e-04	1.7878e-06	34.2247	39845.4410	23
58.36738	11.57700	22.208	10.0044	0.0062	148.090	345.493276	22.000	34.0772	10.0019	1026.3313	26.2311	26.2307	6.8617	108.031	6.35164	6.35471	34.2402	2.2937e-03	10.0086	1026.3358	26.2356	30.6973	35.0603	39.3269	43.4993	9.7434e-04	1.7786e-06	34.2379	39854.4542	23
58.36738	11.57700	22.712	9.9951	0.0073	149.048	345.493288	22.500	34.0890	9.9925	1026.3443	26.2419	26.2414	6.7338	106.003	6.35243	6.35553	34.2521	2.2644e-03	9.9991	1026.3488	26.2464	30.7082	35.0713	39.3380	43.5105	9.7433e-04	1.7685e-06	34.2498	39816.3485	23
58.36738	11.57700	23.217	9.9917	0.0094	149.999	345.493299	23.000	34.0988	9.9891	1026.3548	26.2501	26.2497	6.7561	106.354	6.35250	6.35561	34.2619	2.2400e-03	9.9955	1026.3593	26.2546	30.7164	35.0796	39.3463	43.5187	9.7432e-04	1.7608e-06	34.2596	39801.8243	23
58.36737	11.57700	23.722	9.9858	0.0211	150.957	345.493310	23.500	34.1073	9.9831	1026.3647	26.2577	26.2572	7.0077	110.305	6.35297	6.35610	34.2703	2.2191e-03	9.9894	1026.3692	26.2622	30.7240	35.0872	39.3540	43.5265	9.7431e-04	1.7538e-06	34.2681	39777.4957	23
58.36736	11.57700	24.227	9.9825	0.0158	151.922	345.493321	24.000	34.1115	9.9797	1026.3708	26.2616	26.2611	6.9531	109.441	6.35326	6.35639	34.2745	2.2086e-03	9.9859	1026.3753	26.2660	30.7279	35.0912	39.3580	43.5305	9.7430e-04	1.7502e-06	34.2723	39763.6417	23
58.36736	11.57700	24.731	9.9780	0.0247	152.889	345.493332	24.500	34.1172	9.9752	1026.3783	26.2668	26.2663	6.8644	108.039	6.35365	6.35679	34.2802	2.1945e-03	9.9812	1026.3828	26.2712	30.7331	35.0965	39.3633	43.5359	9.7430e-04	1.7454e-06	34.2780	39745.0201	24
58.36736	11.57700	25.236	9.9722	0.0248	153.856	345.493343	25.000	34.1204	9.9693	1026.3842	26.2703	26.2698	6.7737	106.600	6.35432	6.35747	34.2835	2.1864e-03	9.9753	1026.3886	26.2747	30.7368	35.1002	39.3672	43.5399	9.7429e-04	1.7422e-06	34.2813	39721.4035	23
58.36736	11.57700	25.741	9.9655	0.0253	154.821	345.493354	25.500	34.1247	9.9626	1026.3909	26.2748	26.2743	6.8487	107.768	6.35507	6.35824	34.2878	2.1758e-03	9.9685	1026.3953	26.2792	30.7414	35.1049	39.3720	43.5448	9.7428e-04	1.7380e-06	34.2856	39694.1500	23
58.36736	11.57700	26.246	9.9628	0.0265	155.780	345.493366	26.000	34.1286	9.9598	1026.3967	26.2783	26.2778	6.9699	109.672	6.35528	6.35845	34.2917	2.1661e-03	9.9657	1026.4011	26.2827	30.7449	35.1084	39.3755	43.5483	9.7428e-04	1.7349e-06	34.2895	39683.0618	22
58.36736	11.57700	26.750	9.9539	0.0488	156.715	345.493376	26.500	34.1350	9.9509	1026.4055	26.2848	26.2843	6.9912	109.989	6.35625	6.35944	34.2981	2.1502e-03	9.9566	1026.4099	26.2892	30.7515	35.1152	39.3825	43.5554	9.7427e-04	1.7288e-06	34.2959	39646.6920	23
58.36736	11.57700	27.255	9.9438	0.0044	157.632	345.493387	27.000	34.1457	9.9407	1026.4178	26.2949	26.2944	6.9835	109.852	6.35721	6.36043	34.3088	2.1235e-03	9.9462	1026.4222	26.2993	30.7617	35.1256	39.3930	43.5660	9.7426e-04	1.7193e-06	34.3067	39605.3580	22
58.36736	11.57701	27.760	9.9339	0.0004	158.561	345.493398	27.500	34.1652	9.9308	1026.4370	26.3118	26.3113	6.9423	109.194	6.35777	6.36102	34.3284	2.0750e-03	9.9360	1026.4414	26.3161	30.7787	35.1426	39.4100	43.5832	9.7424e-04	1.7034e-06	34.3263	39564.3027	22
58.36736	11.57702	28.265	9.9249	0.0296	159.500	345.493409	28.000	34.1723	9.9217	1026.4463	26.3188	26.3183	6.7304	105.844	6.35873	6.36200	34.3355	2.0575e-03	9.9267	1026.4507	26.3232	30.7858	35.1499	39.4175	43.5907	9.7423e-04	1.6969e-06	34.3334	39527.5210	23
58.36736	11.57702	28.769	9.9142	0.0443	160.443	345.493420	28.500	34.1835	9.9109	1026.4592	26.3294	26.3289	6.7484	106.111	6.35976	6.36305	34.3467	2.0296e-03	9.9157	1026.4635	26.3337	30.7966	35.1607	39.4285	43.6019	9.7422e-04	1.6870e-06	34.3447	39483.6090	22
58.36736	11.57702	29.274	9.9080	0.0256	161.387	345.493430	29.000	34.1925	9.9047	1026.4696	26.3375	26.3369	6.7248	105.732	6.36025	6.36356	34.3558	2.0072e-03	9.9093	1026.4739	26.3418	30.8047	35.1690	39.4367	43.6102	9.7421e-04	1.6794e-06	34.3537	39457.9959	23
58.36736	11.57702	29.779	9.9082	0.0126	162.335	345.493441	29.500	34.1967	9.9049	1026.4751	26.3408	26.3402	6.8176	107.194	6.36004	6.36335	34.3600	1.9967e-03	9.9094	1026.4794	26.3450	30.8079	35.1721	39.4399	43.6133	9.7420e-04	1.6765e-06	34.3580	39458.4157	23
58.36736	11.57702	30.284	9.9061	0.0187	163.272	345.493452	30.000	34.2031	9.9027	1026.4828	26.3462	26.3456	6.7644	106.357	6.36008	6.36340	34.3664	1.9808e-03	9.9071	1026.4870	26.3504	30.8133	35.1775	39.4453	43.6187	9.7420e-04	1.6714e-06	34.3644	39449.0202	22
58.36736	11.57702	30.789	9.8845	0.0147	164.204	345.493463	30.500	34.2261	9.8810	1026.5066	26.3677	26.3671	6.7540	106.160	6.36213	6.36550	34.3894	1.9237e-03	9.8850	1026.5108	26.3719	30.8351	35.1996	39.4676	43.6414	9.7417e-04	1.6511e-06	34.3875	39361.0730	23
58.36736	11.57702	31.293	9.8773	0.0049	165.136	345.493474	31.000	34.2314	9.8738	1026.5143	26.3731	26.3725	6.7939	106.773	6.36291	6.36629	34.3948	1.9104e-03	9.8777	1026.5185	26.3773	30.8406	35.2052	39.4734	43.6472	9.7417e-04	1.6461e-06	34.3929	39331.6453	22
58.36736	11.57702	31.798	9.8744	0.0127	166.069	345.493485	31.500	34.2356	9.8708	1026.5204	26.3769	26.3763	6.7838	106.611	6.36314	6.36653	34.3989	1.9001e-03	9.8746	1026.5245	26.3811	30.8444	35.2091	39.4772	43.6511	9.7416e-04	1.6427e-06	34.3970	39319.4570	22
58.36736	11.57702	32.303	9.8715	0.0126	167.007	345.493495	32.000	34.2456	9.8678	1026.5309	26.3852	26.3846	6.7458	106.014	6.36314	6.36653	34.4089	1.8752e-03	9.8715	1026.5351	26.3893	30.8526	35.2173	39.4855	43.6593	9.7415e-04	1.6350e-06	34.4071	39306.9857	23
58.36736	11.57702	32.808	9.8589	0.0142	167.948	345.493506	32.500	34.2566	9.8552	1026.5440	26.3959	26.3953	6.8155	107.087	6.36443	6.36786	34.4200	1.8478e-03	9.8586	1026.5481	26.4000	30.8636	35.2284	39.4968	43.6708	9.7414e-04	1.6249e-06	34.4182	39255.5448	23
58.36735	11.57702	33.312	9.8532	0.0253	168.891	345.493517	33.000	34.2603	9.8494	1026.5500	26.3997	26.3991	6.8796	108.084	6.36507	6.36851	34.4236	1.8388e-03	9.8528	1026.5541	26.4038	30.8674	35.2324	39.5008	43.6749	9.7413e-04	1.6214e-06	34.4218	39232.4713	22
58.36734	11.57702	33.817	9.8509	0.0259	169.835	345.493528	33.500	34.2621	9.8471	1026.5542	26.4016	26.4009	6.8437	107.516	6.36532	6.36877	34.4255	1.8342e-03	9.8504	1026.5583	26.4057	30.8693	35.2343	39.5028	43.6769	9.7413e-04	1.6198e-06	34.4237	39222.6970	23
58.36734	11.57702	34.322	9.8359	0.0253	170.776	345.493539	34.000	34.2732	9.8320	1026.5676	26.4127	26.4121	6.8106	106.968	6.36694	6.37042	34.4366	1.8067e-03	9.8351	1026.5717	26.4168	30.8807	35.2459	39.5146	43.6890	9.7412e-04	1.6093e-06	34.4348	39161.9222	23
58.36734	11.57702	34.827	9.8229	0.0149	171.722	345.493550	34.500	34.2857	9.8190	1026.5819	26.4247	26.4240	6.7216	105.548	6.36823	6.37174	34.4491	1.7756e-03	9.8219	1026.5859	26.4287	30.8928	35.2582	39.5271	43.7017	9.7410e-04	1.5981e-06	34.4473	39108.9618	22
58.36734	11.57702	35.331	9.8215	0.0041	172.672	345.493561	35.000	34.2876	9.8175	1026.5859	26.4265	26.4258	6.7691	106.293	6.36835	6.37186	34.4511	1.7707e-03	9.8204	1026.5899	26.4305	30.8946	35.2601	39.5290	43.7035	9.7410e-04	1.5965e-06	34.4493	39102.8965	23
58.36734	11.57702	35.836	9.8208	0.0297	173.629	345.493572	35.500	34.2889	9.8168	1026.5893	26.4276	26.4269	6.8988	108.328	6.36840	6.37191	34.4524	1.7676e-03	9.8196	1026.5933	26.4316	30.8957	35.2612	39.5301	43.7047	9.7410e-04	1.5955e-06	34.4506	39099.7843	23
58.36734	11.57702	36.341	9.8215	0.0203	174.595	345.493583	36.000	34.2908	9.8174	1026.5930	26.4290	26.4283	7.0251	110.315	6.36822	6.37173	34.4543	1.7629e-03	9.8202	1026.5970	26.4330	30.8971	35.2625	39.5314	43.7059	9.7409e-04	1.5944e-06	34.4525	39102.2340	24
58.36734	11.57702	36.846	9.8224	0.0059	175.570	345.493595	36.500	34.2932	9.8182	1026.5970	26.4307	26.4301	6.9211	108.686	6.36800	6.37151	34.4567	1.7568e-03	9.8210	1026.6010	26.4348	30.8988	35.2642	39.5330	43.7075	9.7409e-04	1.5928e-06	34.4550	39105.4166	23
58.36734	11.57702	37.351	9.8224	0.0251	176.531	345.493606	37.000	34.2977	9.8182	1026.6028	26.4342	26.4335	6.6638	104.649	6.36782	6.37133	34.4612	1.7457e-03	9.8208	1026.6068	26.4383	30.9023	35.2676	39.5364	43.7109	9.7408e-04	1.5896e-06	34.4595	39104.7270	23
58.36734	11.57702	37.855	9.8206	0.0237	177.496	345.493617	37.500	34.3015	9.8163	1026.6083	26.4375	26.4367	6.6241	104.023	6.36791	6.37143	34.4649	1.7364e-03	9.8189	1026.6123	26.4415	30.9055	35.2709	39.5397	43.7142	9.7408e-04	1.5867e-06	34.4632	39097.1203	23
58.36734	11.57702	38.360	9.8089	0.0137	178.456	345.493628	38.000	34.3078	9.8046	1026.6175	26.4444	26.4437	6.6577	104.529	6.36927	6.37281	34.4713	1.7206e-03	9.8071	1026.6215	26.4484	30.9126	35.2782	39.5472	43.7219	9.7407e-04	1.5802e-06	34.4696	39049.9107	23
58.36732	11.57702	38.865	9.8022	0.0158	179.416	345.493639	38.500	34.3109	9.7978	1026.6234	26.4480	26.4473	6.7392	105.795	6.37007	6.37363	34.4744	1.7128e-03	9.8003	1026.6273	26.4520	30.9163	35.2820	39.5512	43.7259	9.7406e-04	1.5769e-06	34.4727	39022.6679	23
58.36732	11.57702	39.370	9.7963	0.0205	180.367	345.493650	39.000	34.3146	9.7918	1026.6295	26.4518	26.4511	6.6451	104.306	6.37075	6.37432	34.4781	1.7038e-03	9.7942	1026.6335	26.4558	30.9203	35.2860	39.5553	43.7302	9.7406e-04	1.5734e-06	34.4764	38998.3921	23
58.36732	11.57702	39.875	9.7877	0.0237	181.322	345.493661	39.500	34.3194	9.7832	1026.6370	26.4571	26.4563	6.5559	102.890	6.37175	6.37534	34.4829	1.6918e-03	9.7854	1026.6410	26.4610	30.9256	35.2916	39.5609	43.7360	9.7405e-04	1.5685e-06	34.4812	38963.4706	23
58.36732	11.57702	40.379	9.7673	0.0137	182.287	345.493672	40.000	34.3307	9.7627	1026.6515	26.4693	26.4685	6.6719	104.672	6.37411	6.37775	34.4942	1.6637e-03	9.7648	1026.6554	26.4732	30.9382	35.3045	39.5742	43.7495	9.7404e-04	1.5571e-06	34.4926	38881.0829	23
58.36732	11.57702	40.884	9.7545	0.0195	183.245	345.493683	40.500	34.3367	9.7499	1026.6607	26.4761	26.4754	6.6803	104.779	6.37565	6.37932	34.5002	1.6489e-03	9.7518	1026.6646	26.4800	30.9452	35.3117	39.5817	43.7572	9.7403e-04	1.5507e-06	34.4986	38829.3165	23
58.36732	11.57702	41.389	9.7451	0.0376	184.211	345.493695	41.000	34.3407	9.7404	1026.6677	26.4809	26.4801	6.6850	104.834	6.37679	6.38047	34.5043	1.6388e-03	9.7423	1026.6716	26.4848	30.9501	35.3168	39.5869	43.7626	9.7402e-04	1.5463e-06	34.5026	38791.3307	23
58.36732	11.57702	41.894	9.7358	0.0332	185.178	345.493706	41.500	34.3474	9.7311	1026.6768	26.4877	26.4869	6.6744	104.650	6.37781	6.38152	34.5110	1.6222e-03	9.7328	1026.6806	26.4915	30.9571	35.3239	39.5942	43.7700	9.7401e-04	1.5400e-06	34.5094	38753.3348	23
58.36732	11.57702	42.398	9.7226	0.0457	186.141	345.493717	42.000	34.3524	9.7178	1026.6852	26.4938	26.4930	6.6179	103.738	6.37944	6.38318	34.5160	1.6098e-03	9.7195	1026.6890	26.4976	30.9634	35.3305	39.6010	43.7771	9.7401e-04	1.5343e-06	34.5144	38700.1777	23
58.36732	11.57702	42.903	9.6931	0.0455	187.102	345.493728	42.500	34.3670	9.6883	1026.7038	26.5101	26.5093	6.7175	105.242	6.38294	6.38674	34.5307	1.5734e-03	9.6897	1026.7076	26.5139	30.9803	35.3479	39.6189	43.7954	9.7399e-04	1.5189e-06	34.5291	38581.3121	23
58.36732	11.57702	43.408	9.7010	0.0489	188.010	345.493739	43.000	34.3651	9.6962	1026.7033	26.5073	26.5065	6.7252	105.379	6.38192	6.38571	34.5288	1.5781e-03	9.6976	1026.7071	26.5112	30.9773	35.3448	39.6156	43.7920	9.7399e-04	1.5217e-06	34.5271	38612.7222	11
