PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
12.113	9.3114	0.0449	3.5061e-01	0.780	46.962	344.674872	12.000	32.4740	9.3101	1025.1469	25.0919	25.0917	5.3113	81.515	6.51562	6.51946	32.6334	6.2788e-03	9.3441	1025.1543	25.0993	29.5879	33.9770	38.2688	42.4654	9.7546e-04	2.8561e-06	32.6272	37201.6059	30
12.617	9.6819	0.0434	2.8082e-01	0.798	48.195	344.674887	12.500	32.8009	9.6805	1025.3448	25.2877	25.2875	5.2032	80.680	6.44913	6.45237	32.9610	5.4664e-03	9.7098	1025.3518	25.2947	29.7726	34.1515	38.4333	42.6204	9.7527e-04	2.6705e-06	32.9555	38661.5652	28
13.122	9.6989	0.0411	2.3012e-01	0.749	49.322	344.674900	13.000	32.9173	9.6975	1025.4354	25.3760	25.3758	5.1462	79.886	6.44188	6.44512	33.0777	5.1769e-03	9.7247	1025.4421	25.3827	29.8595	34.2371	38.5178	42.7038	9.7519e-04	2.5869e-06	33.0726	38721.0982	25
13.627	9.7455	0.0375	2.3494e-01	0.821	50.341	344.674911	13.500	32.9550	9.7440	1025.4594	25.3978	25.3975	5.1350	79.813	6.43375	6.43692	33.1155	5.0832e-03	9.7707	1025.4661	25.4045	29.8799	34.2563	38.5358	42.7206	9.7517e-04	2.5663e-06	33.1104	38904.7261	25
14.131	9.9368	0.0369	2.1725e-01	0.892	51.379	344.674923	14.000	33.0759	9.9352	1025.5245	25.4606	25.4603	5.1665	80.702	6.40197	6.40481	33.2367	4.7827e-03	9.9601	1025.5310	25.4671	29.9375	34.3090	38.5837	42.7640	9.7510e-04	2.5069e-06	33.2319	39660.8116	26
14.636	9.9209	0.0379	2.1725e-01	1.066	52.524	344.674937	14.500	33.1537	9.9192	1025.5900	25.5239	25.5236	5.1644	80.681	6.40100	6.40390	33.3146	4.5895e-03	9.9428	1025.5964	25.5303	30.0004	34.3717	38.6463	42.8263	9.7504e-04	2.4470e-06	33.3100	39591.4076	29
15.141	9.8798	0.0311	2.1194e-01	0.920	53.728	344.674951	15.000	33.2870	9.8781	1025.7032	25.6348	25.6345	5.1442	80.362	6.40127	6.40431	33.4482	4.2581e-03	9.8992	1025.7093	25.6409	30.1109	34.4821	38.7566	42.9366	9.7494e-04	2.3420e-06	33.4439	39417.4402	28
15.646	9.8168	0.0202	2.1367e-01	0.796	54.811	344.674963	15.500	33.3871	9.8151	1025.7942	25.7235	25.7232	5.1741	80.770	6.40593	6.40912	33.5486	4.0092e-03	9.8342	1025.8001	25.7294	30.2001	34.5719	38.8470	43.0275	9.7485e-04	2.2579e-06	33.5445	39158.1790	24
16.150	9.8608	0.0149	2.0813e-01	0.790	55.787	344.674974	16.000	33.4505	9.8590	1025.8387	25.7657	25.7654	5.1683	80.790	6.39718	6.40031	33.6120	3.8517e-03	9.8771	1025.8444	25.7714	30.2407	34.6112	38.8849	43.0642	9.7481e-04	2.2181e-06	33.6082	39329.1131	23
16.655	9.8980	0.0155	1.9926e-01	0.791	56.793	344.674986	16.500	33.5204	9.8961	1025.8894	25.8141	25.8138	5.1546	80.678	6.38913	6.39221	33.6822	3.6778e-03	9.9130	1025.8950	25.8198	30.2877	34.6569	38.9294	43.1075	9.7476e-04	2.1723e-06	33.6785	39472.5006	25
17.160	9.8962	0.0132	1.9195e-01	0.814	57.884	344.674999	17.000	33.5617	9.8943	1025.9242	25.8467	25.8463	5.1483	80.597	6.38768	6.39078	33.7236	3.5751e-03	9.9104	1025.9297	25.8522	30.3200	34.6889	38.9612	43.1390	9.7473e-04	2.1416e-06	33.7200	39462.2372	28
17.664	9.8962	0.0109	1.9632e-01	0.785	59.027	344.675012	17.500	33.6121	9.8942	1025.9658	25.8860	25.8857	5.1527	80.692	6.38562	6.38874	33.7741	3.4499e-03	9.9094	1025.9713	25.8915	30.3588	34.7274	38.9994	43.1768	9.7469e-04	2.1044e-06	33.7706	39458.1003	26
18.169	9.8668	0.0032	1.9022e-01	0.783	60.072	344.675024	18.000	33.5878	9.8648	1025.9540	25.8719	25.8716	5.1893	81.201	6.39071	6.39387	33.7497	3.5103e-03	9.8804	1025.9595	25.8774	30.3456	34.7150	38.9877	43.1659	9.7470e-04	2.1178e-06	33.7462	39342.4151	24
18.674	9.8356	0.0013	1.9096e-01	0.802	61.070	344.675036	18.500	33.5269	9.8335	1025.9140	25.8296	25.8293	5.2059	81.373	6.39756	6.40076	33.6887	3.6617e-03	9.8502	1025.9196	25.8352	30.3045	34.6750	38.9487	43.1280	9.7474e-04	2.1580e-06	33.6850	39221.8103	25
19.179	9.8133	-0.0010	1.9172e-01	0.799	62.138	344.675048	19.000	33.4837	9.8112	1025.8862	25.7996	25.7992	5.2183	81.505	6.40245	6.40568	33.6453	3.7692e-03	9.8286	1025.8919	25.8052	30.2753	34.6466	38.9211	43.1010	9.7476e-04	2.1866e-06	33.6416	39135.6430	27
19.683	9.7967	-0.0003	1.8496e-01	0.793	63.301	344.675061	19.500	33.4532	9.7945	1025.8675	25.7785	25.7781	5.2247	81.559	6.40603	6.40928	33.6148	3.8450e-03	9.8124	1025.8732	25.7842	30.2549	34.6267	38.9018	43.0823	9.7478e-04	2.2067e-06	33.6109	39071.0378	28
20.188	9.8272	-0.0042	1.8132e-01	0.792	64.464	344.675075	20.000	33.6554	9.8250	1026.0226	25.9314	25.9310	5.2006	81.343	6.39345	6.39672	33.8174	3.3423e-03	9.8393	1026.0279	25.9367	30.4053	34.7750	39.0481	43.2266	9.7463e-04	2.0619e-06	33.8141	39178.2957	27
20.693	9.8411	-0.0063	1.7826e-01	0.822	65.545	344.675087	20.500	33.7366	9.8388	1026.0859	25.9925	25.9921	5.1970	81.353	6.38819	6.39147	33.8988	3.1406e-03	9.8516	1026.0911	25.9976	30.4653	34.8342	39.1064	43.2842	9.7457e-04	2.0042e-06	33.8956	39227.5653	25
21.197	9.8508	-0.0053	1.8160e-01	0.821	66.556	344.675099	21.000	33.7662	9.8484	1026.1098	26.0140	26.0136	5.1957	81.365	6.38562	6.38888	33.9285	3.0668e-03	9.8608	1026.1149	26.0191	30.4864	34.8548	39.1267	43.3040	9.7455e-04	1.9839e-06	33.9254	39264.1993	24
21.702	9.8596	-0.0075	1.8828e-01	0.875	67.629	344.675111	21.500	33.8082	9.8572	1026.1433	26.0453	26.0449	5.1883	81.287	6.38267	6.38593	33.9705	2.9626e-03	9.8688	1026.1483	26.0503	30.5171	34.8850	39.1564	43.3333	9.7452e-04	1.9544e-06	33.9676	39296.1793	28
22.207	9.8591	-0.0083	1.8751e-01	0.814	68.818	344.675125	22.000	33.8612	9.8566	1026.1871	26.0868	26.0864	5.1954	81.425	6.38058	6.38387	34.0237	2.8307e-03	9.8672	1026.1920	26.0918	30.5581	34.9258	39.1968	43.3733	9.7448e-04	1.9151e-06	34.0209	39289.7354	28
22.712	9.8731	-0.0095	1.7875e-01	0.812	69.960	344.675138	22.500	33.9115	9.8705	1026.2263	26.1238	26.1234	5.1831	81.283	6.37658	6.37985	34.0741	2.7057e-03	9.8802	1026.2312	26.1286	30.5943	34.9613	39.2317	43.4077	9.7444e-04	1.8803e-06	34.0714	39341.7857	26
23.216	9.8874	-0.0081	1.7727e-01	0.863	71.013	344.675151	23.000	33.9425	9.8848	1026.2504	26.1456	26.1451	5.1816	81.302	6.37332	6.37657	34.1052	2.6287e-03	9.8940	1026.2551	26.1503	30.6155	34.9820	39.2518	43.4273	9.7442e-04	1.8598e-06	34.1025	39396.7521	25
23.721	9.8708	-0.0084	1.8082e-01	0.806	72.067	344.675163	23.500	33.9861	9.8681	1026.2895	26.1825	26.1820	5.1736	81.169	6.37384	6.37715	34.1489	2.5203e-03	9.8764	1026.2942	26.1871	30.6523	35.0188	39.2888	43.4643	9.7438e-04	1.8249e-06	34.1464	39326.7529	26
24.226	9.8565	-0.0118	1.7625e-01	0.842	73.170	344.675176	24.000	33.9968	9.8538	1026.3026	26.1932	26.1928	5.1826	81.291	6.37539	6.37873	34.1596	2.4936e-03	9.8619	1026.3073	26.1979	30.6633	35.0300	39.3002	43.4760	9.7437e-04	1.8148e-06	34.1571	39268.6876	28
24.731	9.8561	-0.0120	1.7542e-01	0.853	74.383	344.675190	24.500	34.0010	9.8533	1026.3082	26.1966	26.1961	5.2057	81.654	6.37527	6.37860	34.1638	2.4832e-03	9.8614	1026.3129	26.2012	30.6666	35.0333	39.3035	43.4792	9.7436e-04	1.8118e-06	34.1614	39266.7843	30
25.235	9.8579	-0.0115	1.7048e-01	0.818	75.560	344.675203	25.000	34.0151	9.8551	1026.3212	26.2073	26.2068	5.2093	81.722	6.37444	6.37778	34.1780	2.4481e-03	9.8629	1026.3258	26.2119	30.6772	35.0438	39.3138	43.4894	9.7435e-04	1.8017e-06	34.1755	39272.6290	26
25.740	9.8524	-0.0120	1.7383e-01	0.825	76.614	344.675215	25.500	34.0200	9.8495	1026.3282	26.2120	26.2116	5.2156	81.814	6.37501	6.37837	34.1828	2.4361e-03	9.8572	1026.3328	26.2166	30.6820	35.0486	39.3187	43.4944	9.7434e-04	1.7974e-06	34.1804	39249.9385	25
26.245	9.8490	-0.0120	1.7194e-01	0.828	77.652	344.675227	26.000	34.0476	9.8461	1026.3527	26.2342	26.2337	5.2024	81.614	6.37434	6.37772	34.2106	2.3673e-03	9.8533	1026.3572	26.2388	30.7040	35.0705	39.3405	43.5160	9.7432e-04	1.7765e-06	34.2082	39234.3493	25
26.750	9.8454	-0.0120	1.7273e-01	0.815	78.729	344.675240	26.500	34.0624	9.8424	1026.3672	26.2464	26.2459	5.1903	81.426	6.37424	6.37762	34.2254	2.3305e-03	9.8493	1026.3717	26.2509	30.7161	35.0826	39.3525	43.5281	9.7431e-04	1.7650e-06	34.2231	39218.5930	27
27.254	9.8446	-0.0120	1.7139e-01	0.812	79.880	344.675253	27.000	34.0710	9.8415	1026.3762	26.2532	26.2527	5.1877	81.388	6.37400	6.37739	34.2339	2.3093e-03	9.8484	1026.3807	26.2577	30.7229	35.0893	39.3592	43.5347	9.7430e-04	1.7587e-06	34.2316	39214.6294	28
27.759	9.8412	-0.0120	1.7141e-01	0.825	81.017	344.675266	27.500	34.0769	9.8381	1026.3837	26.2584	26.2579	5.1769	81.215	6.37424	6.37763	34.2399	2.2946e-03	9.8447	1026.3882	26.2629	30.7281	35.0946	39.3645	43.5400	9.7429e-04	1.7539e-06	34.2376	39200.2189	26
28.264	9.8404	-0.0120	1.7581e-01	0.820	82.079	344.675279	28.000	34.0868	9.8372	1026.3939	26.2663	26.2657	5.1881	81.396	6.37394	6.37734	34.2498	2.2699e-03	9.8437	1026.3983	26.2707	30.7359	35.1023	39.3722	43.5477	9.7428e-04	1.7465e-06	34.2475	39196.1855	25
28.769	9.8405	-0.0120	1.7412e-01	0.814	83.160	344.675291	28.500	34.0910	9.8372	1026.3994	26.2696	26.2690	5.2039	81.646	6.37376	6.37716	34.2540	2.2595e-03	9.8436	1026.4039	26.2740	30.7391	35.1055	39.3754	43.5508	9.7428e-04	1.7436e-06	34.2517	39195.8480	27
29.273	9.8420	-0.0120	1.7004e-01	0.828	84.322	344.675305	29.000	34.0970	9.8387	1026.4062	26.2740	26.2735	5.2139	81.809	6.37330	6.37670	34.2601	2.2445e-03	9.8450	1026.4106	26.2785	30.7435	35.1098	39.3796	43.5550	9.7427e-04	1.7394e-06	34.2578	39201.3593	28
29.778	9.8352	-0.0120	1.7094e-01	0.830	85.484	344.675318	29.500	34.1265	9.8319	1026.4326	26.2982	26.2976	5.2218	81.936	6.37304	6.37646	34.2896	2.1714e-03	9.8377	1026.4369	26.3025	30.7675	35.1338	39.4035	43.5788	9.7425e-04	1.7167e-06	34.2874	39171.9147	28
30.283	9.8334	-0.0120	1.6956e-01	0.794	86.645	344.675332	30.000	34.1410	9.8300	1026.4465	26.3099	26.3093	5.2110	81.771	6.37269	6.37613	34.3042	2.1352e-03	9.8355	1026.4509	26.3142	30.7791	35.1453	39.4149	43.5902	9.7423e-04	1.7058e-06	34.3020	39163.4473	27
30.788	9.8303	-0.0120	1.7237e-01	0.819	87.738	344.675344	30.500	34.1487	9.8268	1026.4554	26.3164	26.3158	5.2156	81.841	6.37281	6.37625	34.3119	2.1160e-03	9.8322	1026.4597	26.3207	30.7856	35.1518	39.4215	43.5968	9.7422e-04	1.6997e-06	34.3097	39150.1468	26
31.292	9.8231	-0.0120	1.7185e-01	0.850	88.819	344.675357	31.000	34.1597	9.8196	1026.4675	26.3262	26.3256	5.2274	82.019	6.37336	6.37682	34.3229	2.0887e-03	9.8248	1026.4717	26.3305	30.7955	35.1618	39.4315	43.6069	9.7421e-04	1.6905e-06	34.3208	39120.4838	27
31.797	9.8162	-0.0120	1.7637e-01	0.866	89.990	344.675370	31.500	34.1703	9.8126	1026.4792	26.3356	26.3350	5.2246	81.969	6.37388	6.37736	34.3335	2.0624e-03	9.8176	1026.4834	26.3399	30.8050	35.1713	39.4411	43.6165	9.7420e-04	1.6817e-06	34.3314	39091.9446	29
32.302	9.8125	-0.0120	1.7131e-01	0.871	91.237	344.675385	32.000	34.1773	9.8089	1026.4875	26.3417	26.3411	5.2112	81.756	6.37411	6.37760	34.3405	2.0450e-03	9.8137	1026.4918	26.3460	30.8111	35.1775	39.4473	43.6227	9.7419e-04	1.6760e-06	34.3384	39076.3664	30
32.807	9.8076	-0.0120	1.7093e-01	0.845	92.436	344.675399	32.500	34.1909	9.8039	1026.5013	26.3532	26.3526	5.2078	81.701	6.37423	6.37773	34.3542	2.0111e-03	9.8085	1026.5055	26.3575	30.8225	35.1889	39.4588	43.6342	9.7418e-04	1.6653e-06	34.3522	39055.7053	27
33.311	9.8046	-0.0120	1.7142e-01	0.854	93.491	344.675411	33.000	34.1990	9.8009	1026.5104	26.3600	26.3594	5.2081	81.705	6.37432	6.37783	34.3622	1.9912e-03	9.8053	1026.5146	26.3642	30.8293	35.1957	39.4656	43.6410	9.7417e-04	1.6590e-06	34.3602	39042.9154	25
33.816	9.8024	-0.0120	1.7187e-01	0.881	94.543	344.675423	33.500	34.2057	9.7986	1026.5183	26.3657	26.3650	5.2121	81.767	6.37435	6.37787	34.3690	1.9743e-03	9.8029	1026.5225	26.3699	30.8350	35.2014	39.4712	43.6467	9.7416e-04	1.6537e-06	34.3670	39033.2408	26
34.321	9.8012	-0.0120	1.7389e-01	0.839	95.711	344.675436	34.000	34.2102	9.7973	1026.5243	26.3694	26.3688	5.2128	81.778	6.37434	6.37786	34.3735	1.9631e-03	9.8016	1026.5285	26.3736	30.8387	35.2051	39.4749	43.6504	9.7416e-04	1.6503e-06	34.3716	39027.8554	29
34.826	9.7986	-0.0120	1.7138e-01	0.837	96.879	344.675450	34.500	34.2183	9.7947	1026.5333	26.3761	26.3755	5.2075	81.695	6.37436	6.37789	34.3816	1.9431e-03	9.7988	1026.5375	26.3803	30.8454	35.2118	39.4816	43.6571	9.7415e-04	1.6440e-06	34.3796	39016.9042	27
35.330	9.7951	-0.0120	1.7236e-01	0.853	97.990	344.675463	35.000	34.2307	9.7911	1026.5459	26.3864	26.3858	5.2061	81.673	6.37434	6.37788	34.3940	1.9122e-03	9.7950	1026.5500	26.3906	30.8557	35.2220	39.4919	43.6673	9.7414e-04	1.6344e-06	34.3921	39001.7212	26
35.835	9.7923	-0.0120	1.7241e-01	0.901	99.056	344.675475	35.500	34.2412	9.7882	1026.5569	26.3952	26.3945	5.2063	81.677	6.37430	6.37786	34.4046	1.8861e-03	9.7919	1026.5610	26.3993	30.8643	35.2307	39.5005	43.6760	9.7413e-04	1.6262e-06	34.4027	38989.3333	25
36.340	9.7906	-0.0120	1.7191e-01	0.845	100.093	344.675487	36.000	34.2495	9.7865	1026.5659	26.4019	26.4012	5.1972	81.535	6.37419	6.37775	34.4129	1.8654e-03	9.7901	1026.5700	26.4060	30.8711	35.2374	39.5072	43.6826	9.7412e-04	1.6199e-06	34.4110	38981.9541	25
36.845	9.7902	-0.0120	1.7139e-01	0.847	101.175	344.675500	36.500	34.2592	9.7861	1026.5758	26.4095	26.4088	5.2073	81.698	6.37386	6.37742	34.4226	1.8415e-03	9.7894	1026.5799	26.4136	30.8786	35.2449	39.5146	43.6900	9.7411e-04	1.6129e-06	34.4207	38979.3542	27
37.349	9.7904	-0.0120	1.7094e-01	0.832	102.336	344.675513	37.000	34.2635	9.7862	1026.5815	26.4129	26.4122	5.1924	81.466	6.37366	6.37722	34.4269	1.8308e-03	9.7895	1026.5855	26.4169	30.8819	35.2482	39.5179	43.6932	9.7410e-04	1.6098e-06	34.4251	38979.5047	29
37.854	9.7874	-0.0120	1.7003e-01	0.830	103.506	344.675527	37.500	34.2718	9.7831	1026.5908	26.4199	26.4192	5.1867	81.377	6.37373	6.37730	34.4353	1.8100e-03	9.7863	1026.5948	26.4239	30.8889	35.2552	39.5249	43.7002	9.7410e-04	1.6033e-06	34.4334	38966.8010	27
38.359	9.7809	-0.0120	1.6899e-01	0.894	104.579	344.675539	38.000	34.2812	9.7766	1026.6014	26.4283	26.4276	5.1820	81.296	6.37425	6.37784	34.4446	1.7868e-03	9.7796	1026.6054	26.4323	30.8973	35.2637	39.5335	43.7089	9.7408e-04	1.5954e-06	34.4428	38940.0013	25
38.864	9.7762	-0.0120	1.7282e-01	0.876	105.606	344.675551	38.500	34.2928	9.7718	1026.6136	26.4382	26.4375	5.1639	81.010	6.37443	6.37803	34.4563	1.7578e-03	9.7745	1026.6176	26.4422	30.9073	35.2736	39.5434	43.7188	9.7407e-04	1.5862e-06	34.4545	38920.0548	25
39.369	9.7762	-0.0120	1.7226e-01	0.841	106.717	344.675564	39.000	34.3034	9.7718	1026.6241	26.4465	26.4457	5.1526	80.838	6.37399	6.37760	34.4669	1.7316e-03	9.7743	1026.6281	26.4504	30.9154	35.2817	39.5514	43.7268	9.7406e-04	1.5785e-06	34.4651	38919.1636	28
39.873	9.7726	-0.0120	1.7136e-01	0.817	107.914	344.675578	39.500	34.3131	9.7681	1026.6346	26.4546	26.4539	5.1505	80.804	6.37409	6.37771	34.4766	1.7075e-03	9.7705	1026.6385	26.4586	30.9236	35.2899	39.5596	43.7350	9.7405e-04	1.5708e-06	34.4749	38903.8631	29
40.378	9.7669	-0.0120	1.7185e-01	0.832	109.091	344.675591	40.000	34.3438	9.7624	1026.6619	26.4797	26.4789	5.1546	80.873	6.37363	6.37727	34.5074	1.6310e-03	9.7642	1026.6658	26.4835	30.9484	35.3146	39.5843	43.7595	9.7403e-04	1.5473e-06	34.5058	38878.5494	27
40.883	9.7636	-0.0120	1.7092e-01	0.833	110.164	344.675604	40.500	34.3475	9.7590	1026.6676	26.4830	26.4823	5.1781	81.238	6.37394	6.37759	34.5110	1.6221e-03	9.7608	1026.6714	26.4869	30.9518	35.3181	39.5878	43.7631	9.7402e-04	1.5442e-06	34.5094	38864.9987	24
41.388	9.7616	-0.0120	1.7094e-01	0.834	111.149	344.675615	41.000	34.3527	9.7570	1026.6743	26.4875	26.4867	5.1836	81.323	6.37400	6.37765	34.5163	1.6090e-03	9.7586	1026.6781	26.4913	30.9563	35.3225	39.5922	43.7675	9.7401e-04	1.5401e-06	34.5147	38856.4765	24
41.892	9.7618	-0.0120	1.7142e-01	0.859	112.147	344.675627	41.500	34.3459	9.7571	1026.6712	26.4821	26.4813	5.1871	81.376	6.37426	6.37791	34.5095	1.6259e-03	9.7588	1026.6751	26.4860	30.9510	35.3173	39.5870	43.7624	9.7402e-04	1.5453e-06	34.5078	38857.3243	25
42.397	9.7528	-0.0120	1.7095e-01	0.886	113.247	344.675639	42.000	34.3570	9.7480	1026.6837	26.4924	26.4916	5.1740	81.160	6.37505	6.37873	34.5206	1.5982e-03	9.7496	1026.6875	26.4962	30.9613	35.3277	39.5976	43.7730	9.7401e-04	1.5357e-06	34.5190	38820.3394	28
42.902	9.7523	-0.0120	1.7639e-01	0.892	114.422	344.675653	42.500	34.3546	9.7475	1026.6842	26.4905	26.4897	5.1741	81.160	6.37522	6.37890	34.5182	1.6044e-03	9.7491	1026.6880	26.4944	30.9595	35.3260	39.5958	43.7713	9.7401e-04	1.5375e-06	34.5166	38818.3315	27
