PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
15.646	10.0447	0.0297	1.9583e-01	0.760	69.725	344.696119	15.500	33.2505	10.0429	1025.6494	25.5788	25.5785	5.0737	79.528	6.37978	6.38249	33.4116	4.3488e-03	10.0650	1025.6557	25.5850	30.0518	34.4198	38.6912	42.8681	9.7499e-04	2.3952e-06	33.4072	40079.1930	26
16.150	10.0233	0.0224	1.9574e-01	0.751	70.917	344.696133	16.000	33.3154	10.0215	1025.7060	25.6331	25.6327	5.0651	79.390	6.38010	6.38287	33.4767	4.1874e-03	10.0423	1025.7121	25.6392	30.1059	34.4739	38.7453	42.9222	9.7493e-04	2.3438e-06	33.4725	39988.7086	32
16.655	9.9960	0.0158	1.9305e-01	0.755	72.279	344.696149	16.500	33.4872	9.9941	1025.8469	25.7717	25.7714	5.0990	79.961	6.37686	6.37974	33.6488	3.7605e-03	10.0118	1025.8527	25.7775	30.2436	34.6109	38.8817	43.0580	9.7480e-04	2.2125e-06	33.6451	39866.8397	32
17.160	10.0405	0.0121	1.8224e-01	0.763	73.525	344.696163	17.000	33.5940	10.0385	1025.9251	25.8476	25.8473	5.0881	79.922	6.36634	6.36918	33.7559	3.4949e-03	10.0542	1025.9306	25.8532	30.3175	34.6832	38.9524	43.1272	9.7473e-04	2.1407e-06	33.7524	40036.4671	28
17.664	10.0182	0.0126	1.7881e-01	0.765	74.608	344.696176	17.500	33.6212	10.0162	1025.9524	25.8726	25.8723	5.0974	80.044	6.36832	6.37120	33.7832	3.4273e-03	10.0314	1025.9579	25.8781	30.3428	34.7087	38.9781	43.1532	9.7470e-04	2.1171e-06	33.7797	39945.1195	25
18.169	9.9727	0.0087	1.8179e-01	0.777	75.711	344.696189	18.000	33.5695	9.9707	1025.9219	25.8399	25.8396	5.1322	80.484	6.37673	6.37968	33.7313	3.5559e-03	9.9868	1025.9275	25.8455	30.3115	34.6788	38.9494	43.1257	9.7473e-04	2.1482e-06	33.7278	39767.0654	28
18.674	9.9709	0.0055	1.8279e-01	0.793	77.026	344.696204	18.500	33.6133	9.9688	1025.9588	25.8745	25.8741	5.1620	80.970	6.37520	6.37817	33.7752	3.4469e-03	9.9840	1025.9642	25.8799	30.3457	34.7127	38.9831	43.1591	9.7469e-04	2.1156e-06	33.7718	39756.1137	35
19.179	9.9283	0.0003	1.7998e-01	0.786	78.428	344.696220	19.000	33.8219	9.9261	1026.1311	26.0445	26.0441	5.1530	80.861	6.37257	6.37570	33.9843	2.9283e-03	9.9376	1026.1361	26.0496	30.5147	34.8811	39.1510	43.3265	9.7453e-04	1.9546e-06	33.9814	39570.6967	31
19.683	9.9046	-0.0038	1.8823e-01	0.805	79.721	344.696235	19.500	33.8627	9.9024	1026.1692	26.0803	26.0800	5.1575	80.912	6.37420	6.37739	34.0252	2.8270e-03	9.9130	1026.1741	26.0853	30.5506	34.9173	39.1874	43.3630	9.7449e-04	1.9208e-06	34.0224	39472.5637	34
20.188	9.8933	-0.0080	1.8366e-01	0.817	81.146	344.696252	20.000	33.9185	9.8911	1026.2169	26.1258	26.1254	5.1771	81.229	6.37348	6.37671	34.0811	2.6884e-03	9.9007	1026.2217	26.1306	30.5958	34.9623	39.2322	43.4077	9.7445e-04	1.8779e-06	34.0784	39423.4850	34
20.693	9.8965	-0.0059	1.8217e-01	0.816	82.944	344.696272	20.500	33.9058	9.8942	1026.2088	26.1154	26.1150	5.1673	81.074	6.37356	6.37678	34.0684	2.7199e-03	9.9040	1026.2136	26.1202	30.5854	34.9519	39.2219	43.3974	9.7446e-04	1.8878e-06	34.0657	39436.7470	50
21.198	9.8795	-0.0079	1.7449e-01	0.847	84.771	344.696294	21.000	33.9811	9.8771	1026.2728	26.1771	26.1767	5.1607	80.979	6.37283	6.37612	34.1439	2.5326e-03	9.8856	1026.2774	26.1817	30.6468	35.0131	39.2829	43.4583	9.7439e-04	1.8295e-06	34.1414	39363.2392	36
21.702	9.8767	-0.0084	1.7431e-01	0.851	86.183	344.696310	21.500	33.9967	9.8743	1026.2877	26.1897	26.1893	5.1678	81.094	6.37258	6.37588	34.1595	2.4938e-03	9.8825	1026.2924	26.1944	30.6594	35.0257	39.2954	43.4707	9.7438e-04	1.8176e-06	34.1571	39350.7484	25
