PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
7.066	8.2542	0.1307	4.3186e-01	0.786	24.903	344.638043	7.000	30.2789	8.2535	1023.5652	23.5329	23.5328	5.9373	87.740	6.76690	6.77195	30.4334	1.1735e-02	8.3187	1023.5761	23.5437	28.0727	32.5011	36.8309	41.0642	9.7697e-04	4.3374e-06	30.4217	33108.1465	22
7.570	8.1733	0.1156	4.6821e-01	0.773	25.822	344.638054	7.500	30.4856	8.1726	1023.7410	23.7063	23.7062	5.8887	86.979	6.77019	6.77549	30.6406	1.1222e-02	8.2341	1023.7515	23.7168	28.2461	32.6748	37.0049	41.2385	9.7680e-04	4.1723e-06	30.6293	32770.6389	22
8.075	8.1779	0.0990	4.8524e-01	0.741	26.752	344.638064	8.000	30.5003	8.1771	1023.7542	23.7172	23.7171	5.8327	86.170	6.76885	6.77415	30.6553	1.1185e-02	8.2384	1023.7647	23.7277	28.2568	32.6852	37.0151	41.2485	9.7679e-04	4.1620e-06	30.6441	32787.8110	23
8.580	8.2280	0.0984	4.8257e-01	0.720	27.705	344.638075	8.500	30.5318	8.2272	1023.7741	23.7348	23.7347	5.8274	86.207	6.75979	6.76500	30.6869	1.1107e-02	8.2883	1023.7845	23.7452	28.2729	32.7000	37.0286	41.2607	9.7677e-04	4.1453e-06	30.6758	32986.8077	23
9.084	8.2953	0.0974	4.8843e-01	0.731	28.651	344.638086	9.000	30.6268	8.2944	1023.8412	23.7996	23.7995	5.8128	86.175	6.74535	6.75046	30.7821	1.0870e-02	8.3544	1023.8515	23.8100	28.3353	32.7603	37.0867	41.3167	9.7670e-04	4.0837e-06	30.7712	33250.7888	22
9.589	8.4135	0.0953	4.5652e-01	0.717	29.570	344.638097	9.500	30.8633	8.4126	1024.0117	23.9678	23.9677	5.7485	85.581	6.71704	6.72202	31.0191	1.0283e-02	8.4695	1024.0216	23.9778	28.4986	32.9192	37.2413	41.4673	9.7654e-04	3.9237e-06	31.0088	33710.3309	22
10.094	8.4137	0.0854	4.6971e-01	0.716	30.452	344.638107	10.000	30.9273	8.4127	1024.0641	24.0180	24.0179	5.7274	85.303	6.71422	6.71922	31.0833	1.0123e-02	8.4687	1024.0740	24.0278	28.5482	32.9683	37.2900	41.5155	9.7649e-04	3.8761e-06	31.0732	33707.0301	21
10.598	8.6122	0.0690	3.4592e-01	0.714	31.361	344.638118	10.500	31.2037	8.6112	1024.2537	24.2053	24.2051	5.6712	84.995	6.67237	6.67709	31.3603	9.4365e-03	8.6637	1024.2631	24.2147	28.7285	33.1421	37.4576	41.6770	9.7631e-04	3.6980e-06	31.3509	34485.3254	23
11.103	8.6165	0.0661	3.1464e-01	0.740	32.355	344.638129	11.000	31.1540	8.6154	1024.2164	24.1657	24.1655	5.6353	84.438	6.67390	6.67859	31.3104	9.5602e-03	8.6687	1024.2259	24.1752	28.6893	33.1031	37.4189	41.6386	9.7635e-04	3.7358e-06	31.3009	34505.2787	25
11.608	8.7327	0.0638	2.8922e-01	0.736	33.413	344.638141	11.500	31.2183	8.7316	1024.2517	24.1987	24.1986	5.5724	83.746	6.65380	6.65828	31.3749	9.4001e-03	8.7844	1024.2612	24.2082	28.7191	33.1299	37.4427	41.6596	9.7631e-04	3.7045e-06	31.3656	34967.0819	25
12.113	8.9371	0.0606	2.6782e-01	0.741	34.429	344.638153	12.000	31.5752	8.9359	1024.5024	24.4473	24.4471	5.4791	82.915	6.60814	6.61236	31.7326	8.5130e-03	8.9837	1024.5113	24.4562	28.9598	33.3635	37.6694	41.8797	9.7607e-04	3.4683e-06	31.7241	35763.0267	23
12.617	8.9636	0.0572	2.7307e-01	0.757	35.357	344.638164	12.500	31.6377	8.9623	1024.5495	24.4921	24.4919	5.4591	82.694	6.60158	6.60578	31.7953	8.3576e-03	9.0093	1024.5584	24.5009	29.0034	33.4061	37.7111	41.9204	9.7603e-04	3.4258e-06	31.7869	35865.0127	22
13.122	9.1930	0.0498	2.5123e-01	0.755	36.279	344.638175	13.000	31.9590	9.1916	1024.7674	24.7078	24.7076	5.4275	82.805	6.55452	6.55839	32.1172	7.5591e-03	9.2340	1024.7757	24.7161	29.2111	33.6065	37.9043	42.1068	9.7582e-04	3.2211e-06	32.1097	36762.0278	22
13.627	9.2452	0.0454	2.5235e-01	0.758	37.235	344.638186	13.500	32.1058	9.2438	1024.8765	24.8145	24.8143	5.4069	82.666	6.54064	6.54446	32.2643	7.1943e-03	9.2839	1024.8845	24.8226	29.3154	33.7085	38.0043	42.2047	9.7572e-04	3.1197e-06	32.2572	36961.1560	24
14.131	9.2893	0.0394	2.3686e-01	0.799	38.259	344.638197	14.000	32.2314	9.2878	1024.9700	24.9058	24.9056	5.3538	82.001	6.52897	6.53275	32.3903	6.8819e-03	9.3260	1024.9779	24.9137	29.4045	33.7958	38.0898	42.2885	9.7563e-04	3.0331e-06	32.3834	37129.1430	26
14.636	9.3824	0.0333	2.2039e-01	0.757	39.325	344.638210	14.500	32.3776	9.3808	1025.0718	25.0054	25.0052	5.2977	81.385	6.50943	6.51310	32.5368	6.5185e-03	9.4167	1025.0794	25.0130	29.5007	33.8890	38.1800	42.3758	9.7553e-04	2.9387e-06	32.5303	37491.3241	25
15.141	9.4856	0.0283	2.1370e-01	0.767	40.309	344.638221	15.000	32.5882	9.4840	1025.2221	25.1534	25.1532	5.2613	81.120	6.48584	6.48938	32.7478	5.9951e-03	9.5165	1025.2294	25.1607	29.6445	34.0291	38.3165	42.5089	9.7539e-04	2.7984e-06	32.7418	37889.9193	22
15.646	9.6118	0.0260	2.1145e-01	0.784	41.231	344.638232	15.500	32.8461	9.6101	1025.4055	25.3346	25.3343	5.2249	80.917	6.45714	6.46053	33.0064	5.3539e-03	9.6385	1025.4123	25.3415	29.8206	34.2006	38.4836	42.6718	9.7522e-04	2.6266e-06	33.0010	38376.7029	22
16.150	9.6371	0.0224	2.0303e-01	0.768	42.183	344.638243	16.000	32.9451	9.6354	1025.4809	25.4078	25.4075	5.2083	80.756	6.44946	6.45283	33.1055	5.1079e-03	9.6620	1025.4876	25.4145	29.8923	34.2711	38.5529	42.7399	9.7515e-04	2.5573e-06	33.1004	38470.7588	24
16.655	9.7111	0.0177	1.9127e-01	0.773	43.154	344.638254	16.500	33.0426	9.7093	1025.5473	25.4719	25.4716	5.1715	80.366	6.43498	6.43825	33.2033	4.8655e-03	9.7344	1025.5538	25.4784	29.9539	34.3305	38.6101	42.7950	9.7508e-04	2.4966e-06	33.1984	38759.5029	23
17.160	9.7988	0.0091	1.8679e-01	0.802	44.204	344.638266	17.000	33.1835	9.7969	1025.6451	25.5675	25.5672	5.1257	79.879	6.41683	6.41998	33.3445	4.5153e-03	9.8197	1025.6514	25.5738	30.0464	34.4200	38.6969	42.8791	9.7499e-04	2.4061e-06	33.3400	39100.0541	27
17.664	9.8671	0.0092	1.8408e-01	0.876	45.310	344.638279	17.500	33.3238	9.8651	1025.7456	25.6658	25.6655	5.0906	79.521	6.40151	6.40458	33.4851	4.1665e-03	9.8854	1025.7516	25.6718	30.1419	34.5131	38.7876	42.9676	9.7490e-04	2.3131e-06	33.4810	39362.6101	25
18.169	9.9081	0.0059	1.7996e-01	0.789	46.292	344.638290	18.000	33.4993	9.9061	1025.8780	25.7960	25.7956	5.0663	79.302	6.38859	6.39164	33.6610	3.7303e-03	9.9233	1025.8837	25.8016	30.2696	34.6387	38.9111	43.0891	9.7477e-04	2.1898e-06	33.6572	39513.7532	23
18.674	9.9440	0.0043	1.7676e-01	0.780	47.207	344.638301	18.500	33.6021	9.9420	1025.9545	25.8702	25.8698	5.0558	79.252	6.37938	6.38240	33.7640	3.4748e-03	9.9574	1025.9600	25.8757	30.3421	34.7097	38.9808	43.1574	9.7470e-04	2.1196e-06	33.7605	39649.7827	21
19.179	9.9533	0.0016	1.8311e-01	0.787	48.098	344.638311	19.000	33.6600	9.9511	1026.0005	25.9138	25.9135	5.0565	79.309	6.37573	6.37875	33.8220	3.3309e-03	9.9655	1026.0058	25.9192	30.3850	34.7520	39.0225	43.1986	9.7465e-04	2.0784e-06	33.8187	39682.3312	22
19.683	9.9571	0.0027	1.7447e-01	0.775	49.070	344.638323	19.500	33.7241	9.9549	1026.0521	25.9633	25.9629	5.0464	79.190	6.37258	6.37562	33.8863	3.1715e-03	9.9681	1026.0574	25.9685	30.4338	34.8003	39.0702	43.2458	9.7460e-04	2.0316e-06	33.8831	39692.5038	25
20.188	9.9661	0.0026	1.7501e-01	0.782	50.170	344.638335	20.000	33.7641	9.9638	1026.0841	25.9930	25.9926	5.0385	79.102	6.36969	6.37273	33.9264	3.0721e-03	9.9763	1026.0893	25.9982	30.4630	34.8290	39.0985	43.2736	9.7457e-04	2.0036e-06	33.9233	39725.4568	27
20.693	9.9735	0.0061	1.7145e-01	0.778	51.214	344.638347	20.500	33.7871	9.9712	1026.1031	26.0097	26.0093	5.0618	79.491	6.36773	6.37076	33.9494	3.0149e-03	9.9833	1026.1083	26.0149	30.4793	34.8450	39.1142	43.2890	9.7456e-04	1.9879e-06	33.9464	39753.1046	23
21.197	10.0036	0.0028	1.7520e-01	0.780	52.170	344.638358	21.000	33.8234	10.0011	1026.1287	26.0330	26.0326	5.0825	79.887	6.36209	6.36508	33.9858	2.9247e-03	10.0126	1026.1337	26.0381	30.5016	34.8664	39.1348	43.3088	9.7453e-04	1.9660e-06	33.9829	39870.2894	23
21.702	9.9922	-0.0050	1.7386e-01	0.806	53.075	344.638369	21.500	33.8386	9.9897	1026.1448	26.0468	26.0464	5.0862	79.933	6.36304	6.36605	34.0011	2.8869e-03	10.0009	1026.1498	26.0519	30.5155	34.8805	39.1489	43.3231	9.7452e-04	1.9530e-06	33.9982	39823.6368	21
22.207	9.9440	-0.0072	1.8127e-01	0.790	53.954	344.638379	22.000	33.8613	9.9415	1026.1729	26.0727	26.0723	5.0938	79.980	6.36878	6.37190	34.0238	2.8304e-03	9.9522	1026.1779	26.0777	30.5422	34.9080	39.1773	43.3522	9.7449e-04	1.9286e-06	34.0210	39629.1947	22
22.712	9.9182	-0.0071	1.7992e-01	0.804	54.944	344.638391	22.500	33.8719	9.9156	1026.1878	26.0853	26.0849	5.1019	80.068	6.37194	6.37511	34.0344	2.8042e-03	9.9261	1026.1927	26.0902	30.5552	34.9215	39.1913	43.3666	9.7448e-04	1.9167e-06	34.0316	39524.8886	26
23.216	9.9132	-0.0072	1.7543e-01	0.835	56.091	344.638404	23.000	33.8891	9.9106	1026.2044	26.0996	26.0991	5.1128	80.239	6.37192	6.37511	34.0517	2.7614e-03	9.9207	1026.2093	26.1045	30.5695	34.9357	39.2055	43.3808	9.7446e-04	1.9033e-06	34.0489	39503.5881	27
23.721	9.9180	-0.0054	1.7301e-01	0.818	57.146	344.638416	23.500	33.9162	9.9153	1026.2270	26.1200	26.1195	5.1107	80.228	6.37014	6.37333	34.0789	2.6939e-03	9.9250	1026.2319	26.1248	30.5895	34.9555	39.2249	43.4000	9.7444e-04	1.8841e-06	34.0762	39520.6564	23
24.226	9.9126	-0.0097	1.7094e-01	0.813	58.062	344.638427	24.000	33.9462	9.9099	1026.2536	26.1443	26.1438	5.0933	79.961	6.36967	6.37288	34.1089	2.6194e-03	9.9190	1026.2584	26.1491	30.6137	34.9796	39.2489	43.4239	9.7441e-04	1.8612e-06	34.1063	39496.5915	22
24.731	9.8991	-0.0078	1.7261e-01	0.910	58.985	344.638437	24.500	33.9519	9.8963	1026.2627	26.1510	26.1506	5.0987	80.026	6.37131	6.37454	34.1147	2.6052e-03	9.9053	1026.2674	26.1558	30.6206	34.9868	39.2564	43.4316	9.7440e-04	1.8549e-06	34.1120	39442.0231	22
25.235	9.9117	-0.0086	1.7094e-01	0.782	59.917	344.638448	25.000	33.9932	9.9088	1026.2951	26.1812	26.1807	5.1259	80.496	6.36788	6.37110	34.1560	2.5025e-03	9.9171	1026.2998	26.1859	30.6501	35.0157	39.2848	43.4595	9.7437e-04	1.8265e-06	34.1535	39489.0458	23
25.740	9.9140	-0.0093	1.7415e-01	0.796	60.914	344.638460	25.500	33.9892	9.9112	1026.2938	26.1777	26.1772	5.1566	80.981	6.36771	6.37093	34.1520	2.5125e-03	9.9195	1026.2985	26.1824	30.6466	35.0121	39.2812	43.4559	9.7438e-04	1.8299e-06	34.1495	39498.5606	26
26.245	9.9079	-0.0104	1.7088e-01	0.800	62.106	344.638473	26.000	34.0267	9.9049	1026.3264	26.2080	26.2075	5.1649	81.119	6.36704	6.37028	34.1896	2.4193e-03	9.9126	1026.3311	26.2126	30.6767	35.0421	39.3111	43.4856	9.7434e-04	1.8013e-06	34.1872	39470.9455	29
26.750	9.8884	-0.0117	1.7041e-01	0.814	63.166	344.638486	26.500	34.0411	9.8854	1026.3432	26.2225	26.2220	5.1838	81.389	6.36916	6.37245	34.2040	2.3836e-03	9.8927	1026.3478	26.2271	30.6915	35.0572	39.3264	43.5013	9.7433e-04	1.7877e-06	34.2016	39391.7001	23
27.254	9.8677	-0.0120	1.7094e-01	0.810	64.066	344.638496	27.000	34.0635	9.8646	1026.3665	26.2435	26.2430	5.1848	81.380	6.37110	6.37444	34.2264	2.3279e-03	9.8716	1026.3710	26.2480	30.7127	35.0787	39.3482	43.5233	9.7431e-04	1.7679e-06	34.2241	39307.4721	20
27.759	9.8452	-0.0120	1.7211e-01	0.818	64.919	344.638506	27.500	34.0851	9.8421	1026.3895	26.2642	26.2637	5.1803	81.281	6.37334	6.37673	34.2482	2.2740e-03	9.8486	1026.3940	26.2686	30.7337	35.1000	39.3698	43.5452	9.7429e-04	1.7484e-06	34.2459	39215.7062	21
28.264	9.8395	-0.0120	1.7336e-01	0.820	65.858	344.638517	28.000	34.0941	9.8363	1026.3997	26.2722	26.2716	5.1984	81.559	6.37376	6.37717	34.2572	2.2517e-03	9.8427	1026.4042	26.2766	30.7417	35.1081	39.3779	43.5534	9.7427e-04	1.7410e-06	34.2549	39192.1050	25
28.769	9.8380	-0.0118	1.7223e-01	0.841	66.992	344.638530	28.500	34.1027	9.8348	1026.4090	26.2791	26.2785	5.2061	81.682	6.37362	6.37704	34.2657	2.2305e-03	9.8410	1026.4134	26.2835	30.7486	35.1150	39.3848	43.5602	9.7427e-04	1.7345e-06	34.2635	39185.2434	28
29.273	9.8388	-0.0120	1.7388e-01	0.810	68.092	344.638543	29.000	34.1240	9.8355	1026.4277	26.2956	26.2951	5.1965	81.544	6.37264	6.37606	34.2871	2.1776e-03	9.8414	1026.4321	26.3000	30.7649	35.1311	39.4007	43.5760	9.7425e-04	1.7190e-06	34.2849	39186.6762	25
29.778	9.8380	-0.0120	1.7091e-01	0.810	69.092	344.638554	29.500	34.1394	9.8346	1026.4422	26.3078	26.3072	5.1801	81.293	6.37213	6.37555	34.3025	2.1393e-03	9.8402	1026.4465	26.3121	30.7769	35.1431	39.4126	43.5878	9.7424e-04	1.7076e-06	34.3003	39182.0186	23
30.283	9.8397	-0.0118	1.7035e-01	0.794	70.010	344.638565	30.000	34.1468	9.8363	1026.4500	26.3133	26.3127	5.1782	81.271	6.37158	6.37501	34.3099	2.1208e-03	9.8417	1026.4543	26.3176	30.7824	35.1484	39.4179	43.5930	9.7423e-04	1.7025e-06	34.3078	39188.0855	21
30.788	9.8393	-0.0120	1.7039e-01	0.824	70.896	344.638575	30.500	34.1541	9.8358	1026.4580	26.3191	26.3185	5.1811	81.319	6.37135	6.37478	34.3172	2.1028e-03	9.8411	1026.4623	26.3234	30.7880	35.1540	39.4235	43.5986	9.7422e-04	1.6972e-06	34.3151	39185.5732	22
31.292	9.8373	-0.0120	1.7139e-01	0.793	71.915	344.638587	31.000	34.1604	9.8338	1026.4656	26.3244	26.3238	5.1827	81.344	6.37135	6.37479	34.3236	2.0869e-03	9.8390	1026.4699	26.3287	30.7934	35.1593	39.4288	43.6039	9.7421e-04	1.6922e-06	34.3215	39177.2253	27
31.797	9.8338	-0.0120	1.7052e-01	0.806	73.086	344.638601	31.500	34.1685	9.8302	1026.4748	26.3312	26.3306	5.1870	81.410	6.37151	6.37496	34.3316	2.0670e-03	9.8352	1026.4790	26.3355	30.8002	35.1662	39.4357	43.6108	9.7421e-04	1.6858e-06	34.3296	39162.3180	29
32.302	9.8281	-0.0120	1.7389e-01	0.823	74.215	344.638614	32.000	34.1839	9.8245	1026.4901	26.3443	26.3437	5.1907	81.465	6.37167	6.37513	34.3471	2.0286e-03	9.8292	1026.4943	26.3485	30.8132	35.1793	39.4487	43.6238	9.7419e-04	1.6736e-06	34.3451	39138.2470	25
32.807	9.8259	-0.0120	1.7037e-01	0.806	75.163	344.638625	32.500	34.1872	9.8222	1026.4953	26.3472	26.3466	5.1873	81.410	6.37184	6.37531	34.3504	2.0204e-03	9.8269	1026.4995	26.3515	30.8162	35.1823	39.4518	43.6269	9.7419e-04	1.6709e-06	34.3484	39129.0009	21
33.311	9.8198	-0.0120	1.7273e-01	0.834	76.057	344.638635	33.000	34.1976	9.8161	1026.5068	26.3564	26.3558	5.1815	81.313	6.37226	6.37574	34.3609	1.9944e-03	9.8206	1026.5110	26.3606	30.8254	35.1915	39.4611	43.6362	9.7417e-04	1.6623e-06	34.3589	39103.7229	21
33.816	9.8186	-0.0120	1.7428e-01	0.813	76.942	344.638645	33.500	34.1988	9.8148	1026.5102	26.3576	26.3569	5.1958	81.537	6.37238	6.37586	34.3621	1.9914e-03	9.8193	1026.5144	26.3618	30.8266	35.1927	39.4623	43.6375	9.7417e-04	1.6614e-06	34.3601	39098.6015	22
34.321	9.8169	-0.0120	1.7095e-01	0.827	77.892	344.638656	34.000	34.2013	9.8130	1026.5147	26.3598	26.3592	5.2156	81.845	6.37252	6.37601	34.3646	1.9853e-03	9.8174	1026.5189	26.3640	30.8288	35.1950	39.4646	43.6398	9.7417e-04	1.6594e-06	34.3626	39091.1480	24
34.826	9.8129	-0.0120	1.7094e-01	0.829	78.975	344.638669	34.500	34.2056	9.8090	1026.5210	26.3639	26.3632	5.2350	82.145	6.37289	6.37639	34.3689	1.9745e-03	9.8134	1026.5252	26.3681	30.8329	35.1991	39.4688	43.6440	9.7416e-04	1.6556e-06	34.3669	39074.9174	28
35.330	9.8026	-0.0120	1.7341e-01	0.879	80.097	344.638682	35.000	34.2148	9.7986	1026.5322	26.3728	26.3721	5.2275	82.013	6.37395	6.37747	34.3781	1.9517e-03	9.8028	1026.5364	26.3770	30.8420	35.2083	39.4781	43.6535	9.7415e-04	1.6473e-06	34.3762	39032.8338	25
35.835	9.7950	-0.0120	1.7093e-01	0.845	81.066	344.638693	35.500	34.2268	9.7910	1026.5452	26.3834	26.3828	5.2163	81.831	6.37451	6.37806	34.3902	1.9219e-03	9.7949	1026.5493	26.3876	30.8527	35.2191	39.4890	43.6645	9.7414e-04	1.6373e-06	34.3882	39001.3325	22
36.340	9.7923	-0.0120	1.7032e-01	0.836	81.945	344.638703	36.000	34.2303	9.7882	1026.5507	26.3866	26.3859	5.2085	81.705	6.37474	6.37829	34.3937	1.9131e-03	9.7921	1026.5548	26.3908	30.8559	35.2224	39.4923	43.6678	9.7413e-04	1.6344e-06	34.3918	38990.2246	20
36.845	9.7884	-0.0120	1.7094e-01	0.843	82.810	344.638713	36.500	34.2406	9.7843	1026.5616	26.3953	26.3946	5.2012	81.588	6.37486	6.37842	34.4040	1.8876e-03	9.7880	1026.5657	26.3994	30.8646	35.2311	39.5010	43.6765	9.7412e-04	1.6263e-06	34.4021	38973.6165	22
37.349	9.7879	-0.0120	1.7283e-01	0.836	83.760	344.638724	37.000	34.2451	9.7837	1026.5675	26.3989	26.3982	5.1990	81.557	6.37475	6.37831	34.4085	1.8764e-03	9.7873	1026.5716	26.4030	30.8682	35.2346	39.5045	43.6800	9.7412e-04	1.6230e-06	34.4066	38971.1033	25
37.854	9.7908	-0.0120	1.7275e-01	0.892	84.865	344.638737	37.500	34.2550	9.7866	1026.5770	26.4062	26.4055	5.1882	81.398	6.37394	6.37750	34.4184	1.8518e-03	9.7900	1026.5811	26.4103	30.8753	35.2416	39.5113	43.6867	9.7411e-04	1.6162e-06	34.4165	38981.7517	27
38.359	9.7972	-0.0120	1.6996e-01	0.801	85.959	344.638750	38.000	34.2725	9.7929	1026.5919	26.4188	26.4180	5.1927	81.489	6.37234	6.37589	34.4359	1.8084e-03	9.7960	1026.5959	26.4228	30.8876	35.2536	39.5231	43.6983	9.7409e-04	1.6044e-06	34.4341	39005.7023	25
38.864	9.7960	-0.0120	1.6978e-01	0.798	86.927	344.638761	38.500	34.2712	9.7916	1026.5934	26.4180	26.4173	5.1994	81.591	6.37256	6.37612	34.4346	1.8115e-03	9.7947	1026.5975	26.4221	30.8868	35.2529	39.5225	43.6977	9.7409e-04	1.6053e-06	34.4328	39000.5436	21
39.369	9.7937	-0.0120	1.7385e-01	0.803	87.793	344.638771	39.000	34.2842	9.7892	1026.6062	26.4286	26.4278	5.2046	81.674	6.37235	6.37592	34.4477	1.7792e-03	9.7921	1026.6103	26.4326	30.8973	35.2634	39.5329	43.7080	9.7408e-04	1.5954e-06	34.4459	38990.2000	21
39.873	9.7902	-0.0120	1.7151e-01	0.879	88.681	344.638781	39.500	34.2929	9.7857	1026.6159	26.4360	26.4352	5.2170	81.867	6.37248	6.37606	34.4564	1.7576e-03	9.7884	1026.6199	26.4400	30.9047	35.2708	39.5403	43.7154	9.7407e-04	1.5885e-06	34.4546	38975.4750	22
40.378	9.7855	-0.0120	1.7337e-01	0.870	89.662	344.638792	40.000	34.2985	9.7810	1026.6233	26.4411	26.4403	5.2435	82.278	6.37290	6.37648	34.4619	1.7438e-03	9.7836	1026.6273	26.4451	30.9099	35.2760	39.5456	43.7208	9.7406e-04	1.5838e-06	34.4602	38956.3382	25
40.883	9.7772	-0.0120	1.7229e-01	0.893	90.753	344.638805	40.500	34.3049	9.7726	1026.6321	26.4475	26.4468	5.2526	82.408	6.37380	6.37740	34.4684	1.7277e-03	9.7751	1026.6360	26.4515	30.9165	35.2827	39.5524	43.7277	9.7406e-04	1.5778e-06	34.4667	38922.1586	27
41.388	9.7688	-0.0120	1.7200e-01	0.902	91.800	344.638817	41.000	34.3150	9.7641	1026.6436	26.4568	26.4561	5.2567	82.464	6.37455	6.37818	34.4785	1.7027e-03	9.7665	1026.6476	26.4608	30.9258	35.2922	39.5620	43.7374	9.7404e-04	1.5691e-06	34.4768	38887.7504	23
41.892	9.7561	-0.0120	1.7373e-01	0.837	92.740	344.638828	41.500	34.3313	9.7514	1026.6608	26.4717	26.4709	5.2674	82.617	6.37564	6.37930	34.4949	1.6621e-03	9.7535	1026.6647	26.4756	30.9408	35.3073	39.5773	43.7529	9.7403e-04	1.5551e-06	34.4932	38835.9007	22
42.397	9.7557	-0.0120	1.7152e-01	0.851	93.634	344.638838	42.000	34.3312	9.7509	1026.6630	26.4716	26.4709	5.2667	82.606	6.37570	6.37936	34.4947	1.6626e-03	9.7530	1026.6669	26.4756	30.9408	35.3073	39.5773	43.7528	9.7403e-04	1.5553e-06	34.4930	38833.9646	22
42.902	9.7519	-0.0120	1.7095e-01	0.843	94.561	344.638849	42.500	34.3348	9.7471	1026.6688	26.4751	26.4743	5.2694	82.644	6.37609	6.37976	34.4983	1.6536e-03	9.7490	1026.6726	26.4790	30.9443	35.3109	39.5809	43.7565	9.7402e-04	1.5521e-06	34.4967	38818.0622	23
