PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
18.674	10.0835	0.0335	1.7259e-01	2.915	44.197	345.552421	18.500	33.8746	10.0813	1026.1437	26.0594	26.0591	4.8986	77.155	6.34898	6.35183	34.0372	2.7974e-03	10.0919	1026.1487	26.0644	30.5258	34.8886	39.1550	43.3271	9.7452e-04	1.9404e-06	34.0344	40186.9387	22
19.179	10.0752	0.0314	1.7487e-01	3.005	45.124	345.552432	19.000	33.9032	10.0730	1026.1696	26.0831	26.0827	4.8937	77.079	6.34895	6.35183	34.0658	2.7264e-03	10.0831	1026.1746	26.0881	30.5494	34.9122	39.1786	43.3506	9.7449e-04	1.9181e-06	34.0630	40151.7052	22
19.683	10.0520	0.0312	1.6558e-01	1.749	46.012	345.552442	19.500	33.9246	10.0498	1026.1926	26.1038	26.1034	4.8949	77.069	6.35127	6.35420	34.0873	2.6732e-03	10.0594	1026.1975	26.1087	30.5704	34.9335	39.2002	43.3726	9.7447e-04	1.8986e-06	34.0846	40057.2427	21
20.188	10.0497	0.0297	1.6628e-01	1.222	46.857	345.552452	20.000	33.9477	10.0474	1026.2133	26.1222	26.1219	4.8909	77.014	6.35066	6.35360	34.1104	2.6157e-03	10.0566	1026.2181	26.1271	30.5887	34.9517	39.2182	43.3905	9.7445e-04	1.8813e-06	34.1078	40045.9327	21
20.693	10.0480	0.0309	1.6775e-01	1.942	47.788	345.552463	20.500	33.9608	10.0456	1026.2261	26.1328	26.1324	4.9035	77.216	6.35036	6.35331	34.1236	2.5831e-03	10.0546	1026.2309	26.1376	30.5991	34.9621	39.2286	43.4008	9.7444e-04	1.8714e-06	34.1210	40037.9873	23
21.198	10.0490	0.0321	1.7245e-01	1.602	48.801	345.552475	21.000	33.9670	10.0466	1026.2330	26.1374	26.1370	4.9047	77.239	6.34996	6.35291	34.1297	2.5679e-03	10.0555	1026.2378	26.1422	30.6037	34.9666	39.2330	43.4052	9.7443e-04	1.8671e-06	34.1271	40041.4532	25
21.702	10.0514	0.0316	1.6995e-01	0.927	49.837	345.552487	21.500	33.9705	10.0489	1026.2377	26.1398	26.1394	4.8808	76.868	6.34949	6.35244	34.1333	2.5590e-03	10.0578	1026.2424	26.1446	30.6060	34.9688	39.2352	43.4073	9.7443e-04	1.8650e-06	34.1307	40050.4975	25
22.207	10.0556	0.0337	1.7145e-01	0.895	50.820	345.552498	22.000	33.9838	10.0531	1026.2496	26.1494	26.1490	4.8748	76.788	6.34837	6.35131	34.1465	2.5261e-03	10.0617	1026.2543	26.1542	30.6154	34.9780	39.2442	43.4162	9.7442e-04	1.8560e-06	34.1440	40066.1294	23
22.712	10.0453	0.0306	1.7778e-01	0.880	51.782	345.552509	22.500	34.0152	10.0427	1026.2781	26.1757	26.1753	4.8934	77.080	6.34851	6.35149	34.1780	2.4480e-03	10.0507	1026.2828	26.1804	30.6416	35.0042	39.2704	43.4424	9.7439e-04	1.8312e-06	34.1756	40022.4601	23
23.216	10.0315	0.0282	1.6628e-01	1.341	52.740	345.552520	23.000	34.0404	10.0289	1026.3025	26.1978	26.1973	4.9198	77.484	6.34939	6.35240	34.2033	2.3852e-03	10.0364	1026.3071	26.2024	30.6637	35.0265	39.2928	43.4648	9.7437e-04	1.8104e-06	34.2010	39965.0838	23
23.721	10.0118	0.0286	1.6773e-01	3.162	53.691	345.552531	23.500	34.0585	10.0091	1026.3222	26.2152	26.2148	4.9443	77.846	6.35137	6.35442	34.2215	2.3403e-03	10.0163	1026.3268	26.2198	30.6815	35.0445	39.3110	43.4834	9.7435e-04	1.7940e-06	34.2191	39884.9318	23
24.226	10.0071	0.0287	1.6143e-01	2.197	54.664	345.552542	24.000	34.0622	10.0043	1026.3282	26.2189	26.2184	4.9541	77.994	6.35187	6.35494	34.2251	2.3312e-03	10.0114	1026.3328	26.2235	30.6852	35.0483	39.3149	43.4873	9.7434e-04	1.7906e-06	34.2228	39865.5657	24
24.731	9.9890	0.0283	1.7364e-01	1.700	55.749	345.552555	24.500	34.0750	9.9862	1026.3436	26.2320	26.2315	4.9553	77.989	6.35384	6.35695	34.2380	2.2992e-03	9.9930	1026.3481	26.2365	30.6986	35.0620	39.3289	43.5015	9.7433e-04	1.7783e-06	34.2357	39792.1710	27
25.235	9.9536	0.0231	1.6928e-01	1.083	56.809	345.552567	25.000	34.1027	9.9507	1026.3735	26.2596	26.2591	4.9514	77.881	6.35761	6.36079	34.2658	2.2304e-03	9.9570	1026.3779	26.2641	30.7267	35.0906	39.3581	43.5312	9.7430e-04	1.7523e-06	34.2635	39648.4439	23
25.740	9.9397	0.0253	1.6775e-01	0.973	57.754	345.552578	25.500	34.1282	9.9368	1026.3980	26.2818	26.2813	4.9564	77.949	6.35849	6.36171	34.2913	2.1671e-03	9.9426	1026.4024	26.2863	30.7489	35.1130	39.3806	43.5538	9.7428e-04	1.7313e-06	34.2891	39590.9873	23
26.245	9.9378	0.0237	1.6354e-01	1.455	58.701	345.552589	26.000	34.1364	9.9348	1026.4070	26.2886	26.2881	4.9592	77.994	6.35842	6.36165	34.2995	2.1467e-03	9.9405	1026.4114	26.2930	30.7557	35.1197	39.3873	43.5605	9.7427e-04	1.7250e-06	34.2974	39582.4751	23
26.750	9.9367	0.0231	1.6895e-01	1.610	59.696	345.552601	26.500	34.1423	9.9337	1026.4141	26.2934	26.2929	4.9791	78.308	6.35833	6.36156	34.3054	2.1320e-03	9.9392	1026.4185	26.2978	30.7605	35.1245	39.3920	43.5652	9.7426e-04	1.7206e-06	34.3033	39577.4273	24
27.254	9.9320	0.0226	1.6162e-01	1.093	60.714	345.552612	27.000	34.1502	9.9289	1026.4234	26.3004	26.2999	4.9924	78.513	6.35866	6.36190	34.3134	2.1122e-03	9.9343	1026.4278	26.3048	30.7675	35.1316	39.3991	43.5724	9.7425e-04	1.7141e-06	34.3113	39557.6749	25
27.759	9.9247	0.0236	1.6415e-01	0.915	61.789	345.552625	27.500	34.1614	9.9215	1026.4356	26.3104	26.3099	5.0089	78.766	6.35921	6.36247	34.3246	2.0844e-03	9.9267	1026.4400	26.3147	30.7775	35.1417	39.4093	43.5826	9.7424e-04	1.7047e-06	34.3225	39527.5939	27
28.264	9.9175	0.0231	1.6739e-01	0.921	62.858	345.552637	28.000	34.1689	9.9143	1026.4450	26.3175	26.3169	5.0149	78.851	6.35990	6.36318	34.3321	2.0658e-03	9.9194	1026.4493	26.3218	30.7846	35.1489	39.4166	43.5901	9.7423e-04	1.6982e-06	34.3300	39498.1409	24
28.769	9.9057	0.0217	1.6649e-01	0.953	63.819	345.552648	28.500	34.1793	9.9024	1026.4574	26.3276	26.3271	5.0224	78.955	6.36111	6.36441	34.3425	2.0399e-03	9.9073	1026.4617	26.3319	30.7950	35.1594	39.4273	43.6009	9.7422e-04	1.6887e-06	34.3405	39450.0265	22
29.273	9.8954	0.0189	1.6381e-01	1.041	64.775	345.552659	29.000	34.1850	9.8921	1026.4659	26.3338	26.3332	5.0255	78.988	6.36230	6.36563	34.3482	2.0258e-03	9.8969	1026.4701	26.3381	30.8013	35.1659	39.4340	43.6077	9.7421e-04	1.6829e-06	34.3462	39408.2517	24
29.778	9.8826	0.0187	1.6576e-01	0.858	65.804	345.552671	29.500	34.1953	9.8792	1026.4783	26.3440	26.3434	5.0239	78.948	6.36365	6.36701	34.3586	2.0003e-03	9.8838	1026.4826	26.3482	30.8117	35.1764	39.4447	43.6187	9.7420e-04	1.6734e-06	34.3566	39356.2057	26
30.283	9.8773	0.0169	1.6907e-01	0.793	66.900	345.552684	30.000	34.2009	9.8739	1026.4859	26.3492	26.3487	5.0057	78.654	6.36416	6.36753	34.3641	1.9864e-03	9.8783	1026.4901	26.3535	30.8170	35.1818	39.4502	43.6242	9.7419e-04	1.6685e-06	34.3621	39334.2896	26
30.788	9.8734	0.0170	1.6331e-01	0.803	67.937	345.552696	30.500	34.2053	9.8699	1026.4923	26.3534	26.3528	4.9842	78.312	6.36452	6.36790	34.3686	1.9753e-03	9.8743	1026.4965	26.3576	30.8212	35.1861	39.4545	43.6285	9.7419e-04	1.6647e-06	34.3666	39318.2178	24
31.292	9.8680	0.0139	1.6633e-01	0.776	68.926	345.552707	31.000	34.2170	9.8644	1026.5046	26.3634	26.3628	4.9760	78.181	6.36479	6.36819	34.3803	1.9462e-03	9.8686	1026.5088	26.3676	30.8312	35.1962	39.4646	43.6387	9.7418e-04	1.6553e-06	34.3784	39295.4629	24
31.797	9.8697	0.0157	1.6564e-01	0.796	69.910	345.552719	31.500	34.2258	9.8661	1026.5135	26.3700	26.3694	4.9760	78.188	6.36420	6.36759	34.3891	1.9245e-03	9.8701	1026.5176	26.3742	30.8377	35.2025	39.4709	43.6449	9.7417e-04	1.6492e-06	34.3872	39301.3394	23
32.302	9.8712	0.0178	1.6824e-01	0.770	70.860	345.552730	32.000	34.2319	9.8676	1026.5203	26.3745	26.3739	4.9819	78.286	6.36373	6.36713	34.3952	1.9093e-03	9.8715	1026.5244	26.3787	30.8421	35.2069	39.4752	43.6491	9.7416e-04	1.6450e-06	34.3933	39306.9485	23
32.807	9.8619	0.0210	1.6898e-01	0.794	71.872	345.552742	32.500	34.2478	9.8582	1026.5366	26.3886	26.3879	4.9943	78.473	6.36437	6.36779	34.4112	1.8696e-03	9.8618	1026.5407	26.3927	30.8562	35.2211	39.4894	43.6634	9.7414e-04	1.6319e-06	34.4093	39268.2800	25
33.311	9.8536	0.0178	1.6698e-01	0.775	72.943	345.552754	33.000	34.2565	9.8498	1026.5471	26.3968	26.3961	4.9937	78.453	6.36517	6.36861	34.4199	1.8480e-03	9.8532	1026.5512	26.4009	30.8645	35.2295	39.4979	43.6721	9.7414e-04	1.6242e-06	34.4181	39234.1894	25
33.816	9.8490	0.0173	1.6592e-01	0.773	73.921	345.552765	33.500	34.2607	9.8452	1026.5534	26.4008	26.4002	4.9967	78.495	6.36564	6.36909	34.4241	1.8376e-03	9.8485	1026.5575	26.4049	30.8686	35.2337	39.5022	43.6764	9.7413e-04	1.6205e-06	34.4223	39215.2629	22
34.321	9.8464	0.0161	1.6871e-01	0.772	74.809	345.552776	34.000	34.2609	9.8425	1026.5563	26.4014	26.4007	5.0142	78.766	6.36598	6.36944	34.4243	1.8372e-03	9.8459	1026.5603	26.4055	30.8692	35.2343	39.5029	43.6771	9.7413e-04	1.6200e-06	34.4224	39204.9099	22
34.826	9.8422	0.0172	1.6725e-01	0.760	75.734	345.552786	34.500	34.2612	9.8383	1026.5595	26.4023	26.4017	5.0107	78.704	6.36655	6.37001	34.4246	1.8365e-03	9.8417	1026.5635	26.4064	30.8703	35.2354	39.5041	43.6784	9.7412e-04	1.6193e-06	34.4227	39187.9228	23
35.330	9.8405	0.0148	1.6313e-01	0.751	76.749	345.552798	35.000	34.2596	9.8365	1026.5608	26.4014	26.4007	5.0010	78.547	6.36685	6.37032	34.4230	1.8404e-03	9.8399	1026.5649	26.4055	30.8694	35.2346	39.5033	43.6777	9.7412e-04	1.6202e-06	34.4212	39180.9605	25
35.835	9.8372	0.0161	1.6579e-01	0.745	77.817	345.552810	35.500	34.2611	9.8331	1026.5648	26.4031	26.4024	5.0011	78.544	6.36726	6.37073	34.4245	1.8368e-03	9.8365	1026.5689	26.4072	30.8711	35.2364	39.5052	43.6796	9.7412e-04	1.6188e-06	34.4226	39167.2017	26
36.340	9.8365	0.0135	1.6787e-01	0.819	78.844	345.552822	36.000	34.2563	9.8324	1026.5635	26.3995	26.3988	5.0011	78.540	6.36754	6.37101	34.4197	1.8486e-03	9.8359	1026.5676	26.4036	30.8676	35.2330	39.5018	43.6762	9.7412e-04	1.6223e-06	34.4178	39164.8148	24
36.845	9.8272	0.0149	1.6565e-01	0.801	79.824	345.552834	36.500	34.2681	9.8231	1026.5766	26.4103	26.4096	5.0025	78.552	6.36835	6.37185	34.4315	1.8192e-03	9.8263	1026.5806	26.4144	30.8785	35.2440	39.5129	43.6875	9.7411e-04	1.6121e-06	34.4297	39126.5191	23
37.349	9.8199	0.0150	1.6431e-01	0.797	80.750	345.552844	37.000	34.2759	9.8157	1026.5862	26.4176	26.4169	5.0090	78.647	6.36905	6.37256	34.4393	1.8000e-03	9.8188	1026.5902	26.4217	30.8859	35.2515	39.5205	43.6951	9.7410e-04	1.6053e-06	34.4375	39096.5076	22
37.854	9.8204	0.0145	1.6508e-01	0.783	81.690	345.552855	37.500	34.2748	9.8162	1026.5875	26.4167	26.4159	5.0152	78.744	6.36902	6.37253	34.4382	1.8027e-03	9.8193	1026.5915	26.4207	30.8849	35.2505	39.5195	43.6942	9.7410e-04	1.6064e-06	34.4364	39098.5385	23
38.359	9.8193	0.0172	1.6798e-01	0.778	82.787	345.552868	38.000	34.2759	9.8150	1026.5908	26.4177	26.4170	5.0264	78.918	6.36913	6.37265	34.4393	1.7999e-03	9.8180	1026.5949	26.4218	30.8860	35.2516	39.5206	43.6953	9.7410e-04	1.6054e-06	34.4375	39093.6573	29
38.864	9.8031	0.0174	1.6453e-01	0.773	83.935	345.552881	38.500	34.2893	9.7987	1026.6063	26.4309	26.4302	5.0265	78.899	6.37084	6.37439	34.4527	1.7666e-03	9.8015	1026.6103	26.4349	30.8994	35.2653	39.5345	43.7094	9.7408e-04	1.5931e-06	34.4510	39027.7451	25
39.369	9.8036	0.0164	1.6315e-01	0.797	84.909	345.552892	39.000	34.2879	9.7992	1026.6074	26.4297	26.4290	5.0167	78.745	6.37082	6.37437	34.4513	1.7701e-03	9.8021	1026.6114	26.4338	30.8983	35.2641	39.5334	43.7083	9.7408e-04	1.5943e-06	34.4496	39029.8231	22
39.873	9.7991	0.0150	1.6191e-01	0.804	85.841	345.552903	39.500	34.2906	9.7946	1026.6126	26.4327	26.4319	5.0268	78.897	6.37134	6.37490	34.4541	1.7633e-03	9.7973	1026.6166	26.4367	30.9013	35.2671	39.5365	43.7115	9.7407e-04	1.5916e-06	34.4523	39011.0768	23
40.378	9.7901	0.0124	1.6433e-01	0.765	86.812	345.552914	40.000	34.2960	9.7855	1026.6206	26.4384	26.4376	5.0310	78.950	6.37237	6.37595	34.4595	1.7500e-03	9.7882	1026.6246	26.4424	30.9071	35.2732	39.5427	43.7178	9.7407e-04	1.5863e-06	34.4577	38974.6097	24
40.883	9.7881	0.0139	1.7090e-01	0.773	87.826	345.552926	40.500	34.2977	9.7835	1026.6246	26.4401	26.4393	5.0226	78.816	6.37258	6.37616	34.4612	1.7456e-03	9.7861	1026.6286	26.4441	30.9089	35.2749	39.5445	43.7196	9.7406e-04	1.5848e-06	34.4595	38966.1973	25
41.388	9.7927	0.0116	1.6601e-01	0.763	88.907	345.552939	41.000	34.2948	9.7880	1026.6238	26.4370	26.4362	5.0249	78.859	6.37205	6.37563	34.4583	1.7529e-03	9.7908	1026.6278	26.4410	30.9057	35.2717	39.5412	43.7163	9.7406e-04	1.5878e-06	34.4565	38984.7064	27
41.892	9.7702	0.0134	1.6942e-01	0.762	89.982	345.552951	41.500	34.3109	9.7655	1026.6425	26.4534	26.4526	5.0260	78.846	6.37452	6.37815	34.4744	1.7128e-03	9.7679	1026.6464	26.4574	30.9224	35.2888	39.5586	43.7340	9.7404e-04	1.5724e-06	34.4727	38893.3232	24
42.397	9.7683	0.0148	1.6139e-01	0.752	90.957	345.552962	42.000	34.3169	9.7636	1026.6498	26.4584	26.4576	5.0256	78.838	6.37453	6.37816	34.4804	1.6980e-03	9.7659	1026.6537	26.4624	30.9274	35.2938	39.5636	43.7390	9.7404e-04	1.5678e-06	34.4787	38885.3640	23
42.902	9.7640	0.0153	1.6424e-01	0.767	91.882	345.552973	42.500	34.3156	9.7592	1026.6517	26.4581	26.4573	5.0314	78.922	6.37519	6.37883	34.4791	1.7012e-03	9.7615	1026.6557	26.4621	30.9272	35.2937	39.5636	43.7391	9.7404e-04	1.5682e-06	34.4774	38867.9374	22
43.407	9.7695	0.0144	1.6233e-01	0.759	92.837	345.552984	43.000	34.3106	9.7646	1026.6492	26.4533	26.4525	5.0490	79.204	6.37463	6.37825	34.4741	1.7136e-03	9.7670	1026.6532	26.4573	30.9224	35.2887	39.5585	43.7340	9.7404e-04	1.5729e-06	34.4724	38890.0441	24
