PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
13.122	10.2966	0.0642	1.7428e-01	0.732	41.268	345.508105	13.000	33.3839	10.2951	1025.6993	25.6401	25.6399	4.8070	75.824	6.33959	6.34186	33.5453	4.0172e-03	10.3151	1025.7054	25.6462	30.1066	34.4684	38.7338	42.9050	9.7494e-04	2.3366e-06	33.5413	41077.8741	22
13.627	10.2755	0.0574	1.7836e-01	0.739	42.205	345.508116	13.500	33.4172	10.2739	1025.7312	25.6697	25.6695	4.7853	75.465	6.34114	6.34346	33.5787	3.9344e-03	10.2933	1025.7372	25.6757	30.1363	34.4983	38.7639	42.9353	9.7491e-04	2.3086e-06	33.5748	40990.7224	23
14.131	10.2548	0.0555	1.7680e-01	0.748	43.211	345.508127	14.000	33.4381	10.2532	1025.7533	25.6896	25.6893	4.7773	75.314	6.34313	6.34550	33.5997	3.8824e-03	10.2721	1025.7593	25.6956	30.1564	34.5187	38.7846	42.9562	9.7489e-04	2.2899e-06	33.5958	40906.2343	25
14.636	10.2499	0.0557	1.7729e-01	0.766	44.247	345.508139	14.500	33.4128	10.2482	1025.7367	25.6707	25.6704	4.7690	75.163	6.34483	6.34720	33.5743	3.9453e-03	10.2676	1025.7427	25.6767	30.1379	34.5005	38.7666	42.9385	9.7490e-04	2.3079e-06	33.5704	40888.2902	25
15.141	10.2481	0.0507	1.7202e-01	0.777	45.247	345.508151	15.000	33.5199	10.2464	1025.8229	25.7546	25.7543	4.7757	75.318	6.34073	6.34314	33.6817	3.6790e-03	10.2638	1025.8287	25.7604	30.2208	34.5827	38.8481	43.0193	9.7482e-04	2.2285e-06	33.6780	40873.0051	23
15.646	10.2218	0.0463	1.6928e-01	0.807	46.187	345.508162	15.500	33.6101	10.2200	1025.9000	25.8294	25.8291	4.7722	75.263	6.34069	6.34318	33.7720	3.4549e-03	10.2357	1025.9056	25.8350	30.2954	34.6571	38.9225	43.0936	9.7475e-04	2.1577e-06	33.7686	40760.7492	22
16.150	10.2144	0.0426	1.7197e-01	0.786	47.113	345.508173	16.000	33.6867	10.2126	1025.9633	25.8904	25.8901	4.7420	74.811	6.33860	6.34113	33.8488	3.2645e-03	10.2268	1025.9687	25.8959	30.3558	34.7172	38.9822	43.1530	9.7469e-04	2.1000e-06	33.8455	40725.3269	23
16.655	10.2085	0.0450	1.7246e-01	0.780	48.095	345.508184	16.500	33.7345	10.2066	1026.0038	25.9287	25.9284	4.7317	74.662	6.33747	6.34003	33.8967	3.1457e-03	10.2199	1026.0092	25.9341	30.3938	34.7550	39.0198	43.1904	9.7465e-04	2.0638e-06	33.8936	40697.8634	24
17.160	10.2068	0.0437	1.7235e-01	0.778	49.144	345.508196	17.000	33.7470	10.2048	1026.0162	25.9388	25.9385	4.7515	74.978	6.33719	6.33976	33.9093	3.1145e-03	10.2180	1026.0215	25.9442	30.4038	34.7650	39.0297	43.2002	9.7464e-04	2.0544e-06	33.9062	40690.0684	26
17.664	10.2014	0.0421	1.6835e-01	0.760	50.201	345.508208	17.500	33.7465	10.1994	1026.0190	25.9393	25.9390	4.7345	74.700	6.33796	6.34054	33.9087	3.1160e-03	10.2125	1026.0243	25.9446	30.4044	34.7657	39.0305	43.2012	9.7464e-04	2.0540e-06	33.9056	40668.1290	24
18.169	10.1867	0.0432	1.6788e-01	0.737	51.195	345.508220	18.000	33.8036	10.1846	1026.0684	25.9864	25.9861	4.7410	74.807	6.33765	6.34028	33.9660	2.9738e-03	10.1967	1026.0736	25.9916	30.4514	34.8125	39.0773	43.2478	9.7459e-04	2.0095e-06	33.9630	40605.0834	24
18.674	10.1719	0.0392	1.6880e-01	0.778	52.148	345.508231	18.500	33.8358	10.1697	1026.0983	26.0141	26.0138	4.7808	75.425	6.33839	6.34105	33.9983	2.8938e-03	10.1812	1026.1034	26.0193	30.4790	34.8403	39.1051	43.2758	9.7456e-04	1.9834e-06	33.9954	40543.0630	23
19.179	10.1456	0.0376	1.7139e-01	0.748	53.126	345.508242	19.000	33.9042	10.1434	1026.1585	26.0720	26.0716	4.7784	75.378	6.33922	6.34196	34.0668	2.7238e-03	10.1536	1026.1634	26.0769	30.5368	34.8981	39.1630	43.3337	9.7450e-04	1.9287e-06	34.0641	40432.9781	24
19.683	10.1262	0.0349	1.6753e-01	0.718	54.163	345.508254	19.500	33.9113	10.1240	1026.1696	26.0808	26.0804	4.7680	75.186	6.34160	6.34438	34.0739	2.7062e-03	10.1340	1026.1745	26.0858	30.5460	34.9076	39.1729	43.3439	9.7449e-04	1.9204e-06	34.0712	40354.6389	25
20.188	10.1123	0.0358	1.6672e-01	0.719	55.225	345.508266	20.000	33.9239	10.1100	1026.1840	26.0930	26.0926	4.7785	75.336	6.34300	6.34582	34.0865	2.6750e-03	10.1197	1026.1890	26.0979	30.5583	34.9202	39.1857	43.3569	9.7448e-04	1.9090e-06	34.0838	40297.8251	26
20.693	10.1197	0.0380	1.6788e-01	0.719	56.260	345.508278	20.500	33.9273	10.1173	1026.1877	26.0944	26.0940	4.7957	75.621	6.34184	6.34464	34.0899	2.6665e-03	10.1270	1026.1926	26.0993	30.5596	34.9212	39.1865	43.3576	9.7448e-04	1.9078e-06	34.0872	40327.0365	24
21.198	10.1093	0.0414	1.6052e-01	0.724	57.213	345.508289	21.000	33.9705	10.1069	1026.2255	26.1299	26.1295	4.8023	75.728	6.34152	6.34436	34.1332	2.5591e-03	10.1157	1026.2303	26.1347	30.5949	34.9565	39.2217	43.3927	9.7444e-04	1.8742e-06	34.1307	40281.8691	22
21.702	10.0979	0.0406	1.6602e-01	0.735	58.143	345.508300	21.500	33.9826	10.0954	1026.2392	26.1413	26.1409	4.7985	75.656	6.34259	6.34545	34.1453	2.5291e-03	10.1041	1026.2439	26.1461	30.6064	34.9682	39.2335	43.4046	9.7443e-04	1.8636e-06	34.1428	40235.4735	23
22.207	10.0853	0.0365	1.6669e-01	0.743	59.144	345.508312	22.000	34.0034	10.0827	1026.2599	26.1597	26.1593	4.7908	75.523	6.34349	6.34638	34.1663	2.4772e-03	10.0910	1026.2646	26.1645	30.6249	34.9868	39.2523	43.4235	9.7441e-04	1.8462e-06	34.1638	40183.1240	26
22.712	10.1271	0.0360	1.7058e-01	0.784	62.458	345.508350	22.500	33.9042	10.1245	1026.1776	26.0752	26.0748	4.7837	75.432	6.34177	6.34455	34.0668	2.7238e-03	10.1346	1026.1826	26.0802	30.5404	34.9021	39.1674	43.3385	9.7448e-04	1.9264e-06	34.0641	40357.1782	41
