PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
18.169	10.1815	0.0272	1.8497e-01	0.764	77.716	344.546143	18.000	33.3391	10.1794	1025.7069	25.6249	25.6245	4.9484	77.839	6.35725	6.35972	33.5004	4.1286e-03	10.2000	1025.7130	25.6310	30.0942	34.4587	38.7267	42.9005	9.7493e-04	2.3521e-06	33.4963	40618.4464	28
18.674	10.1989	0.0208	1.8281e-01	0.894	78.925	344.546157	18.500	33.4158	10.1967	1025.7660	25.6818	25.6814	4.9213	77.479	6.35173	6.35420	33.5773	3.9379e-03	10.2160	1025.7720	25.6878	30.1500	34.5136	38.7808	42.9537	9.7488e-04	2.2983e-06	33.5734	40682.1092	31
19.179	10.2046	0.0188	1.8045e-01	0.765	80.289	344.546172	19.000	33.5061	10.2024	1025.8378	25.7513	25.7509	4.8871	76.995	6.34727	6.34976	33.6678	3.7135e-03	10.2200	1025.8436	25.7571	30.2185	34.5814	38.8478	43.0200	9.7481e-04	2.2325e-06	33.6641	40698.2260	32
19.683	10.1840	0.0152	1.7922e-01	0.753	81.530	344.546187	19.500	33.5872	10.1818	1025.9068	25.8180	25.8177	4.8812	76.908	6.34681	6.34937	33.7490	3.5119e-03	10.1978	1025.9125	25.8237	30.2850	34.6477	38.9140	43.0861	9.7474e-04	2.1693e-06	33.7455	40609.6130	28
20.188	10.2009	0.0173	1.7643e-01	0.757	82.642	344.546200	20.000	33.6469	10.1986	1025.9528	25.8618	25.8614	4.8939	77.166	6.34207	6.34462	33.8089	3.3635e-03	10.2135	1025.9583	25.8673	30.3278	34.6898	38.9553	43.1267	9.7470e-04	2.1280e-06	33.8055	40672.3019	27
20.693	10.2129	0.0144	1.7767e-01	0.756	83.826	344.546213	20.500	33.7040	10.2106	1025.9976	25.9043	25.9039	4.9478	78.064	6.33809	6.34064	33.8661	3.2216e-03	10.2245	1026.0030	25.9097	30.3696	34.7308	38.9957	43.1665	9.7466e-04	2.0879e-06	33.8629	40716.0781	29
21.197	10.2056	0.0072	1.7565e-01	0.780	85.093	344.546228	21.000	33.7268	10.2032	1026.0189	25.9233	25.9229	4.9794	78.562	6.33818	6.34075	33.8890	3.1649e-03	10.2166	1026.0243	25.9287	30.3886	34.7498	39.0148	43.1855	9.7464e-04	2.0699e-06	33.8858	40684.7269	31
21.702	10.1616	-0.0020	1.7341e-01	0.779	86.341	344.546242	21.500	33.7795	10.1591	1026.0698	25.9720	25.9715	4.9597	78.203	6.34209	6.34476	33.9418	3.0339e-03	10.1715	1026.0751	25.9772	30.4376	34.7995	39.0649	43.2361	9.7459e-04	2.0240e-06	33.9388	40504.7266	30
22.207	10.0935	0.0010	1.7275e-01	0.776	87.546	344.546256	22.000	33.8034	10.0910	1026.1024	26.0022	26.0018	4.9577	78.068	6.35049	6.35330	33.9658	2.9744e-03	10.1029	1026.1075	26.0074	30.4691	34.8322	39.0989	43.2712	9.7456e-04	1.9954e-06	33.9628	40230.5713	27
22.712	10.0716	0.0044	1.7184e-01	0.766	88.675	344.546269	22.500	33.8417	10.0690	1026.1383	26.0358	26.0354	4.9463	77.870	6.35195	6.35481	34.0042	2.8791e-03	10.0802	1026.1434	26.0409	30.5028	34.8661	39.1329	43.3055	9.7452e-04	1.9636e-06	34.0013	40140.1780	27
23.216	10.0945	0.0020	1.6976e-01	0.768	89.833	344.546283	23.000	33.8675	10.0919	1026.1568	26.0521	26.0516	4.9292	77.653	6.34774	6.35057	34.0300	2.8151e-03	10.1026	1026.1618	26.0571	30.5183	34.8810	39.1471	43.3191	9.7450e-04	1.9484e-06	34.0272	40229.6312	30
23.721	10.0802	0.0027	1.7172e-01	0.771	91.119	344.546298	23.500	33.8865	10.0775	1026.1763	26.0693	26.0689	4.9288	77.632	6.34894	6.35180	34.0490	2.7679e-03	10.0879	1026.1813	26.0743	30.5357	34.8985	39.1649	43.3370	9.7449e-04	1.9321e-06	34.0463	40170.7222	31
24.226	10.0726	0.0018	1.7006e-01	0.761	92.357	344.546312	24.000	33.9104	10.0698	1026.1986	26.0893	26.0888	4.9316	77.675	6.34902	6.35191	34.0730	2.7084e-03	10.0797	1026.2035	26.0942	30.5556	34.9184	39.1848	43.3569	9.7446e-04	1.9133e-06	34.0703	40138.2538	28
24.731	10.0429	-0.0009	1.7226e-01	0.781	93.528	344.546326	24.500	33.9839	10.0401	1026.2632	26.1517	26.1512	4.9394	77.784	6.35012	6.35309	34.1466	2.5258e-03	10.0487	1026.2680	26.1565	30.6180	34.9809	39.2473	43.4195	9.7440e-04	1.8544e-06	34.1441	40014.2156	28
25.235	10.0277	-0.0031	1.7051e-01	0.798	94.711	344.546339	25.000	34.0169	10.0248	1026.2939	26.1800	26.1796	4.9299	77.625	6.35088	6.35389	34.1797	2.4438e-03	10.0327	1026.2986	26.1847	30.6463	35.0093	39.2759	43.4481	9.7437e-04	1.8276e-06	34.1773	39950.6779	29
25.740	10.0152	-0.0046	1.6890e-01	0.771	95.943	344.546354	25.500	34.0358	10.0123	1026.3131	26.1970	26.1965	4.9388	77.754	6.35182	6.35486	34.1987	2.3966e-03	10.0199	1026.3177	26.2016	30.6634	35.0265	39.2931	43.4655	9.7436e-04	1.8117e-06	34.1963	39899.3946	30
26.245	10.0026	-0.0047	1.6932e-01	0.773	97.206	344.546368	26.000	34.0552	9.9996	1026.3327	26.2143	26.2138	4.9369	77.712	6.35278	6.35585	34.2182	2.3484e-03	10.0068	1026.3373	26.2189	30.6808	35.0440	39.3108	43.4833	9.7434e-04	1.7954e-06	34.2158	39847.0403	30
26.750	9.9895	-0.0050	1.6883e-01	0.780	98.423	344.546382	26.500	34.0739	9.9865	1026.3517	26.2311	26.2305	4.9368	77.698	6.35383	6.35693	34.2368	2.3021e-03	9.9933	1026.3563	26.2356	30.6976	35.0610	39.3279	43.5006	9.7432e-04	1.7797e-06	34.2345	39793.2799	29
27.254	9.9778	-0.0052	1.7006e-01	0.777	99.596	344.546396	27.000	34.0960	9.9747	1026.3733	26.2504	26.2498	4.9570	78.008	6.35454	6.35767	34.2591	2.2470e-03	9.9811	1026.3778	26.2549	30.7170	35.0804	39.3475	43.5202	9.7430e-04	1.7615e-06	34.2568	39744.6182	28
27.759	9.9651	-0.0075	1.6942e-01	0.780	100.846	344.546410	27.500	34.1111	9.9620	1026.3895	26.2642	26.2637	4.9762	78.295	6.35567	6.35884	34.2741	2.2096e-03	9.9681	1026.3939	26.2687	30.7310	35.0946	39.3618	43.5347	9.7429e-04	1.7485e-06	34.2719	39692.8470	32
28.264	9.9464	-0.0072	1.6936e-01	0.800	102.155	344.546425	28.000	34.1316	9.9432	1026.4109	26.2834	26.2829	5.0107	78.817	6.35742	6.36063	34.2947	2.1586e-03	9.9490	1026.4153	26.2878	30.7504	35.1143	39.3817	43.5548	9.7426e-04	1.7304e-06	34.2926	39616.3991	31
28.769	9.9380	-0.0119	1.6931e-01	0.814	103.453	344.546440	28.500	34.1382	9.9347	1026.4198	26.2900	26.2895	5.0409	79.281	6.35832	6.36154	34.3013	2.1422e-03	9.9404	1026.4242	26.2944	30.7571	35.1211	39.3886	43.5619	9.7426e-04	1.7242e-06	34.2992	39581.9621	30
29.273	9.9153	-0.0112	1.7097e-01	0.803	104.692	344.546455	29.000	34.1579	9.9120	1026.4413	26.3093	26.3087	5.0807	79.877	6.36065	6.36393	34.3211	2.0932e-03	9.9172	1026.4457	26.3136	30.7766	35.1410	39.4088	43.5824	9.7424e-04	1.7062e-06	34.3190	39489.6394	29
29.778	9.8754	-0.0115	1.7224e-01	0.803	105.850	344.546468	29.500	34.1991	9.8720	1026.4825	26.3482	26.3476	5.1193	80.435	6.36450	6.36787	34.3623	1.9908e-03	9.8765	1026.4868	26.3524	30.8160	35.1809	39.4493	43.6233	9.7420e-04	1.6694e-06	34.3603	39326.9884	28
30.283	9.8666	-0.0120	1.6815e-01	0.798	107.044	344.546482	30.000	34.2037	9.8632	1026.4899	26.3532	26.3527	5.1388	80.729	6.36552	6.36892	34.3670	1.9794e-03	9.8676	1026.4941	26.3575	30.8212	35.1862	39.4548	43.6290	9.7419e-04	1.6647e-06	34.3650	39291.5169	30
30.788	9.8446	-0.0120	1.7135e-01	0.807	108.338	344.546497	30.500	34.2139	9.8411	1026.5039	26.3649	26.3643	5.1635	81.083	6.36816	6.37160	34.3772	1.9540e-03	9.8453	1026.5081	26.3691	30.8333	35.1987	39.4676	43.6422	9.7418e-04	1.6538e-06	34.3752	39202.4974	31
31.292	9.8278	-0.0120	1.7094e-01	0.820	109.584	344.546511	31.000	34.2222	9.8243	1026.5154	26.3742	26.3736	5.1949	81.551	6.37014	6.37362	34.3855	1.9334e-03	9.8284	1026.5196	26.3784	30.8428	35.2086	39.4778	43.6526	9.7417e-04	1.6451e-06	34.3836	39134.8552	29
31.797	9.8107	-0.0120	1.7613e-01	0.819	110.761	344.546525	31.500	34.2296	9.8071	1026.5264	26.3829	26.3823	5.2102	81.765	6.37222	6.37574	34.3929	1.9150e-03	9.8110	1026.5305	26.3870	30.8518	35.2179	39.4874	43.6625	9.7415e-04	1.6370e-06	34.3910	39065.5367	28
32.302	9.8021	-0.0120	1.7433e-01	0.910	111.946	344.546539	32.000	34.2332	9.7984	1026.5329	26.3871	26.3865	5.2072	81.703	6.37327	6.37681	34.3965	1.9062e-03	9.8023	1026.5370	26.3912	30.8562	35.2224	39.4920	43.6673	9.7415e-04	1.6331e-06	34.3946	39030.6624	29
32.807	9.7989	-0.0120	1.7388e-01	0.838	113.175	344.546553	32.500	34.2348	9.7952	1026.5370	26.3890	26.3883	5.2161	81.838	6.37365	6.37718	34.3981	1.9020e-03	9.7990	1026.5412	26.3931	30.8581	35.2243	39.4941	43.6694	9.7415e-04	1.6314e-06	34.3962	39017.6773	29
33.311	9.7848	-0.0120	1.7379e-01	0.880	114.398	344.546567	33.000	34.2430	9.7811	1026.5481	26.3977	26.3971	5.2379	82.160	6.37527	6.37883	34.4064	1.8817e-03	9.7847	1026.5522	26.4018	30.8671	35.2336	39.5035	43.6791	9.7413e-04	1.6232e-06	34.4045	38960.6519	30
33.816	9.7826	-0.0120	1.7218e-01	0.874	115.632	344.546581	33.500	34.2430	9.7788	1026.5508	26.3981	26.3975	5.2461	82.284	6.37558	6.37915	34.4064	1.8816e-03	9.7824	1026.5549	26.4022	30.8675	35.2341	39.5041	43.6797	9.7413e-04	1.6230e-06	34.4045	38951.4239	30
34.321	9.7753	-0.0120	1.7052e-01	0.844	116.846	344.546595	34.000	34.2511	9.7714	1026.5606	26.4057	26.4051	5.2482	82.308	6.37626	6.37985	34.4145	1.8615e-03	9.7749	1026.5647	26.4098	30.8751	35.2418	39.5119	43.6876	9.7412e-04	1.6159e-06	34.4127	38921.4059	28
34.826	9.7740	-0.0120	1.7093e-01	0.848	117.957	344.546608	34.500	34.2574	9.7701	1026.5680	26.4108	26.4101	5.2323	82.060	6.37618	6.37978	34.4208	1.8459e-03	9.7735	1026.5721	26.4149	30.8802	35.2469	39.5169	43.6926	9.7412e-04	1.6112e-06	34.4189	38915.7701	26
35.330	9.7692	-0.0120	1.7265e-01	0.922	119.084	344.546621	35.000	34.2610	9.7652	1026.5739	26.4145	26.4138	5.2175	81.821	6.37670	6.38031	34.4244	1.8369e-03	9.7685	1026.5780	26.4185	30.8839	35.2507	39.5208	43.6966	9.7411e-04	1.6078e-06	34.4226	38895.9412	28
35.835	9.7629	-0.0120	1.7490e-01	0.861	120.343	344.546636	35.500	34.2691	9.7589	1026.5836	26.4218	26.4212	5.1936	81.439	6.37724	6.38086	34.4325	1.8168e-03	9.7621	1026.5876	26.4259	30.8914	35.2582	39.5284	43.7042	9.7410e-04	1.6010e-06	34.4307	38870.2623	31
36.340	9.7536	-0.0120	1.7266e-01	0.865	121.579	344.546650	36.000	34.2869	9.7495	1026.6013	26.4373	26.4366	5.1870	81.329	6.37781	6.38146	34.4503	1.7726e-03	9.7524	1026.6053	26.4413	30.9069	35.2737	39.5440	43.7199	9.7408e-04	1.5865e-06	34.4485	38831.4883	28
36.845	9.7456	-0.0120	1.7663e-01	0.830	122.736	344.546664	36.500	34.2982	9.7414	1026.6138	26.4475	26.4468	5.1837	81.269	6.37846	6.38213	34.4616	1.7445e-03	9.7441	1026.6178	26.4514	30.9171	35.2841	39.5545	43.7304	9.7407e-04	1.5769e-06	34.4599	38798.3296	28
37.349	9.7403	-0.0120	1.7378e-01	0.834	123.943	344.546678	37.000	34.3067	9.7361	1026.6236	26.4550	26.4543	5.1834	81.260	6.37885	6.38253	34.4702	1.7233e-03	9.7385	1026.6276	26.4590	30.9247	35.2917	39.5622	43.7382	9.7406e-04	1.5699e-06	34.4685	38776.3280	30
37.854	9.7398	-0.0120	1.7389e-01	0.834	125.166	344.546692	37.500	34.3110	9.7356	1026.6293	26.4584	26.4577	5.1738	81.109	6.37874	6.38242	34.4745	1.7127e-03	9.7380	1026.6332	26.4624	30.9281	35.2951	39.5655	43.7415	9.7406e-04	1.5668e-06	34.4728	38774.0821	29
38.359	9.7385	-0.0120	1.7379e-01	0.852	126.405	344.546706	38.000	34.3169	9.7342	1026.6365	26.4633	26.4626	5.1624	80.932	6.37868	6.38236	34.4805	1.6979e-03	9.7365	1026.6404	26.4673	30.9330	35.2999	39.5703	43.7463	9.7405e-04	1.5622e-06	34.4788	38768.1789	30
38.864	9.7358	-0.0120	1.7411e-01	0.824	127.591	344.546720	38.500	34.3268	9.7314	1026.6469	26.4715	26.4707	5.1705	81.060	6.37865	6.38235	34.4903	1.6734e-03	9.7335	1026.6508	26.4754	30.9411	35.3080	39.5784	43.7544	9.7404e-04	1.5546e-06	34.4886	38756.4174	27
39.369	9.7348	-0.0120	1.7365e-01	0.853	128.708	344.546733	39.000	34.3348	9.7304	1026.6557	26.4779	26.4772	5.1804	81.217	6.37846	6.38217	34.4984	1.6535e-03	9.7323	1026.6595	26.4818	30.9475	35.3144	39.5848	43.7607	9.7403e-04	1.5486e-06	34.4967	38751.5130	27
39.873	9.7351	-0.0120	1.7705e-01	0.849	129.897	344.546746	39.500	34.3466	9.7306	1026.6671	26.4871	26.4863	5.1973	81.489	6.37794	6.38164	34.5102	1.6242e-03	9.7324	1026.6709	26.4910	30.9565	35.3234	39.5936	43.7695	9.7402e-04	1.5401e-06	34.5085	38751.7354	30
40.378	9.7373	-0.0120	1.7745e-01	0.826	131.151	344.546761	40.000	34.3573	9.7328	1026.6774	26.4951	26.4944	5.2200	81.853	6.37720	6.38090	34.5209	1.5975e-03	9.7343	1026.6812	26.4990	30.9644	35.3311	39.6013	43.7770	9.7401e-04	1.5326e-06	34.5193	38759.3768	30
40.883	9.7373	-0.0120	1.7424e-01	0.840	132.307	344.546774	40.500	34.3660	9.7327	1026.6865	26.5019	26.5012	5.2602	82.489	6.37684	6.38055	34.5297	1.5759e-03	9.7341	1026.6903	26.5058	30.9712	35.3378	39.6079	43.7836	9.7400e-04	1.5263e-06	34.5281	38758.4687	26
41.388	9.7363	-0.0120	1.7366e-01	0.831	133.405	344.546787	41.000	34.3711	9.7316	1026.6929	26.5061	26.5053	5.2778	82.766	6.37677	6.38048	34.5348	1.5632e-03	9.7329	1026.6967	26.5099	30.9753	35.3419	39.6120	43.7877	9.7400e-04	1.5224e-06	34.5332	38753.9309	27
41.892	9.7296	-0.0120	1.7263e-01	0.865	134.577	344.546801	41.500	34.3799	9.7249	1026.7032	26.5141	26.5133	5.2805	82.800	6.37734	6.38107	34.5435	1.5414e-03	9.7261	1026.7069	26.5179	30.9833	35.3500	39.6202	43.7960	9.7399e-04	1.5150e-06	34.5420	38726.4622	29
42.397	9.7226	-0.0120	1.7380e-01	0.846	135.819	344.546815	42.000	34.3903	9.7178	1026.7148	26.5234	26.5226	5.2793	82.775	6.37789	6.38164	34.5540	1.5155e-03	9.7188	1026.7185	26.5272	30.9927	35.3595	39.6297	43.8056	9.7398e-04	1.5063e-06	34.5525	38697.4430	30
42.902	9.7159	-0.0120	1.7356e-01	0.858	137.014	344.546829	42.500	34.3928	9.7111	1026.7201	26.5264	26.5256	5.2771	82.730	6.37872	6.38248	34.5564	1.5095e-03	9.7120	1026.7238	26.5302	30.9959	35.3628	39.6331	43.8091	9.7397e-04	1.5035e-06	34.5549	38670.2536	28
