PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
20.188	10.0142	0.0053	1.7095e-01	0.765	110.723	344.617242	20.000	33.8065	10.0119	1026.1091	26.0180	26.0176	5.0513	79.407	6.36131	6.36427	33.9689	2.9666e-03	10.0237	1026.1142	26.0232	30.4865	34.8513	39.1195	43.2934	9.7455e-04	1.9799e-06	33.9659	39914.5147	22
20.693	10.0154	0.0023	1.7209e-01	0.781	111.619	344.617253	20.500	33.8225	10.0131	1026.1236	26.0303	26.0299	5.0636	79.610	6.36049	6.36345	33.9849	2.9270e-03	10.0246	1026.1287	26.0354	30.4986	34.8632	39.1313	43.3051	9.7454e-04	1.9684e-06	33.9820	39917.9441	21
21.198	10.0027	-0.0029	1.7155e-01	0.767	112.485	344.617263	21.000	33.8628	10.0003	1026.1596	26.0640	26.0636	5.0756	79.798	6.36060	6.36361	34.0254	2.8267e-03	10.0110	1026.1646	26.0690	30.5322	34.8968	39.1649	43.3386	9.7450e-04	1.9366e-06	34.0225	39863.9034	20
21.702	9.9896	-0.0017	1.7253e-01	0.775	113.374	344.617273	21.500	33.8926	9.9871	1026.1873	26.0894	26.0890	5.0912	80.035	6.36120	6.36423	34.0552	2.7527e-03	9.9973	1026.1922	26.0943	30.5576	34.9223	39.1904	43.3643	9.7448e-04	1.9127e-06	34.0524	39809.2900	23
22.207	9.9862	-0.0014	1.7095e-01	0.800	114.307	344.617284	22.000	33.9354	9.9837	1026.2236	26.1234	26.1230	5.0949	80.109	6.35993	6.36299	34.0981	2.6462e-03	9.9930	1026.2285	26.1283	30.5914	34.9558	39.2237	43.3973	9.7444e-04	1.8805e-06	34.0955	39792.1301	22
22.712	9.9855	-0.0007	1.7150e-01	0.828	115.233	344.617294	22.500	33.9512	9.9829	1026.2384	26.1359	26.1354	5.1041	80.260	6.35938	6.36245	34.1139	2.6070e-03	9.9920	1026.2432	26.1407	30.6037	34.9680	39.2358	43.4093	9.7443e-04	1.8689e-06	34.1113	39788.0538	22
23.216	9.9658	-0.0045	1.7143e-01	0.789	116.210	344.617306	23.000	33.9734	9.9632	1026.2613	26.1565	26.1561	5.1085	80.308	6.36120	6.36431	34.1361	2.5519e-03	9.9718	1026.2660	26.1613	30.6245	34.9891	39.2572	43.4309	9.7441e-04	1.8494e-06	34.1336	39707.5481	25
23.721	9.9486	-0.0082	1.7235e-01	0.787	117.272	344.617318	23.500	33.9781	9.9459	1026.2702	26.1631	26.1627	5.0978	80.112	6.36338	6.36653	34.1409	2.5402e-03	9.9545	1026.2749	26.1678	30.6314	34.9963	39.2647	43.4388	9.7440e-04	1.8433e-06	34.1383	39638.4152	26
24.226	9.9379	-0.0089	1.7095e-01	0.879	118.285	344.617330	24.000	33.9984	9.9352	1026.2901	26.1808	26.1804	5.0999	80.136	6.36403	6.36721	34.1613	2.4896e-03	9.9434	1026.2948	26.1855	30.6492	35.0142	39.2826	43.4568	9.7438e-04	1.8266e-06	34.1588	39593.9271	23
24.731	9.9126	-0.0108	1.7262e-01	0.843	119.240	344.617341	24.500	34.0275	9.9098	1026.3194	26.2078	26.2073	5.1131	80.314	6.36635	6.36959	34.1904	2.4173e-03	9.9175	1026.3240	26.2124	30.6764	35.0417	39.3105	43.4850	9.7435e-04	1.8012e-06	34.1880	39490.4946	22
25.235	9.9230	-0.0069	1.7093e-01	0.832	120.174	344.617352	25.000	34.0439	9.9202	1026.3327	26.2188	26.2183	5.1179	80.417	6.36424	6.36746	34.2068	2.3766e-03	9.9275	1026.3373	26.2234	30.6871	35.0521	39.3205	43.4947	9.7434e-04	1.7909e-06	34.2044	39530.6476	23
25.740	9.9241	-0.0105	1.7246e-01	0.817	121.143	344.617363	25.500	34.0492	9.9212	1026.3389	26.2228	26.2223	5.1306	80.621	6.36387	6.36709	34.2121	2.3635e-03	9.9285	1026.3435	26.2274	30.6909	35.0559	39.3243	43.4984	9.7433e-04	1.7872e-06	34.2097	39534.4773	24
26.245	9.9029	-0.0115	1.7785e-01	0.828	122.180	344.617375	26.000	34.0582	9.9000	1026.3518	26.2334	26.2329	5.1474	80.853	6.36644	6.36970	34.2211	2.3411e-03	9.9070	1026.3564	26.2379	30.7019	35.0672	39.3360	43.5105	9.7432e-04	1.7773e-06	34.2188	39448.9394	25
26.750	9.8898	-0.0092	1.7137e-01	0.803	123.218	344.617387	26.500	34.0715	9.8868	1026.3667	26.2460	26.2455	5.1530	80.924	6.36771	6.37101	34.2345	2.3080e-03	9.8936	1026.3712	26.2505	30.7147	35.0802	39.3491	43.5238	9.7431e-04	1.7655e-06	34.2321	39395.2995	25
27.254	9.8835	-0.0118	1.7039e-01	0.821	124.224	344.617398	27.000	34.0847	9.8804	1026.3804	26.2574	26.2569	5.1711	81.204	6.36805	6.37136	34.2477	2.2750e-03	9.8870	1026.3849	26.2619	30.7261	35.0917	39.3607	43.5353	9.7429e-04	1.7547e-06	34.2455	39368.8322	23
27.759	9.8626	-0.0120	1.7318e-01	0.866	125.154	344.617409	27.500	34.1035	9.8595	1026.4009	26.2756	26.2751	5.1833	81.368	6.37017	6.37354	34.2666	2.2283e-03	9.8657	1026.4053	26.2801	30.7446	35.1104	39.3797	43.5547	9.7427e-04	1.7376e-06	34.2644	39283.8828	22
28.264	9.8532	-0.0120	1.7197e-01	0.852	126.093	344.617420	28.000	34.1133	9.8500	1026.4125	26.2849	26.2844	5.1711	81.166	6.37108	6.37447	34.2764	2.2040e-03	9.8560	1026.4169	26.2893	30.7540	35.1199	39.3894	43.5644	9.7426e-04	1.7290e-06	34.2742	39245.2425	24
28.769	9.8543	-0.0117	1.7095e-01	0.811	127.117	344.617432	28.500	34.1159	9.8510	1026.4166	26.2867	26.2862	5.1834	81.362	6.37082	6.37421	34.2790	2.1976e-03	9.8570	1026.4210	26.2911	30.7557	35.1217	39.3911	43.5661	9.7426e-04	1.7273e-06	34.2768	39249.1849	25
29.273	9.8392	-0.0120	1.7141e-01	0.803	128.197	344.617444	29.000	34.1369	9.8359	1026.4378	26.3056	26.3051	5.1888	81.430	6.37206	6.37548	34.3000	2.1455e-03	9.8415	1026.4421	26.3100	30.7748	35.1409	39.4105	43.5856	9.7424e-04	1.7095e-06	34.2979	39187.3108	26
29.778	9.8424	-0.0120	1.7289e-01	0.828	129.246	344.617457	29.500	34.1487	9.8391	1026.4488	26.3144	26.3138	5.1848	81.380	6.37112	6.37454	34.3119	2.1160e-03	9.8445	1026.4531	26.3187	30.7833	35.1493	39.4187	43.5937	9.7423e-04	1.7014e-06	34.3098	39199.1310	25
30.283	9.8360	-0.0120	1.7297e-01	0.843	130.256	344.617468	30.000	34.1546	9.8326	1026.4567	26.3200	26.3195	5.1821	81.330	6.37177	6.37521	34.3178	2.1014e-03	9.8379	1026.4610	26.3244	30.7891	35.1551	39.4247	43.5998	9.7422e-04	1.6961e-06	34.3157	39172.8809	24
30.788	9.8231	-0.0120	1.7096e-01	0.838	131.240	344.617480	30.500	34.1756	9.8196	1026.4776	26.3386	26.3380	5.1881	81.412	6.37271	6.37618	34.3388	2.0492e-03	9.8245	1026.4818	26.3429	30.8078	35.1739	39.4436	43.6188	9.7420e-04	1.6786e-06	34.3368	39119.3126	23
31.292	9.8223	-0.0120	1.8113e-01	0.823	132.231	344.617491	31.000	34.1862	9.8188	1026.4883	26.3470	26.3464	5.1913	81.465	6.37238	6.37585	34.3494	2.0229e-03	9.8235	1026.4925	26.3513	30.8161	35.1822	39.4518	43.6270	9.7419e-04	1.6708e-06	34.3474	39115.4868	24
31.797	9.8201	-0.0120	1.7048e-01	0.808	133.248	344.617503	31.500	34.1958	9.8165	1026.4984	26.3549	26.3543	5.1790	81.274	6.37230	6.37578	34.3590	1.9991e-03	9.8210	1026.5026	26.3591	30.8239	35.1900	39.4595	43.6347	9.7418e-04	1.6635e-06	34.3570	39105.5771	25
32.302	9.8178	-0.0120	1.7094e-01	0.815	134.270	344.617515	32.000	34.2010	9.8142	1026.5051	26.3594	26.3587	5.1740	81.194	6.37240	6.37589	34.3643	1.9861e-03	9.8186	1026.5093	26.3636	30.8284	35.1945	39.4640	43.6392	9.7418e-04	1.6594e-06	34.3623	39095.9384	24
32.807	9.8149	-0.0120	1.7489e-01	0.826	135.302	344.617527	32.500	34.2061	9.8112	1026.5119	26.3638	26.3632	5.1920	81.474	6.37260	6.37609	34.3694	1.9734e-03	9.8156	1026.5161	26.3680	30.8329	35.1990	39.4686	43.6438	9.7417e-04	1.6552e-06	34.3674	39083.7418	25
33.311	9.8142	-0.0120	1.7257e-01	0.810	136.285	344.617538	33.000	34.2064	9.8104	1026.5146	26.3642	26.3636	5.1876	81.404	6.37269	6.37619	34.3697	1.9727e-03	9.8147	1026.5188	26.3684	30.8332	35.1994	39.4690	43.6442	9.7417e-04	1.6550e-06	34.3677	39080.4760	22
33.816	9.8111	-0.0120	1.6977e-01	0.812	137.206	344.617549	33.500	34.2160	9.8073	1026.5249	26.3723	26.3716	5.1728	81.171	6.37272	6.37623	34.3793	1.9487e-03	9.8114	1026.5291	26.3764	30.8413	35.2074	39.4770	43.6523	9.7416e-04	1.6475e-06	34.3774	39067.2218	22
34.321	9.8078	-0.0120	1.6988e-01	0.842	138.120	344.617559	34.000	34.2267	9.8039	1026.5361	26.3812	26.3805	5.1691	81.112	6.37275	6.37626	34.3900	1.9221e-03	9.8078	1026.5402	26.3853	30.8502	35.2163	39.4859	43.6611	9.7415e-04	1.6391e-06	34.3881	39052.9721	23
34.826	9.8065	-0.0120	1.6948e-01	0.819	139.104	344.617571	34.500	34.2265	9.8026	1026.5384	26.3812	26.3805	5.1813	81.301	6.37293	6.37645	34.3898	1.9228e-03	9.8065	1026.5425	26.3853	30.8502	35.2164	39.4860	43.6613	9.7414e-04	1.6392e-06	34.3879	39047.6753	25
35.330	9.7973	-0.0120	1.7465e-01	0.892	140.178	344.617583	35.000	34.2603	9.7933	1026.5686	26.4092	26.4085	5.1854	81.367	6.37283	6.37638	34.4237	1.8387e-03	9.7966	1026.5727	26.4133	30.8781	35.2442	39.5138	43.6890	9.7412e-04	1.6128e-06	34.4219	39008.1541	26
35.835	9.7978	-0.0120	1.7038e-01	0.815	141.216	344.617595	35.500	34.2569	9.7938	1026.5682	26.4065	26.4058	5.1809	81.296	6.37290	6.37644	34.4203	1.8471e-03	9.7972	1026.5723	26.4105	30.8754	35.2415	39.5111	43.6863	9.7411e-04	1.6155e-06	34.4184	39010.3001	23
36.340	9.7962	-0.0120	1.6870e-01	0.824	142.156	344.617606	36.000	34.2609	9.7921	1026.5738	26.4098	26.4091	5.1876	81.401	6.37296	6.37651	34.4242	1.8373e-03	9.7954	1026.5779	26.4139	30.8787	35.2449	39.5145	43.6897	9.7411e-04	1.6125e-06	34.4224	39003.3822	22
36.845	9.7922	-0.0120	1.7093e-01	0.856	143.057	344.617616	36.500	34.2711	9.7881	1026.5848	26.4185	26.4178	5.1788	81.261	6.37309	6.37666	34.4345	1.8119e-03	9.7912	1026.5888	26.4225	30.8874	35.2536	39.5232	43.6984	9.7410e-04	1.6044e-06	34.4327	38986.4523	22
37.349	9.7925	-0.0120	1.6937e-01	0.818	143.985	344.617627	37.000	34.2716	9.7883	1026.5874	26.4189	26.4182	5.1776	81.242	6.37303	6.37659	34.4350	1.8105e-03	9.7914	1026.5915	26.4229	30.8878	35.2539	39.5236	43.6988	9.7410e-04	1.6041e-06	34.4332	38987.4213	23
37.854	9.7913	-0.0120	1.7041e-01	0.810	144.963	344.617638	37.500	34.2735	9.7870	1026.5914	26.4205	26.4198	5.1820	81.310	6.37312	6.37669	34.4369	1.8059e-03	9.7901	1026.5954	26.4246	30.8894	35.2556	39.5252	43.7005	9.7409e-04	1.6027e-06	34.4351	38982.2710	24
38.359	9.7880	-0.0120	1.7147e-01	0.833	145.957	344.617650	38.000	34.2852	9.7837	1026.6034	26.4303	26.4295	5.1824	81.317	6.37309	6.37667	34.4487	1.7768e-03	9.7866	1026.6074	26.4343	30.8991	35.2653	39.5349	43.7101	9.7408e-04	1.5936e-06	34.4469	38968.1254	23
38.864	9.7845	-0.0120	1.7046e-01	0.932	146.953	344.617661	38.500	34.2902	9.7801	1026.6101	26.4347	26.4340	5.1902	81.435	6.37339	6.37698	34.4536	1.7644e-03	9.7829	1026.6141	26.4388	30.9036	35.2698	39.5395	43.7148	9.7408e-04	1.5894e-06	34.4519	38953.2493	25
39.369	9.7816	-0.0120	1.7362e-01	0.835	147.965	344.617673	39.000	34.2995	9.7772	1026.6202	26.4425	26.4418	5.1890	81.416	6.37340	6.37700	34.4630	1.7412e-03	9.7798	1026.6242	26.4465	30.9114	35.2776	39.5472	43.7225	9.7407e-04	1.5822e-06	34.4612	38940.9905	23
39.873	9.7768	-0.0120	1.7145e-01	0.818	148.937	344.617684	39.500	34.3103	9.7723	1026.6317	26.4517	26.4510	5.1838	81.331	6.37363	6.37724	34.4738	1.7145e-03	9.7747	1026.6357	26.4557	30.9206	35.2868	39.5565	43.7318	9.7406e-04	1.5736e-06	34.4720	38920.6255	24
40.378	9.7683	-0.0120	1.7512e-01	0.856	149.900	344.617696	40.000	34.3264	9.7637	1026.6480	26.4657	26.4650	5.1539	80.856	6.37415	6.37779	34.4899	1.6745e-03	9.7659	1026.6519	26.4697	30.9347	35.3010	39.5707	43.7461	9.7404e-04	1.5604e-06	34.4882	38885.3783	23
40.883	9.7601	-0.0120	1.7093e-01	0.949	150.855	344.617707	40.500	34.3387	9.7555	1026.6613	26.4768	26.4760	5.1174	80.276	6.37479	6.37844	34.5022	1.6438e-03	9.7574	1026.6652	26.4807	30.9457	35.3121	39.5820	43.7574	9.7403e-04	1.5501e-06	34.5006	38851.5248	22
41.388	9.7585	-0.0120	1.7094e-01	0.858	151.815	344.617718	41.000	34.3429	9.7539	1026.6671	26.4803	26.4796	5.1278	80.438	6.37483	6.37849	34.5065	1.6333e-03	9.7557	1026.6710	26.4842	30.9493	35.3157	39.5855	43.7610	9.7402e-04	1.5468e-06	34.5049	38844.7161	24
41.892	9.7583	-0.0120	1.7188e-01	0.868	152.856	344.617730	41.500	34.3433	9.7536	1026.6698	26.4807	26.4799	5.1286	80.451	6.37484	6.37850	34.5069	1.6324e-03	9.7554	1026.6736	26.4846	30.9496	35.3160	39.5859	43.7613	9.7402e-04	1.5466e-06	34.5052	38843.7692	26
42.397	9.7579	-0.0120	1.7093e-01	0.848	153.950	344.617742	42.000	34.3528	9.7531	1026.6796	26.4882	26.4874	5.1073	80.120	6.37451	6.37818	34.5164	1.6087e-03	9.7548	1026.6834	26.4921	30.9571	35.3234	39.5932	43.7686	9.7401e-04	1.5396e-06	34.5148	38841.0981	26
42.902	9.7518	-0.0120	1.7094e-01	0.827	154.933	344.617754	42.500	34.3728	9.7470	1026.6984	26.5048	26.5040	5.0889	79.832	6.37454	6.37823	34.5364	1.5592e-03	9.7482	1026.7022	26.5086	30.9737	35.3400	39.6097	43.7851	9.7399e-04	1.5240e-06	34.5348	38815.1075	22
