PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
15.646	9.6366	0.0301	2.0071e-01	0.832	70.447	345.462100	15.500	33.5985	9.6349	1025.9891	25.9184	25.9181	5.2299	81.432	6.42249	6.42611	33.7604	3.4838e-03	9.6500	1025.9945	25.9237	30.3968	34.7710	39.0483	43.2310	9.7466e-04	2.0732e-06	33.7569	38422.5991	25
16.150	9.6644	0.0276	1.9396e-01	0.836	71.519	345.462112	16.000	33.6459	9.6626	1026.0239	25.9508	25.9505	5.2233	81.402	6.41663	6.42021	33.8079	3.3660e-03	9.6769	1026.0291	25.9561	30.4283	34.8015	39.0780	43.2598	9.7463e-04	2.0426e-06	33.8045	38530.0418	26
16.655	9.7305	0.0281	1.8921e-01	0.823	72.573	345.462125	16.500	33.7199	9.7286	1026.0731	25.9978	25.9975	5.1919	81.068	6.40432	6.40780	33.8821	3.1818e-03	9.7416	1026.0782	26.0030	30.4731	34.8445	39.1190	43.2991	9.7458e-04	1.9982e-06	33.8790	38788.5425	24
17.160	9.7678	0.0274	1.8607e-01	0.810	73.585	345.462136	17.000	33.7687	9.7659	1026.1072	26.0297	26.0294	5.1895	81.122	6.39710	6.40053	33.9310	3.0607e-03	9.7780	1026.1123	26.0348	30.5038	34.8740	39.1474	43.3264	9.7455e-04	1.9681e-06	33.9279	38933.9102	25
17.664	9.7806	0.0275	1.8620e-01	0.815	74.684	345.462149	17.500	33.7671	9.7786	1026.1061	26.0263	26.0260	5.1840	81.059	6.39538	6.39878	33.9294	3.0647e-03	9.7909	1026.1112	26.0314	30.5001	34.8701	39.1433	43.3220	9.7455e-04	1.9714e-06	33.9263	38985.0345	28
18.169	9.8352	0.0266	1.7792e-01	0.787	75.821	345.462162	18.000	33.8303	9.8332	1026.1487	26.0666	26.0663	5.1772	81.082	6.38517	6.38849	33.9927	2.9075e-03	9.8443	1026.1537	26.0716	30.5387	34.9070	39.1787	43.3560	9.7451e-04	1.9334e-06	33.9898	39198.4287	26
18.674	9.8264	0.0271	1.7307e-01	0.834	76.833	345.462174	18.500	33.8254	9.8243	1026.1486	26.0643	26.0639	5.1809	81.121	6.38660	6.38993	33.9878	2.9198e-03	9.8355	1026.1536	26.0692	30.5366	34.9051	39.1770	43.3545	9.7451e-04	1.9357e-06	33.9849	39163.3342	23
19.179	9.8015	0.0261	1.7560e-01	0.807	77.839	345.462186	19.000	33.7997	9.7993	1026.1350	26.0484	26.0480	5.1955	81.292	6.39112	6.39450	33.9621	2.9836e-03	9.8110	1026.1400	26.0534	30.5214	34.8907	39.1633	43.3414	9.7452e-04	1.9509e-06	33.9591	39065.4093	26
19.683	9.8331	0.0234	1.7999e-01	0.802	78.960	345.462199	19.500	33.8614	9.8309	1026.1802	26.0913	26.0909	5.1952	81.376	6.38418	6.38752	34.0239	2.8303e-03	9.8415	1026.1851	26.0962	30.5631	34.9312	39.2028	43.3799	9.7448e-04	1.9104e-06	34.0211	39187.3083	27
20.188	9.8342	0.0241	1.8455e-01	0.804	80.061	345.462211	20.000	33.8846	9.8319	1026.2004	26.1092	26.1088	5.1881	81.279	6.38309	6.38643	34.0471	2.7727e-03	9.8421	1026.2052	26.1141	30.5808	34.9488	39.2201	43.3970	9.7446e-04	1.8935e-06	34.0443	39189.5675	26
20.693	9.8278	0.0235	1.7747e-01	0.826	81.189	345.462224	20.500	33.8967	9.8255	1026.2132	26.1198	26.1194	5.1847	81.221	6.38348	6.38684	34.0593	2.7425e-03	9.8354	1026.2181	26.1246	30.5914	34.9594	39.2308	43.4078	9.7445e-04	1.8836e-06	34.0566	39162.8381	28
21.198	9.8310	0.0245	1.7910e-01	0.813	82.282	345.462237	21.000	33.9165	9.8286	1026.2304	26.1347	26.1343	5.1842	81.229	6.38222	6.38558	34.0791	2.6933e-03	9.8382	1026.2352	26.1395	30.6061	34.9739	39.2451	43.4219	9.7444e-04	1.8696e-06	34.0764	39174.0681	24
21.702	9.8342	0.0216	1.7398e-01	0.802	83.273	345.462249	21.500	33.9341	9.8318	1026.2459	26.1479	26.1475	5.1469	80.660	6.38105	6.38441	34.0967	2.6496e-03	9.8411	1026.2507	26.1527	30.6190	34.9867	39.2577	43.4343	9.7442e-04	1.8572e-06	34.0941	39185.5681	24
22.207	9.8352	0.0189	1.7151e-01	0.790	84.260	345.462260	22.000	33.9435	9.8327	1026.2554	26.1551	26.1547	5.1172	80.200	6.38053	6.38389	34.1061	2.6262e-03	9.8418	1026.2601	26.1598	30.6261	34.9936	39.2646	43.4411	9.7441e-04	1.8505e-06	34.1035	39188.5030	25
22.712	9.8285	0.0229	1.7219e-01	0.782	85.392	345.462273	22.500	33.9187	9.8260	1026.2394	26.1368	26.1364	5.1289	80.359	6.38248	6.38584	34.0813	2.6879e-03	9.8355	1026.2442	26.1416	30.6082	34.9761	39.2474	43.4242	9.7443e-04	1.8679e-06	34.0786	39163.2958	29
23.216	9.8861	0.0264	1.7093e-01	0.773	86.611	345.462287	23.000	33.9993	9.8835	1026.2949	26.1901	26.1897	5.1297	80.515	6.37118	6.37445	34.1621	2.4875e-03	9.8917	1026.2996	26.1948	30.6596	35.0256	39.2952	43.4703	9.7437e-04	1.8176e-06	34.1596	39387.4918	28
23.721	9.9029	0.0254	1.6991e-01	0.767	87.703	345.462300	23.500	34.0143	9.9002	1026.3062	26.1991	26.1986	5.1248	80.474	6.36823	6.37148	34.1772	2.4501e-03	9.9081	1026.3108	26.2037	30.6680	35.0336	39.3027	43.4774	9.7436e-04	1.8092e-06	34.1747	39453.1547	24
24.226	9.8814	0.0200	1.7041e-01	0.785	88.670	345.462311	24.000	34.0259	9.8787	1026.3211	26.2118	26.2113	5.1336	80.581	6.37074	6.37404	34.1888	2.4213e-03	9.8863	1026.3257	26.2164	30.6811	35.0471	39.3165	43.4916	9.7435e-04	1.7973e-06	34.1864	39366.0353	23
24.731	9.8611	0.0177	1.6901e-01	0.762	89.649	345.462322	24.500	34.0402	9.8583	1026.3380	26.2263	26.2258	5.1495	80.802	6.37298	6.37632	34.2030	2.3859e-03	9.8657	1026.3425	26.2309	30.6959	35.0622	39.3320	43.5074	9.7433e-04	1.7836e-06	34.2007	39283.7453	25
25.235	9.8680	0.0207	1.6931e-01	0.769	90.792	345.462336	25.000	34.0280	9.8651	1026.3296	26.2157	26.2152	5.1559	80.908	6.37252	6.37584	34.1909	2.4161e-03	9.8727	1026.3342	26.2203	30.6852	35.0515	39.3212	43.4965	9.7434e-04	1.7938e-06	34.1885	39311.9313	30
25.740	9.8737	0.0188	1.7007e-01	0.782	92.030	345.462350	25.500	34.0756	9.8708	1026.3681	26.2519	26.2514	5.1554	80.935	6.36978	6.37311	34.2386	2.2978e-03	9.8775	1026.3726	26.2564	30.7209	35.0867	39.3560	43.5309	9.7430e-04	1.7596e-06	34.2363	39331.1162	28
26.245	9.8762	0.0180	1.7045e-01	0.776	93.113	345.462362	26.000	34.0806	9.8732	1026.3739	26.2554	26.2549	5.1393	80.689	6.36922	6.37255	34.2436	2.2853e-03	9.8799	1026.3784	26.2599	30.7243	35.0900	39.3592	43.5340	9.7430e-04	1.7564e-06	34.2413	39340.5521	25
26.750	9.8754	0.0202	1.6738e-01	0.779	94.146	345.462374	26.500	34.0951	9.8724	1026.3876	26.2669	26.2664	5.1384	80.682	6.36874	6.37208	34.2582	2.2492e-03	9.8788	1026.3921	26.2714	30.7357	35.1013	39.3704	43.5452	9.7429e-04	1.7457e-06	34.2559	39336.0714	24
27.254	9.8573	0.0163	1.7046e-01	0.789	95.169	345.462386	27.000	34.1134	9.8542	1026.4072	26.2842	26.2837	5.1424	80.723	6.37051	6.37388	34.2765	2.2038e-03	9.8603	1026.4116	26.2886	30.7532	35.1191	39.3884	43.5634	9.7427e-04	1.7294e-06	34.2743	39262.1752	25
27.759	9.8633	0.0179	1.6922e-01	0.807	96.253	345.462399	27.500	34.1017	9.8602	1026.3993	26.2741	26.2735	5.1404	80.695	6.37015	6.37351	34.2647	2.2330e-03	9.8665	1026.4038	26.2785	30.7430	35.1089	39.3782	43.5531	9.7428e-04	1.7391e-06	34.2625	39286.8530	28
28.264	9.8623	0.0166	1.7135e-01	0.814	97.450	345.462413	28.000	34.1160	9.8591	1026.4130	26.2854	26.2849	5.1378	80.660	6.36971	6.37308	34.2790	2.1975e-03	9.8651	1026.4174	26.2898	30.7543	35.1200	39.3893	43.5641	9.7426e-04	1.7285e-06	34.2768	39281.3508	29
28.769	9.8617	0.0189	1.6657e-01	0.804	98.577	345.462426	28.500	34.1482	9.8585	1026.4405	26.3107	26.3102	5.1177	80.360	6.36847	6.37185	34.3114	2.1173e-03	9.8639	1026.4449	26.3150	30.7793	35.1448	39.4138	43.5885	9.7424e-04	1.7046e-06	34.3092	39276.6830	25
29.273	9.8694	0.0200	1.6788e-01	0.811	99.599	345.462437	29.000	34.1627	9.8661	1026.4529	26.3208	26.3202	5.1158	80.351	6.36681	6.37019	34.3259	2.0812e-03	9.8712	1026.4572	26.3251	30.7890	35.1543	39.4231	43.5975	9.7422e-04	1.6952e-06	34.3238	39305.9392	24
29.778	9.8671	0.0189	1.6799e-01	0.771	100.694	345.462450	29.500	34.1500	9.8638	1026.4456	26.3112	26.3107	5.1312	80.582	6.36764	6.37101	34.3132	2.1128e-03	9.8692	1026.4499	26.3156	30.7797	35.1451	39.4140	43.5885	9.7423e-04	1.7044e-06	34.3111	39297.6979	29
30.283	9.8677	0.0198	1.6464e-01	0.776	101.910	345.462464	30.000	34.1649	9.8643	1026.4594	26.3228	26.3222	5.1337	80.630	6.36696	6.37033	34.3281	2.0758e-03	9.8694	1026.4637	26.3271	30.7911	35.1564	39.4252	43.5996	9.7422e-04	1.6936e-06	34.3260	39298.6245	29
30.788	9.8613	0.0207	1.6550e-01	0.785	103.070	345.462478	30.500	34.1823	9.8578	1026.4764	26.3374	26.3368	5.1420	80.758	6.36714	6.37053	34.3455	2.0326e-03	9.8626	1026.4806	26.3417	30.8057	35.1710	39.4398	43.6143	9.7420e-04	1.6798e-06	34.3435	39271.4764	27
31.292	9.8500	0.0167	1.6950e-01	0.789	104.178	345.462490	31.000	34.1846	9.8465	1026.4824	26.3412	26.3406	5.1465	80.811	6.36860	6.37202	34.3478	2.0268e-03	9.8512	1026.4866	26.3454	30.8096	35.1752	39.4442	43.6189	9.7420e-04	1.6764e-06	34.3458	39226.1058	26
31.797	9.8482	0.0168	1.6859e-01	0.775	105.272	345.462503	31.500	34.1847	9.8446	1026.4850	26.3416	26.3409	5.1494	80.853	6.36886	6.37228	34.3480	2.0265e-03	9.8493	1026.4893	26.3458	30.8101	35.1757	39.4447	43.6194	9.7419e-04	1.6761e-06	34.3459	39218.4401	26
32.302	9.8393	0.0135	1.6802e-01	0.773	106.311	345.462515	32.000	34.1943	9.8356	1026.4963	26.3505	26.3499	5.1686	81.144	6.36970	6.37314	34.3575	2.0028e-03	9.8402	1026.5005	26.3547	30.8191	35.1848	39.4540	43.6288	9.7418e-04	1.6677e-06	34.3555	39182.0767	25
32.807	9.8213	0.0133	1.7047e-01	0.812	107.423	345.462528	32.500	34.2091	9.8176	1026.5132	26.3651	26.3645	5.1803	81.302	6.37159	6.37508	34.3723	1.9660e-03	9.8218	1026.5174	26.3693	30.8340	35.1999	39.4694	43.6444	9.7417e-04	1.6540e-06	34.3704	39108.8674	28
33.311	9.8145	0.0127	1.6962e-01	0.781	108.623	345.462542	33.000	34.2184	9.8108	1026.5239	26.3735	26.3729	5.1812	81.310	6.37215	6.37565	34.3817	1.9429e-03	9.8149	1026.5280	26.3777	30.8424	35.2085	39.4780	43.6531	9.7416e-04	1.6462e-06	34.3797	39080.9688	28
33.816	9.8056	0.0118	1.7494e-01	0.779	109.674	345.462554	33.500	34.2272	9.8018	1026.5346	26.3819	26.3813	5.1779	81.248	6.37303	6.37655	34.3906	1.9209e-03	9.8057	1026.5387	26.3861	30.8510	35.2172	39.4868	43.6620	9.7415e-04	1.6383e-06	34.3886	39044.4807	24
34.321	9.7959	0.0119	1.6600e-01	0.778	110.672	345.462566	34.000	34.2371	9.7920	1026.5462	26.3913	26.3907	5.1803	81.272	6.37397	6.37751	34.4005	1.8963e-03	9.7958	1026.5503	26.3954	30.8604	35.2268	39.4965	43.6719	9.7414e-04	1.6296e-06	34.3986	39004.8093	24
34.826	9.7927	0.0127	1.6961e-01	0.783	111.757	345.462578	34.500	34.2413	9.7888	1026.5523	26.3951	26.3945	5.2029	81.625	6.37423	6.37779	34.4047	1.8858e-03	9.7925	1026.5564	26.3992	30.8643	35.2307	39.5005	43.6759	9.7413e-04	1.6260e-06	34.4028	38991.7039	27
35.330	9.7927	0.0141	1.7094e-01	0.919	112.875	345.462591	35.000	34.2430	9.7887	1026.5559	26.3964	26.3958	5.2106	81.745	6.37417	6.37773	34.4064	1.8817e-03	9.7924	1026.5600	26.4005	30.8656	35.2320	39.5018	43.6772	9.7413e-04	1.6249e-06	34.4045	38991.1997	27
35.835	9.7905	0.0109	1.7002e-01	0.802	113.957	345.462604	35.500	34.2458	9.7865	1026.5607	26.3990	26.3983	5.2086	81.712	6.37436	6.37792	34.4091	1.8747e-03	9.7901	1026.5648	26.4031	30.8682	35.2346	39.5044	43.6798	9.7412e-04	1.6226e-06	34.4073	38982.0112	26
36.340	9.7865	0.0113	1.6953e-01	0.815	115.060	345.462616	36.000	34.2506	9.7824	1026.5675	26.4035	26.4028	5.2071	81.683	6.37472	6.37830	34.4140	1.8627e-03	9.7859	1026.5716	26.4076	30.8727	35.2391	39.5090	43.6845	9.7412e-04	1.6185e-06	34.4121	38965.3175	26
36.845	9.7842	0.0111	1.7045e-01	0.796	116.125	345.462629	36.500	34.2539	9.7801	1026.5727	26.4064	26.4057	5.2019	81.599	6.37491	6.37848	34.4173	1.8545e-03	9.7835	1026.5768	26.4105	30.8757	35.2421	39.5120	43.6875	9.7411e-04	1.6158e-06	34.4154	38955.7776	25
37.349	9.7744	0.0092	1.6815e-01	0.813	117.176	345.462641	37.000	34.2680	9.7702	1026.5877	26.4191	26.4184	5.2050	81.638	6.37569	6.37929	34.4314	1.8195e-03	9.7734	1026.5917	26.4231	30.8884	35.2550	39.5250	43.7006	9.7410e-04	1.6039e-06	34.4296	38915.3954	26
37.854	9.7694	0.0099	1.7091e-01	0.801	118.300	345.462654	37.500	34.2743	9.7651	1026.5957	26.4248	26.4241	5.1939	81.458	6.37614	6.37975	34.4377	1.8039e-03	9.7682	1026.5997	26.4289	30.8942	35.2608	39.5309	43.7066	9.7409e-04	1.5986e-06	34.4359	38894.5603	28
38.359	9.7634	0.0087	1.7047e-01	0.807	119.445	345.462667	38.000	34.2841	9.7591	1026.6067	26.4335	26.4328	5.1594	80.911	6.37656	6.38019	34.4476	1.7794e-03	9.7620	1026.6107	26.4376	30.9029	35.2696	39.5398	43.7155	9.7408e-04	1.5904e-06	34.4458	38869.8128	26
38.864	9.7562	0.0091	1.6905e-01	0.784	120.529	345.462680	38.500	34.2964	9.7519	1026.6198	26.4443	26.4436	5.1549	80.835	6.37705	6.38070	34.4599	1.7490e-03	9.7545	1026.6237	26.4483	30.9138	35.2805	39.5507	43.7265	9.7407e-04	1.5804e-06	34.4581	38840.1585	26
39.369	9.7479	0.0106	1.6953e-01	0.815	121.595	345.462692	39.000	34.3079	9.7435	1026.6324	26.4547	26.4540	5.1590	80.891	6.37775	6.38141	34.4714	1.7203e-03	9.7459	1026.6364	26.4587	30.9243	35.2911	39.5614	43.7372	9.7405e-04	1.5706e-06	34.4697	38805.6647	26
39.873	9.7414	0.0124	1.6876e-01	0.817	122.725	345.462705	39.500	34.3157	9.7369	1026.6419	26.4619	26.4612	5.1318	80.457	6.37833	6.38201	34.4792	1.7009e-03	9.7392	1026.6458	26.4659	30.9315	35.2984	39.5688	43.7447	9.7405e-04	1.5639e-06	34.4775	38779.0914	28
40.378	9.7362	0.0111	1.6868e-01	0.814	123.873	345.462718	40.000	34.3210	9.7317	1026.6492	26.4669	26.4662	5.0895	79.788	6.37884	6.38253	34.4845	1.6878e-03	9.7339	1026.6531	26.4709	30.9366	35.3036	39.5740	43.7500	9.7404e-04	1.5593e-06	34.4828	38757.5823	27
40.883	9.7334	0.0153	1.7094e-01	0.811	124.956	345.462731	40.500	34.3251	9.7288	1026.6552	26.4706	26.4698	5.0800	79.636	6.37906	6.38276	34.4886	1.6777e-03	9.7309	1026.6591	26.4745	30.9403	35.3073	39.5778	43.7538	9.7403e-04	1.5559e-06	34.4869	38745.8534	25
41.388	9.7298	0.0218	1.7094e-01	0.797	126.061	345.462744	41.000	34.3305	9.7252	1026.6623	26.4755	26.4747	5.0798	79.628	6.37933	6.38305	34.4941	1.6642e-03	9.7272	1026.6662	26.4793	30.9451	35.3122	39.5827	43.7588	9.7403e-04	1.5514e-06	34.4924	38731.0353	28
41.892	9.7269	0.0174	1.7050e-01	0.821	127.230	345.462757	41.500	34.3377	9.7222	1026.6707	26.4816	26.4808	5.0768	79.582	6.37944	6.38316	34.5013	1.6463e-03	9.7241	1026.6746	26.4855	30.9513	35.3183	39.5888	43.7649	9.7402e-04	1.5458e-06	34.4996	38718.6608	28
42.397	9.7251	0.0189	1.7000e-01	0.793	128.361	345.462770	42.000	34.3414	9.7203	1026.6762	26.4848	26.4840	5.0781	79.600	6.37954	6.38327	34.5050	1.6370e-03	9.7221	1026.6800	26.4887	30.9545	35.3216	39.5921	43.7682	9.7401e-04	1.5428e-06	34.5034	38710.8774	26
42.902	9.7247	0.0179	1.6953e-01	0.791	129.443	345.462783	42.500	34.3424	9.7199	1026.6793	26.4856	26.4848	5.0743	79.540	6.37955	6.38328	34.5060	1.6346e-03	9.7217	1026.6832	26.4895	30.9553	35.3224	39.5930	43.7691	9.7401e-04	1.5421e-06	34.5044	38709.1584	26
43.407	9.7269	0.0174	1.7004e-01	0.792	130.551	345.462796	43.000	34.3492	9.7220	1026.6865	26.4906	26.4898	5.0864	79.737	6.37897	6.38269	34.5128	1.6176e-03	9.7237	1026.6904	26.4945	30.9602	35.3272	39.5976	43.7736	9.7400e-04	1.5376e-06	34.5112	38717.2189	27
