PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
7.066	8.4391	0.2101	6.7043e-01	0.746	138.562	344.653421	7.000	29.4393	8.4384	1022.8814	22.8490	22.8489	5.7382	84.690	6.77553	6.77983	29.5920	1.3822e-02	8.5177	1022.8938	22.8615	27.3925	31.8228	36.1545	40.3897	9.7762e-04	4.9890e-06	29.5782	33902.5228	21
7.570	8.4968	0.1988	6.8747e-01	0.735	139.440	344.653431	7.500	29.6772	8.4961	1023.0617	23.0270	23.0269	5.7064	84.461	6.75627	6.76056	29.8303	1.3231e-02	8.5720	1023.0737	23.0390	27.5669	31.9942	36.3230	40.5553	9.7745e-04	4.8194e-06	29.8171	34119.4475	20
8.075	8.5491	0.1836	6.9241e-01	0.746	140.288	344.653441	8.000	29.8435	8.5483	1023.1866	23.1497	23.1496	5.6883	84.383	6.74102	6.74528	29.9970	1.2818e-02	8.6221	1023.1984	23.1615	27.6869	32.1118	36.4382	40.6683	9.7733e-04	4.7026e-06	29.9842	34319.1475	20
8.580	8.5423	0.1773	5.5380e-01	0.710	141.111	344.653450	8.500	29.9031	8.5415	1023.2365	23.1973	23.1972	5.7250	84.947	6.73945	6.74375	30.0567	1.2670e-02	8.6142	1023.2482	23.2090	27.7341	32.1587	36.4849	40.7147	9.7728e-04	4.6573e-06	30.0441	34287.8058	20
9.084	8.5197	0.1705	5.5121e-01	0.687	141.955	344.653460	9.000	29.9928	8.5188	1023.3124	23.2708	23.2707	5.7662	85.565	6.73896	6.74334	30.1466	1.2446e-02	8.5900	1023.3239	23.2823	27.8073	32.2317	36.5578	40.7875	9.7721e-04	4.5873e-06	30.1342	34191.3476	21
9.589	8.4800	0.1562	5.1085e-01	0.707	142.780	344.653470	9.500	30.3047	8.4791	1023.5646	23.5208	23.5206	5.7876	85.980	6.73136	6.73596	30.4593	1.1671e-02	8.5451	1023.5756	23.5317	28.0553	32.4783	36.8031	41.0314	9.7697e-04	4.3493e-06	30.4476	34011.9815	19
10.094	8.4124	0.1206	5.1211e-01	0.697	143.548	344.653479	10.000	30.5858	8.4114	1023.7969	23.7507	23.7506	5.7555	85.528	6.72933	6.73419	30.7410	1.0972e-02	8.4727	1023.8073	23.7611	28.2841	32.7067	37.0309	41.2587	9.7675e-04	4.1304e-06	30.7300	33722.8478	18
10.598	8.3593	0.1051	4.6546e-01	0.703	144.300	344.653487	10.500	30.7207	8.3582	1023.9125	23.8640	23.8639	5.6667	84.181	6.73150	6.73653	30.8762	1.0637e-02	8.4171	1023.9227	23.8742	28.3974	32.8202	37.1445	41.3726	9.7664e-04	4.0227e-06	30.8656	33501.1544	18
11.103	8.5520	0.0927	4.9605e-01	0.705	145.051	344.653496	11.000	31.1417	8.5509	1024.2164	24.1657	24.1655	5.5415	82.906	6.68407	6.68889	31.2982	9.5905e-03	8.6041	1024.2259	24.1752	28.6908	33.1062	37.4234	41.6446	9.7635e-04	3.7358e-06	31.2886	34247.7361	18
11.608	9.0032	0.0806	4.9419e-01	0.679	145.832	344.653505	11.500	31.5979	9.0020	1024.5077	24.4548	24.4546	5.4263	82.248	6.59753	6.60163	31.7554	8.4565e-03	9.0497	1024.5166	24.4637	28.9657	33.3678	37.6722	41.8809	9.7607e-04	3.4611e-06	31.7469	36026.4780	19
12.113	9.2812	0.0790	4.3164e-01	0.683	146.646	344.653514	12.000	31.8914	9.2799	1024.6964	24.6413	24.6411	5.3636	81.956	6.54448	6.54815	32.0495	7.7270e-03	9.3238	1024.7048	24.6498	29.1433	33.5372	37.8337	42.0349	9.7589e-04	3.2840e-06	32.0418	37120.4544	20
12.617	9.4131	0.0746	3.6884e-01	0.726	147.478	344.653524	12.500	32.1259	9.4118	1024.8610	24.8037	24.8035	5.3188	81.633	6.51557	6.51907	32.2845	7.1442e-03	9.4521	1024.8691	24.8119	29.3007	33.6901	37.9822	42.1791	9.7573e-04	3.1298e-06	32.2774	37632.8260	20
13.122	9.3913	0.0673	3.2765e-01	0.751	148.293	344.653533	13.000	32.3826	9.3899	1025.0674	25.0079	25.0077	5.2497	80.666	6.50794	6.51158	32.5418	6.5060e-03	9.4257	1025.0750	25.0155	29.5029	33.8910	38.1817	42.3774	9.7554e-04	2.9361e-06	32.5353	37527.4686	19
13.627	9.5577	0.0497	3.1807e-01	0.709	149.104	344.653543	13.500	32.6395	9.5562	1025.2437	25.1819	25.1817	5.1372	79.358	6.47343	6.47685	32.7993	5.8675e-03	9.5881	1025.2509	25.1891	29.6710	34.0536	38.3392	42.5298	9.7537e-04	2.7710e-06	32.7934	38175.4143	20
14.132	9.5802	0.0428	2.6699e-01	0.811	149.900	344.653552	14.000	32.7091	9.5787	1025.2967	25.2326	25.2324	5.0896	78.697	6.46733	6.47073	32.8690	5.6946e-03	9.6093	1025.3038	25.2397	29.7206	34.1022	38.3868	42.5765	9.7532e-04	2.7230e-06	32.8633	38260.3628	18
14.636	9.8718	0.0355	2.8549e-01	1.729	150.673	344.653561	14.500	33.0034	9.8702	1025.4809	25.4147	25.4144	5.0323	78.457	6.41407	6.41701	33.1640	4.9630e-03	9.8963	1025.4875	25.4213	29.8936	34.2670	38.5436	42.7256	9.7515e-04	2.5505e-06	33.1590	39405.9162	19
15.141	10.1096	0.0414	2.5283e-01	1.519	151.493	344.653571	15.000	33.2091	10.1079	1025.6039	25.5356	25.5353	4.9966	78.409	6.37247	6.37504	33.3701	4.4517e-03	10.1308	1025.6103	25.5419	30.0076	34.3745	38.6449	42.8208	9.7503e-04	2.4361e-06	33.3657	40342.1047	20
15.646	10.1258	0.0349	2.2991e-01	1.145	152.349	344.653580	15.500	33.3646	10.1240	1025.7248	25.6542	25.6539	5.0098	78.721	6.36390	6.36648	33.5260	4.0652e-03	10.1441	1025.7309	25.6602	30.1244	34.4899	38.7589	42.9335	9.7491e-04	2.3237e-06	33.5219	40395.0818	22
16.150	10.1133	0.0265	2.3455e-01	1.432	153.316	344.653592	16.000	33.4329	10.1115	1025.7825	25.7096	25.7093	5.0154	78.822	6.36284	6.36548	33.5944	3.8955e-03	10.1302	1025.7884	25.7155	30.1795	34.5447	38.8135	42.9879	9.7486e-04	2.2713e-06	33.5905	40339.8078	24
16.655	10.1007	0.0251	2.2308e-01	1.571	154.344	344.653604	16.500	33.5104	10.0988	1025.8474	25.7722	25.7719	4.9829	78.329	6.36143	6.36411	33.6721	3.7027e-03	10.1161	1025.8531	25.7780	30.2416	34.6066	38.8751	43.0493	9.7480e-04	2.2121e-06	33.6684	40283.4590	25
17.160	10.0919	0.0177	1.9863e-01	1.481	155.330	344.653615	17.000	33.5344	10.0900	1025.8699	25.7925	25.7922	4.9534	77.863	6.36165	6.36437	33.6962	3.6429e-03	10.1069	1025.8756	25.7982	30.2619	34.6269	38.8954	43.0696	9.7478e-04	2.1930e-06	33.6926	40246.5581	23
17.664	10.0965	0.0156	1.9758e-01	2.084	156.272	344.653626	17.500	33.6657	10.0945	1025.9738	25.8941	25.8938	4.9324	77.606	6.35568	6.35843	33.8278	3.3167e-03	10.1090	1025.9793	25.8996	30.3622	34.7262	38.9937	43.1669	9.7468e-04	2.0968e-06	33.8244	40254.8304	22
18.169	10.1119	0.0145	1.9856e-01	3.860	157.219	344.653637	18.000	33.7424	10.1098	1026.0334	25.9514	25.9510	4.9266	77.579	6.35044	6.35319	33.9046	3.1261e-03	10.1229	1026.0386	25.9567	30.4184	34.7816	39.0483	43.2207	9.7462e-04	2.0426e-06	33.9015	40310.3989	23
18.674	10.1095	0.0112	1.9534e-01	3.314	158.214	344.653648	18.500	33.8064	10.1074	1026.0860	26.0018	26.0014	4.9303	77.666	6.34817	6.35094	33.9688	2.9669e-03	10.1192	1026.0912	26.0069	30.4683	34.8310	39.0973	43.2694	9.7457e-04	1.9950e-06	33.9658	40295.8473	25
19.179	10.0285	0.0064	1.9194e-01	3.106	159.250	344.653660	19.000	33.9000	10.0263	1026.1751	26.0886	26.0882	4.9294	77.561	6.35552	6.35848	34.0626	2.7342e-03	10.0364	1026.1800	26.0935	30.5559	34.9197	39.1870	43.3600	9.7449e-04	1.9129e-06	34.0599	39965.3738	25
19.683	10.0388	0.0075	1.7932e-01	2.056	160.252	344.653672	19.500	33.9563	10.0366	1026.2196	26.1308	26.1304	4.9218	77.486	6.35180	6.35477	34.1190	2.5943e-03	10.0456	1026.2244	26.1356	30.5974	34.9606	39.2273	43.3997	9.7444e-04	1.8730e-06	34.1164	40002.1707	24
20.188	10.0065	0.0042	1.7099e-01	1.562	161.244	344.653683	20.000	33.9771	10.0042	1026.2436	26.1525	26.1521	4.9162	77.354	6.35542	6.35846	34.1399	2.5426e-03	10.0129	1026.2483	26.1573	30.6196	34.9833	39.2505	43.4235	9.7442e-04	1.8526e-06	34.1373	39871.2336	23
20.693	9.9868	-0.0005	1.7601e-01	2.409	162.227	344.653695	20.500	33.9917	9.9845	1026.2606	26.1672	26.1668	4.9044	77.143	6.35754	6.36062	34.1545	2.5063e-03	9.9928	1026.2653	26.1719	30.6346	34.9986	39.2661	43.4394	9.7441e-04	1.8387e-06	34.1520	39791.3439	24
21.197	9.9953	-0.0026	1.9208e-01	3.982	163.215	344.653706	21.000	34.0047	9.9929	1026.2716	26.1759	26.1755	4.8994	77.086	6.35583	6.35890	34.1675	2.4740e-03	10.0011	1026.2763	26.1807	30.6430	35.0068	39.2740	43.4470	9.7440e-04	1.8306e-06	34.1650	39824.2469	24
21.702	9.9873	-0.0019	1.8027e-01	4.064	164.215	344.653718	21.500	34.0086	9.9849	1026.2783	26.1804	26.1799	4.9059	77.176	6.35678	6.35987	34.1714	2.4643e-03	9.9929	1026.2830	26.1850	30.6476	35.0114	39.2789	43.4520	9.7439e-04	1.8265e-06	34.1690	39791.7079	24
22.207	9.9921	0.0025	1.7550e-01	2.770	165.233	344.653730	22.000	34.0249	9.9896	1026.2924	26.1923	26.1918	4.9269	77.522	6.35546	6.35854	34.1877	2.4239e-03	9.9973	1026.2971	26.1969	30.6592	35.0229	39.2901	43.4630	9.7438e-04	1.8154e-06	34.1853	39809.3422	24
22.712	9.9906	0.0021	1.7485e-01	2.080	166.251	344.653741	22.500	34.0343	9.9880	1026.3024	26.1999	26.1995	4.9837	78.419	6.35528	6.35837	34.1972	2.4004e-03	9.9956	1026.3070	26.2045	30.6668	35.0304	39.2976	43.4705	9.7437e-04	1.8082e-06	34.1948	39802.3918	25
23.216	9.9761	-0.0011	1.7246e-01	1.852	167.274	344.653753	23.000	34.0468	9.9735	1026.3168	26.2121	26.2117	5.0234	79.023	6.35678	6.35990	34.2097	2.3694e-03	9.9808	1026.3214	26.2167	30.6792	35.0430	39.3104	43.4835	9.7435e-04	1.7968e-06	34.2073	39743.3567	24
23.721	9.9292	-0.0024	1.7449e-01	1.244	168.265	344.653765	23.500	34.0972	9.9265	1026.3665	26.2594	26.2590	5.0517	79.415	6.36121	6.36444	34.2603	2.2440e-03	9.9329	1026.3709	26.2639	30.7270	35.0915	39.3595	43.5332	9.7431e-04	1.7521e-06	34.2580	39552.0441	24
24.226	9.8689	-0.0076	1.7350e-01	2.146	169.256	344.653776	24.000	34.1366	9.8661	1026.4097	26.3003	26.2999	5.0984	80.063	6.36795	6.37132	34.2997	2.1462e-03	9.8718	1026.4140	26.3047	30.7688	35.1343	39.4033	43.5778	9.7427e-04	1.7135e-06	34.2976	39308.0306	24
24.731	9.8552	-0.0108	1.7290e-01	2.452	170.283	344.653788	24.500	34.1454	9.8524	1026.4212	26.3095	26.3091	5.1123	80.263	6.36948	6.37288	34.3086	2.1242e-03	9.8579	1026.4255	26.3139	30.7783	35.1440	39.4131	43.5879	9.7425e-04	1.7049e-06	34.3065	39252.7431	25
25.235	9.8538	-0.0120	1.8361e-01	1.267	171.330	344.653800	25.000	34.1456	9.8510	1026.4238	26.3099	26.3094	5.0952	79.992	6.36967	6.37307	34.3087	2.1238e-03	9.8564	1026.4281	26.3142	30.7787	35.1444	39.4136	43.5884	9.7425e-04	1.7046e-06	34.3066	39246.9009	25
25.740	9.8536	-0.0117	1.7087e-01	1.700	172.381	344.653812	25.500	34.1475	9.8507	1026.4276	26.3114	26.3109	5.1003	80.073	6.36962	6.37302	34.3106	2.1192e-03	9.8561	1026.4319	26.3157	30.7801	35.1459	39.4150	43.5899	9.7425e-04	1.7033e-06	34.3085	39245.7029	25
26.245	9.8535	-0.0119	1.7451e-01	1.817	173.398	344.653824	26.000	34.1496	9.8505	1026.4315	26.3131	26.3126	5.1179	80.349	6.36955	6.37295	34.3127	2.1139e-03	9.8559	1026.4359	26.3174	30.7818	35.1475	39.4167	43.5915	9.7425e-04	1.7018e-06	34.3106	39244.8476	24
26.750	9.8534	-0.0120	1.7253e-01	1.600	174.378	344.653835	26.500	34.1510	9.8504	1026.4350	26.3142	26.3137	5.1186	80.360	6.36951	6.37291	34.3141	2.1104e-03	9.8557	1026.4393	26.3186	30.7830	35.1487	39.4178	43.5926	9.7424e-04	1.7009e-06	34.3120	39244.0659	23
27.254	9.8531	-0.0120	1.7471e-01	2.009	175.402	344.653847	27.000	34.1537	9.8500	1026.4394	26.3164	26.3159	5.1001	80.071	6.36944	6.37284	34.3169	2.1036e-03	9.8553	1026.4437	26.3208	30.7851	35.1508	39.4200	43.5948	9.7424e-04	1.6989e-06	34.3148	39242.4559	26
27.759	9.8534	-0.0120	1.7999e-01	2.220	176.502	344.653860	27.500	34.1558	9.8503	1026.4433	26.3180	26.3175	5.1209	80.401	6.36931	6.37271	34.3190	2.0983e-03	9.8556	1026.4476	26.3224	30.7867	35.1524	39.4215	43.5963	9.7423e-04	1.6975e-06	34.3169	39243.4464	27
28.264	9.8525	-0.0120	1.7655e-01	1.921	177.557	344.653872	28.000	34.1599	9.8493	1026.4489	26.3214	26.3208	5.1324	80.580	6.36927	6.37267	34.3231	2.0883e-03	9.8545	1026.4532	26.3257	30.7900	35.1557	39.4248	43.5996	9.7423e-04	1.6944e-06	34.3210	39239.3312	24
28.769	9.8445	-0.0119	1.7534e-01	1.506	178.584	344.653884	28.500	34.1731	9.8413	1026.4629	26.3330	26.3325	5.1272	80.493	6.36984	6.37326	34.3363	2.0554e-03	9.8462	1026.4672	26.3373	30.8017	35.1675	39.4367	43.6115	9.7422e-04	1.6835e-06	34.3343	39206.0958	25
29.273	9.8418	-0.0120	1.8117e-01	1.272	179.614	344.653896	29.000	34.1768	9.8385	1026.4685	26.3363	26.3358	5.1324	80.570	6.37006	6.37349	34.3400	2.0463e-03	9.8434	1026.4727	26.3406	30.8051	35.1708	39.4401	43.6149	9.7421e-04	1.6805e-06	34.3379	39194.8842	24
29.778	9.8370	-0.0119	1.7321e-01	1.145	180.565	344.653907	29.500	34.1840	9.8337	1026.4772	26.3428	26.3423	5.1421	80.718	6.37043	6.37387	34.3472	2.0283e-03	9.8384	1026.4815	26.3471	30.8116	35.1774	39.4467	43.6216	9.7420e-04	1.6744e-06	34.3452	39174.9483	23
30.283	9.8386	-0.0120	1.7485e-01	1.215	181.583	344.653919	30.000	34.1910	9.8352	1026.4847	26.3480	26.3475	5.1556	80.936	6.36992	6.37337	34.3543	2.0109e-03	9.8398	1026.4890	26.3523	30.8167	35.1824	39.4516	43.6265	9.7419e-04	1.6696e-06	34.3522	39180.5957	25
30.788	9.8379	-0.0120	1.7683e-01	0.938	182.641	344.653931	30.500	34.1959	9.8344	1026.4909	26.3520	26.3514	5.1598	81.004	6.36983	6.37327	34.3591	1.9988e-03	9.8389	1026.4951	26.3562	30.8206	35.1863	39.4555	43.6303	9.7419e-04	1.6660e-06	34.3571	39177.0541	25
31.292	9.8222	-0.0120	1.7922e-01	0.964	183.656	344.653943	31.000	34.2022	9.8187	1026.5008	26.3595	26.3590	5.1395	80.660	6.37174	6.37522	34.3655	1.9831e-03	9.8231	1026.5050	26.3638	30.8284	35.1945	39.4639	43.6390	9.7418e-04	1.6589e-06	34.3635	39113.8815	25
31.797	9.8091	-0.0120	1.7943e-01	0.834	184.668	344.653954	31.500	34.2063	9.8055	1026.5085	26.3650	26.3644	5.1502	80.808	6.37340	6.37690	34.3696	1.9728e-03	9.8098	1026.5127	26.3692	30.8341	35.2004	39.4701	43.6454	9.7417e-04	1.6539e-06	34.3676	39060.8826	23
32.302	9.8094	-0.0120	1.9186e-01	0.883	185.651	344.653966	32.000	34.2130	9.8057	1026.5159	26.3701	26.3695	5.1672	81.079	6.37309	6.37660	34.3762	1.9563e-03	9.8099	1026.5201	26.3743	30.8392	35.2054	39.4751	43.6503	9.7416e-04	1.6492e-06	34.3743	39061.2748	24
32.807	9.8060	-0.0120	1.8207e-01	0.875	186.679	344.653978	32.500	34.2181	9.8023	1026.5228	26.3747	26.3741	5.1638	81.022	6.37334	6.37685	34.3814	1.9435e-03	9.8065	1026.5270	26.3789	30.8438	35.2101	39.4797	43.6551	9.7416e-04	1.6449e-06	34.3795	39047.3966	27
33.311	9.7989	-0.0120	1.7834e-01	0.875	187.858	344.653991	33.000	34.2301	9.7952	1026.5356	26.3853	26.3847	5.1620	80.987	6.37383	6.37737	34.3934	1.9137e-03	9.7991	1026.5398	26.3894	30.8544	35.2207	39.4905	43.6659	9.7415e-04	1.6350e-06	34.3915	39017.9749	28
33.816	9.7824	-0.0120	1.7178e-01	0.848	189.011	344.654005	33.500	34.2526	9.7786	1026.5583	26.4056	26.4050	5.1318	80.496	6.37521	6.37879	34.4160	1.8578e-03	9.7821	1026.5624	26.4097	30.8749	35.2414	39.5114	43.6869	9.7412e-04	1.6159e-06	34.4141	38949.9973	27
34.321	9.7774	-0.0120	1.7143e-01	1.122	190.072	344.654017	34.000	34.2703	9.7736	1026.5752	26.4203	26.4196	5.1059	80.091	6.37518	6.37877	34.4337	1.8139e-03	9.7767	1026.5793	26.4243	30.8895	35.2560	39.5259	43.7014	9.7411e-04	1.6021e-06	34.4319	38928.6537	25
34.826	9.7776	-0.0120	1.7804e-01	0.881	191.101	344.654029	34.500	34.2773	9.7737	1026.5829	26.4257	26.4251	5.0983	79.975	6.37487	6.37847	34.4407	1.7965e-03	9.7767	1026.5869	26.4298	30.8949	35.2613	39.5312	43.7067	9.7410e-04	1.5971e-06	34.4389	38928.5894	24
35.330	9.7802	-0.0120	1.7280e-01	0.967	192.144	344.654041	35.000	34.2841	9.7763	1026.5901	26.4307	26.4300	5.0942	79.919	6.37422	6.37781	34.4476	1.7794e-03	9.7792	1026.5942	26.4347	30.8997	35.2660	39.5358	43.7112	9.7410e-04	1.5925e-06	34.4458	38938.4891	25
35.835	9.8123	-0.0120	1.7582e-01	0.845	193.165	344.654053	35.500	34.3090	9.8082	1026.6064	26.4447	26.4440	5.0704	79.614	6.36876	6.37229	34.4725	1.7177e-03	9.8107	1026.6104	26.4487	30.9128	35.2783	39.5473	43.7218	9.7408e-04	1.5794e-06	34.4707	39064.3451	25
36.340	9.8003	-0.0114	1.7796e-01	0.939	194.216	344.654065	36.000	34.3221	9.7962	1026.6210	26.4570	26.4563	5.0523	79.316	6.36988	6.37345	34.4857	1.6850e-03	9.7984	1026.6250	26.4610	30.9253	35.2909	39.5600	43.7348	9.7406e-04	1.5678e-06	34.4840	39015.2368	26
36.845	9.7890	-0.0120	1.8771e-01	0.861	195.269	344.654077	36.500	34.3318	9.7849	1026.6328	26.4665	26.4658	5.0419	79.138	6.37105	6.37464	34.4954	1.6609e-03	9.7869	1026.6367	26.4704	30.9349	35.3007	39.5700	43.7449	9.7405e-04	1.5590e-06	34.4937	38969.4003	24
37.350	9.7852	-0.0119	1.7088e-01	0.841	196.274	344.654089	37.000	34.3366	9.7810	1026.6394	26.4709	26.4702	5.0381	79.074	6.37139	6.37499	34.5002	1.6490e-03	9.7829	1026.6433	26.4748	30.9393	35.3052	39.5745	43.7494	9.7405e-04	1.5549e-06	34.4985	38953.4228	24
37.854	9.7867	-0.0120	1.8875e-01	0.832	197.305	344.654101	37.500	34.3425	9.7824	1026.6461	26.4752	26.4745	5.0303	78.957	6.37094	6.37454	34.5060	1.6344e-03	9.7842	1026.6500	26.4791	30.9436	35.3094	39.5786	43.7535	9.7404e-04	1.5509e-06	34.5044	38958.7474	25
38.359	9.7822	-0.0120	1.7214e-01	0.858	198.350	344.654113	38.000	34.3556	9.7779	1026.6593	26.4862	26.4855	5.0230	78.842	6.37102	6.37463	34.5192	1.6018e-03	9.7795	1026.6632	26.4901	30.9546	35.3204	39.5896	43.7645	9.7403e-04	1.5406e-06	34.5176	38939.9015	25
38.864	9.7652	-0.0119	1.7399e-01	0.832	199.352	344.654124	38.500	34.3669	9.7608	1026.6733	26.4979	26.4972	5.0344	78.997	6.37292	6.37658	34.5305	1.5738e-03	9.7622	1026.6771	26.5017	30.9665	35.3325	39.6021	43.7772	9.7402e-04	1.5297e-06	34.5289	38870.9201	24
39.369	9.7616	-0.0120	1.7951e-01	0.935	200.341	344.654136	39.000	34.3731	9.7572	1026.6811	26.5034	26.5026	5.0404	79.089	6.37316	6.37682	34.5368	1.5582e-03	9.7585	1026.6849	26.5072	30.9720	35.3381	39.6076	43.7828	9.7401e-04	1.5246e-06	34.5352	38855.9853	24
39.873	9.7593	-0.0120	1.7732e-01	0.833	201.362	344.654148	39.500	34.3785	9.7548	1026.6880	26.5080	26.5073	5.0480	79.206	6.37326	6.37693	34.5422	1.5448e-03	9.7560	1026.6918	26.5118	30.9766	35.3427	39.6123	43.7875	9.7400e-04	1.5204e-06	34.5406	38846.1478	25
40.378	9.7581	-0.0116	1.7348e-01	0.875	202.397	344.654160	40.000	34.3809	9.7536	1026.6923	26.5101	26.5093	5.0567	79.341	6.37333	6.37700	34.5446	1.5389e-03	9.7547	1026.6961	26.5139	30.9787	35.3448	39.6144	43.7896	9.7400e-04	1.5185e-06	34.5430	38840.9382	24
40.883	9.7568	-0.0120	1.8514e-01	0.837	203.420	344.654172	40.500	34.3812	9.7522	1026.6951	26.5106	26.5098	5.0509	79.249	6.37350	6.37718	34.5449	1.5381e-03	9.7533	1026.6989	26.5144	30.9792	35.3454	39.6150	43.7902	9.7400e-04	1.5181e-06	34.5434	38835.3983	25
41.388	9.7522	-0.0120	1.7627e-01	0.811	204.414	344.654183	41.000	34.3814	9.7475	1026.6982	26.5114	26.5107	5.0609	79.398	6.37414	6.37782	34.5450	1.5378e-03	9.7487	1026.7020	26.5152	30.9802	35.3464	39.6161	43.7914	9.7399e-04	1.5174e-06	34.5435	38816.7591	23
41.892	9.7489	-0.0120	1.7516e-01	0.806	205.442	344.654195	41.500	34.3820	9.7442	1026.7016	26.5125	26.5117	5.0735	79.590	6.37457	6.37826	34.5456	1.5362e-03	9.7453	1026.7054	26.5163	30.9813	35.3476	39.6174	43.7927	9.7399e-04	1.5165e-06	34.5441	38803.2226	26
42.397	9.7411	-0.0120	1.7188e-01	0.828	206.513	344.654207	42.000	34.3871	9.7363	1026.7092	26.5178	26.5170	5.0802	79.684	6.37544	6.37915	34.5508	1.5235e-03	9.7373	1026.7129	26.5216	30.9867	35.3532	39.6230	43.7985	9.7398e-04	1.5116e-06	34.5492	38771.5502	25
42.902	9.7378	-0.0120	1.7865e-01	0.848	207.533	344.654219	42.500	34.3908	9.7330	1026.7149	26.5213	26.5205	5.0911	79.852	6.37575	6.37947	34.5545	1.5143e-03	9.7339	1026.7187	26.5250	30.9902	35.3567	39.6266	43.8022	9.7398e-04	1.5085e-06	34.5530	38757.7933	24
