PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
18.674	10.1240	0.0270	1.8656e-01	0.743	54.256	344.555755	18.500	33.3336	10.1219	1025.7147	25.6304	25.6300	4.9589	77.904	6.36541	6.36799	33.4949	4.1422e-03	10.1425	1025.7208	25.6365	30.1009	34.4667	38.7359	42.9108	9.7492e-04	2.3470e-06	33.4908	40388.6977	22
19.179	10.1150	0.0258	1.8270e-01	0.734	55.265	344.555767	19.000	33.3117	10.1129	1025.7013	25.6147	25.6144	4.9548	77.814	6.36754	6.37013	33.4729	4.1968e-03	10.1339	1025.7075	25.6209	30.0857	34.4518	38.7214	42.8966	9.7494e-04	2.3619e-06	33.4687	40354.3955	26
19.683	10.1606	0.0222	1.8273e-01	0.739	56.416	344.555780	19.500	33.4278	10.1584	1025.7865	25.6977	25.6973	4.9511	77.891	6.35651	6.35906	33.5893	3.9080e-03	10.1774	1025.7924	25.7036	30.1666	34.5309	38.7988	42.9723	9.7486e-04	2.2834e-06	33.5854	40527.9164	29
20.188	10.1702	0.0178	1.7649e-01	0.753	57.579	344.555794	20.000	33.4479	10.1679	1025.8029	25.7118	25.7114	4.9692	78.202	6.35437	6.35691	33.6095	3.8580e-03	10.1865	1025.8088	25.7177	30.1803	34.5443	38.8118	42.9851	9.7484e-04	2.2701e-06	33.6057	40564.4346	26
20.693	10.1802	0.0128	1.7732e-01	0.737	58.593	344.555805	20.500	33.4946	10.1778	1025.8399	25.7465	25.7461	4.9780	78.380	6.35110	6.35364	33.6563	3.7419e-03	10.1956	1025.8457	25.7523	30.2144	34.5779	38.8449	43.0176	9.7481e-04	2.2373e-06	33.6526	40600.5443	23
21.198	10.1683	0.0143	1.7467e-01	0.747	59.538	344.555816	21.000	33.5788	10.1659	1025.9099	25.8142	25.8138	4.9873	78.549	6.34932	6.35190	33.7407	3.5326e-03	10.1820	1025.9155	25.8199	30.2816	34.6447	38.9114	43.0838	9.7474e-04	2.1733e-06	33.7372	40546.5297	23
21.702	10.1463	0.0061	1.7236e-01	0.773	60.558	344.555828	21.500	33.6201	10.1438	1025.9481	25.8502	25.8497	5.0019	78.762	6.35067	6.35331	33.7820	3.4301e-03	10.1592	1025.9536	25.8557	30.3176	34.6809	38.9477	43.1203	9.7470e-04	2.1393e-06	33.7786	40455.3684	26
22.207	10.1369	0.0023	1.7347e-01	0.774	61.714	344.555842	22.000	33.6533	10.1343	1025.9779	25.8777	25.8773	4.9808	78.430	6.35062	6.35328	33.8154	3.3474e-03	10.1491	1025.9834	25.8832	30.3451	34.7083	38.9751	43.1477	9.7468e-04	2.1133e-06	33.8120	40415.0843	29
22.712	10.1041	0.0030	1.7185e-01	0.766	62.877	344.555855	22.500	33.7218	10.1015	1026.0392	25.9367	25.9363	4.9432	77.817	6.35235	6.35510	33.8840	3.1773e-03	10.1150	1026.0445	25.9420	30.4041	34.7676	39.0346	43.2073	9.7462e-04	2.0575e-06	33.8808	40278.9261	26
23.216	10.0727	0.0030	1.7093e-01	0.780	63.909	344.555867	23.000	33.7940	10.0701	1026.1031	25.9984	25.9979	4.9472	77.863	6.35374	6.35658	33.9563	2.9978e-03	10.0821	1026.1083	26.0036	30.4658	34.8294	39.0966	43.2694	9.7456e-04	1.9992e-06	33.9533	40147.8842	24
23.721	10.0554	0.0064	1.6675e-01	0.740	64.863	344.555878	23.500	33.8511	10.0527	1026.1529	26.0459	26.0454	4.9489	77.889	6.35380	6.35670	34.0135	2.8559e-03	10.0637	1026.1579	26.0509	30.5131	34.8767	39.1438	43.3166	9.7451e-04	1.9543e-06	34.0107	40074.3947	23
24.226	10.0429	0.0052	1.6787e-01	0.748	65.839	344.555889	24.000	33.9131	10.0402	1026.2057	26.0964	26.0960	4.9552	77.997	6.35300	6.35594	34.0757	2.7018e-03	10.0500	1026.2106	26.1013	30.5633	34.9267	39.1937	43.3663	9.7446e-04	1.9066e-06	34.0730	40019.6995	24
24.731	10.0429	0.0009	1.6875e-01	0.760	66.929	344.555902	24.500	33.9510	10.0401	1026.2376	26.1261	26.1256	4.9574	78.051	6.35146	6.35441	34.1137	2.6074e-03	10.0492	1026.2425	26.1309	30.5926	34.9558	39.2224	43.3949	9.7443e-04	1.8786e-06	34.1111	40016.4979	28
25.235	10.0282	-0.0007	1.7001e-01	0.752	68.071	344.555915	25.000	33.9925	10.0253	1026.2748	26.1610	26.1605	4.9722	78.280	6.35180	6.35480	34.1553	2.5043e-03	10.0337	1026.2795	26.1657	30.6275	34.9906	39.2573	43.4298	9.7439e-04	1.8457e-06	34.1528	39954.3667	26
25.740	10.0091	-0.0081	1.7046e-01	0.764	69.145	344.555928	25.500	34.0120	10.0062	1026.2955	26.1794	26.1789	4.9847	78.454	6.35363	6.35668	34.1748	2.4559e-03	10.0142	1026.3002	26.1841	30.6461	35.0095	39.2765	43.4491	9.7437e-04	1.8284e-06	34.1724	39876.7511	25
26.245	9.9896	-0.0098	1.6718e-01	0.782	70.138	344.555939	26.000	34.0428	9.9866	1026.3252	26.2068	26.2063	4.9691	78.190	6.35508	6.35817	34.2057	2.3793e-03	9.9940	1026.3298	26.2114	30.6736	35.0372	39.3044	43.4772	9.7434e-04	1.8025e-06	34.2034	39796.1563	23
26.750	9.9741	-0.0086	1.6945e-01	0.789	71.115	344.555950	26.500	34.0614	9.9711	1026.3446	26.2239	26.2234	4.9782	78.317	6.35646	6.35959	34.2243	2.3332e-03	9.9781	1026.3491	26.2284	30.6909	35.0547	39.3220	43.4950	9.7433e-04	1.7864e-06	34.2220	39732.6694	25
27.254	9.9539	-0.0067	1.6914e-01	0.818	72.184	344.555963	27.000	34.0945	9.9508	1026.3762	26.2532	26.2527	4.9972	78.598	6.35791	6.36109	34.2575	2.2508e-03	9.9572	1026.3806	26.2577	30.7203	35.0843	39.3518	43.5250	9.7430e-04	1.7588e-06	34.2553	39649.2015	27
27.759	9.9421	-0.0071	1.6876e-01	0.792	73.351	344.555976	27.500	34.1155	9.9389	1026.3968	26.2716	26.2711	5.0163	78.889	6.35868	6.36189	34.2786	2.1986e-03	9.9450	1026.4013	26.2760	30.7388	35.1029	39.3705	43.5438	9.7428e-04	1.7415e-06	34.2764	39600.3582	28
28.264	9.9203	-0.0116	1.6859e-01	0.933	74.492	344.555989	28.000	34.1446	9.9171	1026.4255	26.2980	26.2975	5.0468	79.346	6.36051	6.36377	34.3077	2.1262e-03	9.9226	1026.4299	26.3024	30.7654	35.1297	39.3976	43.5711	9.7425e-04	1.7166e-06	34.3056	39511.0190	26
28.769	9.8870	-0.0101	1.7045e-01	0.800	75.539	344.556002	28.500	34.1901	9.8837	1026.4690	26.3392	26.3386	5.0583	79.492	6.36326	6.36661	34.3533	2.0132e-03	9.8884	1026.4732	26.3434	30.8068	35.1716	39.4398	43.6137	9.7421e-04	1.6777e-06	34.3513	39374.3425	25
29.273	9.8832	-0.0116	1.7396e-01	0.817	76.554	344.556013	29.000	34.1913	9.8799	1026.4728	26.3407	26.3402	5.0796	79.821	6.36374	6.36709	34.3545	2.0103e-03	9.8845	1026.4771	26.3450	30.8084	35.1732	39.4415	43.6155	9.7421e-04	1.6764e-06	34.3525	39358.9295	24
29.778	9.8708	-0.0120	1.7015e-01	0.813	77.651	344.556026	29.500	34.2040	9.8674	1026.4871	26.3528	26.3522	5.1070	80.237	6.36493	6.36832	34.3673	1.9786e-03	9.8718	1026.4913	26.3570	30.8206	35.1856	39.4540	43.6282	9.7419e-04	1.6651e-06	34.3653	39308.4077	29
30.283	9.8669	-0.0120	1.7052e-01	0.810	78.884	344.556040	30.000	34.2084	9.8635	1026.4935	26.3568	26.3563	5.1194	80.427	6.36530	6.36869	34.3716	1.9678e-03	9.8678	1026.4977	26.3611	30.8247	35.1898	39.4583	43.6324	9.7419e-04	1.6613e-06	34.3697	39292.1204	29
30.788	9.8452	-0.0120	1.6953e-01	0.819	80.025	344.556054	30.500	34.2224	9.8417	1026.5104	26.3715	26.3709	5.1515	80.900	6.36773	6.37118	34.3857	1.9328e-03	9.8458	1026.5146	26.3756	30.8397	35.2051	39.4740	43.6484	9.7417e-04	1.6476e-06	34.3838	39204.1950	26
31.292	9.8306	-0.0120	1.7147e-01	0.843	81.039	344.556065	31.000	34.2305	9.8271	1026.5215	26.3802	26.3797	5.1714	81.191	6.36942	6.37289	34.3938	1.9127e-03	9.8310	1026.5256	26.3844	30.8487	35.2143	39.4835	43.6582	9.7416e-04	1.6394e-06	34.3919	39145.3983	23
31.797	9.8282	-0.0120	1.7145e-01	0.822	82.025	344.556077	31.500	34.2305	9.8246	1026.5242	26.3807	26.3801	5.1784	81.297	6.36975	6.37323	34.3938	1.9127e-03	9.8285	1026.5283	26.3848	30.8492	35.2149	39.4840	43.6588	9.7416e-04	1.6391e-06	34.3919	39135.5402	24
32.302	9.8191	-0.0120	1.7184e-01	0.890	83.085	344.556089	32.000	34.2350	9.8154	1026.5315	26.3857	26.3851	5.1928	81.510	6.37084	6.37433	34.3984	1.9015e-03	9.8193	1026.5357	26.3899	30.8544	35.2203	39.4896	43.6645	9.7415e-04	1.6344e-06	34.3965	39098.4321	27
32.807	9.8020	-0.0120	1.7263e-01	0.826	84.252	344.556102	32.500	34.2457	9.7983	1026.5450	26.3970	26.3963	5.2030	81.644	6.37276	6.37630	34.4091	1.8749e-03	9.8020	1026.5491	26.4011	30.8659	35.2320	39.5016	43.6768	9.7414e-04	1.6239e-06	34.4072	39029.4122	29
33.311	9.7841	-0.0120	1.7386e-01	0.853	85.368	344.556115	33.000	34.2562	9.7804	1026.5585	26.4082	26.4075	5.2218	81.913	6.37482	6.37840	34.4196	1.8488e-03	9.7838	1026.5626	26.4122	30.8774	35.2438	39.5137	43.6892	9.7412e-04	1.6134e-06	34.4178	38956.9078	25
33.816	9.7819	-0.0120	1.7151e-01	0.841	86.360	344.556127	33.500	34.2576	9.7781	1026.5623	26.4096	26.4090	5.2278	82.003	6.37508	6.37866	34.4210	1.8455e-03	9.7815	1026.5663	26.4137	30.8789	35.2453	39.5152	43.6908	9.7412e-04	1.6121e-06	34.4191	38947.6255	23
34.321	9.7787	-0.0120	1.7095e-01	0.846	87.312	344.556138	34.000	34.2595	9.7748	1026.5665	26.4116	26.4110	5.2144	81.790	6.37545	6.37904	34.4228	1.8408e-03	9.7782	1026.5706	26.4157	30.8809	35.2475	39.5174	43.6930	9.7412e-04	1.6103e-06	34.4210	38934.4241	23
34.826	9.7792	-0.0120	1.6956e-01	0.839	88.337	344.556150	34.500	34.2588	9.7753	1026.5682	26.4110	26.4104	5.2072	81.677	6.37540	6.37899	34.4222	1.8425e-03	9.7787	1026.5723	26.4151	30.8803	35.2468	39.5168	43.6924	9.7412e-04	1.6110e-06	34.4203	38936.4771	26
35.330	9.7745	-0.0120	1.7226e-01	0.869	89.485	344.556163	35.000	34.2631	9.7705	1026.5747	26.4152	26.4145	5.2260	81.966	6.37588	6.37948	34.4265	1.8317e-03	9.7738	1026.5787	26.4192	30.8846	35.2512	39.5212	43.6968	9.7411e-04	1.6071e-06	34.4247	38917.0431	28
35.835	9.7680	-0.0120	1.7377e-01	0.831	90.613	344.556176	35.500	34.2696	9.7640	1026.5832	26.4214	26.4207	5.2349	82.096	6.37652	6.38013	34.4330	1.8155e-03	9.7671	1026.5872	26.4254	30.8908	35.2575	39.5276	43.7034	9.7410e-04	1.6014e-06	34.4312	38890.3577	26
36.340	9.7647	-0.0120	1.6940e-01	0.881	91.650	344.556188	36.000	34.2713	9.7606	1026.5873	26.4232	26.4226	5.2387	82.151	6.37691	6.38053	34.4347	1.8114e-03	9.7637	1026.5913	26.4273	30.8927	35.2595	39.5297	43.7054	9.7410e-04	1.5997e-06	34.4329	38876.7244	24
36.845	9.7635	-0.0120	1.7146e-01	0.842	92.652	344.556200	36.500	34.2761	9.7593	1026.5935	26.4272	26.4266	5.2347	82.088	6.37688	6.38051	34.4395	1.7994e-03	9.7623	1026.5976	26.4313	30.8967	35.2635	39.5336	43.7094	9.7409e-04	1.5961e-06	34.4377	38871.3277	24
37.349	9.7637	-0.0120	1.6994e-01	0.843	93.634	344.556211	37.000	34.2741	9.7595	1026.5942	26.4256	26.4249	5.2188	81.838	6.37693	6.38056	34.4375	1.8044e-03	9.7625	1026.5983	26.4297	30.8951	35.2619	39.5321	43.7078	9.7409e-04	1.5977e-06	34.4357	38872.0811	24
37.854	9.7610	-0.0120	1.7093e-01	0.828	94.677	344.556223	37.500	34.2809	9.7568	1026.6023	26.4314	26.4307	5.2182	81.828	6.37702	6.38065	34.4443	1.7874e-03	9.7597	1026.6063	26.4354	30.9009	35.2677	39.5378	43.7136	9.7409e-04	1.5924e-06	34.4426	38860.8460	26
38.359	9.7606	-0.0120	1.7094e-01	0.837	95.762	344.556236	38.000	34.2848	9.7563	1026.6077	26.4345	26.4338	5.2287	81.995	6.37693	6.38056	34.4483	1.7777e-03	9.7591	1026.6117	26.4385	30.9040	35.2708	39.5409	43.7167	9.7408e-04	1.5895e-06	34.4465	38858.4522	26
38.864	9.7601	-0.0120	1.7094e-01	0.841	96.818	344.556248	38.500	34.2940	9.7558	1026.6172	26.4418	26.4411	5.2098	81.702	6.37661	6.38024	34.4575	1.7549e-03	9.7585	1026.6212	26.4458	30.9112	35.2779	39.5480	43.7237	9.7407e-04	1.5827e-06	34.4557	38855.9479	25
39.369	9.7594	-0.0120	1.7094e-01	0.888	97.833	344.556260	39.000	34.3036	9.7550	1026.6272	26.4495	26.4487	5.2011	81.569	6.37631	6.37995	34.4671	1.7310e-03	9.7575	1026.6311	26.4534	30.9188	35.2854	39.5555	43.7311	9.7406e-04	1.5756e-06	34.4654	38852.1569	23
39.873	9.7536	-0.0120	1.7144e-01	0.849	98.805	344.556271	39.500	34.3109	9.7491	1026.6361	26.4561	26.4553	5.1999	81.543	6.37682	6.38048	34.4744	1.7129e-03	9.7515	1026.6400	26.4601	30.9255	35.2922	39.5623	43.7381	9.7405e-04	1.5694e-06	34.4727	38828.1863	24
40.378	9.7512	-0.0120	1.7334e-01	0.833	99.811	344.556282	40.000	34.3050	9.7467	1026.6342	26.4519	26.4512	5.2078	81.660	6.37740	6.38105	34.4685	1.7275e-03	9.7492	1026.6382	26.4559	30.9214	35.2882	39.5584	43.7343	9.7405e-04	1.5735e-06	34.4668	38818.8912	25
40.883	9.7553	-0.0120	1.7329e-01	0.848	100.886	344.556295	40.500	34.3017	9.7507	1026.6332	26.4487	26.4479	5.2072	81.656	6.37697	6.38062	34.4652	1.7357e-03	9.7533	1026.6372	26.4527	30.9181	35.2849	39.5550	43.7308	9.7405e-04	1.5767e-06	34.4635	38835.0439	26
41.388	9.7525	-0.0120	1.7140e-01	0.858	101.982	344.556308	41.000	34.3136	9.7478	1026.6453	26.4585	26.4577	5.2171	81.812	6.37687	6.38053	34.4771	1.7061e-03	9.7502	1026.6492	26.4624	30.9278	35.2946	39.5647	43.7405	9.7404e-04	1.5675e-06	34.4754	38822.6764	26
41.892	9.7478	-0.0120	1.7245e-01	0.841	103.008	344.556320	41.500	34.3238	9.7431	1026.6563	26.4672	26.4664	5.2259	81.948	6.37710	6.38078	34.4873	1.6809e-03	9.7453	1026.6602	26.4711	30.9366	35.3033	39.5735	43.7492	9.7403e-04	1.5594e-06	34.4856	38803.2634	24
42.397	9.7488	-0.0120	1.7247e-01	0.834	103.999	344.556331	42.000	34.3244	9.7440	1026.6589	26.4675	26.4667	5.2283	81.988	6.37694	6.38062	34.4879	1.6793e-03	9.7462	1026.6628	26.4715	30.9369	35.3036	39.5738	43.7495	9.7403e-04	1.5592e-06	34.4863	38806.7866	24
42.902	9.7485	-0.0120	1.7192e-01	0.856	105.027	344.556343	42.500	34.3250	9.7437	1026.6617	26.4680	26.4672	5.2175	81.818	6.37696	6.38063	34.4885	1.6779e-03	9.7458	1026.6656	26.4719	30.9374	35.3041	39.5743	43.7500	9.7403e-04	1.5588e-06	34.4868	38805.3166	25
