PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
2.019	5.3758	1.6943	7.2977e-01	1.602	33.948	345.428923	2.000	22.2295	5.3757	1017.5461	17.5366	17.5366	6.9919	91.592	7.63373	7.64005	22.3661	3.1744e-02	5.5092	1017.5693	17.5597	22.2236	26.7832	31.2402	35.5966	9.8274e-04	1.0082e-05	22.3343	21892.3010	14
2.523	5.4087	0.9571	5.6312e-01	1.076	34.875	345.428934	2.500	22.3590	5.4085	1017.6478	17.6359	17.6359	7.0035	91.897	7.62105	7.62739	22.4959	3.1422e-02	5.5413	1017.6707	17.6588	22.3208	26.8785	31.3337	35.6883	9.8264e-04	9.9862e-06	22.4645	22020.7760	22
3.028	5.5521	0.4280	5.0049e-01	0.772	35.806	345.428944	3.000	22.8275	5.5519	1018.0068	17.9926	17.9926	7.0101	92.593	7.57099	7.57737	22.9655	3.0257e-02	5.6825	1018.0290	18.0148	22.6691	27.2194	31.6675	36.0151	9.8229e-04	9.6426e-06	22.9352	22584.2393	22
3.533	6.0086	0.2706	5.0965e-01	0.681	36.751	345.428955	3.500	24.4328	6.0084	1019.2303	19.2138	19.2137	6.9317	93.558	7.40914	7.41564	24.5743	2.6267e-02	6.1287	1019.2500	19.2334	23.8630	28.3891	32.8137	37.1387	9.8111e-04	8.4683e-06	24.5480	24365.4263	23
4.037	6.3031	0.2475	4.9787e-01	0.719	37.685	345.428966	4.000	25.5130	6.3028	1020.0529	20.0340	20.0340	6.7779	92.789	7.30462	7.31118	25.6568	2.3582e-02	6.4149	1020.0709	20.0521	24.6654	29.1758	33.5852	37.8953	9.8032e-04	7.6809e-06	25.6333	25508.0927	22
4.542	6.3910	0.2497	4.6302e-01	0.699	38.622	345.428977	4.500	25.7935	6.3907	1020.2665	20.2453	20.2453	6.5116	89.493	7.27594	7.28249	25.9380	2.2885e-02	6.5005	1020.2841	20.2629	24.8718	29.3779	33.7830	38.0891	9.8012e-04	7.4784e-06	25.9151	25849.8619	23
5.047	6.6132	0.2302	4.2253e-01	0.660	39.611	345.428989	5.000	26.4778	6.6128	1020.7825	20.7590	20.7590	6.2821	87.188	7.20525	7.21174	26.6239	2.1184e-02	6.7169	1020.7990	20.7756	25.3735	29.8689	34.2636	38.5597	9.7962e-04	6.9862e-06	26.6027	26713.7413	25
5.552	7.0371	0.1907	3.5772e-01	0.624	40.618	345.429000	5.500	27.1763	7.0367	1021.2827	21.2570	21.2569	6.1266	86.259	7.10231	7.10831	27.3239	1.9448e-02	7.1359	1021.2983	21.2725	25.8546	30.3345	34.7143	38.9958	9.7915e-04	6.5098e-06	27.3044	28386.3703	23
6.056	7.8439	0.1160	3.2389e-01	0.673	41.582	345.429011	6.000	28.8666	7.8434	1022.5076	22.4797	22.4796	5.8399	84.683	6.89538	6.90059	29.0179	1.5246e-02	7.9260	1022.5207	22.4928	27.0423	31.4907	35.8399	40.0919	9.7798e-04	5.3419e-06	29.0027	31540.4498	23
6.561	8.5471	0.0997	3.0431e-01	0.673	42.513	345.429022	6.500	30.2521	8.5465	1023.4997	23.4697	23.4696	5.5821	83.022	6.72361	6.72805	30.4066	1.1802e-02	8.6137	1023.5107	23.4807	28.0031	32.4251	36.7487	40.9760	9.7703e-04	4.3976e-06	30.3948	34285.7420	22
7.066	8.6809	0.0905	3.0841e-01	0.710	43.452	345.429033	7.000	30.6495	8.6802	1023.7935	23.7613	23.7612	5.5266	82.659	6.68607	6.69042	30.8049	1.0814e-02	8.7419	1023.8040	23.7717	28.2880	32.7041	37.0220	41.2438	9.7675e-04	4.1200e-06	30.7940	34797.6722	23
7.570	8.8535	0.0765	3.0166e-01	0.670	44.441	345.429045	7.500	31.2347	8.8527	1024.2279	24.1934	24.1932	5.4890	82.726	6.63517	6.63942	31.3914	9.3594e-03	8.9058	1024.2373	24.2028	28.7108	33.1189	37.4290	41.6433	9.7634e-04	3.7090e-06	31.3820	35451.8232	24
8.075	9.1666	0.0623	2.7232e-01	0.703	45.417	345.429056	8.000	31.7155	9.1657	1024.5582	24.5215	24.5213	5.4489	82.954	6.56863	6.57246	31.8732	8.1645e-03	9.2122	1024.5669	24.5302	29.0276	33.4253	37.7254	41.9300	9.7602e-04	3.3972e-06	31.8650	36674.7847	23
8.580	9.3273	0.0560	2.6328e-01	0.734	46.378	345.429067	8.500	32.1999	9.3264	1024.9141	24.8751	24.8750	5.4185	83.045	6.52482	6.52852	32.3587	6.9602e-03	9.3652	1024.9220	24.8831	29.3733	33.7640	38.0573	42.2555	9.7568e-04	3.0613e-06	32.3517	37285.6505	23
9.084	9.3003	0.0343	2.5472e-01	0.751	47.344	345.429078	9.000	32.5476	9.2993	1025.1924	25.1512	25.1510	5.3846	82.661	6.51409	6.51798	32.7071	6.0960e-03	9.3321	1025.1997	25.1585	29.6467	34.0355	38.3270	42.5234	9.7542e-04	2.7993e-06	32.7010	37153.5118	23
9.589	9.3460	0.0257	2.7091e-01	0.743	48.302	345.429089	9.500	32.7594	9.3450	1025.3530	25.3095	25.3094	5.3645	82.548	6.49863	6.50252	32.9194	5.5696e-03	9.3742	1025.3599	25.3164	29.8020	34.1884	38.4775	42.6715	9.7527e-04	2.6492e-06	32.9139	37321.8643	23
10.094	9.3947	0.0079	2.4278e-01	0.743	49.267	345.429100	10.000	33.2633	9.3936	1025.7414	25.6957	25.6955	5.3445	82.596	6.47064	6.47462	33.4245	4.3169e-03	9.4142	1025.7473	25.7016	30.1825	34.5642	38.8488	43.0385	9.7490e-04	2.2831e-06	33.4202	37481.4377	24
10.598	9.4233	-0.0066	2.3961e-01	0.820	50.274	345.429112	10.500	33.2549	9.4222	1025.7325	25.6845	25.6843	5.3458	82.664	6.46692	6.47083	33.4160	4.3379e-03	9.4429	1025.7385	25.6904	30.1707	34.5519	38.8360	43.0252	9.7491e-04	2.2938e-06	33.4117	37596.1450	24
11.103	9.4588	-0.0098	2.4327e-01	0.812	51.306	345.429124	11.000	33.4777	9.4576	1025.9033	25.8530	25.8528	5.3377	82.722	6.45260	6.45653	33.6394	3.7839e-03	9.4745	1025.9088	25.8585	30.3364	34.7152	38.9970	43.1840	9.7475e-04	2.1342e-06	33.6356	37722.2348	25
11.608	9.4168	-0.0120	2.2470e-01	0.861	52.322	345.429136	11.500	33.3606	9.4155	1025.8208	25.7683	25.7681	5.3315	82.486	6.46343	6.46740	33.5220	4.0750e-03	9.4344	1025.8266	25.7740	30.2537	34.6342	38.9177	43.1063	9.7482e-04	2.2146e-06	33.5180	37562.2387	24
12.113	9.4217	-0.0120	2.2242e-01	0.870	53.298	345.429147	12.000	33.4656	9.4204	1025.9044	25.8495	25.8493	5.3425	82.722	6.45836	6.46236	33.6272	3.8142e-03	9.4375	1025.9099	25.8550	30.3338	34.7135	38.9962	43.1840	9.7474e-04	2.1377e-06	33.6234	37574.5558	23
12.617	9.4162	-0.0120	2.2851e-01	0.879	54.282	345.429158	12.500	33.4528	9.4148	1025.8976	25.8405	25.8402	5.3578	82.941	6.45968	6.46369	33.6144	3.8458e-03	9.4321	1025.9031	25.8460	30.3250	34.7049	38.9878	43.1758	9.7475e-04	2.1464e-06	33.6106	37552.9907	25
13.122	9.3928	-0.0120	2.3901e-01	0.869	55.303	345.429170	13.000	33.3417	9.3914	1025.8168	25.7574	25.7571	5.3662	82.970	6.46762	6.47164	33.5031	4.1220e-03	9.4106	1025.8226	25.7631	30.2435	34.6246	38.9088	43.0980	9.7483e-04	2.2252e-06	33.4990	37467.2364	24
13.627	9.3753	-0.0120	2.2577e-01	0.887	56.321	345.429182	13.500	33.2981	9.3738	1025.7879	25.7261	25.7259	5.3636	82.874	6.47194	6.47597	33.4594	4.2303e-03	9.3937	1025.7937	25.7320	30.2130	34.5949	38.8797	43.0695	9.7486e-04	2.2549e-06	33.4552	37399.8677	24
14.131	9.3641	-0.0119	2.5353e-01	0.881	57.303	345.429193	14.000	33.2418	9.3626	1025.7479	25.6839	25.6836	5.3705	82.931	6.47588	6.47992	33.4029	4.3704e-03	9.3835	1025.7539	25.6898	30.1715	34.5540	38.8394	43.0299	9.7489e-04	2.2951e-06	33.3985	37358.7755	23
14.636	9.3791	-0.0120	2.2661e-01	0.882	58.282	345.429205	14.500	33.3832	9.3775	1025.8584	25.7921	25.7918	5.3778	83.146	6.46785	6.47191	33.5446	4.0188e-03	9.3960	1025.8640	25.7977	30.2781	34.6593	38.9434	43.1326	9.7479e-04	2.1926e-06	33.5406	37408.6217	24
15.141	9.3722	-0.0120	2.1670e-01	0.897	59.274	345.429216	15.000	33.4428	9.3706	1025.9083	25.8397	25.8395	5.3815	83.223	6.46634	6.47044	33.6044	3.8708e-03	9.3880	1025.9139	25.8453	30.3254	34.7063	38.9901	43.1791	9.7474e-04	2.1475e-06	33.6005	37376.9353	24
15.646	9.3490	-0.0120	2.3201e-01	0.927	60.251	345.429227	15.500	33.4469	9.3473	1025.9176	25.8467	25.8464	5.3680	82.974	6.46949	6.47363	33.6085	3.8606e-03	9.3646	1025.9231	25.8522	30.3328	34.7141	38.9985	43.1879	9.7473e-04	2.1410e-06	33.6046	37283.3721	23
16.150	9.3581	-0.0120	2.2823e-01	0.918	61.219	345.429239	16.000	33.5205	9.3564	1025.9760	25.9028	25.9025	5.3704	83.067	6.46511	6.46926	33.6822	3.6776e-03	9.3724	1025.9813	25.9082	30.3880	34.7687	39.0523	43.2410	9.7468e-04	2.0880e-06	33.6786	37314.6950	23
16.655	9.3524	-0.0120	2.2720e-01	0.931	62.174	345.429250	16.500	33.5669	9.3506	1026.0155	25.9400	25.9397	5.4023	83.575	6.46400	6.46818	33.7287	3.5623e-03	9.3658	1026.0207	25.9453	30.4249	34.8053	39.0888	43.2773	9.7464e-04	2.0528e-06	33.7252	37288.2124	23
17.160	9.3531	-0.0120	2.1529e-01	0.898	63.139	345.429261	17.000	33.6121	9.3513	1026.0530	25.9753	25.9750	5.4111	83.737	6.46200	6.46620	33.7740	3.4499e-03	9.3657	1026.0582	25.9805	30.4597	34.8398	39.1229	43.3111	9.7460e-04	2.0195e-06	33.7706	37288.0043	24
17.664	9.4016	-0.0120	2.5382e-01	0.960	64.132	345.429272	17.500	33.6927	9.3997	1026.1104	26.0305	26.0301	5.4111	83.870	6.45177	6.45590	33.8548	3.2496e-03	9.4128	1026.1155	26.0355	30.5131	34.8916	39.1731	43.3598	9.7455e-04	1.9674e-06	33.8515	37475.8211	24
18.169	9.3321	-0.0120	2.5080e-01	1.004	65.181	345.429285	18.000	33.7015	9.3301	1026.1309	26.0486	26.0483	5.4264	83.983	6.46128	6.46556	33.8637	3.2277e-03	9.3429	1026.1359	26.0536	30.5327	34.9126	39.1955	43.3836	9.7453e-04	1.9503e-06	33.8604	37197.0905	26
18.674	9.2905	-0.0120	2.3011e-01	0.999	66.246	345.429297	18.500	33.7475	9.2885	1026.1759	26.0913	26.0910	5.4467	84.246	6.46527	6.46965	33.9098	3.1133e-03	9.3005	1026.1808	26.0962	30.5759	34.9564	39.2398	43.4284	9.7449e-04	1.9099e-06	33.9067	37027.5497	25
19.179	9.2789	-0.0120	2.1656e-01	1.002	67.253	345.429308	19.000	33.7789	9.2768	1026.2046	26.1177	26.1174	5.4414	84.159	6.46562	6.47004	33.9412	3.0354e-03	9.2882	1026.2094	26.1226	30.6022	34.9827	39.2662	43.4548	9.7446e-04	1.8850e-06	33.9382	36978.7228	23
19.683	9.2973	-0.0120	2.1370e-01	1.017	68.179	345.429319	19.500	33.7960	9.2952	1026.2173	26.1282	26.1278	5.4221	83.904	6.46229	6.46667	33.9583	2.9928e-03	9.3063	1026.2221	26.1330	30.6121	34.9921	39.2751	43.4632	9.7445e-04	1.8752e-06	33.9554	37050.8283	22
20.188	9.3015	-0.0120	2.2181e-01	1.038	69.145	345.429330	20.000	33.8287	9.2993	1026.2445	26.1531	26.1527	5.4063	83.685	6.46032	6.46471	33.9911	2.9116e-03	9.3100	1026.2492	26.1578	30.6366	35.0163	39.2989	43.4868	9.7442e-04	1.8518e-06	33.9882	37065.3835	24
20.693	9.3112	-0.0120	2.1178e-01	1.018	70.189	345.429342	20.500	33.8470	9.3089	1026.2595	26.1658	26.1654	5.3801	83.307	6.45819	6.46256	34.0094	2.8661e-03	9.3192	1026.2642	26.1705	30.6490	35.0283	39.3107	43.4982	9.7441e-04	1.8398e-06	34.0066	37102.4602	26
21.198	9.3475	-0.0120	2.0601e-01	0.963	71.235	345.429355	21.000	33.8916	9.3452	1026.2908	26.1948	26.1945	5.3525	82.970	6.45118	6.45550	34.0541	2.7553e-03	9.3547	1026.2954	26.1995	30.6768	35.0550	39.3363	43.5228	9.7438e-04	1.8124e-06	34.0514	37244.1290	24
21.702	9.3729	-0.0120	2.0244e-01	0.991	72.240	345.429366	21.500	33.9097	9.3706	1026.3031	26.2048	26.2045	5.3448	82.905	6.44682	6.45109	34.0723	2.7103e-03	9.3798	1026.3077	26.2095	30.6861	35.0637	39.3443	43.5302	9.7437e-04	1.8031e-06	34.0695	37344.3505	24
22.207	9.4409	-0.0120	1.9594e-01	0.950	73.201	345.429377	22.000	33.9487	9.4385	1026.3248	26.2243	26.2239	5.3386	82.955	6.43558	6.43973	34.1114	2.6133e-03	9.4471	1026.3293	26.2289	30.7037	35.0796	39.3585	43.5428	9.7434e-04	1.7848e-06	34.1088	37613.0469	23
22.712	9.5060	-0.0120	1.9537e-01	0.943	74.156	345.429388	22.500	33.9881	9.5035	1026.3472	26.2445	26.2441	5.3333	83.011	6.42477	6.42880	34.1509	2.5152e-03	9.5115	1026.3517	26.2490	30.7222	35.0964	39.3737	43.5564	9.7432e-04	1.7658e-06	34.1484	37869.9176	23
23.216	9.5072	-0.0120	1.9972e-01	0.975	75.159	345.429400	23.000	33.9910	9.5047	1026.3516	26.2466	26.2462	5.3338	83.024	6.42448	6.42851	34.1538	2.5081e-03	9.5126	1026.3561	26.2511	30.7242	35.0983	39.3756	43.5583	9.7432e-04	1.7639e-06	34.1513	37874.3982	25
23.721	9.5135	-0.0120	1.9994e-01	0.969	76.190	345.429412	23.500	33.9994	9.5109	1026.3594	26.2521	26.2517	5.3315	83.004	6.42325	6.42727	34.1622	2.4873e-03	9.5187	1026.3639	26.2566	30.7295	35.1034	39.3806	43.5631	9.7431e-04	1.7588e-06	34.1597	37898.5200	24
24.226	9.5226	-0.0120	1.9390e-01	0.934	77.208	345.429424	24.000	34.0074	9.5199	1026.3665	26.2569	26.2565	5.3347	83.074	6.42163	6.42564	34.1703	2.4673e-03	9.5276	1026.3709	26.2614	30.7340	35.1077	39.3846	43.5669	9.7431e-04	1.7544e-06	34.1678	37934.2230	25
24.731	9.5391	-0.0120	1.9434e-01	0.934	78.232	345.429436	24.500	34.0152	9.5364	1026.3721	26.2603	26.2598	5.3231	82.927	6.41898	6.42296	34.1780	2.4480e-03	9.5440	1026.3765	26.2647	30.7369	35.1103	39.3868	43.5686	9.7430e-04	1.7513e-06	34.1756	37999.5932	24
25.235	9.5475	-0.0120	2.0227e-01	0.939	79.260	345.429447	25.000	34.0223	9.5447	1026.3786	26.2645	26.2640	5.3146	82.813	6.41752	6.42148	34.1851	2.4303e-03	9.5521	1026.3830	26.2689	30.7409	35.1140	39.3903	43.5719	9.7429e-04	1.7475e-06	34.1827	38032.0499	25
25.740	9.5517	-0.0120	1.8960e-01	0.999	80.284	345.429459	25.500	34.0291	9.5489	1026.3855	26.2691	26.2686	5.2980	82.567	6.41665	6.42060	34.1919	2.4135e-03	9.5562	1026.3899	26.2735	30.7454	35.1183	39.3945	43.5760	9.7429e-04	1.7432e-06	34.1895	38048.2340	24
26.245	9.5627	-0.0120	1.8561e-01	0.911	81.292	345.429471	26.000	34.0386	9.5598	1026.3934	26.2748	26.2743	5.2780	82.279	6.41470	6.41864	34.2015	2.3897e-03	9.5669	1026.3978	26.2792	30.7507	35.1233	39.3992	43.5805	9.7428e-04	1.7379e-06	34.1991	38091.3128	24
26.750	9.5854	-0.0120	1.8851e-01	0.935	82.286	345.429482	26.500	34.0511	9.5824	1026.4017	26.2808	26.2803	5.2684	82.177	6.41100	6.41490	34.2141	2.3586e-03	9.5894	1026.4061	26.2852	30.7561	35.1282	39.4035	43.5843	9.7427e-04	1.7323e-06	34.2117	38180.8274	25
27.254	9.6288	-0.0120	1.8318e-01	0.937	83.286	345.429494	27.000	34.0732	9.6258	1026.4141	26.2909	26.2904	5.2590	82.121	6.40401	6.40783	34.2362	2.3037e-03	9.6323	1026.4184	26.2953	30.7651	35.1361	39.4104	43.5901	9.7426e-04	1.7229e-06	34.2339	38352.3289	23
27.759	9.6418	-0.0120	1.8168e-01	0.934	84.294	345.429506	27.500	34.0787	9.6387	1026.4185	26.2931	26.2925	5.2594	82.153	6.40196	6.40576	34.2417	2.2901e-03	9.6452	1026.4229	26.2974	30.7669	35.1376	39.4116	43.5910	9.7426e-04	1.7210e-06	34.2394	38403.6459	25
28.264	9.6512	-0.0120	1.8221e-01	0.930	85.347	345.429518	28.000	34.0844	9.6480	1026.4237	26.2960	26.2955	5.2523	82.061	6.40041	6.40419	34.2474	2.2758e-03	9.6544	1026.4281	26.3004	30.7696	35.1401	39.4138	43.5930	9.7425e-04	1.7183e-06	34.2452	38440.4725	26
28.769	9.6756	-0.0120	1.7756e-01	0.906	86.394	345.429530	28.500	34.0990	9.6724	1026.4333	26.3034	26.3028	5.2505	82.084	6.39640	6.40014	34.2621	2.2395e-03	9.6785	1026.4377	26.3077	30.7763	35.1462	39.4193	43.5980	9.7424e-04	1.7115e-06	34.2598	38536.6955	24
29.273	9.6916	-0.0120	1.7957e-01	0.897	87.388	345.429541	29.000	34.1205	9.6884	1026.4497	26.3175	26.3170	5.2503	82.123	6.39327	6.39698	34.2836	2.1861e-03	9.6942	1026.4541	26.3218	30.7900	35.1593	39.4320	43.6102	9.7423e-04	1.6982e-06	34.2815	38599.0763	24
29.778	9.7022	-0.0120	1.7705e-01	0.904	88.393	345.429553	29.500	34.1358	9.6989	1026.4622	26.3277	26.3271	5.2392	81.976	6.39117	6.39487	34.2989	2.1481e-03	9.7044	1026.4665	26.3320	30.7998	35.1688	39.4411	43.6190	9.7422e-04	1.6887e-06	34.2968	38639.8830	24
30.283	9.7103	-0.0120	1.7939e-01	0.894	89.434	345.429565	30.000	34.1444	9.7069	1026.4698	26.3330	26.3325	5.2353	81.933	6.38968	6.39336	34.3075	2.1268e-03	9.7123	1026.4741	26.3373	30.8049	35.1736	39.4458	43.6234	9.7421e-04	1.6837e-06	34.3054	38671.6266	26
30.788	9.7210	-0.0120	1.7567e-01	0.901	90.512	345.429578	30.500	34.1552	9.7176	1026.4788	26.3398	26.3392	5.2434	82.085	6.38775	6.39141	34.3184	2.0998e-03	9.7227	1026.4830	26.3440	30.8113	35.1797	39.4516	43.6289	9.7420e-04	1.6775e-06	34.3163	38713.2047	26
31.292	9.7278	-0.0120	1.7483e-01	0.928	91.601	345.429590	31.000	34.1654	9.7243	1026.4879	26.3466	26.3460	5.2415	82.072	6.38639	6.39004	34.3286	2.0745e-03	9.7293	1026.4921	26.3508	30.8179	35.1861	39.4577	43.6349	9.7419e-04	1.6711e-06	34.3265	38739.3660	25
31.797	9.7237	-0.0120	1.8122e-01	0.956	92.621	345.429602	31.500	34.1676	9.7201	1026.4926	26.3490	26.3484	5.2322	81.921	6.38687	6.39053	34.3308	2.0691e-03	9.7251	1026.4968	26.3532	30.8203	35.1887	39.4604	43.6376	9.7419e-04	1.6690e-06	34.3287	38722.4827	24
32.302	9.7239	-0.0120	1.8049e-01	0.924	93.587	345.429613	32.000	34.1769	9.7203	1026.5021	26.3562	26.3556	5.2340	81.954	6.38646	6.39012	34.3401	2.0460e-03	9.7251	1026.5063	26.3604	30.8274	35.1957	39.4673	43.6445	9.7418e-04	1.6622e-06	34.3380	38722.5665	23
32.807	9.7244	-0.0120	1.7892e-01	0.911	94.534	345.429624	32.500	34.1814	9.7207	1026.5078	26.3597	26.3591	5.2394	82.043	6.38621	6.38987	34.3446	2.0348e-03	9.7254	1026.5120	26.3639	30.8309	35.1991	39.4707	43.6478	9.7417e-04	1.6591e-06	34.3426	38723.8895	23
33.311	9.7409	-0.0120	1.7247e-01	0.892	95.520	345.429636	33.000	34.1980	9.7372	1026.5203	26.3699	26.3693	5.2412	82.110	6.38322	6.38686	34.3613	1.9935e-03	9.7416	1026.5245	26.3741	30.8406	35.2083	39.4795	43.6562	9.7416e-04	1.6495e-06	34.3593	38788.5620	24
33.816	9.7383	-0.0120	1.7549e-01	0.863	96.592	345.429648	33.500	34.1992	9.7345	1026.5239	26.3712	26.3706	5.2302	81.932	6.38354	6.38718	34.3624	1.9907e-03	9.7389	1026.5281	26.3754	30.8420	35.2098	39.4810	43.6577	9.7416e-04	1.6484e-06	34.3604	38777.7907	27
34.321	9.7538	-0.0120	1.7250e-01	0.891	97.638	345.429660	34.000	34.2123	9.7499	1026.5339	26.3790	26.3783	5.2150	81.729	6.38084	6.38446	34.3756	1.9579e-03	9.7541	1026.5381	26.3831	30.8493	35.2166	39.4875	43.6638	9.7415e-04	1.6412e-06	34.3737	38838.3262	23
34.826	9.7553	-0.0120	1.7317e-01	0.869	98.575	345.429671	34.500	34.2162	9.7514	1026.5390	26.3818	26.3811	5.2205	81.820	6.38047	6.38409	34.3795	1.9483e-03	9.7555	1026.5431	26.3859	30.8520	35.2193	39.4900	43.6663	9.7414e-04	1.6387e-06	34.3776	38844.0243	22
35.330	9.7613	-0.0120	1.7039e-01	0.923	99.505	345.429682	35.000	34.2226	9.7573	1026.5453	26.3858	26.3851	5.2227	81.869	6.37937	6.38298	34.3859	1.9324e-03	9.7613	1026.5494	26.3899	30.8558	35.2229	39.4935	43.6697	9.7414e-04	1.6350e-06	34.3840	38867.3741	23
35.835	9.7608	-0.0120	1.7328e-01	0.879	100.517	345.429693	35.500	34.2215	9.7568	1026.5468	26.3850	26.3843	5.2128	81.712	6.37949	6.38310	34.3848	1.9351e-03	9.7608	1026.5509	26.3892	30.8550	35.2222	39.4928	43.6690	9.7414e-04	1.6358e-06	34.3829	38865.0203	26
36.340	9.7673	-0.0120	1.7004e-01	0.858	101.591	345.429706	36.000	34.2311	9.7632	1026.5554	26.3914	26.3907	5.1962	81.468	6.37819	6.38179	34.3944	1.9113e-03	9.7671	1026.5595	26.3955	30.8612	35.2282	39.4986	43.6745	9.7413e-04	1.6299e-06	34.3925	38890.3261	26
36.845	9.7713	-0.0120	1.7045e-01	0.839	102.654	345.429718	36.500	34.2417	9.7672	1026.5653	26.3990	26.3983	5.1963	81.483	6.37720	6.38079	34.4050	1.8850e-03	9.7709	1026.5694	26.4031	30.8686	35.2355	39.5057	43.6815	9.7412e-04	1.6228e-06	34.4031	38905.2438	25
37.349	9.7720	-0.0120	1.6993e-01	0.846	103.673	345.429730	37.000	34.2453	9.7678	1026.5704	26.4018	26.4011	5.1756	81.161	6.37695	6.38054	34.4087	1.8758e-03	9.7714	1026.5745	26.4059	30.8714	35.2381	39.5083	43.6841	9.7411e-04	1.6203e-06	34.4068	38907.6346	24
37.854	9.7727	-0.0120	1.7356e-01	0.885	104.657	345.429741	37.500	34.2503	9.7685	1026.5764	26.4055	26.4048	5.1550	80.842	6.37665	6.38025	34.4137	1.8635e-03	9.7720	1026.5805	26.4096	30.8751	35.2418	39.5120	43.6877	9.7411e-04	1.6168e-06	34.4118	38909.6776	23
38.359	9.7783	-0.0120	1.7148e-01	0.819	105.621	345.429753	38.000	34.2685	9.7740	1026.5920	26.4189	26.4181	5.1646	81.012	6.37513	6.37872	34.4319	1.8182e-03	9.7772	1026.5960	26.4229	30.8881	35.2546	39.5245	43.7000	9.7409e-04	1.6043e-06	34.4301	38930.4930	23
38.864	9.7789	-0.0120	1.6949e-01	0.801	106.620	345.429764	38.500	34.2711	9.7745	1026.5962	26.4208	26.4200	5.1718	81.126	6.37494	6.37853	34.4345	1.8119e-03	9.7777	1026.6002	26.4248	30.8900	35.2564	39.5263	43.7018	9.7409e-04	1.6027e-06	34.4327	38932.4254	25
39.369	9.7791	-0.0120	1.6958e-01	0.880	107.703	345.429777	39.000	34.2800	9.7747	1026.6054	26.4277	26.4269	5.1713	81.125	6.37454	6.37814	34.4434	1.7897e-03	9.7777	1026.6094	26.4317	30.8968	35.2632	39.5330	43.7085	9.7408e-04	1.5962e-06	34.4416	38932.5690	27
39.873	9.7749	-0.0120	1.7195e-01	0.806	108.769	345.429789	39.500	34.2959	9.7704	1026.6208	26.4409	26.4401	5.1698	81.102	6.37448	6.37809	34.4594	1.7501e-03	9.7731	1026.6248	26.4449	30.9099	35.2763	39.5461	43.7215	9.7407e-04	1.5839e-06	34.4577	38914.2467	24
40.378	9.7715	-0.0120	1.7096e-01	0.841	109.713	345.429800	40.000	34.3108	9.7669	1026.6353	26.4531	26.4523	5.1576	80.913	6.37434	6.37796	34.4743	1.7130e-03	9.7693	1026.6393	26.4571	30.9221	35.2884	39.5582	43.7336	9.7405e-04	1.5724e-06	34.4726	38899.2902	22
40.883	9.7723	-0.0120	1.6712e-01	0.797	110.631	345.429811	40.500	34.3105	9.7677	1026.6372	26.4527	26.4519	5.1442	80.703	6.37424	6.37786	34.4740	1.7140e-03	9.7702	1026.6411	26.4566	30.9217	35.2880	39.5577	43.7331	9.7405e-04	1.5729e-06	34.4723	38902.5585	22
41.388	9.7680	-0.0120	1.7358e-01	0.794	111.581	345.429822	41.000	34.3175	9.7634	1026.6457	26.4589	26.4581	5.1351	80.556	6.37455	6.37818	34.4810	1.6965e-03	9.7656	1026.6496	26.4628	30.9279	35.2942	39.5641	43.7395	9.7404e-04	1.5671e-06	34.4793	38884.5044	23
41.892	9.7663	-0.0120	1.7044e-01	0.786	112.588	345.429833	41.500	34.3273	9.7616	1026.6559	26.4669	26.4661	5.1237	80.380	6.37439	6.37803	34.4908	1.6721e-03	9.7637	1026.6598	26.4708	30.9358	35.3021	39.5719	43.7473	9.7403e-04	1.5597e-06	34.4892	38876.6937	25
42.397	9.7602	-0.0120	1.6942e-01	0.797	113.602	345.429845	42.000	34.3442	9.7555	1026.6724	26.4811	26.4803	5.1202	80.322	6.37454	6.37820	34.5078	1.6302e-03	9.7573	1026.6763	26.4850	30.9500	35.3163	39.5861	43.7615	9.7402e-04	1.5464e-06	34.5061	38851.0845	24
42.902	9.7558	-0.0120	1.7095e-01	0.848	114.593	345.429856	42.500	34.3580	9.7510	1026.6862	26.4926	26.4918	5.1214	80.340	6.37459	6.37826	34.5216	1.5959e-03	9.7526	1026.6901	26.4964	30.9615	35.3278	39.5976	43.7730	9.7400e-04	1.5356e-06	34.5200	38832.2291	23
43.407	9.7544	-0.0120	1.6933e-01	0.778	115.554	345.429867	43.000	34.3602	9.7495	1026.6905	26.4945	26.4937	5.1063	80.103	6.37469	6.37837	34.5238	1.5904e-03	9.7511	1026.6943	26.4984	30.9634	35.3298	39.5996	43.7750	9.7400e-04	1.5338e-06	34.5222	38826.2947	23
43.912	9.7532	-0.0120	1.6882e-01	0.797	116.495	345.429878	43.500	34.3625	9.7483	1026.6948	26.4966	26.4958	5.0979	79.970	6.37477	6.37844	34.5261	1.5846e-03	9.7497	1026.6986	26.5004	30.9655	35.3319	39.6017	43.7771	9.7400e-04	1.5320e-06	34.5246	38821.0158	23
