PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
7.066	9.1786	0.1359	2.4821e-01	0.699	29.100	345.544515	7.000	30.9299	9.1779	1023.9377	23.9056	23.9055	5.2978	80.266	6.60021	6.60370	31.0858	1.0117e-02	9.2375	1023.9479	23.9157	28.4187	32.8217	37.1270	41.3367	9.7661e-04	3.9827e-06	31.0757	36776.0435	22
7.570	9.2347	0.1212	2.3474e-01	0.678	30.035	345.544526	7.500	31.0804	9.2339	1024.0489	24.0145	24.0144	5.1949	78.881	6.58564	6.58908	31.2367	9.7431e-03	9.2913	1024.0589	24.0244	28.5250	32.9257	37.2288	41.4364	9.7651e-04	3.8791e-06	31.2269	36990.7981	23
8.075	9.5956	0.1060	2.0324e-01	0.720	30.986	345.544537	8.000	31.6759	9.5948	1024.4596	24.4230	24.4228	5.1076	78.478	6.50832	6.51130	31.8335	8.2627e-03	9.6436	1024.4686	24.4320	28.9201	33.3088	37.6002	41.7964	9.7612e-04	3.4908e-06	31.8253	38396.9076	23
8.580	9.8364	0.1025	2.0813e-01	0.764	31.938	345.544548	8.500	32.1493	9.8354	1024.7926	24.7537	24.7535	5.0534	78.294	6.45431	6.45700	32.3080	7.0861e-03	9.8768	1024.8008	24.7620	29.2413	33.6215	37.9046	42.0929	9.7580e-04	3.1767e-06	32.3009	39327.9202	22
9.084	9.9884	0.0861	2.0603e-01	0.762	32.900	345.544559	9.000	32.6259	9.9874	1025.1418	25.1007	25.1005	4.9827	77.694	6.41323	6.41582	32.7857	5.9012e-03	10.0206	1025.1492	25.1081	29.5807	33.9542	38.2310	42.4132	9.7547e-04	2.8473e-06	32.7798	39902.2770	24
9.589	9.9784	0.0758	2.0251e-01	0.731	33.887	345.544570	9.500	32.7376	9.9774	1025.2328	25.1895	25.1893	4.9105	76.605	6.41005	6.41269	32.8976	5.6238e-03	10.0085	1025.2400	25.1967	29.6686	34.0416	38.3178	42.4994	9.7538e-04	2.7632e-06	32.8919	39853.9728	24
10.094	10.0307	0.0668	2.0016e-01	0.721	34.864	345.544582	10.000	32.8807	10.0296	1025.3381	25.2925	25.2923	4.8483	75.791	6.39687	6.39947	33.0410	5.2680e-03	10.0583	1025.3450	25.2994	29.7692	34.1401	38.4142	42.5939	9.7528e-04	2.6656e-06	33.0357	40052.6708	23
10.598	10.2095	0.0710	1.8631e-01	0.733	35.846	345.544593	10.500	33.1141	10.2083	1025.4923	25.4445	25.4443	4.8180	75.725	6.36255	6.36489	33.2749	4.6879e-03	10.2331	1025.4989	25.4511	29.9153	34.2807	38.5497	42.7243	9.7514e-04	2.5215e-06	33.2702	40750.5454	24
11.103	10.2567	0.0691	1.8371e-01	0.730	36.823	345.544604	11.000	33.2407	10.2554	1025.5853	25.5352	25.5350	4.8159	75.831	6.35089	6.35319	33.4018	4.3732e-03	10.2780	1025.5916	25.5416	30.0038	34.3674	38.6346	42.8075	9.7505e-04	2.4356e-06	33.3974	40929.7484	23
11.608	10.2684	0.0679	1.8592e-01	0.725	37.767	345.544615	11.500	33.3378	10.2671	1025.6613	25.6089	25.6087	4.8157	75.893	6.34533	6.34765	33.4991	4.1319e-03	10.2879	1025.6675	25.6151	30.0764	34.4391	38.7054	42.8774	9.7498e-04	2.3658e-06	33.4949	40969.1301	22
12.113	10.2424	0.0597	1.8088e-01	0.736	38.697	345.544626	12.000	33.3936	10.2410	1025.7116	25.6569	25.6567	4.8112	75.807	6.34664	6.34902	33.5551	3.9931e-03	10.2608	1025.7176	25.6630	30.1245	34.4873	38.7537	42.9259	9.7493e-04	2.3204e-06	33.5511	40860.9114	22
12.617	10.2400	0.0578	1.8417e-01	0.736	39.646	345.544637	12.500	33.4044	10.2386	1025.7228	25.6658	25.6656	4.8005	75.639	6.34653	6.34892	33.5659	3.9661e-03	10.2581	1025.7288	25.6719	30.1333	34.4961	38.7625	42.9346	9.7492e-04	2.3121e-06	33.5620	40850.1629	24
13.122	10.2521	0.0566	1.7788e-01	0.737	40.620	345.544648	13.000	33.4329	10.2506	1025.7452	25.6860	25.6857	4.7808	75.363	6.34371	6.34609	33.5944	3.8954e-03	10.2696	1025.7511	25.6920	30.1529	34.5153	38.7812	42.9530	9.7490e-04	2.2931e-06	33.5906	40896.2668	23
13.627	10.2658	0.0549	1.7190e-01	0.753	41.613	345.544660	13.500	33.4837	10.2642	1025.7847	25.7233	25.7230	4.7602	75.084	6.33978	6.34214	33.6454	3.7691e-03	10.2823	1025.7906	25.7291	30.1895	34.5512	38.8165	42.9877	9.7486e-04	2.2578e-06	33.6416	40946.8327	24
14.131	10.2620	0.0517	1.7147e-01	0.745	42.579	345.544671	14.000	33.5662	10.2604	1025.8520	25.7883	25.7880	4.7445	74.871	6.33695	6.33935	33.7280	3.5640e-03	10.2769	1025.8577	25.7940	30.2538	34.6150	38.8799	43.0505	9.7479e-04	2.1964e-06	33.7245	40925.4223	23
14.636	10.2591	0.0516	1.6877e-01	0.737	43.504	345.544682	14.500	33.6387	10.2574	1025.9113	25.8454	25.8451	4.7612	75.165	6.33441	6.33685	33.8007	3.3837e-03	10.2726	1025.9169	25.8509	30.3103	34.6710	38.9355	43.1057	9.7474e-04	2.1424e-06	33.7974	40908.0084	22
15.141	10.2720	0.0497	1.7582e-01	0.773	44.423	345.544692	15.000	33.6859	10.2703	1025.9482	25.8800	25.8797	4.7878	75.628	6.33073	6.33315	33.8480	3.2665e-03	10.2846	1025.9537	25.8854	30.3442	34.7043	38.9682	43.1379	9.7470e-04	2.1097e-06	33.8447	40955.9995	22
15.646	10.2571	0.0498	1.7153e-01	0.744	45.347	345.544703	15.500	33.7039	10.2553	1025.9671	25.8966	25.8963	4.7989	75.788	6.33203	6.33449	33.8661	3.2216e-03	10.2693	1025.9725	25.9020	30.3609	34.7213	38.9853	43.1552	9.7468e-04	2.0941e-06	33.8629	40895.0679	22
16.150	10.2308	0.0446	1.7145e-01	0.739	46.303	345.544714	16.000	33.7290	10.2289	1025.9935	25.9207	25.9203	4.8093	75.921	6.33464	6.33715	33.8912	3.1593e-03	10.2424	1025.9989	25.9260	30.3853	34.7461	39.0104	43.1807	9.7466e-04	2.0714e-06	33.8881	40787.4960	24
16.655	10.2116	0.0415	1.7045e-01	0.736	47.332	345.544726	16.500	33.7674	10.2097	1026.0290	25.9539	25.9536	4.7850	75.524	6.33571	6.33828	33.9297	3.0640e-03	10.2224	1026.0343	25.9592	30.4186	34.7795	39.0440	43.2143	9.7463e-04	2.0400e-06	33.9266	40707.7480	25
17.160	10.1795	0.0419	1.6940e-01	0.742	48.371	345.544738	17.000	33.8258	10.1775	1026.0823	26.0050	26.0046	4.7679	75.231	6.33774	6.34039	33.9882	2.9187e-03	10.1892	1026.0875	26.0101	30.4698	34.8309	39.0957	43.2663	9.7458e-04	1.9917e-06	33.9853	40575.0950	24
17.664	10.1626	0.0374	1.6880e-01	0.756	49.357	345.544750	17.500	33.8576	10.1606	1026.1124	26.0327	26.0324	4.7696	75.245	6.33878	6.34147	34.0201	2.8396e-03	10.1715	1026.1174	26.0378	30.4976	34.8589	39.1238	43.2944	9.7455e-04	1.9655e-06	34.0173	40504.7171	23
18.169	10.1877	0.0404	1.6988e-01	0.780	50.296	345.544760	18.000	33.8805	10.1856	1026.1282	26.0463	26.0459	4.7594	75.135	6.33441	6.33706	34.0430	2.7827e-03	10.1962	1026.1332	26.0513	30.5104	34.8710	39.1352	43.3053	9.7453e-04	1.9528e-06	34.0403	40603.1238	23
18.674	10.1668	0.0398	1.7260e-01	0.740	51.226	345.544771	18.500	33.9059	10.1647	1026.1539	26.0697	26.0693	4.7472	74.922	6.33624	6.33894	34.0685	2.7195e-03	10.1748	1026.1589	26.0747	30.5341	34.8949	39.1594	43.3297	9.7451e-04	1.9307e-06	34.0658	40517.6412	22
19.179	10.1617	0.0386	1.7094e-01	0.750	52.207	345.544783	19.000	33.9179	10.1595	1026.1664	26.0799	26.0795	4.7394	74.796	6.33645	6.33916	34.0806	2.6897e-03	10.1694	1026.1713	26.0849	30.5443	34.9051	39.1696	43.3400	9.7450e-04	1.9212e-06	34.0779	40496.3403	25
19.683	10.1440	0.0381	1.6630e-01	0.739	53.257	345.544795	19.500	33.9426	10.1418	1026.1910	26.1022	26.1019	4.7583	75.077	6.33788	6.34063	34.1053	2.6283e-03	10.1512	1026.1959	26.1071	30.5668	34.9278	39.1925	43.3630	9.7447e-04	1.9001e-06	34.1027	40423.5401	26
20.188	10.1173	0.0374	1.6703e-01	0.741	54.332	345.544807	20.000	33.9731	10.1150	1026.2216	26.1305	26.1301	4.7726	75.274	6.34031	6.34313	34.1358	2.5526e-03	10.1238	1026.2264	26.1354	30.5953	34.9567	39.2218	43.3926	9.7444e-04	1.8734e-06	34.1333	40314.3413	25
20.693	10.1183	0.0367	1.6483e-01	0.763	55.316	345.544818	20.500	33.9937	10.1159	1026.2398	26.1465	26.1461	4.7801	75.404	6.33934	6.34216	34.1565	2.5013e-03	10.1244	1026.2446	26.1513	30.6111	34.9723	39.2372	43.4078	9.7443e-04	1.8584e-06	34.1540	40316.5634	22
21.198	10.1159	0.0375	1.6422e-01	0.742	56.188	345.544829	21.000	33.9873	10.1135	1026.2375	26.1419	26.1415	4.7829	75.441	6.33993	6.34276	34.1500	2.5174e-03	10.1221	1026.2423	26.1467	30.6066	34.9679	39.2329	43.4036	9.7443e-04	1.8629e-06	34.1475	40307.1867	20
21.702	10.1130	0.0355	1.6614e-01	0.739	57.075	345.544839	21.500	33.9887	10.1105	1026.2414	26.1435	26.1431	4.7739	75.295	6.34027	6.34310	34.1515	2.5137e-03	10.1190	1026.2462	26.1483	30.6083	34.9697	39.2347	43.4055	9.7443e-04	1.8615e-06	34.1490	40295.2447	23
22.207	10.1058	0.0360	1.6585e-01	0.777	58.055	345.544850	22.000	33.9994	10.1032	1026.2532	26.1531	26.1526	4.7569	75.019	6.34083	6.34369	34.1622	2.4873e-03	10.1116	1026.2579	26.1578	30.6179	34.9793	39.2444	43.4153	9.7441e-04	1.8525e-06	34.1597	40265.2788	24
22.712	10.0877	0.0346	1.6434e-01	0.722	59.120	345.544862	22.500	34.0213	10.0851	1026.2757	26.1733	26.1728	4.7597	75.046	6.34242	6.34532	34.1842	2.4327e-03	10.0930	1026.2804	26.1780	30.6383	35.0000	39.2653	43.4363	9.7439e-04	1.8335e-06	34.1818	40191.3905	26
23.216	10.0790	0.0334	1.7156e-01	0.781	60.186	345.544875	23.000	34.0325	10.0763	1026.2882	26.1835	26.1831	4.7737	75.258	6.34317	6.34609	34.1954	2.4049e-03	10.0840	1026.2929	26.1882	30.6486	35.0104	39.2758	43.4469	9.7438e-04	1.8239e-06	34.1930	40155.3411	25
23.721	10.0685	0.0337	1.6248e-01	0.928	61.160	345.544886	23.500	34.0515	10.0658	1026.3071	26.2001	26.1997	4.7702	75.195	6.34384	6.34678	34.2144	2.3577e-03	10.0731	1026.3117	26.2048	30.6652	35.0271	39.2926	43.4638	9.7436e-04	1.8083e-06	34.2121	40111.9073	22
24.226	10.0649	0.0339	1.6740e-01	0.731	62.032	345.544896	24.000	34.0544	10.0621	1026.3123	26.2030	26.2025	4.7787	75.324	6.34422	6.34717	34.2173	2.3505e-03	10.0694	1026.3169	26.2076	30.6682	35.0301	39.2956	43.4669	9.7436e-04	1.8057e-06	34.2150	40097.1351	21
24.731	10.0541	0.0333	1.6544e-01	0.942	62.914	345.544906	24.500	34.0658	10.0513	1026.3253	26.2138	26.2133	4.7875	75.450	6.34525	6.34823	34.2287	2.3222e-03	10.0583	1026.3299	26.2184	30.6790	35.0411	39.3068	43.4782	9.7435e-04	1.7956e-06	34.2264	40052.6531	22
25.235	10.0455	0.0336	1.6161e-01	0.780	63.923	345.544918	25.000	34.0713	10.0426	1026.3334	26.2196	26.2191	4.7921	75.511	6.34620	6.34920	34.2343	2.3084e-03	10.0496	1026.3379	26.2241	30.6850	35.0472	39.3130	43.4846	9.7434e-04	1.7902e-06	34.2320	40017.8217	26
25.740	10.0372	0.0325	1.6951e-01	0.772	65.032	345.544931	25.500	34.0812	10.0342	1026.3448	26.2287	26.2282	4.7897	75.465	6.34695	6.34997	34.2442	2.2839e-03	10.0410	1026.3493	26.2332	30.6942	35.0565	39.3224	43.4941	9.7433e-04	1.7817e-06	34.2419	39983.6001	27
26.245	9.9988	0.0312	1.6787e-01	0.776	66.118	345.544944	26.000	34.1220	9.9958	1026.3854	26.2670	26.2665	4.7862	75.367	6.35058	6.35368	34.2850	2.1826e-03	10.0018	1026.3898	26.2715	30.7329	35.0958	39.3622	43.5344	9.7429e-04	1.7455e-06	34.2829	39827.2066	24
26.750	9.9761	0.0278	1.6705e-01	0.785	67.074	345.544955	26.500	34.1443	9.9731	1026.4090	26.2883	26.2878	4.7953	75.483	6.35280	6.35596	34.3075	2.1269e-03	9.9786	1026.4134	26.2927	30.7545	35.1177	39.3844	43.5569	9.7427e-04	1.7254e-06	34.3053	39734.6883	22
27.254	9.9976	0.0305	1.6285e-01	0.790	67.947	345.544965	27.000	34.1184	9.9945	1026.3874	26.2645	26.2639	4.8070	75.690	6.35089	6.35400	34.2815	2.1914e-03	10.0006	1026.3918	26.2689	30.7304	35.0933	39.3598	43.5320	9.7429e-04	1.7482e-06	34.2793	39822.1468	21
27.759	9.9893	0.0276	1.6527e-01	0.799	68.868	345.544975	27.500	34.1263	9.9861	1026.3973	26.2721	26.2715	4.8141	75.792	6.35171	6.35484	34.2894	2.1717e-03	9.9921	1026.4017	26.2765	30.7381	35.1012	39.3677	43.5401	9.7428e-04	1.7411e-06	34.2872	39788.2353	24
28.264	9.9815	0.0261	1.6873e-01	0.807	69.969	345.544988	28.000	34.1361	9.9783	1026.4085	26.2810	26.2805	4.8376	76.155	6.35239	6.35553	34.2992	2.1474e-03	9.9840	1026.4129	26.2854	30.7472	35.1103	39.3770	43.5493	9.7427e-04	1.7327e-06	34.2971	39756.2645	28
28.769	9.9702	0.0275	1.7146e-01	0.848	71.181	345.545002	28.500	34.1487	9.9669	1026.4225	26.2928	26.2922	4.8637	76.552	6.35344	6.35661	34.3118	2.1162e-03	9.9724	1026.4269	26.2971	30.7590	35.1223	39.3891	43.5617	9.7425e-04	1.7217e-06	34.3097	39709.9569	28
29.273	9.9334	0.0263	1.6017e-01	0.818	72.223	345.545014	29.000	34.1846	9.9301	1026.4591	26.3270	26.3265	4.8673	76.565	6.35705	6.36031	34.3478	2.0269e-03	9.9349	1026.4634	26.3313	30.7938	35.1575	39.4249	43.5979	9.7422e-04	1.6893e-06	34.3458	39560.1441	23
29.778	9.9201	0.0260	1.6567e-01	0.802	73.119	345.545025	29.500	34.1956	9.9167	1026.4722	26.3379	26.3373	4.8593	76.422	6.35846	6.36174	34.3588	1.9996e-03	9.9213	1026.4765	26.3421	30.8048	35.1688	39.4363	43.6095	9.7420e-04	1.6792e-06	34.3568	39505.6937	21
30.283	9.9197	0.0241	1.6876e-01	0.817	74.025	345.545035	30.000	34.1943	9.9163	1026.4736	26.3370	26.3364	4.8667	76.539	6.35855	6.36184	34.3576	2.0027e-03	9.9209	1026.4778	26.3412	30.8039	35.1679	39.4354	43.6087	9.7420e-04	1.6802e-06	34.3556	39504.2854	23
30.788	9.9127	0.0196	1.6367e-01	0.809	75.031	345.545047	30.500	34.1998	9.9092	1026.4814	26.3425	26.3419	4.8736	76.637	6.35931	6.36261	34.3631	1.9891e-03	9.9137	1026.4856	26.3467	30.8095	35.1736	39.4412	43.6146	9.7420e-04	1.6751e-06	34.3611	39475.3638	25
31.292	9.9083	0.0193	1.6530e-01	0.790	76.165	345.545060	31.000	34.2043	9.9048	1026.4879	26.3467	26.3461	4.8669	76.527	6.35972	6.36303	34.3676	1.9778e-03	9.9092	1026.4921	26.3510	30.8138	35.1780	39.4457	43.6191	9.7419e-04	1.6711e-06	34.3656	39457.5891	28
31.797	9.8799	0.0197	1.6376e-01	0.793	77.270	345.545073	31.500	34.2307	9.8763	1026.5156	26.3721	26.3715	4.8678	76.507	6.36258	6.36596	34.3940	1.9122e-03	9.8802	1026.5198	26.3763	30.8396	35.2042	39.4723	43.6460	9.7417e-04	1.6472e-06	34.3921	39341.7848	24
32.302	9.8721	0.0209	1.6515e-01	0.813	78.185	345.545083	32.000	34.2378	9.8684	1026.5247	26.3790	26.3784	4.8575	76.335	6.36338	6.36677	34.4011	1.8947e-03	9.8722	1026.5289	26.3831	30.8465	35.2112	39.4794	43.6533	9.7416e-04	1.6408e-06	34.3992	39309.8294	21
32.807	9.8570	0.0191	1.6745e-01	0.819	79.042	345.545093	32.500	34.2503	9.8533	1026.5393	26.3913	26.3907	4.8541	76.262	6.36496	6.36839	34.4136	1.8636e-03	9.8568	1026.5434	26.3954	30.8590	35.2240	39.4924	43.6665	9.7414e-04	1.6293e-06	34.4118	39248.4072	21
33.311	9.8531	0.0228	1.6723e-01	0.826	79.948	345.545104	33.000	34.2527	9.8493	1026.5442	26.3939	26.3932	4.8596	76.345	6.36540	6.36884	34.4161	1.8575e-03	9.8528	1026.5483	26.3980	30.8617	35.2267	39.4952	43.6693	9.7414e-04	1.6269e-06	34.4142	39232.4186	23
33.816	9.8349	0.0216	1.6655e-01	0.817	80.955	345.545115	33.500	34.2671	9.8311	1026.5608	26.4082	26.4075	4.8654	76.412	6.36733	6.37081	34.4305	1.8218e-03	9.8343	1026.5648	26.4122	30.8762	35.2415	39.5103	43.6847	9.7412e-04	1.6135e-06	34.4287	39158.6562	25
34.321	9.8128	0.0217	1.6752e-01	0.814	82.003	345.545127	34.000	34.2840	9.8089	1026.5799	26.4250	26.4244	4.8519	76.171	6.36970	6.37323	34.4474	1.7799e-03	9.8119	1026.5840	26.4291	30.8934	35.2590	39.5281	43.7029	9.7410e-04	1.5976e-06	34.4456	39069.0025	25
34.826	9.7973	0.0220	1.6484e-01	0.821	82.976	345.545139	34.500	34.2955	9.7934	1026.5939	26.4367	26.4360	4.8525	76.162	6.37138	6.37494	34.4590	1.7511e-03	9.7961	1026.5979	26.4407	30.9053	35.2712	39.5405	43.7155	9.7409e-04	1.5867e-06	34.4573	39006.0928	22
35.330	9.7881	0.0219	1.6222e-01	0.825	83.873	345.545149	35.000	34.3007	9.7841	1026.6018	26.4423	26.4416	4.8758	76.514	6.37245	6.37604	34.4642	1.7382e-03	9.7867	1026.6057	26.4463	30.9110	35.2771	39.5466	43.7217	9.7408e-04	1.5815e-06	34.4624	38968.5490	21
35.835	9.7861	0.0202	1.6317e-01	0.796	84.771	345.545159	35.500	34.3016	9.7821	1026.6051	26.4434	26.4427	4.8749	76.497	6.37269	6.37628	34.4651	1.7360e-03	9.7847	1026.6090	26.4473	30.9121	35.2782	39.5477	43.7229	9.7408e-04	1.5806e-06	34.4633	38960.4762	22
36.340	9.7843	0.0203	1.6215e-01	0.806	85.744	345.545171	36.000	34.3026	9.7802	1026.6084	26.4444	26.4437	4.8699	76.416	6.37291	6.37650	34.4660	1.7336e-03	9.7827	1026.6124	26.4484	30.9132	35.2793	39.5489	43.7241	9.7408e-04	1.5797e-06	34.4643	38952.7369	25
36.845	9.7796	0.0217	1.6506e-01	0.829	86.832	345.545183	36.500	34.3065	9.7755	1026.6146	26.4483	26.4476	4.8712	76.431	6.37339	6.37699	34.4700	1.7238e-03	9.7780	1026.6186	26.4523	30.9171	35.2833	39.5530	43.7282	9.7407e-04	1.5762e-06	34.4683	38933.6365	27
37.349	9.7675	0.0179	1.6535e-01	0.828	87.905	345.545196	37.000	34.3148	9.7633	1026.6254	26.4568	26.4561	4.8685	76.372	6.37473	6.37836	34.4783	1.7032e-03	9.7657	1026.6293	26.4608	30.9258	35.2922	39.5620	43.7375	9.7406e-04	1.5682e-06	34.4766	38884.6085	24
37.854	9.7671	0.0214	1.5979e-01	0.803	88.862	345.545207	37.500	34.3144	9.7628	1026.6274	26.4566	26.4559	4.8615	76.261	6.37481	6.37844	34.4779	1.7042e-03	9.7652	1026.6314	26.4605	30.9256	35.2920	39.5619	43.7373	9.7406e-04	1.5685e-06	34.4762	38882.4935	22
38.359	9.7624	0.0220	1.6566e-01	0.791	89.796	345.545218	38.000	34.3147	9.7581	1026.6307	26.4576	26.4569	4.8508	76.085	6.37545	6.37909	34.4782	1.7035e-03	9.7605	1026.6347	26.4615	30.9267	35.2932	39.5632	43.7387	9.7406e-04	1.5677e-06	34.4765	38863.7266	23
38.864	9.7604	0.0210	1.6995e-01	0.794	90.788	345.545229	38.500	34.3145	9.7560	1026.6332	26.4578	26.4571	4.8378	75.878	6.37574	6.37938	34.4781	1.7039e-03	9.7584	1026.6372	26.4618	30.9270	35.2935	39.5635	43.7391	9.7405e-04	1.5676e-06	34.4764	38855.3531	25
39.369	9.7594	0.0229	1.6345e-01	0.822	91.850	345.545241	39.000	34.3144	9.7550	1026.6356	26.4579	26.4571	4.8414	75.933	6.37587	6.37952	34.4779	1.7042e-03	9.7573	1026.6395	26.4618	30.9271	35.2937	39.5636	43.7393	9.7405e-04	1.5676e-06	34.4762	38851.2709	26
39.873	9.7511	0.0221	1.6507e-01	0.810	92.967	345.545254	39.500	34.3176	9.7466	1026.6418	26.4618	26.4610	4.8467	76.004	6.37690	6.38056	34.4811	1.6962e-03	9.7489	1026.6457	26.4657	30.9312	35.2979	39.5680	43.7437	9.7405e-04	1.5640e-06	34.4795	38817.7245	27
40.378	9.7414	0.0217	1.7154e-01	0.817	93.987	345.545266	40.000	34.3206	9.7369	1026.6480	26.4658	26.4650	4.8360	75.822	6.37812	6.38181	34.4842	1.6887e-03	9.7391	1026.6520	26.4697	30.9353	35.3022	39.5725	43.7484	9.7404e-04	1.5604e-06	34.4825	38778.5760	22
40.883	9.7289	0.0249	1.7094e-01	0.822	94.921	345.545277	40.500	34.3261	9.7243	1026.6567	26.4722	26.4714	4.8420	75.898	6.37964	6.38335	34.4897	1.6750e-03	9.7264	1026.6606	26.4761	30.9419	35.3091	39.5796	43.7557	9.7403e-04	1.5544e-06	34.4880	38727.9520	23
41.388	9.7358	0.0228	1.6623e-01	0.827	95.861	345.545288	41.000	34.3222	9.7312	1026.6547	26.4679	26.4671	4.8481	76.003	6.37884	6.38254	34.4857	1.6849e-03	9.7334	1026.6587	26.4718	30.9376	35.3046	39.5750	43.7510	9.7403e-04	1.5586e-06	34.4840	38755.6656	23
41.892	9.7340	0.0234	1.6995e-01	0.834	96.872	345.545299	41.500	34.3231	9.7293	1026.6581	26.4690	26.4682	4.8342	75.782	6.37905	6.38275	34.4866	1.6825e-03	9.7315	1026.6620	26.4729	30.9387	35.3057	39.5762	43.7522	9.7403e-04	1.5577e-06	34.4850	38748.1451	25
42.397	9.7178	0.0250	1.7000e-01	0.826	97.934	345.545312	42.000	34.3298	9.7130	1026.6684	26.4770	26.4762	4.8219	75.566	6.38104	6.38477	34.4934	1.6658e-03	9.7151	1026.6722	26.4808	30.9469	35.3143	39.5850	43.7613	9.7402e-04	1.5502e-06	34.4917	38682.5232	26
42.902	9.7041	0.0232	1.6739e-01	0.839	98.973	345.545324	42.500	34.3363	9.6993	1026.6780	26.4843	26.4835	4.8199	75.515	6.38268	6.38644	34.4999	1.6497e-03	9.7012	1026.6819	26.4882	30.9545	35.3221	39.5931	43.7696	9.7401e-04	1.5434e-06	34.4982	38627.2333	24
43.407	9.6931	0.0225	1.6317e-01	0.836	99.939	345.545335	43.000	34.3396	9.6882	1026.6847	26.4887	26.4879	4.8220	75.531	6.38408	6.38787	34.5032	1.6415e-03	9.6900	1026.6886	26.4926	30.9591	35.3269	39.5981	43.7748	9.7401e-04	1.5393e-06	34.5015	38582.7516	22
