PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
10.094	8.4916	0.1061	4.2070e-01	0.691	50.899	344.607429	10.000	30.8981	8.4906	1024.0299	23.9838	23.9836	5.8059	86.607	6.70372	6.70855	31.0540	1.0196e-02	8.5475	1024.0398	23.9937	28.5125	32.9310	37.2513	41.4753	9.7652e-04	3.9087e-06	31.0438	34021.3710	27
10.599	8.5470	0.0948	4.3892e-01	0.690	51.979	344.607442	10.500	31.0807	8.5460	1024.1671	24.1187	24.1185	5.7876	86.544	6.68745	6.69225	31.2370	9.7421e-03	8.6001	1024.1767	24.1283	28.6444	33.0604	37.3782	41.5998	9.7639e-04	3.7804e-06	31.2273	34231.6682	25
11.103	8.6092	0.0878	4.2057e-01	0.696	52.989	344.607454	11.000	31.2016	8.6081	1024.2548	24.2041	24.2040	5.7057	85.505	6.67289	6.67761	31.3582	9.4417e-03	8.6606	1024.2642	24.2136	28.7274	33.1411	37.4567	41.6762	9.7631e-04	3.6992e-06	31.3487	34473.1064	24
11.608	8.6138	0.0829	4.3613e-01	0.726	53.999	344.607465	11.500	31.2251	8.6127	1024.2749	24.2219	24.2217	5.5755	83.575	6.67117	6.67590	31.3818	9.3833e-03	8.6649	1024.2843	24.2313	28.7448	33.1582	37.4735	41.6928	9.7629e-04	3.6824e-06	31.3724	34490.0802	25
12.113	8.6708	0.0835	4.4565e-01	0.749	55.102	344.607478	12.000	31.3492	8.6696	1024.3658	24.3106	24.3104	5.5540	83.426	6.65732	6.66198	31.5061	9.0748e-03	8.7200	1024.3750	24.3198	28.8311	33.2423	37.5556	41.7728	9.7621e-04	3.5982e-06	31.4970	34710.1462	28
12.617	8.8964	0.0802	4.1364e-01	0.810	56.255	344.607491	12.500	31.5803	8.8951	1024.5148	24.4574	24.4572	5.4766	82.802	6.61396	6.61827	31.7377	8.5005e-03	8.9427	1024.5237	24.4663	28.9707	33.3753	37.6821	41.8932	9.7606e-04	3.4588e-06	31.7292	35599.1395	27
13.122	9.3461	0.0799	3.6649e-01	0.729	57.372	344.607504	13.000	31.9625	9.3447	1024.7462	24.6866	24.6864	5.2792	80.818	6.53213	6.53570	32.1207	7.5504e-03	9.3876	1024.7546	24.6950	29.1865	33.5785	37.8732	42.0725	9.7584e-04	3.2412e-06	32.1132	37375.2610	26
13.627	9.3163	0.0755	2.9800e-01	0.767	58.433	344.607517	13.500	32.0714	9.3149	1024.8383	24.7765	24.7762	5.1824	79.342	6.53181	6.53548	32.2299	7.2798e-03	9.3559	1024.8465	24.7846	29.2760	33.6679	37.9624	42.1616	9.7575e-04	3.1559e-06	32.2226	37248.4826	26
14.131	9.5163	0.0642	3.3471e-01	0.951	59.491	344.607529	14.000	32.4042	9.5148	1025.0687	25.0046	25.0044	5.1147	78.819	6.48920	6.49261	32.5635	6.4523e-03	9.5506	1025.0764	25.0123	29.4968	33.8820	38.1700	42.3630	9.7554e-04	2.9394e-06	32.5570	38026.0703	25
14.636	9.8750	0.0613	3.0068e-01	0.733	60.532	344.607541	14.500	32.8281	9.8734	1025.3435	25.2773	25.2770	5.0488	78.631	6.42085	6.42372	32.9883	5.3987e-03	9.9026	1025.3505	25.2843	29.7578	34.1324	38.4101	42.5932	9.7528e-04	2.6808e-06	32.9829	39431.2247	25
15.141	10.0991	0.0485	2.7283e-01	0.739	61.590	344.607553	15.000	33.1551	10.0974	1025.5636	25.4952	25.4949	4.9752	78.028	6.37613	6.37870	33.3161	4.5858e-03	10.1213	1025.5701	25.5017	29.9680	34.3355	38.6064	42.7829	9.7507e-04	2.4743e-06	33.3115	40304.0638	25
15.646	10.1603	0.0384	2.9667e-01	0.734	62.667	344.607566	15.500	33.3434	10.1585	1025.7025	25.6318	25.6315	4.9339	77.578	6.36000	6.36252	33.5048	4.1177e-03	10.1790	1025.7086	25.6380	30.1016	34.4665	38.7349	42.9090	9.7494e-04	2.3449e-06	33.5007	40534.4283	27
16.150	10.1436	0.0319	2.2519e-01	0.729	63.742	344.607578	16.000	33.4354	10.1417	1025.7793	25.7064	25.7061	4.9194	77.366	6.35856	6.36114	33.5969	3.8893e-03	10.1605	1025.7852	25.7123	30.1756	34.5402	38.8084	42.9822	9.7486e-04	2.2744e-06	33.5930	40460.6772	25
16.655	10.1789	0.0254	2.4849e-01	0.762	64.837	344.607591	16.500	33.5450	10.1770	1025.8611	25.7859	25.7856	4.9241	77.554	6.34924	6.35179	33.7068	3.6168e-03	10.1938	1025.8668	25.7916	30.2534	34.6165	38.8832	43.0556	9.7479e-04	2.1991e-06	33.7031	40593.5403	26
17.160	10.2344	0.0244	2.5783e-01	0.753	65.897	344.607603	17.000	33.6378	10.2325	1025.9263	25.8489	25.8486	4.9363	77.886	6.33783	6.34031	33.7998	3.3860e-03	10.2476	1025.9318	25.8545	30.3143	34.6757	38.9406	43.1113	9.7472e-04	2.1396e-06	33.7964	40808.5216	26
17.664	10.2215	0.0215	2.0808e-01	0.785	66.968	344.607615	17.500	33.6994	10.2195	1025.9788	25.8992	25.8988	4.9609	78.283	6.33710	6.33962	33.8616	3.2329e-03	10.2335	1025.9843	25.9046	30.3643	34.7255	38.9902	43.1608	9.7467e-04	2.0920e-06	33.8583	40752.1725	26
18.169	10.1860	0.0206	2.1036e-01	0.740	68.051	344.607628	18.000	33.7806	10.1839	1026.0505	25.9686	25.9682	4.9899	78.721	6.33869	6.34131	33.9429	3.0312e-03	10.1964	1026.0557	25.9738	30.4337	34.7950	39.0600	43.2307	9.7461e-04	2.0264e-06	33.9398	40603.7447	26
18.674	10.1331	0.0150	2.1412e-01	0.798	69.138	344.607640	18.500	33.8287	10.1310	1026.0994	26.0152	26.0148	4.9969	78.766	6.34400	6.34674	33.9912	2.9114e-03	10.1425	1026.1045	26.0203	30.4810	34.8431	39.1087	43.2802	9.7456e-04	1.9823e-06	33.9883	40388.7926	26
19.179	10.1164	0.0114	2.0707e-01	0.743	70.233	344.607653	19.000	33.8448	10.1142	1026.1170	26.0305	26.0302	5.0173	79.067	6.34565	6.34843	34.0072	2.8716e-03	10.1254	1026.1221	26.0356	30.4965	34.8588	39.1248	43.2964	9.7454e-04	1.9679e-06	34.0044	40320.6192	26
19.683	10.0538	0.0097	2.2332e-01	0.773	71.298	344.607665	19.500	33.8901	10.0516	1026.1653	26.0765	26.0762	5.0367	79.288	6.35244	6.35535	34.0526	2.7590e-03	10.0618	1026.1703	26.0815	30.5434	34.9067	39.1736	43.3462	9.7450e-04	1.9244e-06	34.0499	40066.8063	26
20.188	10.0400	0.0040	1.8459e-01	0.836	72.395	344.607678	20.000	33.9307	10.0377	1026.2016	26.1106	26.1102	5.0664	79.752	6.35269	6.35564	34.0933	2.6581e-03	10.0472	1026.2065	26.1154	30.5774	34.9407	39.2076	43.3802	9.7446e-04	1.8923e-06	34.0907	40008.4560	26
20.693	10.0070	0.0044	1.8551e-01	0.867	73.494	344.607691	20.500	33.9733	10.0047	1026.2428	26.1494	26.1490	5.1217	80.587	6.35550	6.35853	34.1360	2.5522e-03	10.0134	1026.2476	26.1542	30.6165	34.9802	39.2475	43.4205	9.7442e-04	1.8556e-06	34.1335	39873.4828	26
21.197	9.9609	0.0016	1.8461e-01	0.798	74.543	344.607703	21.000	34.0198	9.9585	1026.2892	26.1936	26.1932	5.1348	80.736	6.35998	6.36312	34.1827	2.4365e-03	9.9663	1026.2939	26.1982	30.6612	35.0256	39.2934	43.4670	9.7438e-04	1.8139e-06	34.1802	39685.4775	25
21.702	9.9334	0.0005	1.7842e-01	0.789	75.610	344.607715	21.500	34.0337	9.9309	1026.3070	26.2091	26.2086	5.1540	80.997	6.36322	6.36642	34.1966	2.4020e-03	9.9385	1026.3116	26.2137	30.6772	35.0420	39.3103	43.4843	9.7436e-04	1.7993e-06	34.1942	39574.3561	26
22.207	9.9079	-0.0065	1.7430e-01	0.870	76.683	344.607728	22.000	34.0445	9.9054	1026.3221	26.2218	26.2214	5.1690	81.194	6.36631	6.36956	34.2075	2.3750e-03	9.9127	1026.3266	26.2264	30.6904	35.0557	39.3245	43.4989	9.7435e-04	1.7873e-06	34.2051	39471.5088	25
22.712	9.8916	-0.0076	1.8227e-01	0.796	77.737	344.607740	22.500	34.0482	9.8891	1026.3300	26.2275	26.2270	5.1830	81.386	6.36841	6.37169	34.2111	2.3658e-03	9.8963	1026.3345	26.2320	30.6963	35.0619	39.3310	43.5057	9.7434e-04	1.7821e-06	34.2088	39406.0997	26
23.216	9.8856	-0.0091	1.8722e-01	0.801	78.833	344.607753	23.000	34.0493	9.8830	1026.3342	26.2294	26.2289	5.1829	81.374	6.36920	6.37250	34.2123	2.3631e-03	9.8902	1026.3387	26.2339	30.6983	35.0641	39.3333	43.5081	9.7434e-04	1.7804e-06	34.2099	39381.6409	27
23.721	9.8702	-0.0096	1.8598e-01	0.787	79.929	344.607765	23.500	34.0548	9.8675	1026.3432	26.2362	26.2357	5.1833	81.356	6.37112	6.37445	34.2177	2.3496e-03	9.8746	1026.3478	26.2407	30.7054	35.0714	39.3409	43.5160	9.7433e-04	1.7741e-06	34.2153	39319.4515	26
24.226	9.8651	-0.0105	1.8900e-01	0.802	80.996	344.607778	24.000	34.0657	9.8624	1026.3549	26.2456	26.2451	5.1836	81.357	6.37138	6.37472	34.2286	2.3224e-03	9.8693	1026.3594	26.2501	30.7148	35.0809	39.3504	43.5255	9.7432e-04	1.7653e-06	34.2263	39298.0987	25
24.731	9.8646	-0.0108	1.9207e-01	0.816	82.062	344.607790	24.500	34.0691	9.8618	1026.3599	26.2483	26.2478	5.1889	81.442	6.37131	6.37466	34.2320	2.3140e-03	9.8686	1026.3644	26.2528	30.7176	35.0836	39.3531	43.5282	9.7431e-04	1.7628e-06	34.2297	39295.5528	26
25.235	9.8668	-0.0111	1.8040e-01	0.814	83.170	344.607803	25.000	34.0797	9.8639	1026.3702	26.2563	26.2558	5.1858	81.403	6.37057	6.37392	34.2427	2.2875e-03	9.8706	1026.3747	26.2608	30.7254	35.0913	39.3607	43.5357	9.7430e-04	1.7554e-06	34.2404	39303.2947	27
25.740	9.8688	-0.0118	1.7704e-01	0.805	84.272	344.607816	25.500	34.0908	9.8659	1026.3808	26.2646	26.2641	5.2121	81.825	6.36984	6.37319	34.2538	2.2599e-03	9.8723	1026.3853	26.2691	30.7336	35.0994	39.3686	43.5435	9.7429e-04	1.7476e-06	34.2516	39310.2738	26
26.245	9.8666	-0.0118	1.8081e-01	0.806	85.357	344.607828	26.000	34.0966	9.8637	1026.3880	26.2695	26.2690	5.2310	82.121	6.36990	6.37325	34.2596	2.2456e-03	9.8700	1026.3924	26.2740	30.7384	35.1042	39.3735	43.5484	9.7429e-04	1.7431e-06	34.2574	39301.1122	26
26.750	9.8535	-0.0112	1.8168e-01	0.845	86.416	344.607840	26.500	34.1043	9.8505	1026.3984	26.2777	26.2772	5.2142	81.837	6.37140	6.37478	34.2673	2.2266e-03	9.8567	1026.4029	26.2821	30.7468	35.1129	39.3823	43.5575	9.7428e-04	1.7354e-06	34.2651	39248.0827	25
27.254	9.8436	-0.0119	1.8081e-01	0.826	87.474	344.607853	27.000	34.1213	9.8406	1026.4157	26.2927	26.2922	5.1892	81.436	6.37208	6.37549	34.2844	2.1841e-03	9.8464	1026.4201	26.2971	30.7619	35.1280	39.3976	43.5728	9.7426e-04	1.7213e-06	34.2822	39207.0152	26
27.759	9.8372	-0.0120	1.7706e-01	0.845	88.557	344.607865	27.500	34.1327	9.8341	1026.4279	26.3026	26.3021	5.1997	81.595	6.37251	6.37594	34.2958	2.1560e-03	9.8397	1026.4323	26.3070	30.7719	35.1381	39.4077	43.5829	9.7425e-04	1.7120e-06	34.2936	39180.1099	26
28.264	9.8253	-0.0120	1.7727e-01	0.821	89.669	344.607878	28.000	34.1542	9.8221	1026.4490	26.3214	26.3209	5.1971	81.545	6.37327	6.37673	34.3173	2.1025e-03	9.8275	1026.4533	26.3258	30.7907	35.1570	39.4267	43.6020	9.7423e-04	1.6943e-06	34.3152	39131.1646	27
28.769	9.8171	-0.0120	1.8229e-01	0.897	90.815	344.607891	28.500	34.1905	9.8139	1026.4811	26.3512	26.3507	5.1707	81.136	6.37293	6.37641	34.3537	2.0122e-03	9.8185	1026.4853	26.3555	30.8203	35.1865	39.4562	43.6314	9.7420e-04	1.6663e-06	34.3517	39095.4833	28
29.273	9.8178	-0.0120	1.7699e-01	0.822	91.950	344.607905	29.000	34.1988	9.8145	1026.4897	26.3576	26.3570	5.1584	80.947	6.37250	6.37599	34.3620	1.9916e-03	9.8189	1026.4939	26.3618	30.8266	35.1927	39.4623	43.6375	9.7419e-04	1.6604e-06	34.3600	39097.1755	26
29.778	9.8189	-0.0120	1.7895e-01	0.811	93.033	344.607917	29.500	34.2030	9.8156	1026.4951	26.3606	26.3601	5.1562	80.917	6.37217	6.37566	34.3662	1.9812e-03	9.8200	1026.4993	26.3649	30.8296	35.1957	39.4652	43.6404	9.7419e-04	1.6576e-06	34.3642	39101.2808	26
30.283	9.8204	-0.0119	1.7953e-01	0.824	94.112	344.607930	30.000	34.2099	9.8170	1026.5025	26.3658	26.3653	5.1716	81.166	6.37168	6.37517	34.3732	1.9640e-03	9.8212	1026.5067	26.3700	30.8347	35.2007	39.4702	43.6452	9.7418e-04	1.6528e-06	34.3712	39106.3001	27
30.788	9.8223	-0.0120	1.8760e-01	0.836	95.240	344.607943	30.500	34.2142	9.8188	1026.5078	26.3689	26.3683	5.1855	81.389	6.37124	6.37473	34.3775	1.9533e-03	9.8230	1026.5120	26.3731	30.8377	35.2036	39.4730	43.6480	9.7417e-04	1.6500e-06	34.3755	39113.4962	27
31.292	9.8239	-0.0120	1.7364e-01	0.804	96.376	344.607956	31.000	34.2225	9.8204	1026.5163	26.3751	26.3745	5.1844	81.379	6.37068	6.37417	34.3858	1.9327e-03	9.8244	1026.5205	26.3793	30.8438	35.2096	39.4789	43.6538	9.7417e-04	1.6442e-06	34.3838	39118.9547	27
31.797	9.8077	-0.0120	1.7241e-01	0.831	97.450	344.607968	31.500	34.2406	9.8041	1026.5355	26.3920	26.3914	5.1675	81.095	6.37219	6.37571	34.4040	1.8877e-03	9.8078	1026.5396	26.3961	30.8609	35.2269	39.4964	43.6715	9.7415e-04	1.6284e-06	34.4021	39052.7195	25
32.302	9.7997	-0.0120	1.7931e-01	0.858	98.511	344.607980	32.000	34.2489	9.7961	1026.5456	26.3998	26.3992	5.1620	80.998	6.37295	6.37650	34.4122	1.8671e-03	9.7996	1026.5497	26.4039	30.8688	35.2349	39.5045	43.6797	9.7414e-04	1.6211e-06	34.4104	39020.1964	25
32.807	9.7943	-0.0120	1.7517e-01	0.824	99.561	344.607993	32.500	34.2554	9.7906	1026.5539	26.4059	26.4052	5.1643	81.029	6.37345	6.37700	34.4188	1.8508e-03	9.7940	1026.5580	26.4099	30.8749	35.2411	39.5107	43.6860	9.7413e-04	1.6155e-06	34.4170	38997.6900	26
33.311	9.7940	-0.0120	1.8025e-01	0.811	100.628	344.608005	33.000	34.2603	9.7903	1026.5600	26.4097	26.4091	5.1607	80.974	6.37328	6.37684	34.4237	1.8387e-03	9.7936	1026.5641	26.4138	30.8787	35.2449	39.5145	43.6898	9.7412e-04	1.6119e-06	34.4218	38996.1076	26
33.816	9.7942	-0.0120	1.8314e-01	0.809	101.727	344.608018	33.500	34.2622	9.7904	1026.5638	26.4111	26.4105	5.1423	80.686	6.37318	6.37673	34.4256	1.8340e-03	9.7937	1026.5678	26.4152	30.8801	35.2463	39.5159	43.6911	9.7412e-04	1.6107e-06	34.4237	38996.5258	26
34.321	9.7949	-0.0120	1.7718e-01	0.813	102.812	344.608030	34.000	34.2652	9.7910	1026.5683	26.4134	26.4128	5.1470	80.763	6.37296	6.37652	34.4286	1.8264e-03	9.7942	1026.5724	26.4175	30.8823	35.2485	39.5181	43.6933	9.7412e-04	1.6086e-06	34.4268	38998.6683	25
34.826	9.7952	-0.0120	1.7335e-01	0.838	103.842	344.608042	34.500	34.2674	9.7913	1026.5722	26.4151	26.4144	5.1591	80.954	6.37283	6.37639	34.4308	1.8211e-03	9.7945	1026.5763	26.4191	30.8839	35.2501	39.5196	43.6948	9.7411e-04	1.6072e-06	34.4289	38999.4492	25
35.330	9.7971	-0.0120	1.9524e-01	0.846	104.890	344.608054	35.000	34.2716	9.7931	1026.5775	26.4180	26.4174	5.1423	80.696	6.37239	6.37595	34.4350	1.8106e-03	9.7963	1026.5815	26.4221	30.8868	35.2529	39.5224	43.6975	9.7411e-04	1.6045e-06	34.4332	39006.6863	26
35.835	9.7944	-0.0120	1.8266e-01	0.834	105.981	344.608067	35.500	34.2781	9.7904	1026.5853	26.4236	26.4229	5.1012	80.051	6.37250	6.37606	34.4415	1.7945e-03	9.7934	1026.5893	26.4276	30.8924	35.2584	39.5280	43.7031	9.7410e-04	1.5994e-06	34.4397	38995.2034	26
36.340	9.7902	-0.0120	1.7529e-01	0.842	107.048	344.608079	36.000	34.2914	9.7861	1026.5987	26.4347	26.4340	5.0905	79.882	6.37254	6.37612	34.4549	1.7613e-03	9.7888	1026.6027	26.4387	30.9035	35.2695	39.5391	43.7142	9.7409e-04	1.5889e-06	34.4531	38977.0574	25
36.845	9.7804	-0.0120	1.7754e-01	0.848	108.055	344.608091	36.500	34.3210	9.7763	1026.6257	26.4594	26.4587	5.0938	79.932	6.37269	6.37629	34.4845	1.6879e-03	9.7785	1026.6297	26.4634	30.9281	35.2942	39.5637	43.7389	9.7406e-04	1.5656e-06	34.4828	38935.8491	24
37.349	9.7844	-0.0120	1.7287e-01	0.868	109.088	344.608103	37.000	34.3357	9.7802	1026.6388	26.4703	26.4696	5.0999	80.041	6.37153	6.37513	34.4992	1.6513e-03	9.7822	1026.6427	26.4742	30.9388	35.3046	39.5740	43.7489	9.7405e-04	1.5555e-06	34.4976	38950.5411	25
37.854	9.7851	-0.0120	1.7240e-01	0.838	110.131	344.608115	37.500	34.3423	9.7809	1026.6462	26.4754	26.4747	5.0901	79.892	6.37115	6.37476	34.5059	1.6348e-03	9.7827	1026.6501	26.4793	30.9438	35.3096	39.5789	43.7538	9.7404e-04	1.5508e-06	34.5043	38952.7121	25
38.359	9.7809	-0.0120	1.7093e-01	0.869	111.174	344.608127	38.000	34.3470	9.7766	1026.6528	26.4797	26.4790	5.0674	79.532	6.37155	6.37517	34.5106	1.6232e-03	9.7784	1026.6567	26.4836	30.9482	35.3140	39.5834	43.7583	9.7404e-04	1.5468e-06	34.5090	38935.3158	25
38.864	9.7700	-0.0120	1.7797e-01	0.838	112.227	344.608139	38.500	34.3556	9.7656	1026.6637	26.4883	26.4876	5.0593	79.390	6.37272	6.37636	34.5192	1.6018e-03	9.7672	1026.6675	26.4922	30.9569	35.3229	39.5924	43.7676	9.7402e-04	1.5388e-06	34.5176	38890.7329	26
39.369	9.7565	-0.0120	1.7381e-01	0.858	113.298	344.608152	39.000	34.3696	9.7521	1026.6792	26.5015	26.5008	5.0584	79.360	6.37402	6.37770	34.5332	1.5670e-03	9.7534	1026.6830	26.5053	30.9703	35.3365	39.6062	43.7815	9.7401e-04	1.5264e-06	34.5317	38835.5544	26
39.873	9.7542	-0.0118	1.7778e-01	0.850	114.375	344.608164	39.500	34.3752	9.7497	1026.6862	26.5063	26.5055	5.0423	79.105	6.37412	6.37779	34.5388	1.5531e-03	9.7509	1026.6900	26.5101	30.9750	35.3413	39.6110	43.7863	9.7400e-04	1.5220e-06	34.5373	38825.7187	25
40.378	9.7485	-0.0120	1.7424e-01	0.839	115.432	344.608176	40.000	34.3805	9.7440	1026.6936	26.5113	26.5106	5.0362	79.004	6.37469	6.37838	34.5441	1.5400e-03	9.7451	1026.6974	26.5151	30.9802	35.3465	39.6163	43.7916	9.7400e-04	1.5173e-06	34.5426	38802.4916	26
40.883	9.7452	-0.0115	1.7774e-01	0.829	116.488	344.608189	40.500	34.3827	9.7406	1026.6982	26.5136	26.5129	5.0559	79.308	6.37506	6.37876	34.5464	1.5345e-03	9.7417	1026.7020	26.5174	30.9825	35.3489	39.6187	43.7942	9.7399e-04	1.5152e-06	34.5448	38788.8794	25
41.388	9.7440	-0.0117	1.9828e-01	0.831	117.568	344.608201	41.000	34.3833	9.7394	1026.7011	26.5143	26.5135	5.0590	79.355	6.37519	6.37890	34.5469	1.5330e-03	9.7404	1026.7049	26.5181	30.9832	35.3496	39.6195	43.7949	9.7399e-04	1.5147e-06	34.5454	38783.9802	26
41.892	9.7420	-0.0116	1.7719e-01	0.845	118.671	344.608214	41.500	34.3842	9.7373	1026.7044	26.5154	26.5146	5.0516	79.235	6.37544	6.37915	34.5478	1.5307e-03	9.7384	1026.7082	26.5192	30.9843	35.3507	39.6206	43.7961	9.7399e-04	1.5138e-06	34.5463	38775.5897	27
42.397	9.7355	-0.0115	1.7151e-01	0.858	119.736	344.608226	42.000	34.3869	9.7308	1026.7099	26.5186	26.5178	5.0597	79.352	6.37622	6.37994	34.5506	1.5240e-03	9.7318	1026.7137	26.5224	30.9876	35.3542	39.6242	43.7998	9.7398e-04	1.5109e-06	34.5490	38749.4417	25
42.902	9.7355	-0.0118	1.7464e-01	0.837	120.795	344.608238	42.500	34.3867	9.7307	1026.7121	26.5184	26.5176	5.0554	79.285	6.37624	6.37996	34.5504	1.5245e-03	9.7317	1026.7158	26.5222	30.9875	35.3540	39.6240	43.7996	9.7398e-04	1.5111e-06	34.5488	38748.9791	26
