PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
7.066	7.7397	0.1000	4.9709e-01	0.710	49.751	344.690159	7.000	29.4353	7.7391	1022.9750	22.9425	22.9424	6.1522	89.364	6.88436	6.89007	29.5879	1.3832e-02	7.8135	1022.9871	22.9546	27.5021	31.9485	36.2957	40.5458	9.7753e-04	4.8999e-06	29.5741	31091.6277	26
7.570	7.7719	0.0951	4.7684e-01	0.690	50.864	344.690172	7.500	29.6123	7.7712	1023.1119	23.0771	23.0770	6.1286	89.191	6.87134	6.87707	29.7654	1.3392e-02	7.8433	1023.1237	23.0889	27.6343	32.0786	36.4239	40.6720	9.7740e-04	4.7717e-06	29.7520	31210.4465	27
8.075	7.8855	0.0924	4.5859e-01	0.791	52.069	344.690186	8.000	29.8982	7.8847	1023.3230	23.2859	23.2858	6.0533	88.488	6.84078	6.84640	30.0519	1.2682e-02	7.9534	1023.3343	23.2973	27.8378	32.2774	36.6180	40.8618	9.7720e-04	4.5728e-06	30.0392	31649.8411	30
8.580	7.9151	0.0798	4.4197e-01	0.698	53.300	344.690200	8.500	29.9793	7.9143	1023.3848	23.3455	23.3453	5.9976	87.781	6.83253	6.83813	30.1332	1.2480e-02	7.9819	1023.3961	23.3567	27.8959	32.3342	36.6736	40.9162	9.7714e-04	4.5161e-06	30.1207	31763.8290	29
9.084	8.0542	0.0754	3.8154e-01	0.730	54.442	344.690213	9.000	30.4395	8.0534	1023.7285	23.6869	23.6868	5.9337	87.381	6.79058	6.79611	30.5944	1.1336e-02	8.1150	1023.7391	23.6974	28.2299	32.6616	36.9947	41.2311	9.7681e-04	4.1910e-06	30.5830	32294.8256	26
9.589	8.2153	0.0744	3.7332e-01	0.732	55.524	344.690226	9.500	30.7593	8.2144	1023.9588	23.9149	23.9148	5.8687	86.921	6.75175	6.75709	30.9149	1.0541e-02	8.2719	1023.9688	23.9250	28.4512	32.8769	37.2042	41.4350	9.7659e-04	3.9741e-06	30.9044	32921.5040	26
10.094	8.3567	0.0683	3.5071e-01	0.741	56.641	344.690239	10.000	30.9906	8.3557	1024.1220	24.0758	24.0757	5.8024	86.344	6.72009	6.72524	31.1467	9.9663e-03	8.4105	1024.1316	24.0855	28.6067	33.0276	37.3501	41.5764	9.7644e-04	3.8211e-06	31.1367	33474.4561	28
10.598	8.4725	0.0636	3.2731e-01	0.738	57.825	344.690253	10.500	31.1501	8.4715	1024.2323	24.1839	24.1838	5.7575	85.988	6.69565	6.70063	31.3066	9.5697e-03	8.5242	1024.2418	24.1934	28.7108	33.1279	37.4468	41.6695	9.7633e-04	3.7183e-06	31.2970	33928.5323	29
11.103	8.6082	0.0517	3.0462e-01	0.749	59.031	344.690267	11.000	31.3728	8.6071	1024.3890	24.3384	24.3382	5.7077	85.629	6.66563	6.67043	31.5298	9.0161e-03	8.6569	1024.3981	24.3475	28.8601	33.2725	37.5869	41.8053	9.7618e-04	3.5716e-06	31.5208	34458.3541	29
11.608	8.7165	0.0508	3.0176e-01	0.741	60.229	344.690280	11.500	31.6343	8.7154	1024.5798	24.5268	24.5267	5.6509	85.127	6.63824	6.64293	31.7918	8.3663e-03	8.7614	1024.5884	24.5355	29.0437	33.4518	37.7621	41.9765	9.7600e-04	3.3926e-06	31.7834	34875.4074	28
12.113	8.8441	0.0450	2.8573e-01	1.300	61.381	344.690294	12.000	31.9181	8.8429	1024.7849	24.7298	24.7296	5.6025	84.794	6.60718	6.61173	32.0763	7.6606e-03	8.8848	1024.7932	24.7380	29.2411	33.6444	37.9500	42.1598	9.7581e-04	3.1999e-06	32.0687	35367.9160	27
12.617	8.9058	0.0374	2.7109e-01	0.792	62.484	344.690307	12.500	32.0420	8.9045	1024.8747	24.8173	24.8171	5.5705	84.493	6.59281	6.59729	32.2004	7.3528e-03	8.9446	1024.8827	24.8253	29.3261	33.7272	38.0305	42.2383	9.7572e-04	3.1169e-06	32.1931	35606.6462	27
13.122	9.0310	0.0314	2.7747e-01	0.784	63.668	344.690320	13.000	32.3343	9.0297	1025.0863	25.0267	25.0265	5.5478	84.543	6.56208	6.56642	32.4934	6.6262e-03	9.0652	1025.0939	25.0342	29.5301	33.9263	38.2249	42.4282	9.7552e-04	2.9182e-06	32.4867	36088.4216	30
13.627	9.0674	0.0287	2.4800e-01	0.784	65.028	344.690336	13.500	32.4103	9.0659	1025.1424	25.0805	25.0803	5.5174	84.189	6.55359	6.55789	32.5695	6.4373e-03	9.1003	1025.1498	25.0879	29.5823	33.9772	38.2746	42.4766	9.7547e-04	2.8672e-06	32.5631	36228.4885	34
14.131	9.2120	0.0233	2.4495e-01	0.786	66.402	344.690352	14.000	32.5822	9.2105	1025.2564	25.1923	25.1921	5.4190	83.045	6.52536	6.52944	32.7418	6.0100e-03	9.2424	1025.2636	25.1994	29.6894	34.0799	38.3730	42.5709	9.7536e-04	2.7612e-06	32.7358	36795.7064	32
14.636	9.2414	0.0203	2.2474e-01	0.811	67.729	344.690367	14.500	32.7129	9.2399	1025.3563	25.2899	25.2896	5.2819	81.065	6.51562	6.51969	32.8728	5.6851e-03	9.2696	1025.3632	25.2968	29.7851	34.1740	38.4657	42.6621	9.7526e-04	2.6688e-06	32.8671	36904.2396	32
15.141	9.4326	0.0210	2.0743e-01	0.787	69.073	344.690383	15.000	32.9357	9.4310	1025.5022	25.4336	25.4333	5.1889	80.090	6.47891	6.48268	33.0962	5.1312e-03	9.4573	1025.5088	25.4401	29.9226	34.3058	38.5919	42.7831	9.7513e-04	2.5326e-06	33.0910	37653.5615	32
15.646	9.6944	0.0240	1.9678e-01	0.768	70.440	344.690399	15.500	33.1292	9.6927	1025.6130	25.5422	25.5420	5.1544	80.115	6.43376	6.43710	33.2900	4.6503e-03	9.7162	1025.6193	25.5485	30.0238	34.4001	38.6794	42.8641	9.7502e-04	2.4297e-06	33.2854	38686.8631	34
16.150	9.9981	0.0235	2.0435e-01	0.752	71.777	344.690414	16.000	33.3718	9.9963	1025.7542	25.6813	25.6810	5.1148	80.153	6.38130	6.38414	33.5332	4.0473e-03	10.0160	1025.7602	25.6872	30.1541	34.5223	38.7938	42.9708	9.7489e-04	2.2981e-06	33.5291	39883.8357	30
16.655	9.9553	0.0214	1.9593e-01	0.816	72.941	344.690428	16.500	33.4992	9.9534	1025.8631	25.7879	25.7876	5.1131	80.117	6.38204	6.38500	33.6609	3.7306e-03	9.9707	1025.8689	25.7936	30.2605	34.6287	38.9002	43.0772	9.7478e-04	2.1971e-06	33.6571	39703.0504	27
17.160	9.9647	0.0133	1.9035e-01	0.776	74.117	344.690441	17.000	33.5744	9.9628	1025.9226	25.8451	25.8448	5.1243	80.349	6.37764	6.38061	33.7363	3.5435e-03	9.9787	1025.9282	25.8507	30.3168	34.6842	38.9550	43.1314	9.7473e-04	2.1431e-06	33.7327	39735.0457	29
17.664	10.0005	0.0108	2.2203e-01	0.766	75.386	344.690456	17.500	33.6114	9.9985	1025.9477	25.8680	25.8677	5.1570	80.943	6.37116	6.37408	33.7734	3.4516e-03	10.0139	1025.9532	25.8735	30.3386	34.7050	38.9748	43.1503	9.7470e-04	2.1215e-06	33.7699	39875.2747	31
18.169	9.9957	0.0102	1.8989e-01	0.802	76.681	344.690471	18.000	33.6598	9.9936	1025.9886	25.9066	25.9062	5.1896	81.471	6.36986	6.37280	33.8219	3.3313e-03	10.0081	1025.9940	25.9120	30.3768	34.7430	39.0126	43.1878	9.7466e-04	2.0851e-06	33.8185	39852.2118	31
18.674	9.9522	0.0059	1.8564e-01	0.802	77.926	344.690485	18.500	33.7549	9.9501	1026.0724	25.9881	25.9878	5.2120	81.796	6.37199	6.37505	33.9172	3.0950e-03	9.9628	1026.0776	25.9933	30.4584	34.8248	39.0946	43.2701	9.7459e-04	2.0079e-06	33.9141	39671.4100	29
19.179	9.8818	0.0021	1.8804e-01	0.809	79.147	344.690499	19.000	33.8327	9.8796	1026.1473	26.0607	26.0603	5.2372	82.106	6.37859	6.38182	33.9951	2.9016e-03	9.8908	1026.1523	26.0657	30.5318	34.8991	39.1698	43.3462	9.7451e-04	1.9392e-06	33.9922	39383.9718	30
19.683	9.8508	-0.0047	1.9060e-01	0.819	80.399	344.690514	19.500	33.8481	9.8486	1026.1668	26.0779	26.0775	5.2388	82.083	6.38227	6.38556	34.0105	2.8634e-03	9.8594	1026.1717	26.0829	30.5495	34.9174	39.1886	43.3655	9.7450e-04	1.9231e-06	34.0077	39258.7733	31
20.188	9.8387	-0.0046	1.9191e-01	0.782	81.715	344.690529	20.000	33.8482	9.8365	1026.1712	26.0801	26.0797	5.2348	82.000	6.38394	6.38726	34.0107	2.8630e-03	9.8473	1026.1762	26.0850	30.5519	34.9200	39.1915	43.3686	9.7449e-04	1.9211e-06	34.0078	39210.3811	32
20.693	9.8368	-0.0025	1.9293e-01	0.843	83.034	344.690544	20.500	33.8504	9.8345	1026.1756	26.0821	26.0817	5.2309	81.937	6.38411	6.38744	34.0129	2.8575e-03	9.8453	1026.1805	26.0871	30.5540	34.9221	39.1937	43.3708	9.7449e-04	1.9193e-06	34.0100	39202.4192	30
21.197	9.8249	-0.0049	1.9369e-01	0.849	84.272	344.690559	21.000	33.8810	9.8225	1026.2038	26.1080	26.1076	5.2310	81.933	6.38453	6.38788	34.0436	2.7814e-03	9.8327	1026.2086	26.1129	30.5799	34.9480	39.2196	43.3967	9.7446e-04	1.8948e-06	34.0408	39152.1820	29
21.702	9.8250	-0.0068	1.9493e-01	0.830	85.448	344.690572	21.500	33.9291	9.8226	1026.2436	26.1456	26.1452	5.2302	81.946	6.38254	6.38591	34.0918	2.6619e-03	9.8319	1026.2483	26.1503	30.6170	34.9848	39.2560	43.4328	9.7442e-04	1.8594e-06	34.0891	39149.0140	29
22.207	9.8105	-0.0112	1.9973e-01	0.854	86.648	344.690586	22.000	33.9549	9.8080	1026.2685	26.1682	26.1678	5.2330	81.978	6.38349	6.38690	34.1177	2.5977e-03	9.8169	1026.2732	26.1729	30.6396	35.0076	39.2790	43.4559	9.7440e-04	1.8381e-06	34.1151	39089.1195	28
22.712	9.8064	-0.0109	1.9258e-01	0.845	87.764	344.690599	22.500	33.9707	9.8038	1026.2837	26.1812	26.1807	5.2288	81.912	6.38343	6.38685	34.1334	2.5587e-03	9.8124	1026.2884	26.1858	30.6525	35.0205	39.2918	43.4687	9.7439e-04	1.8259e-06	34.1308	39071.1533	26
23.216	9.8100	-0.0109	1.8277e-01	0.837	88.799	344.690611	23.000	33.9853	9.8074	1026.2968	26.1920	26.1915	5.2266	81.892	6.38232	6.38574	34.1481	2.5223e-03	9.8157	1026.3015	26.1966	30.6632	35.0309	39.3021	43.4788	9.7437e-04	1.8158e-06	34.1455	39084.4480	24
23.721	9.8224	-0.0102	1.8259e-01	0.866	89.774	344.690622	23.500	33.9940	9.8198	1026.3038	26.1967	26.1963	5.2326	82.013	6.38023	6.38364	34.1568	2.5006e-03	9.8280	1026.3085	26.2014	30.6675	35.0350	39.3058	43.4823	9.7437e-04	1.8114e-06	34.1543	39133.1940	22
24.226	9.8292	-0.0120	1.8417e-01	0.841	90.728	344.690633	24.000	33.9990	9.8265	1026.3089	26.1995	26.1990	5.2262	81.927	6.37909	6.38248	34.1618	2.4883e-03	9.8346	1026.3135	26.2041	30.6701	35.0374	39.3081	43.4844	9.7436e-04	1.8089e-06	34.1593	39159.5722	24
24.731	9.8346	-0.0119	1.8567e-01	0.843	91.716	344.690645	24.500	34.0109	9.8318	1026.3196	26.2079	26.2074	5.2124	81.727	6.37785	6.38123	34.1737	2.4586e-03	9.8397	1026.3242	26.2125	30.6783	35.0454	39.3159	43.4920	9.7435e-04	1.8011e-06	34.1713	39180.1954	24
25.235	9.8356	-0.0113	1.8418e-01	0.853	92.718	344.690656	25.000	34.0288	9.8328	1026.3357	26.2218	26.2213	5.2164	81.801	6.37698	6.38037	34.1917	2.4140e-03	9.8403	1026.3403	26.2263	30.6920	35.0589	39.3293	43.5052	9.7434e-04	1.7880e-06	34.1893	39182.5213	24
25.740	9.8304	-0.0118	1.8520e-01	0.839	93.747	344.690668	25.500	34.0440	9.8275	1026.3507	26.2345	26.2340	5.2283	81.987	6.37708	6.38049	34.2069	2.3764e-03	9.8348	1026.3552	26.2390	30.7047	35.0716	39.3420	43.5179	9.7432e-04	1.7761e-06	34.2045	39160.4620	24
26.245	9.8353	-0.0120	1.9297e-01	0.849	94.749	344.690680	26.000	34.0552	9.8324	1026.3609	26.2425	26.2420	5.2370	82.137	6.37594	6.37934	34.2182	2.3484e-03	9.8394	1026.3655	26.2470	30.7124	35.0792	39.3494	43.5252	9.7431e-04	1.7687e-06	34.2158	39179.0095	24
26.750	9.8274	-0.0120	1.7979e-01	0.871	95.722	344.690691	26.500	34.0714	9.8244	1026.3772	26.2564	26.2559	5.2467	82.283	6.37638	6.37980	34.2344	2.3083e-03	9.8312	1026.3816	26.2609	30.7264	35.0932	39.3635	43.5393	9.7429e-04	1.7556e-06	34.2321	39146.0043	23
27.254	9.8281	-0.0120	1.8010e-01	0.868	96.694	344.690703	27.000	34.0811	9.8250	1026.3869	26.2638	26.2633	5.2558	82.433	6.37588	6.37931	34.2441	2.2842e-03	9.8316	1026.3913	26.2683	30.7337	35.1005	39.3706	43.5464	9.7429e-04	1.7486e-06	34.2418	39147.9496	24
27.759	9.8371	-0.0120	1.7487e-01	0.886	97.705	344.690714	27.500	34.0926	9.8340	1026.3967	26.2714	26.2708	5.2501	82.366	6.37417	6.37758	34.2556	2.2556e-03	9.8403	1026.4011	26.2758	30.7410	35.1074	39.3773	43.5528	9.7428e-04	1.7416e-06	34.2533	39182.6198	25
28.264	9.8300	-0.0120	1.7485e-01	0.865	98.740	344.690726	28.000	34.0974	9.8268	1026.4039	26.2763	26.2757	5.2448	82.272	6.37495	6.37838	34.2604	2.2437e-03	9.8331	1026.4083	26.2807	30.7460	35.1126	39.3826	43.5582	9.7427e-04	1.7371e-06	34.2581	39153.9223	25
28.769	9.8177	-0.0120	1.7850e-01	0.861	99.752	344.690738	28.500	34.1012	9.8145	1026.4112	26.2814	26.2808	5.2484	82.308	6.37650	6.37995	34.2643	2.2341e-03	9.8207	1026.4157	26.2858	30.7513	35.1181	39.3884	43.5642	9.7426e-04	1.7324e-06	34.2620	39104.3231	24
29.273	9.8115	-0.0120	1.7608e-01	0.851	100.750	344.690749	29.000	34.1093	9.8082	1026.4209	26.2887	26.2882	5.2583	82.457	6.37703	6.38050	34.2724	2.2140e-03	9.8143	1026.4253	26.2931	30.7587	35.1256	39.3959	43.5718	9.7425e-04	1.7255e-06	34.2702	39078.5685	24
29.778	9.8100	-0.0120	1.7823e-01	0.873	101.776	344.690761	29.500	34.1209	9.8066	1026.4324	26.2980	26.2975	5.2620	82.518	6.37677	6.38025	34.2839	2.1853e-03	9.8125	1026.4368	26.3024	30.7680	35.1348	39.4051	43.5809	9.7424e-04	1.7168e-06	34.2818	39071.4302	25
30.283	9.8058	-0.0120	1.7845e-01	0.851	102.855	344.690774	30.000	34.1305	9.8024	1026.4430	26.3062	26.3057	5.2624	82.522	6.37696	6.38044	34.2936	2.1614e-03	9.8081	1026.4473	26.3106	30.7762	35.1430	39.4133	43.5892	9.7423e-04	1.7092e-06	34.2914	39053.9793	26
30.788	9.7994	-0.0120	1.7518e-01	0.867	103.934	344.690786	30.500	34.1440	9.7959	1026.4569	26.3179	26.3173	5.2595	82.472	6.37730	6.38081	34.3071	2.1279e-03	9.8013	1026.4612	26.3222	30.7878	35.1547	39.4250	43.6009	9.7422e-04	1.6983e-06	34.3050	39026.9768	26
31.292	9.7965	-0.0120	1.7728e-01	0.893	104.995	344.690799	31.000	34.1497	9.7930	1026.4642	26.3229	26.3223	5.2734	82.688	6.37747	6.38098	34.3129	2.1135e-03	9.7983	1026.4685	26.3272	30.7928	35.1597	39.4301	43.6060	9.7421e-04	1.6936e-06	34.3108	39014.7464	25
31.797	9.7956	-0.0120	1.7704e-01	0.896	106.027	344.690811	31.500	34.1521	9.7920	1026.4684	26.3248	26.3242	5.2747	82.709	6.37750	6.38101	34.3152	2.1078e-03	9.7973	1026.4727	26.3291	30.7948	35.1617	39.4320	43.6080	9.7421e-04	1.6919e-06	34.3131	39010.8087	24
32.302	9.7937	-0.0120	1.8425e-01	0.887	107.032	344.690822	32.000	34.1588	9.7900	1026.4763	26.3305	26.3299	5.2690	82.619	6.37749	6.38101	34.3220	2.0909e-03	9.7952	1026.4806	26.3348	30.8004	35.1673	39.4377	43.6136	9.7420e-04	1.6867e-06	34.3199	39002.4392	24
32.807	9.7850	-0.0120	1.9689e-01	0.903	108.047	344.690834	32.500	34.1766	9.7813	1026.4939	26.3458	26.3452	5.2614	82.493	6.37796	6.38150	34.3398	2.0467e-03	9.7862	1026.4981	26.3500	30.8157	35.1827	39.4531	43.6291	9.7419e-04	1.6722e-06	34.3378	38966.4026	25
33.311	9.7828	-0.0120	1.7810e-01	0.905	109.092	344.690846	33.000	34.1787	9.7791	1026.4982	26.3478	26.3472	5.2465	82.258	6.37818	6.38173	34.3419	2.0416e-03	9.7839	1026.5024	26.3520	30.8178	35.1848	39.4552	43.6312	9.7418e-04	1.6705e-06	34.3398	38957.2922	25
33.816	9.7811	-0.0120	1.7628e-01	0.884	110.141	344.690858	33.500	34.1841	9.7773	1026.5050	26.3523	26.3517	5.2473	82.270	6.37820	6.38175	34.3473	2.0281e-03	9.7820	1026.5092	26.3566	30.8223	35.1893	39.4597	43.6357	9.7418e-04	1.6663e-06	34.3453	38949.7911	25
34.321	9.7853	-0.0120	1.7551e-01	0.872	111.153	344.690870	34.000	34.1934	9.7815	1026.5138	26.3589	26.3582	5.2484	82.300	6.37723	6.38078	34.3566	2.0050e-03	9.7860	1026.5180	26.3631	30.8287	35.1955	39.4658	43.6417	9.7417e-04	1.6602e-06	34.3546	38965.7734	24
34.826	9.7894	-0.0120	1.7653e-01	0.860	112.135	344.690881	34.500	34.2052	9.7855	1026.5247	26.3675	26.3668	5.2441	82.245	6.37617	6.37972	34.3685	1.9756e-03	9.7899	1026.5288	26.3716	30.8370	35.2037	39.4738	43.6496	9.7416e-04	1.6522e-06	34.3665	38981.1561	24
35.330	9.7874	-0.0120	1.7535e-01	0.887	113.151	344.690893	35.000	34.2081	9.7834	1026.5296	26.3701	26.3694	5.2378	82.144	6.37633	6.37989	34.3714	1.9684e-03	9.7877	1026.5337	26.3743	30.8397	35.2064	39.4765	43.6523	9.7415e-04	1.6498e-06	34.3694	38972.6221	25
35.835	9.7881	-0.0120	1.7871e-01	0.849	114.193	344.690905	35.500	34.2108	9.7841	1026.5338	26.3720	26.3714	5.2387	82.160	6.37613	6.37968	34.3741	1.9618e-03	9.7883	1026.5380	26.3762	30.8416	35.2083	39.4784	43.6541	9.7415e-04	1.6481e-06	34.3721	38974.8506	25
36.340	9.7881	-0.0120	1.7939e-01	0.863	115.258	344.690917	36.000	34.2149	9.7840	1026.5393	26.3753	26.3746	5.2258	81.960	6.37596	6.37952	34.3782	1.9516e-03	9.7882	1026.5435	26.3794	30.8448	35.2115	39.4815	43.6572	9.7414e-04	1.6452e-06	34.3762	38974.3523	26
36.845	9.7862	-0.0120	1.7959e-01	0.843	116.313	344.690930	36.500	34.2239	9.7821	1026.5489	26.3826	26.3819	5.2179	81.839	6.37585	6.37941	34.3872	1.9292e-03	9.7861	1026.5531	26.3868	30.8521	35.2187	39.4888	43.6644	9.7413e-04	1.6383e-06	34.3853	38966.0174	24
37.350	9.7852	-0.0120	1.7293e-01	0.831	117.319	344.690941	37.000	34.2312	9.7810	1026.5571	26.3885	26.3878	5.2199	81.871	6.37569	6.37926	34.3945	1.9110e-03	9.7849	1026.5612	26.3926	30.8579	35.2245	39.4946	43.6702	9.7413e-04	1.6329e-06	34.3926	38961.2954	24
37.854	9.7842	-0.0120	1.7095e-01	0.845	118.289	344.690952	37.500	34.2385	9.7799	1026.5653	26.3944	26.3937	5.2189	81.859	6.37554	6.37911	34.4019	1.8928e-03	9.7837	1026.5694	26.3985	30.8638	35.2304	39.5004	43.6760	9.7412e-04	1.6274e-06	34.4000	38956.4302	23
38.359	9.7841	-0.0120	1.7396e-01	0.831	119.260	344.690964	38.000	34.2442	9.7798	1026.5720	26.3989	26.3982	5.2143	81.788	6.37531	6.37888	34.4076	1.8786e-03	9.7834	1026.5761	26.4030	30.8682	35.2348	39.5047	43.6803	9.7411e-04	1.6232e-06	34.4057	38955.5180	24
38.864	9.7844	-0.0120	1.7485e-01	0.831	120.291	344.690976	38.500	34.2454	9.7800	1026.5752	26.3998	26.3991	5.2289	82.019	6.37523	6.37880	34.4088	1.8756e-03	9.7836	1026.5793	26.4039	30.8691	35.2357	39.5056	43.6812	9.7411e-04	1.6225e-06	34.4069	38956.2339	25
39.369	9.7842	-0.0120	1.8077e-01	0.833	121.344	344.690988	39.000	34.2481	9.7798	1026.5796	26.4019	26.4012	5.2400	82.195	6.37514	6.37871	34.4115	1.8690e-03	9.7833	1026.5837	26.4060	30.8712	35.2377	39.5077	43.6832	9.7411e-04	1.6206e-06	34.4096	38955.1383	25
39.873	9.7908	-0.0120	1.9746e-01	0.829	122.306	344.690999	39.500	34.2634	9.7863	1026.5928	26.4128	26.4121	5.2515	82.394	6.37359	6.37716	34.4268	1.8308e-03	9.7896	1026.5968	26.4169	30.8818	35.2481	39.5178	43.6931	9.7409e-04	1.6104e-06	34.4250	38980.1986	22
40.378	9.7832	-0.0120	1.7546e-01	0.837	123.226	344.691010	40.000	34.2680	9.7787	1026.5999	26.4176	26.4169	5.2483	82.333	6.37447	6.37805	34.4314	1.8197e-03	9.7818	1026.6039	26.4217	30.8868	35.2532	39.5230	43.6984	9.7408e-04	1.6059e-06	34.4295	38949.1150	22
40.883	9.7755	-0.0120	1.8070e-01	0.848	124.206	344.691021	40.500	34.2677	9.7709	1026.6032	26.4187	26.4179	5.2435	82.244	6.37554	6.37914	34.4311	1.8203e-03	9.7741	1026.6073	26.4228	30.8880	35.2546	39.5246	43.7002	9.7408e-04	1.6050e-06	34.4293	38918.4190	25
41.388	9.7681	-0.0120	1.7819e-01	0.862	125.287	344.691033	41.000	34.2743	9.7634	1026.6119	26.4251	26.4243	5.2504	82.342	6.37631	6.37993	34.4377	1.8040e-03	9.7665	1026.6159	26.4292	30.8945	35.2612	39.5313	43.7070	9.7407e-04	1.5991e-06	34.4359	38887.8761	27
41.892	9.7667	-0.0120	1.7338e-01	0.875	126.375	344.691046	41.500	34.2748	9.7620	1026.6149	26.4258	26.4250	5.2400	82.177	6.37647	6.38009	34.4383	1.8026e-03	9.7651	1026.6189	26.4298	30.8952	35.2619	39.5320	43.7077	9.7407e-04	1.5986e-06	34.4364	38882.3221	25
42.397	9.7680	-0.0120	1.7095e-01	0.930	127.392	344.691058	42.000	34.2711	9.7632	1026.6141	26.4227	26.4219	5.2481	82.304	6.37645	6.38006	34.4346	1.8117e-03	9.7664	1026.6181	26.4267	30.8921	35.2588	39.5290	43.7047	9.7407e-04	1.6016e-06	34.4327	38887.4390	24
42.902	9.7650	-0.0120	1.7200e-01	0.900	128.371	344.691069	42.500	34.2807	9.7602	1026.6244	26.4307	26.4299	5.2449	82.254	6.37648	6.38010	34.4442	1.7879e-03	9.7631	1026.6284	26.4347	30.9001	35.2668	39.5369	43.7126	9.7406e-04	1.5941e-06	34.4424	38874.4984	23
