Latitude	Longitude	PrDM	T090C	FlECO-AFL	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
58.27400	11.46670	7.066	8.2631	0.4618	62.265	344.668348	7.000	30.2217	8.2624	1023.5191	23.4868	23.4867	7.2880	107.682	6.76807	6.77307	30.3761	1.1878e-02	8.3285	1023.5301	23.4978	28.0270	32.4556	36.7856	41.0191	9.7701e-04	4.3813e-06	30.3642	33147.2505	24
58.27400	11.46670	7.570	8.3803	0.3880	63.242	344.668359	7.500	30.4953	8.3796	1023.7190	23.6844	23.6843	7.1493	106.100	6.73817	6.74305	30.6503	1.1197e-02	8.4421	1023.7296	23.6950	28.2194	32.6433	36.9688	41.1980	9.7682e-04	4.1932e-06	30.6391	33600.7219	23
58.27400	11.46670	8.075	8.4155	0.3695	64.198	344.668370	8.000	30.6356	8.4147	1023.8262	23.7892	23.7891	7.0221	104.391	6.72668	6.73156	30.7909	1.0849e-02	8.4752	1023.8365	23.7996	28.3221	32.7442	37.0680	41.2954	9.7672e-04	4.0935e-06	30.7801	33733.0076	23
58.27400	11.46670	8.580	8.4102	0.3571	65.179	344.668382	8.500	30.6482	8.4094	1023.8391	23.7999	23.7997	6.9390	103.153	6.72693	6.73182	30.8036	1.0817e-02	8.4697	1023.8494	23.8102	28.3327	32.7549	37.0787	41.3062	9.7670e-04	4.0834e-06	30.7927	33710.9224	24
58.27400	11.46670	9.085	8.5237	0.3616	66.186	344.668393	9.000	31.2280	8.5228	1024.2786	24.2371	24.2370	6.8445	102.388	6.68477	6.68968	31.3846	9.3761e-03	8.5744	1024.2879	24.2465	28.7621	33.1775	37.4947	41.7159	9.7629e-04	3.6676e-06	31.3753	34129.0040	24
58.27400	11.46670	9.589	8.9417	0.3377	67.160	344.668405	9.500	31.9014	8.9408	1024.7453	24.7017	24.7015	6.6946	101.532	6.59356	6.59791	32.0595	7.7023e-03	8.9832	1024.7536	24.7100	29.2110	33.6123	37.9159	42.1238	9.7584e-04	3.2262e-06	32.0518	35761.0598	23
58.27400	11.46672	10.094	8.9172	0.2877	68.097	344.668415	10.000	31.9766	8.9162	1024.8103	24.7644	24.7642	6.6452	100.778	6.59394	6.59837	32.1350	7.5152e-03	8.9573	1024.8185	24.7725	29.2736	33.6748	37.9784	42.1863	9.7578e-04	3.1667e-06	32.1274	35657.5348	22
58.27400	11.46672	10.599	8.7729	0.2481	69.030	344.668426	10.500	32.0597	8.7718	1024.8997	24.8514	24.8513	6.6463	100.525	6.61162	6.61637	32.2182	7.3087e-03	8.8111	1024.9076	24.8594	29.3631	33.7669	38.0729	42.2833	9.7570e-04	3.0841e-06	32.2109	35073.9560	22
58.27400	11.46672	11.103	8.9387	0.2526	69.961	344.668437	11.000	32.3106	8.9376	1025.0728	25.0223	25.0222	6.5686	99.878	6.57659	6.58112	32.4696	6.6851e-03	8.9732	1025.0804	25.0299	29.5280	33.9264	38.2271	42.4324	9.7553e-04	2.9219e-06	32.4629	35721.1186	23
58.27400	11.46672	11.608	9.1348	0.2507	70.889	344.668448	11.500	32.4615	9.1336	1025.1627	25.1100	25.1098	6.4793	99.047	6.54160	6.54579	32.6208	6.3101e-03	9.1674	1025.1701	25.1173	29.6099	34.0029	38.2985	42.4988	9.7545e-04	2.8389e-06	32.6145	36496.0606	22
58.27400	11.46672	12.113	9.3379	0.2188	71.827	344.668459	12.000	32.7147	9.3366	1025.3309	25.2759	25.2757	6.4629	99.405	6.50168	6.50556	32.8747	5.6805e-03	9.3666	1025.3378	25.2829	29.7691	34.1559	38.4455	42.6400	9.7529e-04	2.6815e-06	32.8690	37291.3847	23
58.27400	11.46672	12.618	9.7411	0.1809	72.793	344.668470	12.500	33.0308	9.7397	1025.5147	25.4576	25.4574	6.3649	98.966	6.43130	6.43451	33.1915	4.8948e-03	9.7650	1025.5212	25.4641	29.9391	34.3151	38.5941	42.7785	9.7511e-04	2.5094e-06	33.1866	38881.9715	23
58.27400	11.46673	13.122	9.9949	0.1375	73.757	344.668481	13.000	33.1879	9.9934	1025.5975	25.5383	25.5380	6.2639	98.038	6.38926	6.39203	33.3489	4.5044e-03	10.0165	1025.6039	25.5446	30.0129	34.3824	38.6552	42.8335	9.7504e-04	2.4331e-06	33.3444	39885.7673	23
58.27400	11.46674	13.627	10.0197	0.1001	74.692	344.668492	13.500	33.2191	10.0182	1025.6200	25.5585	25.5582	6.2344	97.649	6.38453	6.38727	33.3802	4.4267e-03	10.0407	1025.6263	25.5648	30.0323	34.4010	38.6731	42.8508	9.7501e-04	2.4140e-06	33.3758	39982.5707	22
58.27401	11.46674	14.132	10.0381	0.0519	75.623	344.668503	14.000	33.2450	10.0365	1025.6394	25.5756	25.5753	6.2480	97.917	6.38092	6.38363	33.4062	4.3624e-03	10.0586	1025.6457	25.5819	30.0488	34.4170	38.6885	42.8657	9.7499e-04	2.3979e-06	33.4018	40053.8632	23
58.27402	11.46674	14.637	10.0752	0.0729	76.573	344.668514	14.500	33.2887	10.0736	1025.6696	25.6035	25.6032	6.2364	97.842	6.37399	6.37665	33.4499	4.2538e-03	10.0949	1025.6757	25.6096	30.0755	34.4426	38.7131	42.8892	9.7497e-04	2.3716e-06	33.4457	40198.9324	23
58.27402	11.46674	15.141	10.0931	0.0616	77.529	344.668525	15.000	33.3787	10.0914	1025.7391	25.6707	25.6704	6.2706	98.473	6.36785	6.37050	33.5401	4.0301e-03	10.1111	1025.7451	25.6767	30.1415	34.5076	38.7771	42.9523	9.7490e-04	2.3079e-06	33.5361	40263.3979	23
58.27402	11.46674	15.646	10.1045	0.0614	78.486	344.668536	15.500	33.4762	10.1027	1025.8155	25.7449	25.7446	6.2685	98.526	6.36228	6.36495	33.6379	3.7876e-03	10.1207	1025.8213	25.7507	30.2146	34.5797	38.8483	43.0227	9.7483e-04	2.2377e-06	33.6341	40301.9066	23
58.27402	11.46674	16.151	10.0720	0.0842	79.455	344.668547	16.000	33.5203	10.0702	1025.8577	25.7848	25.7845	6.3194	99.283	6.36498	6.36773	33.6821	3.6780e-03	10.0873	1025.8634	25.7905	30.2548	34.6203	38.8893	43.0639	9.7479e-04	2.2000e-06	33.6784	40168.3620	23
58.27402	11.46674	16.655	10.0614	0.0575	80.424	344.668558	16.500	33.5974	10.0595	1025.9219	25.8468	25.8465	6.4032	100.627	6.36331	6.36610	33.7594	3.4864e-03	10.0752	1025.9275	25.8523	30.3162	34.6814	38.9501	43.1245	9.7473e-04	2.1414e-06	33.7558	40120.1145	23
58.27402	11.46674	17.160	10.0112	0.0713	81.391	344.668569	17.000	33.6764	10.0093	1025.9943	25.9169	25.9165	6.2392	97.992	6.36703	6.36995	33.8385	3.2901e-03	10.0234	1025.9997	25.9223	30.3867	34.7524	39.0215	43.1964	9.7466e-04	2.0751e-06	33.8352	39913.3904	23
58.27402	11.46674	17.665	9.9960	0.0543	82.348	344.668580	17.500	33.7162	9.9940	1026.0302	25.9505	25.9502	6.2980	98.908	6.36751	6.37047	33.8783	3.1913e-03	10.0074	1026.0355	25.9558	30.4202	34.7860	39.0552	43.2300	9.7462e-04	2.0433e-06	33.8752	39849.6329	23
58.27402	11.46674	18.170	9.9934	0.0667	83.291	344.668591	18.000	33.7479	9.9914	1026.0577	25.9757	25.9754	6.3777	100.175	6.36657	6.36955	33.9101	3.1125e-03	10.0042	1026.0629	25.9809	30.4452	34.8108	39.0798	43.2545	9.7460e-04	2.0196e-06	33.9070	39836.7869	22
58.27402	11.46676	18.674	9.8795	0.0738	84.224	344.668602	18.500	33.7692	9.8774	1026.0958	26.0115	26.0111	6.4114	100.469	6.38151	6.38472	33.9315	3.0594e-03	9.8897	1026.1009	26.0166	30.4832	34.8510	39.1222	43.2990	9.7456e-04	1.9857e-06	33.9284	39379.6695	23
58.27402	11.46676	19.179	9.9093	0.0634	85.178	344.668613	19.000	33.8189	9.9071	1026.1320	26.0454	26.0450	6.4469	101.123	6.37534	6.37851	33.9813	2.9358e-03	9.9185	1026.1370	26.0504	30.5160	34.8828	39.1531	43.3290	9.7453e-04	1.9538e-06	33.9784	39494.7622	23
58.27402	11.46676	19.684	9.9392	0.0558	86.141	344.668624	19.500	33.8353	9.9370	1026.1419	26.0531	26.0527	6.4014	100.485	6.37052	6.37363	33.9977	2.8952e-03	9.9482	1026.1470	26.0581	30.5229	34.8890	39.1586	43.3338	9.7452e-04	1.9466e-06	33.9948	39612.9813	24
58.27402	11.46676	20.189	9.9184	0.0583	87.130	344.668636	20.000	33.8441	9.9161	1026.1547	26.0635	26.0631	6.4067	100.528	6.37304	6.37620	34.0066	2.8731e-03	9.9271	1026.1597	26.0685	30.5337	34.9002	39.1701	43.3456	9.7451e-04	1.9368e-06	34.0037	39528.9628	24
58.27402	11.46676	20.693	9.8834	0.0538	88.144	344.668647	20.500	33.8408	9.8811	1026.1603	26.0668	26.0664	6.3951	100.268	6.37803	6.38126	34.0033	2.8814e-03	9.8921	1026.1652	26.0718	30.5378	34.9050	39.1757	43.3519	9.7450e-04	1.9338e-06	34.0004	39389.2577	24
58.27402	11.46676	21.198	9.8065	0.0517	89.162	344.668659	21.000	33.8504	9.8041	1026.1829	26.0872	26.0868	6.4891	101.576	6.38833	6.39172	34.0129	2.8575e-03	9.8149	1026.1879	26.0921	30.5597	34.9285	39.2007	43.3783	9.7448e-04	1.9146e-06	34.0101	39081.1354	24
58.27402	11.46676	21.703	9.7876	0.0567	90.130	344.668670	21.500	33.8883	9.7852	1026.2180	26.1200	26.1196	6.5536	102.569	6.38941	6.39285	34.0509	2.7632e-03	9.7953	1026.2228	26.1248	30.5925	34.9614	39.2337	43.4115	9.7445e-04	1.8836e-06	34.0481	39002.6348	23
58.27402	11.46676	22.207	9.7703	0.0614	91.058	344.668681	22.000	33.9110	9.7678	1026.2409	26.1405	26.1401	6.6603	104.215	6.39090	6.39437	34.0736	2.7070e-03	9.7775	1026.2456	26.1453	30.6133	34.9824	39.2549	43.4329	9.7443e-04	1.8642e-06	34.0709	38931.6882	22
58.27402	11.46676	22.712	9.7908	0.0620	91.983	344.668692	22.500	33.9786	9.7882	1026.2925	26.1900	26.1896	6.5268	102.214	6.38528	6.38874	34.1414	2.5389e-03	9.7966	1026.2972	26.1946	30.6616	35.0298	39.3014	43.4786	9.7438e-04	1.8176e-06	34.1388	39008.1818	22
58.27402	11.46676	23.217	9.8581	0.0594	92.935	344.668703	23.000	34.0271	9.8555	1026.3214	26.2166	26.2162	6.3940	100.316	6.37392	6.37726	34.1900	2.4183e-03	9.8631	1026.3260	26.2212	30.6864	35.0528	39.3227	43.4983	9.7435e-04	1.7925e-06	34.1876	39273.5986	24
58.27402	11.46677	23.722	9.8622	0.0532	93.951	344.668715	23.500	34.0422	9.8595	1026.3348	26.2277	26.2272	6.5359	102.560	6.37274	6.37609	34.2051	2.3809e-03	9.8668	1026.3393	26.2322	30.6972	35.0635	39.3332	43.5085	9.7434e-04	1.7821e-06	34.2027	39288.4253	25
58.27402	11.46678	24.227	9.8637	0.0526	95.005	344.668727	24.000	34.0505	9.8610	1026.3433	26.2340	26.2335	6.5678	103.069	6.37218	6.37553	34.2135	2.3601e-03	9.8682	1026.3479	26.2385	30.7034	35.0696	39.3392	43.5145	9.7433e-04	1.7763e-06	34.2111	39293.8090	25
58.27402	11.46678	24.731	9.8643	0.0553	96.032	344.668739	24.500	34.0615	9.8615	1026.3541	26.2424	26.2420	6.5775	103.231	6.37166	6.37501	34.2244	2.3329e-03	9.8685	1026.3586	26.2469	30.7117	35.0778	39.3474	43.5226	9.7432e-04	1.7684e-06	34.2221	39294.9327	24
58.27402	11.46678	25.236	9.8604	0.0586	96.974	344.668750	25.000	34.0721	9.8576	1026.3653	26.2514	26.2509	6.6097	103.734	6.37176	6.37512	34.2351	2.3065e-03	9.8644	1026.3698	26.2559	30.7207	35.0868	39.3563	43.5315	9.7431e-04	1.7600e-06	34.2328	39278.5630	22
58.27402	11.46678	25.741	9.8562	0.0446	97.909	344.668761	25.500	34.0866	9.8533	1026.3796	26.2635	26.2630	6.6535	104.422	6.37176	6.37513	34.2496	2.2704e-03	9.8598	1026.3841	26.2679	30.7327	35.0988	39.3683	43.5435	9.7429e-04	1.7487e-06	34.2473	39260.3070	22
58.27402	11.46678	26.245	9.8503	0.0502	98.830	344.668771	26.000	34.0987	9.8474	1026.3924	26.2739	26.2734	6.6915	105.013	6.37207	6.37546	34.2618	2.2403e-03	9.8537	1026.3968	26.2783	30.7432	35.1093	39.3789	43.5541	9.7428e-04	1.7389e-06	34.2595	39235.8693	23
58.27403	11.46679	26.750	9.8435	0.0503	99.776	344.668782	26.500	34.1126	9.8405	1026.4066	26.2859	26.2854	6.6378	104.164	6.37246	6.37586	34.2756	2.2059e-03	9.8465	1026.4110	26.2903	30.7552	35.1214	39.3910	43.5662	9.7427e-04	1.7277e-06	34.2734	39207.3279	23
58.27404	11.46680	27.255	9.8374	0.0523	100.732	344.668793	27.000	34.1187	9.8344	1026.4147	26.2917	26.2912	6.7236	105.500	6.37305	6.37646	34.2817	2.1907e-03	9.8403	1026.4191	26.2961	30.7610	35.1273	39.3970	43.5723	9.7426e-04	1.7223e-06	34.2796	39182.5007	23
58.27403	11.46680	27.760	9.8249	0.0834	101.712	344.668805	27.500	34.1275	9.8218	1026.4260	26.3007	26.3002	6.5575	102.872	6.37442	6.37787	34.2906	2.1688e-03	9.8276	1026.4303	26.3050	30.7702	35.1367	39.4066	43.5821	9.7425e-04	1.7139e-06	34.2884	39131.6412	23
58.27402	11.46680	28.265	9.8230	0.0478	102.699	344.668816	28.000	34.1370	9.8198	1026.4360	26.3084	26.3079	6.4974	101.931	6.37431	6.37776	34.3001	2.1452e-03	9.8254	1026.4403	26.3128	30.7779	35.1444	39.4142	43.5897	9.7424e-04	1.7067e-06	34.2979	39122.8835	24
58.27402	11.46680	28.769	9.8189	0.0304	103.686	344.668827	28.500	34.1417	9.8156	1026.4427	26.3128	26.3122	6.5822	103.255	6.37468	6.37815	34.3048	2.1335e-03	9.8211	1026.4470	26.3171	30.7823	35.1488	39.4188	43.5943	9.7423e-04	1.7026e-06	34.3027	39105.9457	24
58.27402	11.46680	29.274	9.8130	0.0459	104.648	344.668839	29.000	34.1521	9.8097	1026.4541	26.3219	26.3214	6.6407	104.166	6.37507	6.37855	34.3153	2.1075e-03	9.8150	1026.4584	26.3262	30.7915	35.1581	39.4280	43.6036	9.7422e-04	1.6941e-06	34.3132	39081.5446	22
58.27402	11.46680	29.779	9.8063	0.0497	105.586	344.668849	29.500	34.1634	9.8030	1026.4663	26.3319	26.3313	6.5962	103.461	6.37554	6.37904	34.3265	2.0796e-03	9.8081	1026.4706	26.3361	30.8015	35.1681	39.4381	43.6138	9.7421e-04	1.6848e-06	34.3245	39053.7895	23
58.27402	11.46680	30.283	9.7989	0.0414	106.521	344.668860	30.000	34.1763	9.7955	1026.4799	26.3432	26.3426	6.5842	103.265	6.37604	6.37955	34.3395	2.0475e-03	9.8004	1026.4841	26.3475	30.8128	35.1795	39.4496	43.6253	9.7420e-04	1.6742e-06	34.3375	39023.2025	22
58.27402	11.46680	30.788	9.7952	0.0466	107.467	344.668871	30.500	34.1817	9.7917	1026.4870	26.3480	26.3475	6.6446	104.207	6.37634	6.37986	34.3449	2.0341e-03	9.7965	1026.4913	26.3523	30.8177	35.1844	39.4546	43.6303	9.7419e-04	1.6697e-06	34.3429	39007.5248	23
58.27402	11.46680	31.293	9.7910	0.0385	108.437	344.668882	31.000	34.1877	9.7875	1026.4947	26.3535	26.3529	6.7664	106.112	6.37667	6.38020	34.3510	2.0190e-03	9.7921	1026.4990	26.3577	30.8232	35.1899	39.4601	43.6359	9.7419e-04	1.6647e-06	34.3489	38990.3172	24
58.27402	11.46680	31.798	9.7911	0.0386	109.419	344.668894	31.500	34.1988	9.7875	1026.5056	26.3621	26.3615	6.8064	106.748	6.37620	6.37974	34.3620	1.9916e-03	9.7920	1026.5098	26.3663	30.8317	35.1984	39.4685	43.6442	9.7417e-04	1.6566e-06	34.3600	38989.6499	23
58.27402	11.46680	32.303	9.7919	0.0502	110.394	344.668905	32.000	34.2047	9.7883	1026.5124	26.3666	26.3660	6.7774	106.298	6.37585	6.37939	34.3680	1.9768e-03	9.7926	1026.5166	26.3708	30.8362	35.2028	39.4729	43.6485	9.7417e-04	1.6525e-06	34.3660	38992.1435	24
58.27402	11.46680	32.807	9.7897	0.0471	111.379	344.668916	32.500	34.2124	9.7860	1026.5211	26.3730	26.3723	6.7390	105.696	6.37584	6.37939	34.3757	1.9578e-03	9.7902	1026.5252	26.3771	30.8425	35.2091	39.4792	43.6548	9.7416e-04	1.6466e-06	34.3737	38982.6221	23
58.27402	11.46680	33.312	9.7849	0.0364	112.365	344.668928	33.000	34.2200	9.7811	1026.5302	26.3798	26.3791	6.7501	105.863	6.37620	6.37976	34.3833	1.9387e-03	9.7852	1026.5343	26.3839	30.8493	35.2160	39.4861	43.6618	9.7415e-04	1.6402e-06	34.3814	38962.5192	24
58.27402	11.46680	33.817	9.7806	0.0246	113.368	344.668939	33.500	34.2268	9.7768	1026.5384	26.3857	26.3851	6.6514	104.311	6.37652	6.38009	34.3901	1.9221e-03	9.7807	1026.5425	26.3899	30.8553	35.2220	39.4922	43.6679	9.7414e-04	1.6347e-06	34.3881	38944.7488	24
58.27400	11.46682	34.322	9.7740	0.0219	114.371	344.668951	34.000	34.2462	9.7702	1026.5570	26.4020	26.4014	6.7320	105.573	6.37663	6.38023	34.4095	1.8738e-03	9.7738	1026.5610	26.4061	30.8716	35.2383	39.5084	43.6842	9.7413e-04	1.6194e-06	34.4077	38916.9339	25
58.27400	11.46682	34.826	9.7772	0.0393	115.381	344.668963	34.500	34.2562	9.7733	1026.5666	26.4094	26.4087	6.7982	106.626	6.37578	6.37937	34.4196	1.8488e-03	9.7767	1026.5706	26.4134	30.8787	35.2453	39.5153	43.6909	9.7412e-04	1.6126e-06	34.4178	38928.5559	24
58.27400	11.46682	35.331	9.7786	0.0411	116.392	344.668974	35.000	34.2631	9.7746	1026.5740	26.4145	26.4139	6.8046	106.734	6.37530	6.37889	34.4265	1.8317e-03	9.7779	1026.5780	26.4186	30.8838	35.2503	39.5202	43.6958	9.7411e-04	1.6078e-06	34.4247	38933.5091	24
58.27400	11.46682	35.836	9.7778	0.0334	117.402	344.668986	35.500	34.2726	9.7738	1026.5839	26.4221	26.4214	6.7775	106.313	6.37503	6.37862	34.4361	1.8080e-03	9.7769	1026.5879	26.4262	30.8913	35.2578	39.5277	43.7032	9.7410e-04	1.6007e-06	34.4343	38929.2821	24
58.27400	11.46682	36.341	9.7773	0.0443	118.416	344.668998	36.000	34.2812	9.7732	1026.5929	26.4289	26.4282	6.8606	107.622	6.37475	6.37835	34.4446	1.7868e-03	9.7761	1026.5969	26.4329	30.8980	35.2644	39.5343	43.7097	9.7409e-04	1.5944e-06	34.4428	38926.2905	25
58.27400	11.46682	36.845	9.7740	0.0492	119.433	344.669010	36.500	34.2965	9.7698	1026.6077	26.4414	26.4407	6.8821	107.962	6.37459	6.37820	34.4600	1.7488e-03	9.7725	1026.6117	26.4454	30.9104	35.2768	39.5466	43.7220	9.7408e-04	1.5827e-06	34.4582	38911.8664	24
58.27400	11.46684	37.350	9.7650	0.0467	120.470	344.669022	37.000	34.3176	9.7608	1026.6280	26.4594	26.4587	6.9540	109.083	6.37497	6.37861	34.4811	1.6962e-03	9.7630	1026.6319	26.4634	30.9285	35.2949	39.5647	43.7402	9.7406e-04	1.5657e-06	34.4794	38874.1031	25
58.27399	11.46684	37.855	9.7586	0.0387	121.541	344.669034	37.500	34.3286	9.7544	1026.6399	26.4691	26.4684	6.9619	109.200	6.37540	6.37905	34.4922	1.6689e-03	9.7565	1026.6438	26.4730	30.9382	35.3046	39.5746	43.7501	9.7405e-04	1.5567e-06	34.4905	38847.8778	27
58.27398	11.46684	38.360	9.7545	0.0427	123.472	344.669056	38.000	34.3331	9.7502	1026.6464	26.4733	26.4725	6.8675	107.711	6.37579	6.37945	34.4966	1.6578e-03	9.7522	1026.6503	26.4772	30.9424	35.3089	39.5789	43.7544	9.7404e-04	1.5529e-06	34.4949	38830.9772	31
58.27400	11.46705	38.865	9.7524	0.0298	157.566	344.669451	38.500	34.3366	9.7480	1026.6518	26.4764	26.4757	6.8095	106.800	6.37594	6.37961	34.5002	1.6490e-03	9.7500	1026.6557	26.4803	30.9455	35.3121	39.5821	43.7577	9.7404e-04	1.5500e-06	34.4985	38821.9799	26
58.27400	11.46712	39.369	9.7496	0.0287	170.269	344.669598	39.000	34.3401	9.7452	1026.6573	26.4796	26.4788	6.8466	107.377	6.37618	6.37986	34.5036	1.6404e-03	9.7471	1026.6612	26.4835	30.9488	35.3153	39.5854	43.7610	9.7403e-04	1.5471e-06	34.5020	38810.4429	53
58.27400	11.46712	39.874	9.7479	0.0380	172.762	344.669627	39.500	34.3427	9.7434	1026.6619	26.4819	26.4811	6.9771	109.423	6.37631	6.37999	34.5062	1.6339e-03	9.7453	1026.6657	26.4858	30.9511	35.3177	39.5877	43.7634	9.7403e-04	1.5450e-06	34.5046	38803.2088	56
58.27400	11.46714	40.379	9.7436	0.0301	175.257	344.669656	40.000	34.3487	9.7391	1026.6696	26.4874	26.4866	6.8385	107.243	6.37667	6.38036	34.5123	1.6189e-03	9.7407	1026.6735	26.4912	30.9566	35.3232	39.5933	43.7690	9.7402e-04	1.5400e-06	34.5107	38785.1278	57
58.27400	11.46714	40.884	9.7376	0.0521	177.546	344.669682	40.500	34.3553	9.7330	1026.6780	26.4935	26.4927	6.8453	107.339	6.37724	6.38094	34.5189	1.6026e-03	9.7346	1026.6819	26.4973	30.9628	35.3295	39.5997	43.7754	9.7401e-04	1.5343e-06	34.5173	38760.5047	51
58.27400	11.46714	41.389	9.7315	0.0109	179.636	344.669707	41.000	34.3615	9.7269	1026.6862	26.4994	26.4986	6.5637	102.915	6.37782	6.38154	34.5252	1.5871e-03	9.7284	1026.6900	26.5032	30.9687	35.3356	39.6058	43.7816	9.7401e-04	1.5288e-06	34.5236	38735.7404	7
