Latitude	Longitude	PrDM	T090C	FlECO-AFL	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
58.36746	11.57736	4.983	9.0078	0.2914	10.479	345.497448	4.937	29.8459	9.0073	1023.1070	23.0842	23.0842	5.7743	86.547	6.67188	6.67526	29.9995	1.2811e-02	9.0840	1023.1190	23.0962	27.6111	32.0257	36.3422	40.5628	9.7740e-04	4.7645e-06	29.9867	36163.0052	24
58.36746	11.57736	4.982	9.0072	0.2593	11.479	345.497459	4.936	29.8460	9.0067	1023.1071	23.0843	23.0843	5.7770	86.586	6.67197	6.67535	29.9995	1.2811e-02	9.0834	1023.1191	23.0963	27.6112	32.0258	36.3424	40.5629	9.7740e-04	4.7644e-06	29.9867	36160.5595	24
58.36746	11.57738	4.985	9.0087	0.2639	12.479	345.497471	4.939	29.8446	9.0082	1023.1058	23.0831	23.0830	5.7610	86.349	6.67181	6.67519	29.9982	1.2815e-02	9.0849	1023.1178	23.0950	27.6099	32.0245	36.3410	40.5616	9.7740e-04	4.7656e-06	29.9854	36166.5388	24
58.36746	11.57738	4.993	9.0066	0.3855	13.479	345.497482	4.947	29.8414	9.0061	1023.1037	23.0809	23.0808	5.8139	87.136	6.67226	6.67564	29.9950	1.2823e-02	9.0828	1023.1157	23.0929	27.6078	32.0225	36.3391	40.5597	9.7741e-04	4.7677e-06	29.9821	36158.3575	24
58.36746	11.57736	4.998	9.0082	0.4242	14.479	345.497494	4.951	29.8465	9.0077	1023.1074	23.0846	23.0845	5.8200	87.233	6.67179	6.67518	30.0000	1.2810e-02	9.0844	1023.1194	23.0966	27.6114	32.0260	36.3425	40.5630	9.7740e-04	4.7642e-06	29.9872	36164.6057	24
58.36746	11.57736	5.004	9.0093	0.2721	15.479	345.497505	4.957	29.8468	9.0088	1023.1075	23.0847	23.0846	5.7576	86.299	6.67163	6.67501	30.0004	1.2809e-02	9.0854	1023.1195	23.0967	27.6115	32.0261	36.3426	40.5631	9.7740e-04	4.7641e-06	29.9876	36168.7147	24
58.36746	11.57736	5.008	9.0077	0.2782	16.479	345.497517	4.961	29.8452	9.0072	1023.1065	23.0836	23.0836	5.7818	86.658	6.67193	6.67531	29.9987	1.2813e-02	9.0839	1023.1185	23.0956	27.6105	32.0251	36.3417	40.5622	9.7740e-04	4.7651e-06	29.9859	36162.6944	24
58.36746	11.57736	5.010	9.0070	0.2985	17.479	345.497529	4.963	29.8483	9.0065	1023.1091	23.0862	23.0861	5.7530	86.227	6.67190	6.67528	30.0019	1.2806e-02	9.0831	1023.1210	23.0982	27.6130	32.0277	36.3442	40.5647	9.7740e-04	4.7627e-06	29.9891	36159.6255	24
58.36746	11.57738	5.011	9.0137	0.3051	18.479	345.497540	4.964	29.8658	9.0132	1023.1218	23.0989	23.0988	5.7071	85.562	6.67015	6.67352	30.0194	1.2762e-02	9.0896	1023.1337	23.1108	27.6254	32.0398	36.3560	40.5763	9.7739e-04	4.7506e-06	30.0066	36185.2995	24
58.36746	11.57738	5.013	9.0173	0.3046	19.479	345.497552	4.966	29.8768	9.0168	1023.1298	23.1069	23.1068	5.7466	86.166	6.66913	6.67251	30.0304	1.2735e-02	9.0930	1023.1417	23.1188	27.6332	32.0475	36.3636	40.5837	9.7738e-04	4.7429e-06	30.0177	36199.1980	24
58.36746	11.57738	5.012	9.0337	0.2482	20.479	345.497563	4.965	29.8975	9.0332	1023.1435	23.1207	23.1206	5.7419	86.140	6.66580	6.66916	30.0512	1.2683e-02	9.1092	1023.1554	23.1326	27.6464	32.0601	36.3757	40.5954	9.7737e-04	4.7298e-06	30.0385	36263.5270	24
58.36746	11.57738	5.013	9.0352	0.2604	21.479	345.497575	4.966	29.9013	9.0347	1023.1463	23.1234	23.1233	5.7840	86.776	6.66542	6.66877	30.0550	1.2674e-02	9.1106	1023.1582	23.1353	27.6491	32.0628	36.3783	40.5979	9.7737e-04	4.7272e-06	30.0423	36269.2367	24
58.36746	11.57738	5.014	9.0370	0.2975	22.479	345.497587	4.967	29.9022	9.0365	1023.1467	23.1238	23.1238	5.8226	87.360	6.66511	6.66846	30.0559	1.2672e-02	9.1124	1023.1586	23.1357	27.6495	32.0631	36.3786	40.5981	9.7737e-04	4.7268e-06	30.0432	36276.4433	24
58.36746	11.57738	5.012	9.0454	0.2822	23.479	345.497598	4.965	29.9254	9.0449	1023.1636	23.1407	23.1406	5.8078	87.166	6.66286	6.66620	30.0791	1.2614e-02	9.1205	1023.1755	23.1526	27.6660	32.0792	36.3944	40.6136	9.7735e-04	4.7107e-06	30.0665	36308.8028	24
58.36746	11.57738	5.008	9.0509	0.3026	24.479	345.497610	4.961	29.9300	9.0504	1023.1663	23.1434	23.1434	5.8274	87.474	6.66185	6.66518	30.0837	1.2603e-02	9.1259	1023.1782	23.1553	27.6685	32.0816	36.3967	40.6157	9.7735e-04	4.7081e-06	30.0711	36330.4672	24
58.36746	11.57738	4.999	9.0440	0.2990	25.479	345.497621	4.952	29.9187	9.0435	1023.1585	23.1357	23.1356	5.8394	87.634	6.66336	6.66670	30.0724	1.2631e-02	9.1192	1023.1703	23.1475	27.6610	32.0743	36.3896	40.6089	9.7735e-04	4.7155e-06	30.0597	36303.5918	24
58.36746	11.57738	4.991	9.0431	0.2878	26.479	345.497633	4.945	29.9183	9.0426	1023.1583	23.1355	23.1354	5.8071	87.148	6.66351	6.66685	30.0720	1.2632e-02	9.1183	1023.1701	23.1474	27.6609	32.0742	36.3895	40.6088	9.7735e-04	4.7157e-06	30.0594	36300.0052	24
58.36746	11.57738	4.987	9.0336	0.2888	27.479	345.497644	4.941	29.8920	9.0331	1023.1391	23.1164	23.1163	5.8039	87.067	6.66606	6.66941	30.0456	1.2697e-02	9.1091	1023.1510	23.1283	27.6422	32.0559	36.3716	40.5913	9.7737e-04	4.7339e-06	30.0329	36263.4452	24
58.36746	11.57738	4.986	9.0269	0.2802	28.479	345.497656	4.940	29.8858	9.0264	1023.1353	23.1125	23.1124	5.8270	87.396	6.66732	6.67068	30.0394	1.2713e-02	9.1025	1023.1472	23.1245	27.6386	32.0525	36.3683	40.5882	9.7738e-04	4.7375e-06	30.0267	36237.0665	24
58.36746	11.57738	4.989	9.0323	0.2807	29.479	345.497668	4.943	29.8817	9.0318	1023.1313	23.1085	23.1084	5.7903	86.854	6.66669	6.67004	30.0353	1.2723e-02	9.1080	1023.1432	23.1205	27.6345	32.0483	36.3641	40.5839	9.7738e-04	4.7414e-06	30.0226	36259.0284	24
58.36746	11.57738	4.993	9.0360	0.2370	30.479	345.497679	4.947	29.8893	9.0355	1023.1366	23.1138	23.1138	5.7607	86.422	6.66581	6.66916	30.0429	1.2704e-02	9.1116	1023.1486	23.1258	27.6397	32.0534	36.3690	40.5887	9.7737e-04	4.7363e-06	30.0302	36273.4471	24
58.36746	11.57738	4.996	9.0317	0.2593	31.479	345.497691	4.949	29.8813	9.0312	1023.1311	23.1083	23.1082	5.7467	86.199	6.66680	6.67015	30.0349	1.2724e-02	9.1074	1023.1431	23.1203	27.6343	32.0481	36.3639	40.5837	9.7738e-04	4.7416e-06	30.0222	36256.4714	24
58.36746	11.57740	4.996	9.0286	0.2746	32.479	345.497702	4.949	29.8727	9.0281	1023.1248	23.1020	23.1020	5.7238	85.845	6.66763	6.67098	30.0263	1.2745e-02	9.1044	1023.1368	23.1140	27.6282	32.0422	36.3580	40.5780	9.7739e-04	4.7476e-06	30.0136	36244.7485	24
58.36746	11.57740	4.993	9.0249	0.2573	33.479	345.497714	4.947	29.8698	9.0244	1023.1231	23.1003	23.1003	5.7398	86.076	6.66830	6.67166	30.0234	1.2752e-02	9.1008	1023.1351	23.1123	27.6266	32.0407	36.3566	40.5767	9.7739e-04	4.7492e-06	30.0107	36230.2241	24
58.36746	11.57740	4.992	9.0208	0.2761	34.479	345.497725	4.946	29.8633	9.0203	1023.1187	23.0959	23.0958	5.7382	86.040	6.66919	6.67256	30.0169	1.2768e-02	9.0968	1023.1306	23.1079	27.6223	32.0365	36.3526	40.5728	9.7739e-04	4.7534e-06	30.0041	36214.0104	24
58.36746	11.57740	4.995	9.0242	0.2568	35.479	345.497737	4.949	29.8652	9.0237	1023.1196	23.0968	23.0967	5.6972	85.433	6.66861	6.67197	30.0187	1.2764e-02	9.1001	1023.1316	23.1088	27.6231	32.0372	36.3533	40.5733	9.7739e-04	4.7526e-06	30.0060	36227.4826	24
58.36746	11.57740	5.001	9.0310	0.2614	36.479	345.497749	4.954	29.8908	9.0305	1023.1387	23.1158	23.1157	5.7483	86.227	6.66649	6.66985	30.0444	1.2700e-02	9.1065	1023.1506	23.1278	27.6417	32.0555	36.3713	40.5910	9.7737e-04	4.7344e-06	30.0317	36253.1054	24
58.36746	11.57740	5.010	9.0486	0.3092	37.479	345.497760	4.963	29.9261	9.0481	1023.1636	23.1408	23.1407	5.7880	86.877	6.66235	6.66568	30.0798	1.2612e-02	9.1237	1023.1755	23.1527	27.6660	32.0791	36.3942	40.6134	9.7735e-04	4.7106e-06	30.0672	36321.7283	24
58.36746	11.57740	5.017	9.0587	0.3133	38.479	345.497772	4.970	29.9417	9.0582	1023.1743	23.1514	23.1514	5.7208	85.895	6.66018	6.66351	30.0955	1.2573e-02	9.1336	1023.1862	23.1633	27.6763	32.0891	36.4039	40.6227	9.7734e-04	4.7005e-06	30.0829	36361.0602	24
58.36746	11.57740	5.018	9.0657	0.2782	39.479	345.497783	4.970	29.9578	9.0652	1023.1859	23.1630	23.1629	5.7258	85.993	6.65845	6.66176	30.1116	1.2534e-02	9.1404	1023.1977	23.1748	27.6875	32.1000	36.4145	40.6331	9.7733e-04	4.6895e-06	30.0990	36388.2755	24
58.36746	11.57740	5.014	9.0652	0.2995	40.479	345.497795	4.967	29.9474	9.0647	1023.1778	23.1549	23.1549	5.7294	86.041	6.65896	6.66228	30.1012	1.2559e-02	9.1401	1023.1897	23.1668	27.6796	32.0922	36.4068	40.6255	9.7734e-04	4.6972e-06	30.0886	36386.9648	24
58.36746	11.57740	5.005	9.0598	0.2517	41.479	345.497807	4.958	29.9465	9.0593	1023.1779	23.1550	23.1550	5.7748	86.712	6.65981	6.66313	30.1003	1.2562e-02	9.1347	1023.1897	23.1669	27.6798	32.0926	36.4073	40.6260	9.7734e-04	4.6970e-06	30.0877	36365.3529	24
58.36746	11.57740	4.999	9.0576	0.2583	42.479	345.497818	4.952	29.9397	9.0571	1023.1729	23.1501	23.1500	5.7625	86.519	6.66043	6.66375	30.0935	1.2579e-02	9.1326	1023.1847	23.1619	27.6749	32.0878	36.4026	40.6214	9.7734e-04	4.7018e-06	30.0809	36356.9472	24
58.36746	11.57740	4.997	9.0491	0.2649	43.479	345.497830	4.950	29.9266	9.0486	1023.1639	23.1410	23.1410	5.7572	86.415	6.66225	6.66559	30.0803	1.2611e-02	9.1242	1023.1757	23.1529	27.6662	32.0794	36.3944	40.6136	9.7735e-04	4.7104e-06	30.0677	36323.7305	24
58.36746	11.57740	4.999	9.0545	0.3041	44.479	345.497841	4.952	29.9363	9.0540	1023.1707	23.1478	23.1478	5.7539	86.381	6.66104	6.66437	30.0900	1.2587e-02	9.1295	1023.1825	23.1597	27.6728	32.0858	36.4007	40.6196	9.7734e-04	4.7039e-06	30.0774	36344.5847	24
58.36746	11.57740	5.003	9.0501	0.3321	45.479	345.497853	4.956	29.9229	9.0496	1023.1609	23.1381	23.1380	5.7236	85.910	6.66227	6.66560	30.0767	1.2620e-02	9.1252	1023.1728	23.1500	27.6633	32.0764	36.3915	40.6106	9.7735e-04	4.7132e-06	30.0640	36327.6970	24
58.36746	11.57740	5.006	9.0583	0.3071	46.479	345.497864	4.959	29.9407	9.0578	1023.1736	23.1508	23.1507	5.7359	86.120	6.66028	6.66361	30.0945	1.2576e-02	9.1332	1023.1855	23.1626	27.6756	32.0884	36.4032	40.6221	9.7734e-04	4.7011e-06	30.0819	36359.5535	24
58.36746	11.57740	5.003	9.0630	0.2975	47.479	345.497876	4.956	29.9410	9.0625	1023.1731	23.1503	23.1502	5.7426	86.231	6.65956	6.66288	30.0948	1.2575e-02	9.1380	1023.1850	23.1621	27.6750	32.0877	36.4024	40.6212	9.7734e-04	4.7016e-06	30.0822	36378.5657	24
58.36746	11.57740	4.996	9.0538	0.2522	48.479	345.497887	4.949	29.9232	9.0533	1023.1606	23.1378	23.1377	5.7864	86.860	6.66171	6.66503	30.0770	1.2619e-02	9.1290	1023.1725	23.1496	27.6629	32.0759	36.3909	40.6100	9.7735e-04	4.7135e-06	30.0643	36342.5767	24
58.36746	11.57740	4.990	9.0483	0.2604	49.479	345.497899	4.944	29.9084	9.0478	1023.1498	23.1270	23.1270	5.7998	87.042	6.66316	6.66649	30.0621	1.2656e-02	9.1237	1023.1617	23.1389	27.6524	32.0657	36.3809	40.6002	9.7736e-04	4.7238e-06	30.0495	36321.4371	24
58.36746	11.57740	4.986	9.0330	0.2721	50.479	345.497911	4.940	29.8641	9.0325	1023.1174	23.0946	23.0945	5.7563	86.336	6.66734	6.67068	30.0177	1.2766e-02	9.1091	1023.1294	23.1066	27.6207	32.0347	36.3505	40.5704	9.7739e-04	4.7546e-06	30.0049	36263.0761	24
58.36746	11.57740	4.988	9.0141	0.2995	51.479	345.497922	4.942	29.8385	9.0136	1023.1002	23.0775	23.0774	5.7384	86.016	6.67126	6.67463	29.9920	1.2830e-02	9.0904	1023.1122	23.0895	27.6042	32.0188	36.3352	40.5557	9.7741e-04	4.7710e-06	29.9792	36188.7308	24
58.36746	11.57740	4.994	9.0000	0.2715	52.479	345.497934	4.948	29.8270	8.9995	1023.0934	23.0706	23.0705	5.7514	86.177	6.67385	6.67724	29.9806	1.2858e-02	9.0764	1023.1054	23.0826	27.5978	32.0128	36.3296	40.5504	9.7742e-04	4.7775e-06	29.9677	36132.9618	24
58.36746	11.57740	5.000	8.9961	0.3102	53.479	345.497945	4.953	29.8225	8.9956	1023.0905	23.0676	23.0676	5.7049	85.471	6.67464	6.67803	29.9760	1.2870e-02	9.0726	1023.1025	23.0797	27.5950	32.0100	36.3270	40.5479	9.7742e-04	4.7803e-06	29.9631	36117.3698	24
58.36746	11.57740	5.003	8.9949	0.3347	54.479	345.497957	4.956	29.8208	8.9944	1023.0894	23.0665	23.0665	5.7102	85.548	6.67490	6.67829	29.9743	1.2874e-02	9.0714	1023.1014	23.0786	27.5939	32.0090	36.3260	40.5469	9.7742e-04	4.7814e-06	29.9614	36112.5565	24
58.36746	11.57740	5.004	8.9953	0.2593	55.479	345.497969	4.957	29.8217	8.9948	1023.0900	23.0672	23.0671	5.7259	85.784	6.67479	6.67818	29.9752	1.2872e-02	9.0718	1023.1020	23.0792	27.5945	32.0096	36.3266	40.5475	9.7742e-04	4.7808e-06	29.9624	36114.3546	24
58.36746	11.57740	5.000	8.9950	0.2578	56.479	345.497980	4.953	29.8210	8.9945	1023.0895	23.0667	23.0666	5.7394	85.986	6.67487	6.67826	29.9745	1.2874e-02	9.0715	1023.1015	23.0787	27.5940	32.0091	36.3261	40.5471	9.7742e-04	4.7813e-06	29.9616	36113.0803	24
58.36746	11.57740	4.997	8.9941	0.3306	57.479	345.497992	4.951	29.8190	8.9936	1023.0880	23.0652	23.0651	5.7526	86.180	6.67509	6.67849	29.9725	1.2879e-02	9.0706	1023.1000	23.0772	27.5926	32.0077	36.3247	40.5457	9.7742e-04	4.7827e-06	29.9596	36109.5813	24
58.36746	11.57740	4.997	8.9946	0.3575	58.479	345.498003	4.950	29.8194	8.9941	1023.0883	23.0655	23.0654	5.7897	86.737	6.67500	6.67839	29.9729	1.2877e-02	9.0711	1023.1003	23.0775	27.5929	32.0080	36.3250	40.5460	9.7742e-04	4.7824e-06	29.9600	36111.5275	24
58.36746	11.57740	4.999	8.9951	0.3112	59.479	345.498015	4.952	29.8209	8.9946	1023.0894	23.0665	23.0665	5.7472	86.102	6.67485	6.67824	29.9744	1.2874e-02	9.0716	1023.1014	23.0786	27.5939	32.0090	36.3260	40.5469	9.7742e-04	4.7814e-06	29.9615	36113.7235	24
58.36744	11.57740	5.004	8.9957	0.3225	60.479	345.498026	4.957	29.8215	8.9952	1023.0898	23.0669	23.0668	5.7524	86.181	6.67474	6.67814	29.9750	1.2872e-02	9.0722	1023.1018	23.0789	27.5942	32.0093	36.3263	40.5472	9.7742e-04	4.7811e-06	29.9621	36115.8772	24
58.36744	11.57740	5.005	8.9969	0.2868	61.479	345.498038	4.958	29.8237	8.9964	1023.0913	23.0684	23.0684	5.7159	85.638	6.67448	6.67787	29.9771	1.2867e-02	9.0733	1023.1033	23.0805	27.5957	32.0108	36.3277	40.5486	9.7742e-04	4.7796e-06	29.9643	36120.3886	24
58.36746	11.57740	5.004	8.9969	0.3077	62.479	345.498049	4.957	29.8227	8.9964	1023.0905	23.0677	23.0676	5.6959	85.338	6.67451	6.67790	29.9762	1.2869e-02	9.0734	1023.1026	23.0797	27.5950	32.0100	36.3270	40.5479	9.7742e-04	4.7803e-06	29.9633	36120.6850	24
58.36746	11.57740	5.002	8.9972	0.3102	63.479	345.498061	4.955	29.8232	8.9967	1023.0909	23.0681	23.0680	5.6677	84.917	6.67444	6.67783	29.9767	1.2868e-02	9.0737	1023.1029	23.0801	27.5953	32.0104	36.3273	40.5482	9.7742e-04	4.7800e-06	29.9639	36121.8077	24
58.36746	11.57740	4.998	8.9942	0.3336	64.479	345.498073	4.951	29.8159	8.9937	1023.0856	23.0628	23.0627	5.6904	85.246	6.67520	6.67860	29.9694	1.2886e-02	9.0708	1023.0976	23.0748	27.5902	32.0054	36.3224	40.5434	9.7742e-04	4.7850e-06	29.9565	36110.2818	24
58.36746	11.57740	4.995	8.9931	0.2472	65.479	345.498084	4.949	29.8162	8.9926	1023.0860	23.0632	23.0631	5.6789	85.073	6.67535	6.67875	29.9697	1.2885e-02	9.0697	1023.0980	23.0752	27.5906	32.0058	36.3228	40.5439	9.7742e-04	4.7846e-06	29.9568	36105.8455	24
58.36744	11.57740	4.995	8.9912	0.2929	66.479	345.498096	4.948	29.8143	8.9907	1023.0848	23.0620	23.0619	5.7138	85.590	6.67572	6.67912	29.9677	1.2890e-02	9.0678	1023.0968	23.0740	27.5895	32.0047	36.3218	40.5429	9.7742e-04	4.7858e-06	29.9549	36098.2878	24
58.36744	11.57740	4.998	8.9918	0.3204	67.479	345.498107	4.951	29.8158	8.9913	1023.0859	23.0630	23.0630	5.7054	85.467	6.67557	6.67897	29.9693	1.2886e-02	9.0683	1023.0979	23.0751	27.5905	32.0057	36.3228	40.5439	9.7742e-04	4.7847e-06	29.9564	36100.5643	24
58.36746	11.57740	5.001	8.9912	0.3041	68.479	345.498119	4.954	29.8151	8.9908	1023.0854	23.0626	23.0625	5.6702	84.938	6.67568	6.67908	29.9685	1.2888e-02	9.0678	1023.0974	23.0746	27.5900	32.0053	36.3224	40.5435	9.7742e-04	4.7852e-06	29.9557	36098.4514	24
58.36746	11.57740	5.002	8.9924	0.3306	69.479	345.498131	4.955	29.8156	8.9919	1023.0856	23.0628	23.0627	5.7163	85.631	6.67548	6.67888	29.9691	1.2887e-02	9.0690	1023.0977	23.0748	27.5903	32.0055	36.3225	40.5436	9.7742e-04	4.7850e-06	29.9562	36103.1366	24
58.36746	11.57740	5.004	8.9916	0.2705	70.479	345.498142	4.957	29.8142	8.9912	1023.0847	23.0618	23.0618	5.7243	85.748	6.67566	6.67906	29.9677	1.2890e-02	9.0682	1023.0967	23.0739	27.5893	32.0045	36.3216	40.5427	9.7742e-04	4.7859e-06	29.9548	36100.1133	24
58.36746	11.57740	5.001	8.9893	0.2934	71.479	345.498154	4.954	29.8117	8.9887	1023.0831	23.0602	23.0602	5.7039	85.437	6.67612	6.67953	29.9652	1.2897e-02	9.0658	1023.0951	23.0723	27.5878	32.0031	36.3203	40.5414	9.7743e-04	4.7874e-06	29.9523	36090.6340	24
58.36746	11.57740	4.997	8.9884	0.2898	72.479	345.498165	4.950	29.8085	8.9879	1023.0806	23.0578	23.0577	5.7207	85.685	6.67638	6.67979	29.9619	1.2905e-02	9.0651	1023.0927	23.0699	27.5854	32.0008	36.3180	40.5392	9.7743e-04	4.7897e-06	29.9490	36087.5821	24
58.36746	11.57740	4.995	8.9881	0.3061	73.479	345.498177	4.949	29.8092	8.9876	1023.0812	23.0584	23.0584	5.6789	85.058	6.67641	6.67981	29.9626	1.2903e-02	9.0647	1023.0933	23.0705	27.5860	32.0014	36.3186	40.5398	9.7743e-04	4.7891e-06	29.9497	36086.0981	24
58.36744	11.57742	4.996	8.9869	0.3051	74.479	345.498188	4.949	29.8073	8.9864	1023.0800	23.0572	23.0571	5.7082	85.495	6.67667	6.68007	29.9608	1.2908e-02	9.0635	1023.0920	23.0692	27.5848	32.0002	36.3175	40.5387	9.7743e-04	4.7903e-06	29.9479	36081.4126	24
58.36744	11.57742	4.998	8.9859	0.3672	75.479	345.498200	4.951	29.8057	8.9854	1023.0788	23.0560	23.0559	5.6985	85.347	6.67689	6.68030	29.9591	1.2912e-02	9.0626	1023.0909	23.0681	27.5837	31.9991	36.3164	40.5377	9.7743e-04	4.7914e-06	29.9462	36077.4697	24
58.36744	11.57742	5.002	8.9846	0.2939	76.479	345.498212	4.955	29.8036	8.9841	1023.0774	23.0546	23.0545	5.7095	85.508	6.67718	6.68058	29.9570	1.2917e-02	9.0613	1023.0895	23.0666	27.5823	31.9978	36.3151	40.5364	9.7743e-04	4.7928e-06	29.9441	36072.2962	24
58.36744	11.57742	5.004	8.9846	0.3453	77.479	345.498223	4.957	29.8028	8.9841	1023.0768	23.0540	23.0539	5.7517	86.139	6.67720	6.68060	29.9562	1.2919e-02	9.0613	1023.0889	23.0660	27.5817	31.9972	36.3145	40.5358	9.7743e-04	4.7934e-06	29.9433	36072.6805	24
58.36746	11.57742	5.004	8.9829	0.3469	78.479	345.498235	4.957	29.8014	8.9825	1023.0759	23.0531	23.0530	5.7143	85.575	6.67751	6.68092	29.9548	1.2922e-02	9.0596	1023.0880	23.0652	27.5809	31.9964	36.3138	40.5351	9.7743e-04	4.7942e-06	29.9419	36065.9940	24
58.36746	11.57742	5.002	8.9840	0.3158	79.479	345.498246	4.955	29.8033	8.9835	1023.0773	23.0544	23.0543	5.6943	85.279	6.67727	6.68068	29.9567	1.2918e-02	9.0607	1023.0893	23.0665	27.5822	31.9977	36.3150	40.5363	9.7743e-04	4.7930e-06	29.9438	36070.0559	24
58.36746	11.57742	5.000	8.9844	0.2746	80.479	345.498258	4.953	29.8025	8.9839	1023.0766	23.0538	23.0537	5.6987	85.346	6.67725	6.68066	29.9560	1.2920e-02	9.0611	1023.0887	23.0658	27.5816	31.9970	36.3144	40.5357	9.7743e-04	4.7936e-06	29.9431	36071.5945	24
58.36746	11.57742	4.997	8.9839	0.2599	81.479	345.498269	4.950	29.8029	8.9834	1023.0770	23.0541	23.0541	5.7044	85.429	6.67730	6.68071	29.9563	1.2918e-02	9.0606	1023.0890	23.0662	27.5819	31.9974	36.3147	40.5361	9.7743e-04	4.7932e-06	29.9434	36069.6807	24
58.36746	11.57742	4.998	8.9835	0.2766	82.479	345.498281	4.951	29.8021	8.9830	1023.0764	23.0535	23.0535	5.6842	85.126	6.67740	6.68081	29.9555	1.2921e-02	9.0602	1023.0884	23.0656	27.5813	31.9968	36.3142	40.5355	9.7743e-04	4.7938e-06	29.9426	36068.1444	24
58.36746	11.57742	5.000	8.9830	0.2782	83.479	345.498293	4.953	29.8019	8.9825	1023.0763	23.0535	23.0534	5.6949	85.285	6.67749	6.68090	29.9553	1.2921e-02	9.0597	1023.0884	23.0655	27.5813	31.9968	36.3142	40.5355	9.7743e-04	4.7938e-06	29.9424	36066.0129	24
