PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
7.066	7.2121	0.4132	5.9319e-01	0.663	43.603	344.532495	7.000	27.8386	7.2115	1021.7900	21.7573	21.7572	6.2962	89.411	7.04182	7.04782	27.9876	1.7801e-02	7.3041	1021.8045	21.7718	26.3443	30.8150	35.1858	39.4586	9.7866e-04	6.0313e-06	27.9698	29057.6389	31
7.570	7.4572	0.4012	6.3162e-01	0.671	45.037	344.532512	7.500	28.1556	7.4566	1022.0102	21.9753	21.9752	6.2194	89.008	6.98748	6.99314	28.3054	1.7013e-02	7.5470	1022.0243	21.9894	26.5535	31.0160	35.3788	39.6441	9.7845e-04	5.8230e-06	28.2884	30027.4431	36
8.075	7.6207	0.4067	4.8904e-01	0.669	46.394	344.532528	8.000	28.3533	7.6200	1022.1466	22.1094	22.1093	6.2045	89.245	6.95217	6.95760	28.5036	1.6522e-02	7.7091	1022.1605	22.1233	26.6819	31.1391	35.4968	39.7571	9.7832e-04	5.6950e-06	28.4871	30674.4713	28
8.580	7.7351	0.3758	4.3679e-01	0.689	47.478	344.532540	8.500	28.6305	7.7343	1022.3514	22.3118	22.3117	6.1459	88.796	6.92138	6.92671	28.7814	1.5833e-02	7.8204	1022.3648	22.3253	26.8791	31.3315	35.6846	39.9405	9.7813e-04	5.5017e-06	28.7655	31118.7739	26
9.084	7.9149	0.3644	4.1431e-01	0.673	48.535	344.532552	9.000	28.8796	7.9141	1022.5249	22.4832	22.4831	5.9734	86.800	6.88176	6.88685	29.0310	1.5213e-02	7.9979	1022.5380	22.4963	27.0438	31.4903	35.8376	40.0878	9.7796e-04	5.3383e-06	29.0158	31827.6803	26
9.589	7.9982	0.3582	4.2194e-01	0.691	49.757	344.532567	9.500	29.0022	7.9973	1022.6119	22.5678	22.5677	5.7699	84.066	6.86328	6.86826	29.1539	1.4909e-02	8.0800	1022.6248	22.5808	27.1254	31.5691	35.9136	40.1612	9.7788e-04	5.2576e-06	29.1389	32155.0927	33
10.094	8.5074	0.3537	3.8462e-01	0.647	51.187	344.532583	10.000	29.7985	8.5065	1023.1664	23.1203	23.1201	5.5882	82.794	6.74950	6.75383	29.9520	1.2929e-02	8.5805	1023.1783	23.1321	27.6588	32.0850	36.4127	40.6440	9.7735e-04	4.7309e-06	29.9390	34153.3641	33
10.598	8.9797	0.3338	3.4913e-01	0.653	52.377	344.532597	10.500	30.6227	8.9787	1023.7440	23.6956	23.6955	5.3970	81.245	6.64274	6.64649	30.7780	1.0881e-02	9.0424	1023.7546	23.7062	28.2160	32.6256	36.9373	41.1532	9.7680e-04	4.1830e-06	30.7671	35997.0329	25
11.103	9.0922	0.3151	3.1625e-01	0.681	53.416	344.532609	11.000	30.9274	9.0911	1023.9676	23.9170	23.9168	5.2781	79.814	6.61299	6.61665	31.0834	1.0123e-02	9.1504	1023.9777	23.9271	28.4320	32.8370	37.1442	41.3556	9.7658e-04	3.9724e-06	31.0733	36428.2294	26
11.608	9.5640	0.2954	2.8044e-01	0.691	54.612	344.532623	11.500	31.6185	9.5627	1024.4359	24.3833	24.3830	5.2672	80.846	6.51527	6.51828	31.7760	8.4054e-03	9.6124	1024.4450	24.3924	28.8816	33.2714	37.5638	41.7611	9.7614e-04	3.5292e-06	31.7676	38272.4831	31
12.113	9.5977	0.2866	2.4448e-01	0.698	55.941	344.532638	12.000	31.8052	9.5964	1024.5787	24.5237	24.5235	5.2909	81.367	6.50258	6.50561	31.9631	7.9413e-03	9.6429	1024.5875	24.5325	29.0196	33.4074	37.6978	41.8932	9.7600e-04	3.3958e-06	31.9552	38394.4013	32
12.617	9.3558	0.2620	2.9058e-01	0.706	57.264	344.532654	12.500	31.9508	9.3545	1024.7333	24.6760	24.6758	5.2454	80.313	6.53118	6.53473	32.1091	7.5793e-03	9.3976	1024.7418	24.6844	29.1759	33.5677	37.8622	42.0615	9.7586e-04	3.2511e-06	32.1015	37415.0795	30
13.122	9.7201	0.2505	2.5974e-01	0.743	58.398	344.532667	13.000	32.2992	9.7187	1024.9492	24.8897	24.8895	5.1539	79.725	6.46458	6.46755	32.4583	6.7133e-03	9.7570	1024.9571	24.8977	29.3784	33.7600	38.0446	42.2342	9.7565e-04	3.0484e-06	32.4516	38849.7913	25
13.627	9.8724	0.2446	2.2756e-01	0.719	59.453	344.532679	13.500	32.5882	9.8709	1025.1522	25.0905	25.0903	5.1205	79.622	6.43105	6.43384	32.7479	5.9950e-03	9.9045	1025.1596	25.0980	29.5733	33.9496	38.2290	42.4137	9.7546e-04	2.8579e-06	32.7419	39438.6806	28
14.131	9.9385	0.2396	2.2485e-01	0.743	60.745	344.532694	14.000	32.7141	9.9370	1025.2418	25.1779	25.1776	5.0890	79.310	6.41658	6.41929	32.8741	5.6821e-03	9.9685	1025.2490	25.1851	29.6581	34.0321	38.3093	42.4919	9.7537e-04	2.7751e-06	32.8684	39694.0581	34
14.636	9.9481	0.2353	2.2631e-01	0.763	62.120	344.532710	14.500	32.7890	9.9465	1025.3010	25.2348	25.2345	4.9989	77.960	6.41216	6.41488	32.9492	5.4958e-03	9.9767	1025.3081	25.2419	29.7141	34.0874	38.3639	42.5458	9.7532e-04	2.7212e-06	32.9437	39726.8291	30
15.141	10.0559	0.2309	2.2252e-01	0.727	63.296	344.532723	15.000	32.9434	10.0542	1025.4056	25.3372	25.3370	4.9542	77.521	6.39080	6.39337	33.1038	5.1122e-03	10.0819	1025.4125	25.3441	29.8129	34.1828	38.4560	42.6348	9.7522e-04	2.6241e-06	33.0987	40146.6123	26
15.646	10.1578	0.2246	2.0032e-01	0.745	64.330	344.532735	15.500	33.0830	10.1560	1025.4997	25.4291	25.4288	4.9297	77.378	6.37096	6.37339	33.2438	4.7650e-03	10.1813	1025.5064	25.4357	29.9013	34.2681	38.5383	42.7141	9.7513e-04	2.5372e-06	33.2390	40543.7777	25
16.150	10.2580	0.2243	1.9740e-01	0.747	65.470	344.532749	16.000	33.1731	10.2562	1025.5552	25.4824	25.4820	4.8681	76.622	6.35345	6.35573	33.3340	4.5412e-03	10.2800	1025.5617	25.4889	29.9516	34.3157	38.5833	42.7566	9.7508e-04	2.4868e-06	33.3295	40937.7483	32
16.655	10.2759	0.2230	2.0016e-01	0.739	66.964	344.532766	16.500	33.2754	10.2740	1025.6343	25.5592	25.5588	4.8509	76.430	6.34684	6.34911	33.4366	4.2868e-03	10.2960	1025.6406	25.5655	30.0271	34.3901	38.6566	42.8289	9.7500e-04	2.4141e-06	33.4323	41001.3520	36
17.160	10.2852	0.2141	1.9057e-01	0.744	68.242	344.532781	17.000	33.4075	10.2832	1025.7380	25.6606	25.6602	4.8492	76.483	6.34021	6.34251	33.5689	3.9586e-03	10.3027	1025.7440	25.6666	30.1271	34.4889	38.7544	42.9256	9.7490e-04	2.3181e-06	33.5650	41028.4061	26
17.664	10.2746	0.2108	1.8481e-01	0.765	69.248	344.532792	17.500	33.4888	10.2726	1025.8055	25.7258	25.7254	4.8661	76.773	6.33836	6.34071	33.6504	3.7565e-03	10.2906	1025.8113	25.7317	30.1918	34.5533	38.8184	42.9893	9.7484e-04	2.2563e-06	33.6467	40979.8648	24
18.169	10.2633	0.2068	1.8689e-01	0.757	70.351	344.532805	18.000	33.5417	10.2612	1025.8509	25.7690	25.7687	4.8742	76.907	6.33776	6.34015	33.7035	3.6249e-03	10.2783	1025.8567	25.7748	30.2347	34.5961	38.8611	43.0319	9.7479e-04	2.2155e-06	33.6999	40930.7407	29
18.674	10.2475	0.2055	1.8959e-01	0.829	71.725	344.532821	18.500	33.5920	10.2454	1025.8952	25.8109	25.8106	4.8743	76.907	6.33789	6.34033	33.7539	3.5000e-03	10.2614	1025.9008	25.8166	30.2765	34.6379	38.9029	43.0736	9.7475e-04	2.1759e-06	33.7504	40863.5403	36
19.179	10.2191	0.2003	1.8585e-01	0.835	73.145	344.532837	19.000	33.7102	10.2169	1025.9945	25.9080	25.9077	4.8820	77.040	6.33701	6.33954	33.8723	3.2061e-03	10.2307	1025.9999	25.9134	30.3731	34.7342	38.9990	43.1696	9.7466e-04	2.0840e-06	33.8691	40740.7224	31
19.683	10.1831	0.1970	1.7711e-01	0.760	74.262	344.532850	19.500	33.7988	10.1808	1026.0721	25.9834	25.9830	4.8759	76.926	6.33835	6.34098	33.9612	2.9858e-03	10.1930	1026.0773	25.9886	30.4484	34.8096	39.0745	43.2452	9.7459e-04	2.0128e-06	33.9582	40590.2507	24
20.188	10.1678	0.1924	1.8745e-01	0.765	75.245	344.532862	20.000	33.8206	10.1655	1026.0940	26.0029	26.0025	4.8716	76.845	6.33957	6.34224	33.9830	2.9318e-03	10.1772	1026.0991	26.0081	30.4681	34.8295	39.0945	43.2654	9.7456e-04	1.9943e-06	33.9800	40527.1348	24
20.693	10.1627	0.1889	1.8163e-01	0.783	76.456	344.532876	20.500	33.8386	10.1603	1026.1112	26.0179	26.0175	4.8867	77.083	6.33954	6.34223	34.0010	2.8870e-03	10.1717	1026.1163	26.0230	30.4829	34.8444	39.1094	43.2802	9.7455e-04	1.9803e-06	33.9981	40505.1770	35
21.197	10.1206	0.1902	1.7760e-01	0.774	78.028	344.532894	21.000	33.9021	10.1182	1026.1702	26.0746	26.0742	4.8977	77.217	6.34274	6.34553	34.0647	2.7291e-03	10.1283	1026.1752	26.0796	30.5400	34.9018	39.1673	43.3385	9.7449e-04	1.9266e-06	34.0620	40332.3012	36
21.702	10.0877	0.1882	1.7703e-01	0.773	79.294	344.532909	21.500	33.9495	10.0852	1026.2151	26.1172	26.1168	4.8847	76.981	6.34535	6.34822	34.1122	2.6113e-03	10.0944	1026.2199	26.1221	30.5829	34.9450	39.2108	43.3824	9.7445e-04	1.8864e-06	34.1096	40196.9055	26
22.207	10.0732	0.1859	1.7314e-01	0.775	80.273	344.532920	22.000	33.9738	10.0707	1026.2388	26.1387	26.1382	4.8841	76.959	6.34635	6.34926	34.1366	2.5508e-03	10.0794	1026.2436	26.1435	30.6044	34.9667	39.2326	43.4043	9.7443e-04	1.8662e-06	34.1340	40137.0941	23
22.712	10.0365	0.1826	1.7433e-01	0.768	81.268	344.532931	22.500	34.0099	10.0339	1026.2755	26.1731	26.1727	4.8936	77.065	6.34994	6.35293	34.1728	2.4610e-03	10.0420	1026.2802	26.1778	30.6392	35.0021	39.2685	43.4407	9.7439e-04	1.8337e-06	34.1703	39987.5253	25
23.216	10.0237	0.1816	1.7500e-01	0.803	82.598	344.532947	23.000	34.0394	10.0211	1026.3030	26.1983	26.1978	4.8907	77.013	6.35050	6.35353	34.2023	2.3879e-03	10.0286	1026.3076	26.2029	30.6644	35.0273	39.2938	43.4660	9.7437e-04	1.8100e-06	34.1999	39934.2228	39
23.721	10.0155	0.1826	1.7031e-01	0.787	84.212	344.532965	23.500	34.0604	10.0128	1026.3231	26.2160	26.2156	4.8935	77.053	6.35079	6.35383	34.2233	2.3356e-03	10.0199	1026.3276	26.2206	30.6822	35.0451	39.3116	43.4838	9.7435e-04	1.7932e-06	34.2210	39899.5109	33
24.226	10.0160	0.1844	1.6991e-01	0.762	85.335	344.532978	24.000	34.0671	10.0133	1026.3305	26.2212	26.2207	4.8946	77.075	6.35044	6.35349	34.2300	2.3190e-03	10.0203	1026.3350	26.2258	30.6873	35.0502	39.3166	43.4888	9.7434e-04	1.7884e-06	34.2277	39900.9200	24
24.731	10.0037	0.1830	1.6920e-01	0.772	86.243	344.532989	24.500	34.0813	10.0009	1026.3459	26.2344	26.2339	4.9055	77.233	6.35156	6.35464	34.2443	2.2837e-03	10.0077	1026.3505	26.2389	30.7006	35.0636	39.3302	43.5025	9.7432e-04	1.7761e-06	34.2420	39850.5633	21
25.235	9.9925	0.1795	1.7044e-01	0.769	87.207	344.533000	25.000	34.0916	9.9896	1026.3582	26.2443	26.2438	4.9157	77.379	6.35269	6.35580	34.2546	2.2581e-03	9.9962	1026.3627	26.2488	30.7107	35.0739	39.3406	43.5131	9.7431e-04	1.7668e-06	34.2523	39804.5988	26
25.740	9.9856	0.1799	1.7125e-01	0.781	88.467	344.533015	25.500	34.1007	9.9827	1026.3688	26.2526	26.2521	4.9265	77.543	6.35328	6.35640	34.2637	2.2354e-03	9.9890	1026.3732	26.2571	30.7190	35.0823	39.3491	43.5217	9.7430e-04	1.7590e-06	34.2615	39776.0463	36
26.245	9.9752	0.1794	1.8541e-01	0.775	89.988	344.533032	26.000	34.1177	9.9722	1026.3860	26.2677	26.2672	4.9288	77.570	6.35401	6.35716	34.2807	2.1932e-03	9.9783	1026.3905	26.2721	30.7341	35.0975	39.3644	43.5371	9.7429e-04	1.7449e-06	34.2785	39733.2436	31
26.750	9.9602	0.1787	1.7107e-01	0.796	91.056	344.533045	26.500	34.1319	9.9572	1026.4020	26.2813	26.2808	4.9226	77.454	6.35550	6.35868	34.2950	2.1580e-03	9.9630	1026.4064	26.2857	30.7479	35.1115	39.3786	43.5515	9.7427e-04	1.7321e-06	34.2928	39672.1713	22
27.254	9.9536	0.1777	1.7211e-01	0.785	91.927	344.533055	27.000	34.1405	9.9505	1026.4121	26.2892	26.2887	4.9573	77.993	6.35607	6.35927	34.3037	2.1364e-03	9.9561	1026.4165	26.2936	30.7559	35.1196	39.3868	43.5597	9.7426e-04	1.7247e-06	34.3015	39644.6696	21
27.759	9.9455	0.1783	1.6951e-01	0.817	92.862	344.533066	27.500	34.1476	9.9423	1026.4213	26.2961	26.2956	5.0124	78.850	6.35690	6.36012	34.3108	2.1188e-03	9.9478	1026.4257	26.3005	30.7629	35.1267	39.3940	43.5671	9.7425e-04	1.7183e-06	34.3086	39611.5492	25
28.264	9.9386	0.1764	1.8241e-01	0.783	94.146	344.533080	28.000	34.1528	9.9354	1026.4288	26.3013	26.3008	5.0654	79.674	6.35764	6.36088	34.3160	2.1059e-03	9.9407	1026.4332	26.3057	30.7682	35.1321	39.3996	43.5727	9.7425e-04	1.7134e-06	34.3139	39583.3891	38
28.769	9.9158	0.1778	1.7187e-01	0.790	95.730	344.533099	28.500	34.1642	9.9125	1026.4439	26.3141	26.3135	5.1088	80.323	6.36033	6.36361	34.3274	2.0775e-03	9.9177	1026.4482	26.3184	30.7814	35.1457	39.4135	43.5870	9.7423e-04	1.7015e-06	34.3253	39491.3424	32
29.273	9.8819	0.1705	1.7210e-01	0.803	96.766	344.533111	29.000	34.1827	9.8786	1026.4664	26.3343	26.3337	5.0939	80.039	6.36427	6.36762	34.3459	2.0315e-03	9.8833	1026.4706	26.3385	30.8021	35.1670	39.4354	43.6094	9.7421e-04	1.6825e-06	34.3439	39354.2843	21
29.778	9.8754	0.1691	1.7094e-01	0.773	97.582	344.533120	29.500	34.1902	9.8720	1026.4756	26.3412	26.3406	5.0935	80.025	6.36486	6.36823	34.3534	2.0130e-03	9.8767	1026.4798	26.3455	30.8091	35.1741	39.4425	43.6166	9.7420e-04	1.6760e-06	34.3514	39327.6976	19
30.283	9.8606	0.1684	1.7390e-01	0.791	98.531	344.533131	30.000	34.1936	9.8572	1026.4830	26.3464	26.3458	5.1204	80.424	6.36677	6.37017	34.3569	2.0044e-03	9.8618	1026.4873	26.3506	30.8145	35.1798	39.4485	43.6229	9.7420e-04	1.6712e-06	34.3549	39268.1510	28
30.788	9.8553	0.1671	1.7847e-01	0.799	100.075	344.533149	30.500	34.2084	9.8518	1026.4977	26.3588	26.3582	5.1453	80.813	6.36690	6.37032	34.3716	1.9678e-03	9.8561	1026.5019	26.3630	30.8269	35.1922	39.4610	43.6354	9.7418e-04	1.6596e-06	34.3697	39245.7160	44
31.292	9.8245	0.1655	1.7204e-01	0.803	101.624	344.533167	31.000	34.2482	9.8210	1026.5363	26.3951	26.3945	5.1410	80.712	6.36955	6.37304	34.4116	1.8688e-03	9.8245	1026.5404	26.3992	30.8635	35.2292	39.4983	43.6730	9.7415e-04	1.6253e-06	34.4097	39119.4741	29
31.797	9.7943	0.1650	1.6913e-01	0.827	102.596	344.533178	31.500	34.2587	9.7907	1026.5519	26.4083	26.4077	5.1512	80.825	6.37331	6.37686	34.4221	1.8427e-03	9.7941	1026.5559	26.4124	30.8773	35.2435	39.5132	43.6884	9.7413e-04	1.6129e-06	34.4202	38998.0828	20
32.302	9.7874	0.1633	1.7094e-01	0.823	103.397	344.533188	32.000	34.2682	9.7838	1026.5628	26.4170	26.4164	5.1537	80.857	6.37387	6.37744	34.4316	1.8189e-03	9.7870	1026.5668	26.4210	30.8860	35.2523	39.5220	43.6974	9.7412e-04	1.6048e-06	34.4298	38969.7388	18
32.807	9.7915	0.1609	1.7859e-01	0.841	104.274	344.533198	32.500	34.2615	9.7878	1026.5591	26.4110	26.4104	5.1621	80.992	6.37358	6.37715	34.4249	1.8357e-03	9.7911	1026.5632	26.4151	30.8801	35.2463	39.5160	43.6913	9.7412e-04	1.6105e-06	34.4231	38986.1156	26
33.311	9.7987	0.1632	1.8567e-01	0.839	105.772	344.533215	33.000	34.2566	9.7950	1026.5564	26.4060	26.4054	5.1925	81.479	6.37278	6.37632	34.4200	1.8479e-03	9.7984	1026.5604	26.4101	30.8749	35.2410	39.5106	43.6858	9.7413e-04	1.6154e-06	34.4181	39015.2598	42
33.816	9.7540	0.1596	1.7266e-01	0.822	107.139	344.533231	33.500	34.2866	9.7502	1026.5896	26.4370	26.4363	5.2358	82.094	6.37777	6.38142	34.4501	1.7733e-03	9.7530	1026.5936	26.4410	30.9065	35.2734	39.5437	43.7195	9.7410e-04	1.5862e-06	34.4483	38834.1292	24
34.321	9.7462	0.1584	1.8315e-01	0.842	108.000	344.533241	34.000	34.3074	9.7424	1026.6095	26.4546	26.4539	5.2429	82.203	6.37799	6.38167	34.4709	1.7215e-03	9.7448	1026.6134	26.4585	30.9241	35.2910	39.5613	43.7372	9.7408e-04	1.5697e-06	34.4692	38801.3899	19
34.826	9.7436	0.1567	1.7118e-01	0.838	108.797	344.533250	34.500	34.3156	9.7397	1026.6185	26.4613	26.4607	5.2302	82.003	6.37803	6.38171	34.4791	1.7014e-03	9.7420	1026.6225	26.4653	30.9309	35.2977	39.5680	43.7439	9.7407e-04	1.5634e-06	34.4774	38790.0937	20
35.330	9.7408	0.1560	1.7188e-01	0.862	109.710	344.533261	35.000	34.3161	9.7369	1026.6217	26.4623	26.4616	5.2384	82.128	6.37839	6.38207	34.4796	1.6999e-03	9.7392	1026.6257	26.4662	30.9318	35.2988	39.5691	43.7451	9.7406e-04	1.5626e-06	34.4779	38778.7919	25
35.835	9.7379	0.1547	1.7963e-01	0.854	111.000	344.533275	35.500	34.3178	9.7339	1026.6258	26.4640	26.4634	5.2258	81.925	6.37873	6.38242	34.4813	1.6958e-03	9.7362	1026.6297	26.4680	30.9337	35.3006	39.5710	43.7470	9.7406e-04	1.5610e-06	34.4796	38766.8120	36
36.340	9.7371	0.1517	1.7578e-01	0.868	112.453	344.533292	36.000	34.3248	9.7330	1026.6338	26.4697	26.4690	5.1683	81.027	6.37855	6.38225	34.4884	1.6782e-03	9.7352	1026.6377	26.4736	30.9393	35.3063	39.5766	43.7526	9.7405e-04	1.5558e-06	34.4867	38762.7665	29
36.845	9.7385	0.1521	1.7079e-01	0.928	113.448	344.533304	36.500	34.3296	9.7344	1026.6395	26.4732	26.4725	5.1602	80.904	6.37816	6.38185	34.4931	1.6665e-03	9.7365	1026.6434	26.4771	30.9427	35.3096	39.5799	43.7558	9.7405e-04	1.5526e-06	34.4914	38767.9768	21
37.349	9.7263	0.1510	1.7352e-01	0.865	114.252	344.533313	37.000	34.3337	9.7221	1026.6471	26.4785	26.4778	5.1749	81.116	6.37968	6.38340	34.4973	1.6562e-03	9.7241	1026.6510	26.4824	30.9482	35.3153	39.5858	43.7620	9.7404e-04	1.5477e-06	34.4956	38718.7348	19
37.854	9.7325	0.1512	1.7250e-01	0.866	115.119	344.533323	37.500	34.3386	9.7282	1026.6522	26.4813	26.4806	5.1919	81.395	6.37863	6.38234	34.5022	1.6439e-03	9.7301	1026.6560	26.4852	30.9509	35.3178	39.5882	43.7641	9.7404e-04	1.5451e-06	34.5006	38742.6285	24
38.359	9.7535	0.1582	1.7634e-01	0.884	116.357	344.533337	38.000	34.3499	9.7492	1026.6597	26.4866	26.4859	5.2282	82.008	6.37524	6.37891	34.5135	1.6160e-03	9.7509	1026.6636	26.4904	30.9556	35.3220	39.5919	43.7674	9.7403e-04	1.5403e-06	34.5119	38825.6916	34
38.864	9.7311	0.1596	1.7384e-01	0.835	117.692	344.533353	38.500	34.3751	9.7268	1026.6854	26.5100	26.5093	5.2436	82.223	6.37732	6.38105	34.5387	1.5534e-03	9.7280	1026.6892	26.5138	30.9793	35.3460	39.6161	43.7919	9.7400e-04	1.5182e-06	34.5372	38734.1975	29
39.369	9.7294	0.1573	1.7144e-01	0.834	118.752	344.533365	39.000	34.3907	9.7250	1026.7002	26.5225	26.5218	5.2445	82.242	6.37692	6.38066	34.5544	1.5145e-03	9.7259	1026.7040	26.5263	30.9917	35.3583	39.6284	43.8041	9.7399e-04	1.5065e-06	34.5529	38725.9235	22
39.873	9.7241	0.1524	1.7279e-01	0.818	119.616	344.533375	39.500	34.3929	9.7196	1026.7051	26.5251	26.5244	5.2612	82.495	6.37757	6.38132	34.5566	1.5090e-03	9.7205	1026.7089	26.5289	30.9944	35.3611	39.6313	43.8071	9.7399e-04	1.5041e-06	34.5551	38704.2980	20
40.378	9.7213	0.1499	1.7371e-01	0.819	120.471	344.533385	40.000	34.3935	9.7168	1026.7083	26.5261	26.5253	5.2785	82.762	6.37793	6.38168	34.5572	1.5076e-03	9.7177	1026.7121	26.5298	30.9953	35.3621	39.6324	43.8082	9.7398e-04	1.5033e-06	34.5557	38693.0673	22
40.883	9.7210	0.1497	1.7752e-01	0.884	121.550	344.533398	40.500	34.3916	9.7164	1026.7092	26.5246	26.5239	5.2683	82.601	6.37805	6.38180	34.5553	1.5123e-03	9.7174	1026.7129	26.5284	30.9939	35.3608	39.6310	43.8069	9.7398e-04	1.5048e-06	34.5538	38691.8805	31
41.388	9.7186	0.1489	1.7974e-01	0.887	122.912	344.533413	41.000	34.3930	9.7139	1026.7130	26.5262	26.5254	5.2522	82.345	6.37833	6.38209	34.5567	1.5087e-03	9.7148	1026.7168	26.5300	30.9955	35.3624	39.6327	43.8086	9.7398e-04	1.5034e-06	34.5552	38681.7137	32
41.892	9.7141	0.1480	1.7072e-01	0.852	124.092	344.533427	41.500	34.3999	9.7094	1026.7214	26.5323	26.5315	5.2449	82.226	6.37867	6.38244	34.5636	1.4917e-03	9.7102	1026.7251	26.5361	31.0017	35.3686	39.6389	43.8149	9.7397e-04	1.4978e-06	34.5621	38663.3059	24
42.397	9.7149	0.1469	1.7316e-01	0.859	125.020	344.533438	42.000	34.4038	9.7102	1026.7266	26.5353	26.5345	5.2513	82.329	6.37840	6.38217	34.5676	1.4819e-03	9.7109	1026.7304	26.5390	31.0046	35.3715	39.6418	43.8176	9.7397e-04	1.4951e-06	34.5661	38665.9215	22
42.902	9.7167	0.1476	1.7697e-01	0.882	125.920	344.533448	42.500	34.4017	9.7119	1026.7270	26.5333	26.5325	5.2556	82.399	6.37824	6.38200	34.5654	1.4871e-03	9.7126	1026.7307	26.5371	31.0026	35.3695	39.6398	43.8156	9.7396e-04	1.4970e-06	34.5640	38672.9154	22
43.407	9.7167	0.1466	1.8183e-01	0.867	126.999	344.533461	43.000	34.4018	9.7118	1026.7293	26.5334	26.5326	5.2298	81.995	6.37823	6.38200	34.5655	1.4869e-03	9.7126	1026.7331	26.5372	31.0027	35.3696	39.6399	43.8157	9.7396e-04	1.4971e-06	34.5640	38672.7440	30
