PrDM	T090C	WetStar	FlSP	SeaTurbMtr	TimeS	TimeJ	DepSM	Sal00	Potemp090C	Density00	Sigma-é00	Sigma-t00	Sbeox0ML/L	Sbeox0PS	OxsolML/L	OxsatML/L	Gsw_saA0	Gsw_deltasaA0	Gsw_ctA0	Gsw_densityA0	Gsw_sigma0A0	Gsw_sigma1A0	Gsw_sigma2A0	Gsw_sigma3A0	Gsw_sigma4A0	Gsw_specvolA0	Gsw_svolanomA0	Gsw_srA0	Gsw_ieA0	Nbin
18.674	10.1179	0.0185	1.7516e-01	0.765	70.161	344.568844	18.500	33.4829	10.1158	1025.8321	25.7479	25.7475	4.9779	78.266	6.36017	6.36281	33.6445	3.7711e-03	10.1337	1025.8380	25.7537	30.2172	34.5820	38.8504	43.0244	9.7481e-04	2.2356e-06	33.6408	40353.4454	29
19.179	10.1417	0.0080	1.8154e-01	0.776	71.399	344.568859	19.000	33.5236	10.1395	1025.8622	25.7756	25.7753	4.9931	78.566	6.35523	6.35785	33.6853	3.6699e-03	10.1567	1025.8679	25.7814	30.2441	34.6081	38.8757	43.0490	9.7479e-04	2.2094e-06	33.6817	40445.2509	30
19.683	10.1429	0.0057	1.7880e-01	0.815	72.676	344.568874	19.500	33.5774	10.1407	1025.9062	25.8174	25.8170	5.0044	78.774	6.35287	6.35550	33.7393	3.5362e-03	10.1569	1025.9118	25.8230	30.2853	34.6490	38.9162	43.0891	9.7474e-04	2.1699e-06	33.7357	40446.0546	31
20.188	10.1165	0.0089	1.7444e-01	0.776	73.971	344.568889	20.000	33.6012	10.1142	1025.9316	25.8405	25.8401	5.0159	78.922	6.35554	6.35823	33.7632	3.4769e-03	10.1299	1025.9371	25.8461	30.3088	34.6728	38.9404	43.1136	9.7472e-04	2.1481e-06	33.7597	40338.4965	31
20.693	10.1159	0.0067	1.7443e-01	0.763	75.174	344.568902	20.500	33.6151	10.1135	1025.9448	25.8514	25.8510	5.0119	78.864	6.35506	6.35776	33.7771	3.4424e-03	10.1290	1025.9503	25.8570	30.3196	34.6835	38.9510	43.1242	9.7471e-04	2.1379e-06	33.7736	40334.7736	28
21.197	10.0917	0.0063	1.7472e-01	0.772	76.358	344.568916	21.000	33.6648	10.0893	1025.9900	25.8943	25.8939	5.0252	79.058	6.35638	6.35914	33.8269	3.3189e-03	10.1037	1025.9954	25.8998	30.3625	34.7266	38.9943	43.1676	9.7466e-04	2.0973e-06	33.8236	40234.0306	29
21.702	10.0743	0.0033	1.7501e-01	0.769	77.603	344.568931	21.500	33.7298	10.0718	1026.0459	25.9480	25.9476	5.0396	79.287	6.35613	6.35894	33.8920	3.1574e-03	10.0851	1026.0512	25.9533	30.4160	34.7800	39.0475	43.2207	9.7461e-04	2.0466e-06	33.8888	40159.7322	30
22.207	10.0557	0.0001	1.7501e-01	0.784	78.909	344.568946	22.000	33.7643	10.0532	1026.0783	25.9781	25.9776	5.0146	78.880	6.35729	6.36015	33.9266	3.0716e-03	10.0658	1026.0835	25.9833	30.4461	34.8103	39.0780	43.2513	9.7458e-04	2.0182e-06	33.9235	40082.6868	33
22.712	10.0185	-0.0005	1.7328e-01	0.770	80.268	344.568961	22.500	33.8468	10.0159	1026.1513	26.0488	26.0484	5.0050	78.707	6.35907	6.36204	34.0093	2.8665e-03	10.0270	1026.1563	26.0538	30.5169	34.8812	39.1491	43.3227	9.7451e-04	1.9513e-06	34.0064	39927.5926	31
23.216	10.0098	-0.0018	1.8526e-01	0.970	81.529	344.568976	23.000	33.9030	10.0072	1026.1989	26.0941	26.0937	4.9877	78.447	6.35798	6.36099	34.0656	2.7269e-03	10.0172	1026.2038	26.0990	30.5618	34.9260	39.1937	43.3670	9.7447e-04	1.9085e-06	34.0628	39888.5417	30
23.721	10.0176	-0.0010	1.7395e-01	0.808	82.818	344.568991	23.500	33.9337	10.0149	1026.2238	26.1168	26.1163	4.9615	78.065	6.35566	6.35865	34.0963	2.6506e-03	10.0244	1026.2286	26.1216	30.5840	34.9478	39.2151	43.3881	9.7444e-04	1.8872e-06	34.0937	39917.2041	32
24.226	10.0181	0.0011	1.6939e-01	0.778	84.152	344.569006	24.000	33.9929	10.0154	1026.2722	26.1629	26.1624	4.9515	77.938	6.35317	6.35619	34.1557	2.5034e-03	10.0237	1026.2769	26.1677	30.6296	34.9930	39.2599	43.4325	9.7440e-04	1.8436e-06	34.1532	39914.6786	32
24.731	10.0072	-0.0010	1.6914e-01	0.764	85.533	344.569022	24.500	34.0169	10.0044	1026.2951	26.1835	26.1830	4.9241	77.500	6.35370	6.35675	34.1797	2.4438e-03	10.0123	1026.2997	26.1882	30.6502	35.0136	39.2806	43.4533	9.7438e-04	1.8242e-06	34.1773	39869.1545	34
25.235	10.0176	0.0016	1.8840e-01	0.803	86.921	344.569038	25.000	33.9931	10.0147	1026.2770	26.1632	26.1627	4.9749	78.305	6.35324	6.35626	34.1559	2.5029e-03	10.0231	1026.2818	26.1679	30.6299	34.9933	39.2602	43.4328	9.7439e-04	1.8436e-06	34.1534	39912.0333	33
25.740	10.0179	0.0033	1.7029e-01	0.820	88.262	344.569054	25.500	33.9952	10.0150	1026.2809	26.1648	26.1643	5.0435	79.387	6.35310	6.35613	34.1580	2.4977e-03	10.0233	1026.2856	26.1695	30.6315	34.9948	39.2617	43.4343	9.7439e-04	1.8422e-06	34.1555	39913.0523	32
26.245	10.0127	0.0027	1.6908e-01	0.854	89.634	344.569070	26.000	34.0339	10.0097	1026.3143	26.1959	26.1954	5.0756	79.902	6.35225	6.35530	34.1968	2.4015e-03	10.0173	1026.3189	26.2005	30.6624	35.0255	39.2923	43.4647	9.7436e-04	1.8128e-06	34.1944	39889.0477	33
26.750	9.9692	-0.0075	1.7688e-01	0.785	91.044	344.569086	26.500	34.0647	9.9662	1026.3480	26.2273	26.2268	5.0856	79.999	6.35700	6.36014	34.2277	2.3249e-03	9.9732	1026.3526	26.2319	30.6944	35.0583	39.3257	43.4988	9.7432e-04	1.7832e-06	34.2253	39712.9647	35
27.254	9.9174	-0.0114	1.7652e-01	0.815	92.496	344.569103	27.000	34.0921	9.9143	1026.3805	26.2575	26.2570	5.1063	80.249	6.36305	6.36630	34.2551	2.2567e-03	9.9207	1026.3850	26.2620	30.7254	35.0902	39.3585	43.5324	9.7429e-04	1.7547e-06	34.2529	39503.5818	35
27.759	9.9047	-0.0118	1.7214e-01	0.785	93.868	344.569119	27.500	34.1122	9.9016	1026.4006	26.2753	26.2748	5.1259	80.546	6.36398	6.36727	34.2753	2.2067e-03	9.9076	1026.4050	26.2798	30.7433	35.1082	39.3766	43.5507	9.7427e-04	1.7379e-06	34.2731	39451.2923	31
28.264	9.8934	-0.0120	1.7021e-01	0.800	95.200	344.569134	28.000	34.1283	9.8902	1026.4173	26.2898	26.2892	5.1299	80.597	6.36489	6.36820	34.2914	2.1669e-03	9.8960	1026.4217	26.2942	30.7579	35.1229	39.3914	43.5656	9.7426e-04	1.7244e-06	34.2892	39404.8666	33
28.769	9.8713	-0.0120	1.7480e-01	0.811	96.631	344.569151	28.500	34.1420	9.8681	1026.4340	26.3042	26.3037	5.1441	80.788	6.36739	6.37075	34.3051	2.1328e-03	9.8736	1026.4384	26.3086	30.7726	35.1380	39.4069	43.5814	9.7424e-04	1.7108e-06	34.3030	39315.4965	35
29.273	9.8719	-0.0120	1.7270e-01	0.802	98.085	344.569168	29.000	34.1453	9.8686	1026.4388	26.3067	26.3061	5.1524	80.921	6.36718	6.37054	34.3084	2.1246e-03	9.8741	1026.4431	26.3111	30.7751	35.1404	39.4093	43.5838	9.7424e-04	1.7086e-06	34.3063	39317.2237	34
29.778	9.8662	-0.0117	1.7019e-01	0.810	99.464	344.569184	29.500	34.1609	9.8628	1026.4543	26.3199	26.3193	5.1473	80.839	6.36733	6.37071	34.3241	2.0857e-03	9.8680	1026.4586	26.3242	30.7883	35.1536	39.4225	43.5970	9.7422e-04	1.6962e-06	34.3220	39292.9517	33
30.283	9.8562	-0.0120	1.7195e-01	0.814	100.888	344.569200	30.000	34.1703	9.8528	1026.4655	26.3289	26.3283	5.1666	81.129	6.36833	6.37173	34.3335	2.0624e-03	9.8578	1026.4698	26.3332	30.7974	35.1629	39.4319	43.6065	9.7421e-04	1.6878e-06	34.3314	39252.4900	36
30.788	9.8476	-0.0120	1.7196e-01	0.816	102.401	344.569218	30.500	34.1780	9.8441	1026.4753	26.3364	26.3358	5.1927	81.528	6.36921	6.37263	34.3412	2.0433e-03	9.8490	1026.4796	26.3406	30.8050	35.1706	39.4397	43.6145	9.7420e-04	1.6808e-06	34.3391	39217.0659	36
31.292	9.8264	-0.0120	1.7242e-01	0.814	103.844	344.569234	31.000	34.1967	9.8229	1026.4958	26.3545	26.3539	5.2135	81.827	6.37138	6.37485	34.3599	1.9968e-03	9.8274	1026.5000	26.3588	30.8234	35.1894	39.4588	43.6338	9.7418e-04	1.6637e-06	34.3579	39131.0542	33
31.797	9.8107	-0.0120	1.7279e-01	0.805	105.199	344.569250	31.500	34.2126	9.8071	1026.5131	26.3696	26.3690	5.2175	81.870	6.37291	6.37642	34.3759	1.9572e-03	9.8113	1026.5173	26.3738	30.8387	35.2049	39.4745	43.6497	9.7417e-04	1.6495e-06	34.3740	39066.8924	33
32.302	9.8094	-0.0120	1.7097e-01	0.817	106.598	344.569266	32.000	34.2165	9.8058	1026.5187	26.3729	26.3723	5.2188	81.890	6.37294	6.37645	34.3798	1.9475e-03	9.8099	1026.5229	26.3771	30.8420	35.2081	39.4778	43.6530	9.7416e-04	1.6465e-06	34.3779	39061.0771	35
32.807	9.7996	-0.0120	1.7058e-01	0.830	108.063	344.569283	32.500	34.2316	9.7959	1026.5344	26.3863	26.3857	5.1968	81.535	6.37368	6.37722	34.3949	1.9101e-03	9.7998	1026.5385	26.3904	30.8554	35.2217	39.4914	43.6668	9.7415e-04	1.6339e-06	34.3930	39020.6536	34
33.311	9.7965	-0.0120	1.7094e-01	0.829	109.459	344.569299	33.000	34.2335	9.7927	1026.5387	26.3883	26.3877	5.1719	81.140	6.37403	6.37758	34.3968	1.9053e-03	9.7966	1026.5428	26.3925	30.8575	35.2238	39.4936	43.6690	9.7414e-04	1.6321e-06	34.3949	39007.8957	33
33.816	9.7946	-0.0120	1.7381e-01	0.802	110.851	344.569315	33.500	34.2381	9.7908	1026.5449	26.3923	26.3916	5.1836	81.322	6.37411	6.37766	34.4014	1.8939e-03	9.7945	1026.5490	26.3964	30.8614	35.2278	39.4976	43.6729	9.7414e-04	1.6285e-06	34.3995	38999.7540	34
34.321	9.7937	-0.0120	1.7329e-01	0.801	112.233	344.569331	34.000	34.2419	9.7898	1026.5503	26.3954	26.3948	5.1983	81.554	6.37408	6.37763	34.4053	1.8844e-03	9.7935	1026.5544	26.3995	30.8646	35.2309	39.5007	43.6761	9.7413e-04	1.6257e-06	34.4034	38995.6454	31
34.826	9.7919	-0.0120	1.7831e-01	0.876	113.534	344.569346	34.500	34.2467	9.7880	1026.5566	26.3994	26.3988	5.1836	81.322	6.37414	6.37770	34.4100	1.8726e-03	9.7915	1026.5607	26.4035	30.8686	35.2349	39.5047	43.6801	9.7413e-04	1.6220e-06	34.4081	38987.7680	33
35.330	9.7894	-0.0120	1.7537e-01	0.819	114.969	344.569363	35.000	34.2500	9.7854	1026.5619	26.4025	26.4018	5.1948	81.496	6.37434	6.37790	34.4134	1.8643e-03	9.7890	1026.5660	26.4065	30.8716	35.2380	39.5078	43.6832	9.7412e-04	1.6192e-06	34.4115	38977.5613	36
35.835	9.7843	-0.0120	1.7279e-01	0.840	116.415	344.569380	35.500	34.2587	9.7802	1026.5719	26.4102	26.4095	5.1869	81.366	6.37470	6.37828	34.4221	1.8425e-03	9.7836	1026.5760	26.4142	30.8794	35.2458	39.5156	43.6911	9.7411e-04	1.6120e-06	34.4203	38956.0800	33
36.340	9.7829	-0.0120	1.7209e-01	0.869	117.760	344.569395	36.000	34.2607	9.7788	1026.5760	26.4119	26.4112	5.1888	81.395	6.37480	6.37838	34.4241	1.8377e-03	9.7822	1026.5800	26.4160	30.8811	35.2476	39.5174	43.6929	9.7411e-04	1.6105e-06	34.4222	38950.4754	32
36.845	9.7776	-0.0120	1.7352e-01	0.820	119.114	344.569411	36.500	34.2699	9.7735	1026.5863	26.4200	26.4193	5.2066	81.669	6.37517	6.37877	34.4333	1.8149e-03	9.7766	1026.5903	26.4240	30.8892	35.2557	39.5256	43.7012	9.7410e-04	1.6029e-06	34.4315	38928.2302	33
37.349	9.7734	-0.0120	1.7489e-01	0.820	120.521	344.569427	37.000	34.2753	9.7692	1026.5935	26.4249	26.4242	5.2020	81.593	6.37554	6.37914	34.4387	1.8015e-03	9.7722	1026.5975	26.4289	30.8942	35.2607	39.5307	43.7063	9.7409e-04	1.5984e-06	34.4369	38910.7464	34
37.854	9.7712	-0.0120	1.7501e-01	0.821	121.922	344.569444	37.500	34.2801	9.7669	1026.6000	26.4291	26.4284	5.2056	81.649	6.37564	6.37925	34.4436	1.7894e-03	9.7699	1026.6040	26.4331	30.8984	35.2649	39.5349	43.7105	9.7408e-04	1.5945e-06	34.4418	38901.4631	33
38.359	9.7689	-0.0120	1.7353e-01	0.834	123.294	344.569459	38.000	34.2894	9.7646	1026.6099	26.4367	26.4360	5.2214	81.898	6.37558	6.37919	34.4528	1.7664e-03	9.7674	1026.6138	26.4407	30.9060	35.2725	39.5425	43.7180	9.7408e-04	1.5875e-06	34.4511	38891.5742	33
38.864	9.7673	-0.0120	1.7285e-01	0.830	124.635	344.569475	38.500	34.2969	9.7629	1026.6183	26.4428	26.4421	5.2123	81.755	6.37550	6.37912	34.4603	1.7478e-03	9.7656	1026.6222	26.4468	30.9121	35.2786	39.5485	43.7241	9.7407e-04	1.5818e-06	34.4586	38884.1951	32
39.369	9.7648	-0.0120	1.7203e-01	0.862	126.008	344.569491	39.000	34.3024	9.7604	1026.6253	26.4476	26.4468	5.2039	81.623	6.37561	6.37924	34.4658	1.7341e-03	9.7630	1026.6292	26.4515	30.9168	35.2833	39.5533	43.7288	9.7406e-04	1.5774e-06	34.4641	38873.8710	34
39.873	9.7633	-0.0120	1.8184e-01	0.903	127.502	344.569508	39.500	34.3039	9.7588	1026.6289	26.4490	26.4482	5.2053	81.643	6.37576	6.37940	34.4673	1.7304e-03	9.7614	1026.6329	26.4530	30.9182	35.2848	39.5548	43.7303	9.7406e-04	1.5762e-06	34.4656	38867.5403	37
40.378	9.7628	-0.0120	1.7259e-01	0.840	128.990	344.569525	40.000	34.3061	9.7583	1026.6331	26.4508	26.4501	5.1978	81.524	6.37575	6.37938	34.4696	1.7249e-03	9.7608	1026.6370	26.4548	30.9200	35.2866	39.5566	43.7322	9.7405e-04	1.5745e-06	34.4678	38864.9574	33
40.883	9.7606	-0.0120	1.7208e-01	0.891	130.314	344.569541	40.500	34.3111	9.7560	1026.6396	26.4551	26.4544	5.1940	81.464	6.37584	6.37949	34.4746	1.7124e-03	9.7584	1026.6436	26.4591	30.9243	35.2909	39.5609	43.7365	9.7405e-04	1.5706e-06	34.4729	38855.6362	32
41.388	9.7600	-0.0120	1.7202e-01	0.847	131.666	344.569556	41.000	34.3167	9.7553	1026.6464	26.4596	26.4588	5.1840	81.308	6.37570	6.37935	34.4802	1.6985e-03	9.7576	1026.6503	26.4635	30.9288	35.2953	39.5653	43.7409	9.7404e-04	1.5665e-06	34.4785	38852.4928	34
41.892	9.7546	-0.0120	1.7467e-01	0.861	133.147	344.569573	41.500	34.3319	9.7499	1026.6615	26.4724	26.4716	5.1681	81.058	6.37582	6.37949	34.4954	1.6608e-03	9.7519	1026.6653	26.4763	30.9415	35.3081	39.5780	43.7536	9.7403e-04	1.5545e-06	34.4938	38829.8444	36
42.397	9.7532	-0.0120	1.7399e-01	0.852	134.577	344.569590	42.000	34.3387	9.7484	1026.6694	26.4780	26.4772	5.1652	81.013	6.37575	6.37942	34.5023	1.6437e-03	9.7503	1026.6732	26.4819	30.9471	35.3137	39.5836	43.7592	9.7402e-04	1.5493e-06	34.5007	38823.2307	32
42.902	9.7524	-0.0120	1.7172e-01	0.939	135.878	344.569605	42.500	34.3456	9.7476	1026.6772	26.4835	26.4827	5.1259	80.399	6.37557	6.37925	34.5092	1.6266e-03	9.7493	1026.6810	26.4874	30.9526	35.3191	39.5890	43.7646	9.7401e-04	1.5442e-06	34.5076	38819.3880	31
